見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
が,が,が,助詞,格助詞,NIL,3,,,2,28
きこえて,きこえて,きこえる,動詞,*,代表表記:聞こえる/きこえる 自他動詞:他:聞く/きく,3,,,2,28
き,き,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,3,,,2,28
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,28
。,。,。,特殊,句点,NIL,3,,,2,28
にんげん,にんげん,にんげん,名詞,普通名詞,代表表記:人間/にんげん カテゴリ:人,3,,,2,29
の,の,の,助詞,接続助詞,NIL,3,,,2,29
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,3,,,2,29
と,と,と,助詞,格助詞,NIL,3,,,2,29
、,、,、,特殊,読点,NIL,3,,,2,29
ひょう,ひょう,ひょう,名詞,普通名詞,代表表記:票/ひょう カテゴリ:人工物-その他 漢字読み:音,3,,,2,29
の,の,の,助詞,接続助詞,NIL,3,,,2,29
あと,あと,あと,名詞,副詞的名詞,代表表記:後/あと,3,,,2,29
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,3,,,2,29
と,と,と,助詞,格助詞,NIL,3,,,2,29
は,は,は,助詞,副助詞,NIL,3,,,2,29
、,、,、,特殊,読点,NIL,3,,,2,29
まがり,まがり,まがり,名詞,サ変名詞,代表表記:間借り/まがり ドメイン:家庭・暮らし カテゴリ:抽象物,3,,,2,29
かた,かた,かた,接尾辞,名詞性述語接尾辞,代表表記:方/かた カテゴリ:抽象物 同義:名詞:方法/ほうほう 内容語,3,,,2,29
が,が,が,助詞,格助詞,NIL,3,,,2,29
ちがって,ちがって,ちがう,動詞,*,代表表記:違う/ちがう 反義:形容詞:同じだ/おなじだ 自他動詞:他:違える/ちがえる 付属動詞候補（基本）,3,,,2,29
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,3,,,2,29
のです,のです,のだ,助動詞,*,NIL,3,,,2,29
が,が,が,助詞,接続助詞,NIL,3,,,2,29
、,、,、,特殊,読点,NIL,3,,,2,29
けがわ,けがわ,けがわ,名詞,普通名詞,代表表記:毛皮/けがわ ドメイン:家庭・暮らし カテゴリ:動物-部位,3,,,2,29
に,に,に,助詞,格助詞,NIL,3,,,2,29
なに,なに,なに,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,3,,,2,29
か,か,か,助詞,接続助詞,NIL,3,,,2,29
しか,しか,しか,助詞,副助詞,NIL,3,,,2,29
けが,けが,けが,名詞,サ変名詞,代表表記:怪我/けが ドメイン:健康・医学 カテゴリ:抽象物,3,,,2,29
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,3,,,2,29
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,3,,,2,29
らしく,らしく,らしい,助動詞,*,NIL,3,,,2,29
、,、,、,特殊,読点,NIL,3,,,2,29
ちょっと,ちょっと,ちょっと,副詞,*,代表表記:ちょっと/ちょっと 用言弱修飾 相対名詞修飾,3,,,2,29
みた,みた,みる,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,3,,,2,29
ので,ので,のだ,助動詞,*,NIL,3,,,2,29
は,は,は,助詞,副助詞,NIL,3,,,2,29
、,、,、,特殊,読点,NIL,3,,,2,29
それ,それ,それ,指示詞,名詞形態指示詞,NIL,3,,,2,29
が,が,が,助詞,格助詞,NIL,3,,,2,29
わかり,わかり,わかる,動詞,*,代表表記:分かる/わかる,3,,,2,29
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,29
ん,ん,ぬ,助動詞,*,NIL,3,,,2,29
。,。,。,特殊,句点,NIL,3,,,2,29
うつくしい,うつくしい,うつくしい,形容詞,*,代表表記:美しい/うつくしい 反義:形容詞:醜い/みにくい,3,,,2,30
きょくげい,きょくげい,きょくげい,名詞,普通名詞,代表表記:曲芸/きょくげい ドメイン:文化・芸術;レクリエーション カテゴリ:抽象物,3,,,2,30
し,し,し,接尾辞,名詞性名詞接尾辞,代表表記:し/し 連用形名詞化:す/す,3,,,2,30
の,の,の,助詞,接続助詞,NIL,3,,,2,30
ふく,ふく,ふく,名詞,普通名詞,代表表記:副/ふく カテゴリ:抽象物 漢字読み:音,3,,,2,30
を,を,を,助詞,格助詞,NIL,3,,,2,30
きた,きた,きる,動詞,*,代表表記:着る/きる ドメイン:家庭・暮らし 反義:動詞:脱ぐ/ぬぐ,3,,,2,30
林,はやし,林,名詞,人名,人名:日本:姓:21:0.00419,3,,,2,30
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,3,,,2,30
は,は,は,助詞,副助詞,NIL,3,,,2,30
、,、,、,特殊,読点,NIL,3,,,2,30
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,3,,,2,30
から,から,から,助詞,格助詞,NIL,3,,,2,30
か,か,か,助詞,接続助詞,NIL,3,,,2,30
ながい,ながい,ながい,形容詞,*,代表表記:永い/ながい,3,,,2,30
むち,むち,むち,名詞,普通名詞,代表表記:鞭/むち カテゴリ:人工物-その他,3,,,2,30
を,を,を,助詞,格助詞,NIL,3,,,2,30
とりだして,とりだして,とりだす,動詞,*,代表表記:取り出す/とりだす,3,,,2,30
、,、,、,特殊,読点,NIL,3,,,2,30
「,「,「,特殊,括弧始,NIL,3,,,2,30
ピシッ,ピシッ,ピシッ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,3,,,2,30
、,、,、,特殊,読点,NIL,3,,,2,30
ピシッ,ピシッ,ピシッ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,3,,,2,30
」,」,」,特殊,括弧終,NIL,3,,,2,30
と,と,と,助詞,格助詞,NIL,3,,,2,30
、,、,、,特殊,読点,NIL,3,,,2,30
それ,それ,それ,指示詞,名詞形態指示詞,NIL,3,,,2,30
を,を,を,助詞,格助詞,NIL,3,,,2,30
ならし,ならし,ならす,動詞,*,代表表記:均す/ならす,3,,,2,30
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,30
。,。,。,特殊,句点,NIL,3,,,2,30
「,「,「,特殊,括弧始,NIL,3,,,2,31
おい,おい,おい,感動詞,*,代表表記:オイ/おい,3,,,2,31
、,、,、,特殊,読点,NIL,3,,,2,31
たけし,たけし,たけし,名詞,人名,人名:日本:名:974:0.00018,3,,,2,31
ひょう,ひょう,ひょう,名詞,普通名詞,代表表記:票/ひょう カテゴリ:人工物-その他 漢字読み:音,3,,,2,31
に,に,に,助詞,格助詞,NIL,3,,,2,31
きみ子,きみ子,きみ子,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,3,,,2,31
ひょう,ひょう,ひょう,名詞,普通名詞,代表表記:票/ひょう カテゴリ:人工物-その他 漢字読み:音,3,,,2,31
。,。,。,特殊,句点,NIL,3,,,2,31
どう,どう,どう,指示詞,副詞形態指示詞,NIL,3,,,2,32
だ,だ,だ,判定詞,*,NIL,3,,,2,32
ね,ね,ね,助詞,終助詞,NIL,3,,,2,32
、,、,、,特殊,読点,NIL,3,,,2,32
もうじゅう,もうじゅう,もうじゅう,名詞,サ変名詞,代表表記:盲従/もうじゅう カテゴリ:抽象物,3,,,2,32
に,に,に,助詞,格助詞,NIL,3,,,2,32
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,3,,,2,32
、,、,、,特殊,読点,NIL,3,,,2,32
たのしい,たのしい,たのしい,形容詞,*,代表表記:楽しい/たのしい,3,,,2,32
か,か,か,助詞,接続助詞,NIL,3,,,2,32
ね,ね,ね,助詞,終助詞,NIL,3,,,2,32
」,」,」,特殊,括弧終,NIL,3,,,2,32
そう,そう,そう,指示詞,副詞形態指示詞,NIL,3,,,2,32
きか,きか,きく,動詞,*,代表表記:利く/きく,3,,,2,32
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,3,,,2,32
ので,ので,のだ,助動詞,*,NIL,3,,,2,32
、,、,、,特殊,読点,NIL,3,,,2,32
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,3,,,2,32
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,3,,,2,32
は,は,は,助詞,副助詞,NIL,3,,,2,32
、,、,、,特殊,読点,NIL,3,,,2,32
ふえ,ふえ,ふえ,名詞,普通名詞,代表表記:笛/ふえ ドメイン:文化・芸術 カテゴリ:人工物-その他 漢字読み:訓,3,,,2,32
を,を,を,助詞,格助詞,NIL,3,,,2,32
ふいて,ふいて,ふく,動詞,*,代表表記:吹く/ふく 補文ト,3,,,2,32
こたえ,こたえ,こたえる,動詞,*,代表表記:応える/こたえる 補文ト,3,,,2,32
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,32
。,。,。,特殊,句点,NIL,3,,,2,32
「,「,「,特殊,括弧始,NIL,3,,,2,33
ウォーッ,うぉー,ウォー,感動詞,*,代表表記:ウォー/うぉー 非標準表記:DHL,3,,,2,33
、,、,、,特殊,読点,NIL,3,,,2,33
ウォーッ,うぉー,ウォー,感動詞,*,代表表記:ウォー/うぉー 非標準表記:DHL,3,,,2,33
」,」,」,特殊,括弧終,NIL,3,,,2,33
「,「,「,特殊,括弧始,NIL,3,,,2,33
ウォーッ,うぉー,ウォー,感動詞,*,代表表記:ウォー/うぉー 非標準表記:DHL,3,,,2,33
、,、,、,特殊,読点,NIL,3,,,2,33
ウォーッ,うぉー,ウォー,感動詞,*,代表表記:ウォー/うぉー 非標準表記:DHL,3,,,2,33
」,」,」,特殊,括弧終,NIL,3,,,2,33
林,はやし,林,名詞,人名,人名:日本:姓:21:0.00419,3,,,2,33
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,3,,,2,33
は,は,は,助詞,副助詞,NIL,3,,,2,33
わらい,わらい,わらう,動詞,*,代表表記:笑う/わらう 反義:動詞:泣く/なく,3,,,2,33
だし,だし,だす,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,3,,,2,33
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,33
。,。,。,特殊,句点,NIL,3,,,2,33
「,「,「,特殊,括弧始,NIL,3,,,2,34
わ,わ,わ,名詞,普通名詞,代表表記:和/わ カテゴリ:抽象物 漢字読み:音,3,,,2,34
はは,はは,はは,名詞,普通名詞,代表表記:母/はは ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,3,,,2,34
は,は,は,助詞,副助詞,NIL,3,,,2,34
……,……,……,特殊,記号,NIL,3,,,2,34
。,。,。,特殊,句点,NIL,3,,,2,34
うまいうまい,うまいうまい,うまいうまい,副詞,*,自動認識 未知語:擬音語擬態語 する連続可能,3,,,2,35
。,。,。,特殊,句点,NIL,3,,,2,35
すっかり,すっかり,すっかり,副詞,*,代表表記:すっかり/すっかり,3,,,2,36
ひょう,ひょう,ひょう,名詞,普通名詞,代表表記:票/ひょう カテゴリ:人工物-その他 漢字読み:音,3,,,2,36
に,に,に,助詞,格助詞,NIL,3,,,2,36
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,3,,,2,36
しまった,しまった,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,3,,,2,36
ね,ね,ね,助詞,終助詞,NIL,3,,,2,36
。,。,。,特殊,句点,NIL,3,,,2,36
ところで,ところで,ところで,接続詞,*,代表表記:ところで/ところで,3,,,2,37
、,、,、,特殊,読点,NIL,3,,,2,37
わし,わし,わし,名詞,普通名詞,代表表記:わし/わし カテゴリ:人,3,,,2,37
は,は,は,助詞,副助詞,NIL,3,,,2,37
もうじゅう,もうじゅう,もうじゅう,名詞,サ変名詞,代表表記:盲従/もうじゅう カテゴリ:抽象物,3,,,2,37
つかい,つかい,つかい,名詞,普通名詞,代表表記:使い/つかいv 連用形名詞化:使う/つかう,3,,,2,37
だ,だ,だ,判定詞,*,NIL,3,,,2,37
から,から,から,助詞,接続助詞,NIL,3,,,2,37
、,、,、,特殊,読点,NIL,3,,,2,37
きみ,きみ,きみ,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,3,,,2,37
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,3,,,2,37
に,に,に,助詞,格助詞,NIL,3,,,2,37
げい,げい,げい,名詞,普通名詞,代表表記:芸/げい ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,3,,,2,37
を,を,を,助詞,格助詞,NIL,3,,,2,37
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,3,,,2,37
せ,せ,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,3,,,2,37
なければ,なければ,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,3,,,2,37
なら,なら,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,3,,,2,37
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,3,,,2,37
。,。,。,特殊,句点,NIL,3,,,2,37
さあ,さあ,さあ,感動詞,*,代表表記:さあ/さあ,3,,,2,38
、,、,、,特殊,読点,NIL,3,,,2,38
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,3,,,2,38
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,3,,,2,38
と,と,と,助詞,格助詞,NIL,3,,,2,38
も,も,も,助詞,副助詞,NIL,3,,,2,38
、,、,、,特殊,読点,NIL,3,,,2,38
あと,あと,あと,名詞,時相名詞,代表表記:後/あと カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞 修飾（デ格） 数量修飾,3,,,2,38
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,3,,,2,38
で,で,で,助詞,格助詞,NIL,3,,,2,38
たちあがって,たちあがって,たちあがる,動詞,*,代表表記:立ち上がる/たちあがる 自他動詞:他:立ち上げる/たちあげる,3,,,2,38
……,……,……,特殊,記号,NIL,3,,,2,38
。,。,。,特殊,句点,NIL,3,,,2,38
あと,あと,あと,名詞,時相名詞,代表表記:後/あと カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞 修飾（デ格） 数量修飾,3,,,2,39
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,3,,,2,39
で,で,で,助詞,格助詞,NIL,3,,,2,39
たちあがって,たちあがって,たちあがる,動詞,*,代表表記:立ち上がる/たちあがる 自他動詞:他:立ち上げる/たちあげる,3,,,2,39
、,、,、,特殊,読点,NIL,3,,,2,39
ちんちん,ちんちん,ちんちん,副詞,*,自動認識 未知語:擬音語擬態語 する連続可能,3,,,2,39
を,を,を,助詞,格助詞,NIL,3,,,2,39
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,3,,,2,39
のだ,のだ,のだ,助動詞,*,NIL,3,,,2,39
」,」,」,特殊,括弧終,NIL,3,,,2,39
そして,そして,そして,助詞,接続助詞,NIL,3,,,2,39
、,、,、,特殊,読点,NIL,3,,,2,39
ピシーッと,ピシッと,ピシッと,副詞,*,代表表記:ピシっと/ぴしっと スル接続可能 自動認識 非標準表記:DP,3,,,2,39
むち,むち,むち,名詞,普通名詞,代表表記:鞭/むち カテゴリ:人工物-その他,3,,,2,39
が,が,が,助詞,格助詞,NIL,3,,,2,39
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,3,,,2,39
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,39
。,。,。,特殊,句点,NIL,3,,,2,39
たけし,たけし,たけし,名詞,人名,人名:日本:名:974:0.00018,3,,,2,40
くん,くん,くん,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,3,,,2,40
も,も,も,助詞,副助詞,NIL,3,,,2,40
きみ子,きみ子,きみ子,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,3,,,2,40
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,3,,,2,40
も,も,も,助詞,副助詞,NIL,3,,,2,40
、,、,、,特殊,読点,NIL,3,,,2,40
あと,あと,あと,名詞,時相名詞,代表表記:後/あと カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞 修飾（デ格） 数量修飾,3,,,2,40
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,3,,,2,40
で,で,で,助詞,格助詞,NIL,3,,,2,40
たち,たち,たつ,動詞,*,代表表記:建つ/たつ 自他動詞:他:建てる/たてる,3,,,2,40
、,、,、,特殊,読点,NIL,3,,,2,40
まえ,まえ,まえ,名詞,時相名詞,代表表記:前/まえ カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞,3,,,2,40
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,3,,,2,40
を,を,を,助詞,格助詞,NIL,3,,,2,40
もがもが,もがもが,もがもが,副詞,*,自動認識 未知語:擬音語擬態語 する連続可能,3,,,2,40
、,、,、,特殊,読点,NIL,3,,,2,40
やって,やって,やる,動詞,*,代表表記:やる/やる 付属動詞候補（タ系）,3,,,2,40
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,3,,,2,40
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,40
。,。,。,特殊,句点,NIL,3,,,2,40
「,「,「,特殊,括弧始,NIL,3,,,2,41
よろしい,よろしい,よろしい,形容詞,*,代表表記:よろしい/よろしい,3,,,2,41
。,。,。,特殊,句点,NIL,3,,,2,41
こんど,こんど,こんど,名詞,時相名詞,代表表記:今度/こんど カテゴリ:時間,3,,,2,42
は,は,は,助詞,副助詞,NIL,3,,,2,42
すこし,すこし,すこし,副詞,*,代表表記:少し/すこし 修飾（デ格） 用言弱修飾 相対名詞修飾,3,,,2,42
むずかしい,むずかしい,むずかしい,形容詞,*,代表表記:難しい/むずかしい 反義:形容詞:易しい/やさしい,3,,,2,42
よ,よ,よ,助詞,終助詞,NIL,3,,,2,42
。,。,。,特殊,句点,NIL,3,,,2,42
この,この,この,指示詞,連体詞形態指示詞,NIL,3,,,2,43
わ,わ,わ,名詞,普通名詞,代表表記:和/わ カテゴリ:抽象物 漢字読み:音,3,,,2,43
の,の,の,助詞,接続助詞,NIL,3,,,2,43
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,3,,,2,43
を,を,を,助詞,格助詞,NIL,3,,,2,43
とびこえる,とびこえる,とびこえる,動詞,*,代表表記:飛び越える/とびこえる,3,,,2,43
んだ,んだ,んだ,助動詞,*,NIL,3,,,2,43
」,」,」,特殊,括弧終,NIL,3,,,2,43
林,はやし,林,名詞,人名,人名:日本:姓:21:0.00419,3,,,2,43
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,3,,,2,43
は,は,は,助詞,副助詞,NIL,3,,,2,43
、,、,、,特殊,読点,NIL,3,,,2,43
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,3,,,2,43
から,から,から,助詞,格助詞,NIL,3,,,2,43
か,か,か,助詞,接続助詞,NIL,3,,,2,43
はりがね,はりがね,はりがね,名詞,普通名詞,代表表記:針金/はりがね カテゴリ:人工物-その他,3,,,2,43
の,の,の,助詞,接続助詞,NIL,3,,,2,43
わ,わ,わ,名詞,普通名詞,代表表記:和/わ カテゴリ:抽象物 漢字読み:音,3,,,2,43
を,を,を,助詞,格助詞,NIL,3,,,2,43
もちだして,もちだして,もちだす,動詞,*,代表表記:持ち出す/もちだす,3,,,2,43
き,き,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,3,,,2,43
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,43
。,。,。,特殊,句点,NIL,3,,,2,43
「,「,「,特殊,括弧始,NIL,3,,,2,44
ほんとう,ほんとう,ほんとうだ,形容詞,*,代表表記:本当だ/ほんとうだ 反義:名詞-普通名詞:嘘/うそ,3,,,2,44
は,は,は,助詞,副助詞,NIL,3,,,2,44
、,、,、,特殊,読点,NIL,3,,,2,44
この,この,この,指示詞,連体詞形態指示詞,NIL,3,,,2,44
わに,わに,わに,名詞,普通名詞,代表表記:鰐/わに カテゴリ:動物,3,,,2,44
わた,わた,わた,名詞,普通名詞,代表表記:綿/わた カテゴリ:植物;人工物-その他 漢字読み:訓,3,,,2,44
を,を,を,助詞,格助詞,NIL,3,,,2,44
まいて,まいて,まく,動詞,*,代表表記:巻く/まく,3,,,2,44
、,、,、,特殊,読点,NIL,3,,,2,44
アルコール,あるこーる,アルコール,名詞,普通名詞,代表表記:アルコール/あるこーる ドメイン:料理・食事 カテゴリ:自然物,3,,,2,44
を,を,を,助詞,格助詞,NIL,3,,,2,44
しま,しま,しむ,動詞,*,代表表記:染む/しむ,3,,,2,44
せて,せて,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,3,,,2,44
火,ひ,火,名詞,普通名詞,代表表記:火/ひ カテゴリ:自然物 漢字読み:訓,3,,,2,44
を,を,を,助詞,格助詞,NIL,3,,,2,44
つける,つける,つける,動詞,*,代表表記:付ける/つける 可能動詞:付く/つく 補文ト 付属動詞候補（基本）,3,,,2,44
んだ,んだ,んだ,助動詞,*,NIL,3,,,2,44
。,。,。,特殊,句点,NIL,3,,,2,44
その,その,その,指示詞,連体詞形態指示詞,NIL,3,,,2,45
火,ひ,火,名詞,普通名詞,代表表記:火/ひ カテゴリ:自然物 漢字読み:訓,3,,,2,45
の,の,の,助詞,接続助詞,NIL,3,,,2,45
わ,わ,わ,名詞,普通名詞,代表表記:和/わ カテゴリ:抽象物 漢字読み:音,3,,,2,45
の,の,の,助詞,接続助詞,NIL,3,,,2,45
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,3,,,2,45
を,を,を,助詞,格助詞,NIL,3,,,2,45
とびこえる,とびこえる,とびこえる,動詞,*,代表表記:飛び越える/とびこえる,3,,,2,45
んだ,んだ,んだ,助動詞,*,NIL,3,,,2,45
よ,よ,よ,助詞,終助詞,NIL,3,,,2,45
。,。,。,特殊,句点,NIL,3,,,2,45
いま,いま,いま,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,3,,,2,46
は,は,は,助詞,副助詞,NIL,3,,,2,46
れんしゅう,れんしゅう,れんしゅう,名詞,サ変名詞,代表表記:練習/れんしゅう カテゴリ:抽象物,3,,,2,46
だ,だ,だ,判定詞,*,NIL,3,,,2,46
から,から,から,助詞,接続助詞,NIL,3,,,2,46
、,、,、,特殊,読点,NIL,3,,,2,46
火,ひ,火,名詞,普通名詞,代表表記:火/ひ カテゴリ:自然物 漢字読み:訓,3,,,2,46
は,は,は,助詞,副助詞,NIL,3,,,2,46
ついて,ついて,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,3,,,2,46
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,3,,,2,46
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,3,,,2,46
。,。,。,特殊,句点,NIL,3,,,2,46
いい,いい,いい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,3,,,2,47
かい,かい,かい,助詞,終助詞,NIL,3,,,2,47
。,。,。,特殊,句点,NIL,3,,,2,47
むこう,むこう,むこうだ,形容詞,*,代表表記:無効だ/むこうだ 反義:形容詞:有効だ/ゆうこうだ,3,,,2,48
から,から,から,助詞,格助詞,NIL,3,,,2,48
は,は,は,助詞,副助詞,NIL,3,,,2,48
しって,しって,しる,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,3,,,2,48
き,き,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,3,,,2,48
たい,たい,たい,接尾辞,形容詞性述語接尾辞,代表表記:たい/たい,3,,,2,48
きおい,きおい,きおい,名詞,普通名詞,代表表記:気負い/きおいv 連用形名詞化:気負う/きおう,3,,,2,48
で,で,だ,判定詞,*,NIL,3,,,2,48
、,、,、,特殊,読点,NIL,3,,,2,48
この,この,この,指示詞,連体詞形態指示詞,NIL,3,,,2,48
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,3,,,2,48
を,を,を,助詞,格助詞,NIL,3,,,2,48
とびこす,とびこす,とびこす,動詞,*,代表表記:飛び越す/とびこす,3,,,2,48
んだ,んだ,んだ,助動詞,*,NIL,3,,,2,48
。,。,。,特殊,句点,NIL,3,,,2,48
さあ,さあ,さあ,感動詞,*,代表表記:さあ/さあ,3,,,2,49
、,、,、,特殊,読点,NIL,3,,,2,49
しっかり,しっかり,しっかり,副詞,*,代表表記:シッカリ/しっかり スル接続可能 修飾（ト格）,3,,,2,49
」,」,」,特殊,括弧終,NIL,3,,,2,49
そして,そして,そして,助詞,接続助詞,NIL,3,,,2,49
、,、,、,特殊,読点,NIL,3,,,2,49
むち,むち,むち,名詞,普通名詞,代表表記:鞭/むち カテゴリ:人工物-その他,3,,,2,49
が,が,が,助詞,格助詞,NIL,3,,,2,49
くうちゅう,くうちゅう,くうちゅう,名詞,普通名詞,代表表記:空中/くうちゅう カテゴリ:場所-その他,3,,,2,49
で,で,だ,判定詞,*,NIL,3,,,2,49
、,、,、,特殊,読点,NIL,3,,,2,49
ピシーッ,ピシーッ,ピシーッ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,3,,,2,49
、,、,、,特殊,読点,NIL,3,,,2,49
ピシーッ,ピシーッ,ピシーッ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,3,,,2,49
と,と,と,助詞,格助詞,NIL,3,,,2,49
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,3,,,2,49
のでした,のでした,のだ,助動詞,*,NIL,3,,,2,49
。,。,。,特殊,句点,NIL,3,,,2,49
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,3,,,2,50
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,3,,,2,50
と,と,と,助詞,格助詞,NIL,3,,,2,50
も,も,も,助詞,副助詞,NIL,3,,,2,50
いく,いく,いく,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,3,,,2,50
どか,どか,どか,名詞,普通名詞,代表表記:都下/とか 濁音化D カテゴリ:場所-その他,3,,,2,50
やり,やり,やる,動詞,*,代表表記:やる/やる 付属動詞候補（タ系）,3,,,2,50
そこない,そこない,そこなう,動詞,*,代表表記:損なう/そこなう 付属動詞候補（基本）,3,,,2,50
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,3,,,2,50
が,が,が,助詞,接続助詞,NIL,3,,,2,50
、,、,、,特殊,読点,NIL,3,,,2,50
たけし,たけし,たけし,名詞,人名,人名:日本:名:974:0.00018,3,,,2,50
くん,くん,くん,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,3,,,2,50
は,は,は,助詞,副助詞,NIL,3,,,2,50
、,、,、,特殊,読点,NIL,3,,,2,50
とうとう,とうとう,とうとう,副詞,*,代表表記:とうとう/とうとう,3,,,2,50
わ,わ,わ,名詞,普通名詞,代表表記:和/わ カテゴリ:抽象物 漢字読み:音,3,,,2,50
