見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
は,は,は,助詞,副助詞,NIL,,一,,0,34
、,、,、,特殊,読点,NIL,,一,,0,34
東京,とうきょう,東京,名詞,地名,代表表記:東京/とうきょう 地名:日本:都,,一,,0,34
で,で,で,助詞,格助詞,NIL,,一,,0,34
いえば,いえば,いう,動詞,*,代表表記:言う/いう 補文ト,,一,,0,34
まあ,まあ,まあ,副詞,*,代表表記:まあ/まあ 用言弱修飾,,一,,0,34
浅草,あさくさ,浅草,名詞,地名,自動獲得:Wikipedia Wikipedia多義 Wikipedia地名,,一,,0,34
と,と,と,助詞,格助詞,NIL,,一,,0,34
いった,いった,いう,動詞,*,代表表記:言う/いう 補文ト,,一,,0,34
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,一,,0,34
で,で,で,助詞,格助詞,NIL,,一,,0,34
、,、,、,特殊,読点,NIL,,一,,0,34
境内,けいだい,境内,名詞,普通名詞,代表表記:境内/けいだい ドメイン:文化・芸術 カテゴリ:場所-その他,,一,,0,34
に,に,に,助詞,格助詞,NIL,,一,,0,34
色々な,いろいろな,色々だ,形容詞,*,代表表記:色々だ/いろいろだ,,一,,0,34
見世物,みせもの,見世物,名詞,普通名詞,代表表記:見世物/みせもの カテゴリ:抽象物,,一,,0,34
小屋,こや,小屋,名詞,普通名詞,代表表記:小屋/こや カテゴリ:場所-施設,,一,,0,34
が,が,が,助詞,格助詞,NIL,,一,,0,34
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,一,,0,34
。,。,。,特殊,句点,NIL,,一,,0,34
劇場,げきじょう,劇場,名詞,普通名詞,代表表記:劇場/げきじょう ドメイン:文化・芸術 カテゴリ:場所-施設,,一,,0,35
も,も,も,助詞,副助詞,NIL,,一,,0,35
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,一,,0,35
。,。,。,特殊,句点,NIL,,一,,0,35
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,一,,0,36
が,が,が,助詞,格助詞,NIL,,一,,0,36
田舎,いなか,田舎,名詞,普通名詞,代表表記:田舎/いなか カテゴリ:場所-その他,,一,,0,36
丈,たけ,丈,名詞,普通名詞,代表表記:丈/たけ カテゴリ:数量 漢字読み:訓,,一,,0,36
け,け,け,名詞,普通名詞,代表表記:毛/け カテゴリ:動物-部位 漢字読み:訓,,一,,0,36
に,に,に,助詞,格助詞,NIL,,一,,0,36
、,、,、,特殊,読点,NIL,,一,,0,36
一層,いっそう,一層,副詞,*,代表表記:一層/いっそう,,一,,0,36
廃,はい,廃,名詞,普通名詞,代表表記:廃/はい カテゴリ:抽象物 漢字読み:音,,一,,0,36
たい,たい,たい,名詞,普通名詞,代表表記:他意/たい カテゴリ:抽象物,,一,,0,36
的で,てきで,的だ,接尾辞,形容詞性名詞接尾辞,代表表記:的だ/てきだ カテゴリ:抽象物 準内容語,,一,,0,36
、,、,、,特殊,読点,NIL,,一,,0,36
グロテスクな,ぐろてすくな,グロテスクだ,形容詞,*,代表表記:グロテスクだ/ぐろてすくだ,,一,,0,36
のだ,のだ,のだ,助動詞,*,NIL,,一,,0,36
。,。,。,特殊,句点,NIL,,一,,0,36
今時,いまどき,今時,名詞,時相名詞,代表表記:今時/いまどき カテゴリ:時間,,一,,0,37
そんな,そんな,そんな,指示詞,連体詞形態指示詞,NIL,,一,,0,37
こと,こと,こと,名詞,形式名詞,NIL,,一,,0,37
は,は,は,助詞,副助詞,NIL,,一,,0,37
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,一,,0,37
が,が,が,助詞,接続助詞,NIL,,一,,0,37
、,、,、,特殊,読点,NIL,,一,,0,37
当時,とうじ,当時,名詞,時相名詞,代表表記:当時/とうじ カテゴリ:時間,,一,,0,37
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,一,,0,37
の,の,の,助詞,格助詞,NIL,,一,,0,37
勤めて,つとめて,勤める,動詞,*,代表表記:勤める/つとめる ドメイン:ビジネス 自他動詞:自:勤まる/つとまる,,一,,0,37
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一,,0,37
学校,がっこう,学校,名詞,普通名詞,代表表記:学校/がっこう ドメイン:教育・学習 カテゴリ:場所-施設,,一,,0,37
は,は,は,助詞,副助詞,NIL,,一,,0,37
、,、,、,特殊,読点,NIL,,一,,0,37
教師,きょうし,教師,名詞,普通名詞,代表表記:教師/きょうし ドメイン:教育・学習 カテゴリ:人,,一,,0,37
に,に,に,助詞,格助詞,NIL,,一,,0,37
芝居,しばい,芝居,名詞,サ変名詞,代表表記:芝居/しばい ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,37
を,を,を,助詞,格助詞,NIL,,一,,0,37
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,一,,0,37
事,こと,事,名詞,普通名詞,代表表記:事/こと カテゴリ:抽象物 漢字読み:訓,,一,,0,37
さえ,さえ,さえ,助詞,副助詞,NIL,,一,,0,37
禁じて,きんじて,禁ずる,動詞,*,代表表記:禁ずる/きんずる 同義:動詞:禁じる/きんじる,,一,,0,37
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一,,0,37
。,。,。,特殊,句点,NIL,,一,,0,37
芝居,しばい,芝居,名詞,サ変名詞,代表表記:芝居/しばい ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,38
ずき,ずき,ずき,名詞,普通名詞,代表表記:鋤/すき 濁音化D カテゴリ:人工物-その他,,一,,0,38
の,の,の,助詞,接続助詞,NIL,,一,,0,38
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,一,,0,38
は,は,は,助詞,副助詞,NIL,,一,,0,38
困った,こまった,困る,動詞,*,代表表記:困る/こまる,,一,,0,38
が,が,が,助詞,接続助詞,NIL,,一,,0,38
ね,ね,ね,助詞,終助詞,NIL,,一,,0,38
。,。,。,特殊,句点,NIL,,一,,0,38
でも,でも,でも,接続詞,*,代表表記:でも/でも,,一,,0,39
首,くび,首,名詞,普通名詞,代表表記:首/くび カテゴリ:動物-部位 漢字読み:訓,,一,,0,39
に,に,に,助詞,格助詞,NIL,,一,,0,39
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,一,,0,39
の,の,の,名詞,形式名詞,NIL,,一,,0,39
が,が,が,助詞,格助詞,NIL,,一,,0,39
恐,こわ,恐い,形容詞,*,代表表記:怖い/こわい,,一,,0,39
し,し,する,接尾辞,動詞性接尾辞,代表表記:する/する,,一,,0,39
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一,,0,39
ので,ので,のだ,助動詞,*,NIL,,一,,0,39
、,、,、,特殊,読点,NIL,,一,,0,39
なるべく,なるべく,なるべく,副詞,*,代表表記:なるべく/なるべく,,一,,0,39
禁令,きんれい,禁令,名詞,普通名詞,代表表記:禁令/きんれい ドメイン:政治 カテゴリ:抽象物,,一,,0,39
を,を,を,助詞,格助詞,NIL,,一,,0,39
守って,まもって,守る,動詞,*,代表表記:守る/まもる 反義:動詞:攻める/せめる;動詞:破る/やぶる,,一,,0,39
、,、,、,特殊,読点,NIL,,一,,0,39
この,この,この,指示詞,連体詞形態指示詞,NIL,,一,,0,39
××,××,××,未定義語,アルファベット,未知語:ローマ字 品詞推定:名詞,,一,,0,39
観音,かんのん,観音,名詞,普通名詞,代表表記:観音/かんのん ドメイン:文化・芸術 カテゴリ:人,,一,,0,39
なぞ,なぞ,なぞ,名詞,普通名詞,代表表記:謎/なぞ カテゴリ:抽象物,,一,,0,39
へ,へ,へ,助詞,格助詞,NIL,,一,,0,39
は,は,は,助詞,副助詞,NIL,,一,,0,39
滅多に,めったに,滅多だ,形容詞,*,代表表記:滅多だ/めっただ,,一,,0,39
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,,一,,0,39
を,を,を,助詞,格助詞,NIL,,一,,0,39
向け,むけ,向ける,動詞,*,代表表記:向ける/むける 可能動詞:向く/むく,,一,,0,39
なんだ,なんだ,ぬ,助動詞,*,NIL,,一,,0,39
。,。,。,特殊,句点,NIL,,一,,0,39
随,随,随,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,一,,0,40
って,って,って,助詞,副助詞,NIL,,一,,0,40
、,、,、,特殊,読点,NIL,,一,,0,40
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,一,,0,40
に,に,に,助詞,格助詞,NIL,,一,,0,40
どんな,どんな,どんな,指示詞,連体詞形態指示詞,NIL,,一,,0,40
芝居,しばい,芝居,名詞,サ変名詞,代表表記:芝居/しばい ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,40
が,が,が,助詞,格助詞,NIL,,一,,0,40
かかって,かかって,かかる,動詞,*,代表表記:係る/かかる 名詞派生:係/かかり,,一,,0,40
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一,,0,40
か,か,か,助詞,接続助詞,NIL,,一,,0,40
、,、,、,特殊,読点,NIL,,一,,0,40
見世物,みせもの,見世物,名詞,普通名詞,代表表記:見世物/みせもの カテゴリ:抽象物,,一,,0,40
が,が,が,助詞,格助詞,NIL,,一,,0,40
出て,でて,出る,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,,一,,0,40
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一,,0,40
か,か,か,助詞,接続助詞,NIL,,一,,0,40
、,、,、,特殊,読点,NIL,,一,,0,40
ちっとも,ちっとも,ちっとも,副詞,*,代表表記:ちっとも/ちっとも,,一,,0,40
知ら,しら,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,,一,,0,40
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,一,,0,40
。,。,。,特殊,句点,NIL,,一,,0,40
（,（,（,特殊,括弧始,NIL,,一,,0,41
当時,とうじ,当時,名詞,時相名詞,代表表記:当時/とうじ カテゴリ:時間,,一,,0,41
は,は,は,助詞,副助詞,NIL,,一,,0,41
芝居,しばい,芝居,名詞,サ変名詞,代表表記:芝居/しばい ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,41
の,の,の,助詞,接続助詞,NIL,,一,,0,41
新聞,しんぶん,新聞,名詞,普通名詞,代表表記:新聞/しんぶん ドメイン:メディア カテゴリ:人工物-その他,,一,,0,41
広告,こうこく,広告,名詞,サ変名詞,代表表記:広告/こうこく ドメイン:ビジネス;メディア カテゴリ:人工物-その他;抽象物,,一,,0,41
なんて,なんて,なんて,助詞,副助詞,NIL,,一,,0,41
殆ど,ほとんど,殆ど,副詞,*,代表表記:殆んど/ほとんど 数量修飾 相対名詞修飾,,一,,0,41
なかった,なかった,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,一,,0,41
）,）,）,特殊,括弧終,NIL,,一,,0,41
で,で,だ,判定詞,*,NIL,,一,,0,41
、,、,、,特殊,読点,NIL,,一,,0,41
Ｒ,Ｒ,Ｒ,特殊,記号,NIL,,一,,0,41
が,が,が,助詞,格助詞,NIL,,一,,0,41
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,一,,0,41
だ,だ,だ,判定詞,*,NIL,,一,,0,41
と,と,と,助詞,格助詞,NIL,,一,,0,41
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,,一,,0,41
、,、,、,特殊,読点,NIL,,一,,0,41
ある,ある,ある,連体詞,*,代表表記:或る/ある,,一,,0,41
劇場,げきじょう,劇場,名詞,普通名詞,代表表記:劇場/げきじょう ドメイン:文化・芸術 カテゴリ:場所-施設,,一,,0,41
の,の,の,助詞,接続助詞,NIL,,一,,0,41
看板,かんばん,看板,名詞,普通名詞,代表表記:看板/かんばん カテゴリ:人工物-その他 〜を〜に構成語,,一,,0,41
を,を,を,助詞,格助詞,NIL,,一,,0,41
指した,さした,指す,動詞,*,代表表記:指す/さす,,一,,0,41
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,一,,0,41
に,に,に,助詞,格助詞,NIL,,一,,0,41
は,は,は,助詞,副助詞,NIL,,一,,0,41
非常に,ひじょうに,非常だ,形容詞,*,代表表記:非常だ/ひじょうだ,,一,,0,41
珍しい,めずらしい,珍しい,形容詞,*,代表表記:珍しい/めずらしい,,一,,0,41
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,一,,0,41
が,が,が,助詞,格助詞,NIL,,一,,0,41
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,一,,0,41
もの,もの,もの,名詞,形式名詞,NIL,,一,,0,41
だ,だ,だ,判定詞,*,NIL,,一,,0,41
よ,よ,よ,助詞,終助詞,NIL,,一,,0,41
。,。,。,特殊,句点,NIL,,一,,0,41
その,その,その,指示詞,連体詞形態指示詞,NIL,,一,,0,42
看板,かんばん,看板,名詞,普通名詞,代表表記:看板/かんばん カテゴリ:人工物-その他 〜を〜に構成語,,一,,0,42
が,が,が,助詞,格助詞,NIL,,一,,0,42
また,また,また,副詞,*,代表表記:又/また,,一,,0,42
変って,かわって,変る,動詞,*,代表表記:変わる/かわる 自他動詞:他:変える/かえる,,一,,0,42
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一,,0,42
のだ,のだ,のだ,助動詞,*,NIL,,一,,0,42
。,。,。,特殊,句点,NIL,,一,,0,42
新,しん,新,接頭辞,名詞接頭辞,代表表記:新/しん 内容語 換言:+N:Nが新しい,,一,,0,43
帰朝,きちょう,帰朝,名詞,サ変名詞,代表表記:帰朝/きちょう ドメイン:政治 カテゴリ:抽象物,,一,,0,43
百面相,ひゃくめんそう,百面相,名詞,普通名詞,自動獲得:Wikipedia Wikipedia上位語:寄席芸,,一,,0,43
役者,やくしゃ,役者,名詞,普通名詞,代表表記:役者/やくしゃ ドメイン:文化・芸術 カテゴリ:人,,一,,0,43
××,××,××,未定義語,アルファベット,未知語:ローマ字 品詞推定:名詞,,一,,0,43
丈,たけ,丈,名詞,普通名詞,代表表記:丈/たけ カテゴリ:数量 漢字読み:訓,,一,,0,43
出演,しゅつえん,出演,名詞,サ変名詞,代表表記:出演/しゅつえん ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,43
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,,一,,0,43
奇,き,奇,名詞,普通名詞,代表表記:奇/き カテゴリ:抽象物 漢字読み:音,,一,,0,43
聞,聞,聞,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,一,,0,43
「,「,「,特殊,括弧始,NIL,,一,,0,43
怪,かい,怪,名詞,普通名詞,代表表記:怪/かい カテゴリ:抽象物 漢字読み:音,,一,,0,43
美人,びじん,美人,名詞,普通名詞,代表表記:美人/びじん カテゴリ:人,,一,,0,43
」,」,」,特殊,括弧終,NIL,,一,,0,43
五,ご,五,名詞,数詞,カテゴリ:数量,,一,,0,43
幕,まく,幕,名詞,普通名詞,代表表記:幕/まく カテゴリ:人工物-その他 漢字読み:音,,一,,0,43
涙香,涙香,涙香,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,一,,0,43
小史,小史,小史,未定義語,その他,未知語:漢字 品詞推定:名詞,,一,,0,43
の,の,の,助詞,接続助詞,NIL,,一,,0,43
ほん案,ほんあん,ほん案,名詞,サ変名詞,代表表記:翻案/ほんあん ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,43
小説,しょうせつ,小説,名詞,普通名詞,代表表記:小説/しょうせつ ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,43
に,に,に,助詞,格助詞,NIL,,一,,0,43
「,「,「,特殊,括弧始,NIL,,一,,0,43
怪,かい,怪,名詞,普通名詞,代表表記:怪/かい カテゴリ:抽象物 漢字読み:音,,一,,0,43
美人,びじん,美人,名詞,普通名詞,代表表記:美人/びじん カテゴリ:人,,一,,0,43
」,」,」,特殊,括弧終,NIL,,一,,0,43
と,と,と,助詞,格助詞,NIL,,一,,0,43
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,一,,0,43
の,の,の,名詞,形式名詞,NIL,,一,,0,43
が,が,が,助詞,格助詞,NIL,,一,,0,43
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,一,,0,43
が,が,が,助詞,接続助詞,NIL,,一,,0,43
、,、,、,特殊,読点,NIL,,一,,0,43
見物,けんぶつ,見物,名詞,サ変名詞,代表表記:見物/けんぶつ カテゴリ:抽象物,,一,,0,43
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,一,,0,43
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,一,,0,43
と,と,と,助詞,格助詞,NIL,,一,,0,43
あれ,あれ,あれ,指示詞,名詞形態指示詞,NIL,,一,,0,43
で,で,だ,判定詞,*,NIL,,一,,0,43
は,は,は,助詞,副助詞,NIL,,一,,0,43
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,一,,0,43
、,、,、,特殊,読点,NIL,,一,,0,43
もっと,もっと,もっと,副詞,*,代表表記:もっと/もっと 用言弱修飾 相対名詞修飾,,一,,0,43
もっと,もっと,もっと,副詞,*,代表表記:もっと/もっと 用言弱修飾 相対名詞修飾,,一,,0,43
荒唐無けいで,こうとうむけいで,荒唐無けいだ,形容詞,*,代表表記:荒唐無稽だ/こうとうむけいだ,,一,,0,43
、,、,、,特殊,読点,NIL,,一,,0,43
奇怪,きかい,奇怪だ,形容詞,*,代表表記:奇怪だ/きかいだ,,一,,0,43
至極,しごく,至極,副詞,*,代表表記:至極/しごく 用言弱修飾,,一,,0,43
の,の,の,助詞,接続助詞,NIL,,一,,0,43
筋,すじ,筋,名詞,普通名詞,代表表記:筋/すじ カテゴリ:動物-部位;人工物-食べ物 漢字読み:訓,,一,,0,43
だった,だった,だ,判定詞,*,NIL,,一,,0,43
。,。,。,特殊,句点,NIL,,一,,0,43
でも,でも,でも,接続詞,*,代表表記:でも/でも,,一,,0,44
どっか,どっか,どっか,名詞,普通名詞,代表表記:特価/とっか 濁音化D ドメイン:ビジネス カテゴリ:数量,,一,,0,44
、,、,、,特殊,読点,NIL,,一,,0,44
涙香,涙香,涙香,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,一,,0,44
小史,小史,小史,未定義語,その他,未知語:漢字 品詞推定:名詞,,一,,0,44
を,を,を,助詞,格助詞,NIL,,一,,0,44
思わ,おもわ,思う,動詞,*,代表表記:思う/おもう 補文ト,,一,,0,44
せる,せる,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,一,,0,44
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,一,,0,44
が,が,が,助詞,格助詞,NIL,,一,,0,44
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,一,,0,44
で,で,で,助詞,格助詞,NIL,,一,,0,44
も,も,も,助詞,副助詞,NIL,,一,,0,44
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,一,,0,44
。,。,。,特殊,句点,NIL,,一,,0,44
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,一,,0,45
でも,でも,でも,助詞,副助詞,NIL,,一,,0,45
貸,かし,貸,名詞,普通名詞,代表表記:貸/かし カテゴリ:抽象物,,一,,0,45
本屋,ほんや,本屋,名詞,普通名詞,代表表記:本屋/ほんや カテゴリ:場所-施設,,一,,0,45
など,など,など,助詞,副助詞,NIL,,一,,0,45
に,に,に,助詞,格助詞,NIL,,一,,0,45
は,は,は,助詞,副助詞,NIL,,一,,0,45
残って,のこって,残る,動詞,*,代表表記:残る/のこる 自他動詞:他:残す/のこす,,一,,0,45
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一,,0,45
様だ,ようだ,様だ,助動詞,*,NIL,,一,,0,45
が,が,が,助詞,接続助詞,NIL,,一,,0,45
、,、,、,特殊,読点,NIL,,一,,0,45
涙香,涙香,涙香,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,一,,0,45
の,の,の,助詞,格助詞,NIL,,一,,0,45
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,一,,0,45
改版,改版,改版,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:愛新覚羅顕キ 読み不明,,一,,0,45
に,に,に,助詞,格助詞,NIL,,一,,0,45
なら,なら,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,一,,0,45
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,一,,0,45
前,まえ,前,名詞,副詞的名詞,代表表記:前/まえ,,一,,0,45
の,の,の,助詞,接続助詞,NIL,,一,,0,45
菊版,菊版,菊版,未定義語,その他,未知語:漢字 品詞推定:名詞,,一,,0,45
の,の,の,助詞,接続助詞,NIL,,一,,0,45
安っぽい,やすっぽい,安っぽい,形容詞,*,代表表記:安っぽい/やすっぽい 形容詞派生:安い/やすい,,一,,0,45
本,ほん,本,名詞,普通名詞,代表表記:本/ほん カテゴリ:人工物-その他;抽象物 漢字読み:音,,一,,0,45
が,が,が,助詞,格助詞,NIL,,一,,0,45
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,一,,0,45
だろう,だろう,だろう,助動詞,*,NIL,,一,,0,45
。,。,。,特殊,句点,NIL,,一,,0,45
君,きみ,君,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,,一,,0,46
は,は,は,助詞,副助詞,NIL,,一,,0,46
あれ,あれ,あれ,指示詞,名詞形態指示詞,NIL,,一,,0,46
の,の,の,助詞,格助詞,NIL,,一,,0,46
さし,さし,さし,名詞,普通名詞,代表表記:刺し/さしv 自他動詞:自:刺さる/ささる 連用形名詞化:刺す/さす,,一,,0,46
絵,え,絵,名詞,普通名詞,代表表記:絵/え カテゴリ:人工物-その他;抽象物 漢字読み:音,,一,,0,46
を,を,を,助詞,格助詞,NIL,,一,,0,46
見た,みた,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,一,,0,46
こと,こと,こと,名詞,形式名詞,NIL,,一,,0,46
が,が,が,助詞,格助詞,NIL,,一,,0,46
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,一,,0,46
か,か,か,助詞,接続助詞,NIL,,一,,0,46
ね,ね,ね,助詞,終助詞,NIL,,一,,0,46
。,。,。,特殊,句点,NIL,,一,,0,46
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,一,,0,47
見直す,みなおす,見直す,動詞,*,代表表記:見直す/みなおす,,一,,0,47
と,と,と,助詞,格助詞,NIL,,一,,0,47
、,、,、,特殊,読点,NIL,,一,,0,47
実に,じつに,実に,副詞,*,代表表記:実に/じつに 用言弱修飾,,一,,0,47
何とも,なんとも,何とも,副詞,*,代表表記:何とも/なんとも,,一,,0,47
いえ,いえ,いえる,動詞,*,代表表記:癒える/いえる ドメイン:健康・医学 自他動詞:他:癒す/いやす,,一,,0,47
ぬ,ぬ,ぬ,助動詞,*,NIL,,一,,0,47
味,あじ,味,名詞,普通名詞,代表表記:味/あじ ドメイン:料理・食事 カテゴリ:抽象物 漢字読み:訓,,一,,0,47
の,の,の,助詞,格助詞,NIL,,一,,0,47
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,一,,0,47
もの,もの,もの,名詞,形式名詞,NIL,,一,,0,47
だ,だ,だ,判定詞,*,NIL,,一,,0,47
。,。,。,特殊,句点,NIL,,一,,0,47
この,この,この,指示詞,連体詞形態指示詞,NIL,,一,,0,48
××,××,××,未定義語,アルファベット,未知語:ローマ字 品詞推定:名詞,,一,,0,48
丈,たけ,丈,名詞,普通名詞,代表表記:丈/たけ カテゴリ:数量 漢字読み:訓,,一,,0,48
出演,しゅつえん,出演,名詞,サ変名詞,代表表記:出演/しゅつえん ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,48
の,の,の,助詞,接続助詞,NIL,,一,,0,48
芝居,しばい,芝居,名詞,サ変名詞,代表表記:芝居/しばい ドメイン:文化・芸術 カテゴリ:抽象物,,一,,0,48
は,は,は,助詞,副助詞,NIL,,一,,0,48
、,、,、,特殊,読点,NIL,,一,,0,48
まあ,まあ,まあ,副詞,*,代表表記:まあ/まあ 用言弱修飾,,一,,0,48
、,、,、,特殊,読点,NIL,,一,,0,48
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,一,,0,48
さし,さし,さし,名詞,普通名詞,代表表記:刺し/さしv 自他動詞:自:刺さる/ささる 連用形名詞化:刺す/さす,,一,,0,48
絵,え,絵,名詞,普通名詞,代表表記:絵/え カテゴリ:人工物-その他;抽象物 漢字読み:音,,一,,0,48
が,が,が,助詞,格助詞,NIL,,一,,0,48
生きて,いきて,生きる,動詞,*,代表表記:生きる/いきる ドメイン:健康・医学 自他動詞:他:生かす/いかす,,一,,0,48
動いて,うごいて,動く,動詞,*,代表表記:動く/うごく 反義:動詞:止まる/とまる 自他動詞:他:動かす/うごかす,,一,,0,48
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一,,0,48
と,と,と,助詞,格助詞,NIL,,一,,0,48
いった,いった,いう,動詞,*,代表表記:言う/いう 補文ト,,一,,0,48
感じ,かんじ,感じ,名詞,普通名詞,代表表記:感じ/かんじv 連用形名詞化:感じる/かんじる 補文ト,,一,,0,48
の,の,の,助詞,接続助詞,NIL,,一,,0,48
もの,もの,もの,名詞,形式名詞,NIL,,一,,0,48
だった,だった,だ,判定詞,*,NIL,,一,,0,48
よ,よ,よ,助詞,終助詞,NIL,,一,,0,48
。,。,。,特殊,句点,NIL,,一,,0,48
実に,じつに,実に,副詞,*,代表表記:実に/じつに 用言弱修飾,,一,,0,49
汚い,きたない,汚い,形容詞,*,代表表記:汚い/きたない,,一,,0,49
劇場,げきじょう,劇場,名詞,普通名詞,代表表記:劇場/げきじょう ドメイン:文化・芸術 カテゴリ:場所-施設,,一,,0,49
だった,だった,だ,判定詞,*,NIL,,一,,0,49
。,。,。,特殊,句点,NIL,,一,,0,49
黒い,くろい,黒い,形容詞,*,代表表記:黒い/くろい 名詞派生:黒/くろ,,一,,0,50
土蔵,どぞう,土蔵,名詞,普通名詞,代表表記:土蔵/どぞう カテゴリ:場所-施設,,一,,0,50
見,み,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,一,,0,50
たい,たい,たい,接尾辞,形容詞性述語接尾辞,代表表記:たい/たい,,一,,0,50
な,な,な,助詞,終助詞,NIL,,一,,0,50
感じ,かんじ,感じ,名詞,普通名詞,代表表記:感じ/かんじv 連用形名詞化:感じる/かんじる 補文ト,,一,,0,50
の,の,の,助詞,接続助詞,NIL,,一,,0,50
壁,かべ,壁,名詞,普通名詞,代表表記:壁/かべ カテゴリ:場所-施設部位 漢字読み:訓,,一,,0,50
が,が,が,助詞,格助詞,NIL,,一,,0,50
、,、,、,特殊,読点,NIL,,一,,0,50
半ば,なかば,半ば,副詞,*,代表表記:半ば/なかば,,一,,0,50
はげ,はげ,はげる,動詞,*,代表表記:剥げる/はげる 可能動詞:剥ぐ/はぐ,,一,,0,50
