見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,5
たてて,たてて,たてる,動詞,*,代表表記:建てる/たてる 可能動詞:建つ/たつ,,一寸法師,,5,5
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一寸法師,,5,5
か,か,か,助詞,接続助詞,NIL,,一寸法師,,5,5
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,5
、,、,、,特殊,読点,NIL,,一寸法師,,5,5
大賞,たいしょう,大賞,名詞,普通名詞,代表表記:大賞/たいしょう カテゴリ:抽象物,,一寸法師,,5,5
堂,どう,堂,名詞,普通名詞,代表表記:堂/どう カテゴリ:場所-施設 漢字読み:音,,一寸法師,,5,5
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,5
主人,あるじ,主人,名詞,普通名詞,代表表記:主人/あるじ ドメイン:家庭・暮らし カテゴリ:人,,一寸法師,,5,5
や,や,や,助詞,接続助詞,NIL,,一寸法師,,5,5
、,、,、,特殊,読点,NIL,,一寸法師,,5,5
支配人,しはいにん,支配人,名詞,普通名詞,代表表記:支配人/しはいにん ドメイン:ビジネス カテゴリ:人 人名末尾,,一寸法師,,5,5
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,5
も,も,も,助詞,副助詞,NIL,,一寸法師,,5,5
、,、,、,特殊,読点,NIL,,一寸法師,,5,5
わから,わから,わかる,動詞,*,代表表記:分かる/わかる,,一寸法師,,5,5
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,一寸法師,,5,5
のでした,のでした,のだ,助動詞,*,NIL,,一寸法師,,5,5
。,。,。,特殊,句点,NIL,,一寸法師,,5,5
その,その,その,指示詞,連体詞形態指示詞,NIL,,一寸法師,,5,6
夜,よ,夜,名詞,時相名詞,代表表記:夜/よ カテゴリ:時間 漢字読み:訓,,一寸法師,,5,6
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,6
、,、,、,特殊,読点,NIL,,一寸法師,,5,6
どんな,どんな,どんな,指示詞,連体詞形態指示詞,NIL,,一寸法師,,5,6
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,一寸法師,,5,6
客,きゃく,客,名詞,普通名詞,代表表記:客/きゃく ドメイン:家庭・暮らし;ビジネス カテゴリ:人 漢字読み:音,,一寸法師,,5,6
さま,さま,さま,接尾辞,名詞性名詞接尾辞,代表表記:様/さま,,一寸法師,,5,6
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,6
あって,あって,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,一寸法師,,5,6
も,も,も,助詞,副助詞,NIL,,一寸法師,,5,6
、,、,、,特殊,読点,NIL,,一寸法師,,5,6
金庫,きんこ,金庫,名詞,普通名詞,代表表記:金庫/きんこ カテゴリ:人工物-その他,,一寸法師,,5,6
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,6
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,一寸法師,,5,6
の,の,の,助詞,格助詞,NIL,,一寸法師,,5,6
高価な,こうかな,高価だ,形容詞,*,代表表記:高価だ/こうかだ 反義:形容詞:安価だ/あんかだ;形容詞:廉価だ/れんかだ,,一寸法師,,5,6
宝石,ほうせき,宝石,名詞,普通名詞,代表表記:宝石/ほうせき カテゴリ:自然物,,一寸法師,,5,6
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,6
見せ,みせ,見せる,動詞,*,代表表記:見せる/みせる 付属動詞候補（タ系） 使役動詞:見る/みる,,一寸法師,,5,6
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,一寸法師,,5,6
こと,こと,こと,名詞,形式名詞,NIL,,一寸法師,,5,6
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,6
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,一寸法師,,5,6
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,一寸法師,,5,6
。,。,。,特殊,句点,NIL,,一寸法師,,5,6
支配人,しはいにん,支配人,名詞,普通名詞,代表表記:支配人/しはいにん ドメイン:ビジネス カテゴリ:人 人名末尾,,一寸法師,,5,7
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,7
、,、,、,特殊,読点,NIL,,一寸法師,,5,7
その,その,その,指示詞,連体詞形態指示詞,NIL,,一寸法師,,5,7
こと,こと,こと,名詞,形式名詞,NIL,,一寸法師,,5,7
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,7
店員,てんいん,店員,名詞,普通名詞,代表表記:店員/てんいん ドメイン:ビジネス カテゴリ:人,,一寸法師,,5,7
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,一寸法師,,5,7
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,7
いいつけ,いいつけ,いいつける,動詞,*,代表表記:言い付ける/いいつける,,一寸法師,,5,7
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,一寸法師,,5,7
と,と,と,助詞,格助詞,NIL,,一寸法師,,5,7
、,、,、,特殊,読点,NIL,,一寸法師,,5,7
店員,てんいん,店員,名詞,普通名詞,代表表記:店員/てんいん ドメイン:ビジネス カテゴリ:人,,一寸法師,,5,7
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,一寸法師,,5,7
も,も,も,助詞,副助詞,NIL,,一寸法師,,5,7
、,、,、,特殊,読点,NIL,,一寸法師,,5,7
灰色,はいいろ,灰色,名詞,普通名詞,代表表記:灰色/はいいろ カテゴリ:色,,一寸法師,,5,7
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,7
巨人,きょじん,巨人,名詞,普通名詞,代表表記:巨人/きょじん カテゴリ:人,,一寸法師,,5,7
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,7
予告,よこく,予告,名詞,サ変名詞,代表表記:予告/よこく カテゴリ:抽象物 補文ト,,一寸法師,,5,7
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,7
こと,こと,こと,名詞,形式名詞,NIL,,一寸法師,,5,7
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,7
、,、,、,特殊,読点,NIL,,一寸法師,,5,7
よく,よく,よい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,,一寸法師,,5,7
知って,しって,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,,一寸法師,,5,7
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一寸法師,,5,7
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,一寸法師,,5,7
ので,ので,のだ,助動詞,*,NIL,,一寸法師,,5,7
、,、,、,特殊,読点,NIL,,一寸法師,,5,7
その,その,その,指示詞,連体詞形態指示詞,NIL,,一寸法師,,5,7
いいつけ,いいつけ,いいつけ,名詞,普通名詞,代表表記:言い付け/いいつけv 連用形名詞化:言い付ける/いいつける,,一寸法師,,5,7
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,7
、,、,、,特殊,読点,NIL,,一寸法師,,5,7
かたく,かたく,かたい,形容詞,*,代表表記:堅い/かたい 反義:形容詞:柔らかい/やわらかい,,一寸法師,,5,7
まもり,まもり,まもる,動詞,*,代表表記:守る/まもる 反義:動詞:攻める/せめる;動詞:破る/やぶる,,一寸法師,,5,7
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,一寸法師,,5,7
。,。,。,特殊,句点,NIL,,一寸法師,,5,7
店,てん,店,名詞,普通名詞,代表表記:店/てん ドメイン:ビジネス カテゴリ:場所-施設 漢字読み:音,,一寸法師,,5,8
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,8
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,8
支配人,しはいにん,支配人,名詞,普通名詞,代表表記:支配人/しはいにん ドメイン:ビジネス カテゴリ:人 人名末尾,,一寸法師,,5,8
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,8
ほか,ほか,ほか,名詞,副詞的名詞,代表表記:他/ほか,,一寸法師,,5,8
七,なな,七,名詞,数詞,カテゴリ:数量,,一寸法師,,5,8
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,一寸法師,,5,8
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,8
店員,てんいん,店員,名詞,普通名詞,代表表記:店員/てんいん ドメイン:ビジネス カテゴリ:人,,一寸法師,,5,8
（,（,（,特殊,括弧始,NIL,,一寸法師,,5,8
そのうち,そのうち,そのうち,副詞,*,代表表記:其の内/そのうち 修飾（ニ格）,,一寸法師,,5,8
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,8
ひと,ひと,ひと,名詞,数詞,カテゴリ:数量 連語由来,,一寸法師,,5,8
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,,一寸法師,,5,8
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,8
、,、,、,特殊,読点,NIL,,一寸法師,,5,8
刑事,けいじ,刑事,名詞,普通名詞,代表表記:刑事/けいじ ドメイン:政治 カテゴリ:人 人名末尾,,一寸法師,,5,8
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,8
ばけた,ばけた,ばける,動詞,*,代表表記:化ける/ばける 自他動詞:他:化かす/ばかす,,一寸法師,,5,8
、,、,、,特殊,読点,NIL,,一寸法師,,5,8
にせ,にせ,にせ,名詞,普通名詞,代表表記:偽/にせ カテゴリ:抽象物,,一寸法師,,5,8
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,8
店員,てんいん,店員,名詞,普通名詞,代表表記:店員/てんいん ドメイン:ビジネス カテゴリ:人,,一寸法師,,5,8
です,です,だ,判定詞,*,NIL,,一寸法師,,5,8
。,。,。,特殊,句点,NIL,,一寸法師,,5,8
）,）,）,特殊,括弧終,NIL,,一寸法師,,5,9
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,9
い,い,いる,動詞,*,代表表記:射る/いる,,一寸法師,,5,9
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,一寸法師,,5,9
が,が,が,助詞,接続助詞,NIL,,一寸法師,,5,9
、,、,、,特殊,読点,NIL,,一寸法師,,5,9
夜,よ,夜,名詞,時相名詞,代表表記:夜/よ カテゴリ:時間 漢字読み:訓,,一寸法師,,5,9
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,9
ふける,ふける,ふける,動詞,*,代表表記:吹ける/ふける 可能動詞:吹く/ふく 補文ト,,一寸法師,,5,9
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,9
したがって,したがって,したがう,動詞,*,代表表記:従う/したがう 自他動詞:他:従える/したがえる,,一寸法師,,5,9
、,、,、,特殊,読点,NIL,,一寸法師,,5,9
いまにも,いまにも,いまにも,副詞,*,代表表記:今にも/いまにも,,一寸法師,,5,9
怪盗,かいとう,怪盗,名詞,組織名,自動獲得:Wikipedia Wikipedia上位語:盗賊/とうぞく,,一寸法師,,5,9
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,9
やってくる,やってくる,やってくる,動詞,*,代表表記:やってくる/やってくる,,一寸法師,,5,9
ので,ので,のだ,助動詞,*,NIL,,一寸法師,,5,9
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,9
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,一寸法師,,5,9
か,か,か,助詞,接続助詞,NIL,,一寸法師,,5,9
と,と,と,助詞,格助詞,NIL,,一寸法師,,5,9
、,、,、,特殊,読点,NIL,,一寸法師,,5,9
みんな,みんな,みんな,副詞,*,代表表記:皆/みんな 修飾（デ格）,,一寸法師,,5,9
ビクビク,びくびく,ビクビク,副詞,*,代表表記:ビクビク/びくびく スル接続可能,,一寸法師,,5,9
もの,もの,もの,名詞,普通名詞,代表表記:物/もの カテゴリ:人工物-その他 漢字読み:訓,,一寸法師,,5,9
です,です,だ,判定詞,*,NIL,,一寸法師,,5,9
。,。,。,特殊,句点,NIL,,一寸法師,,5,9
なんでもない,なんでもない,なんでもない,形容詞,*,代表表記:何でも無い/なんでもない,,一寸法師,,5,10
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,一寸法師,,5,10
客,きゃく,客,名詞,普通名詞,代表表記:客/きゃく ドメイン:家庭・暮らし;ビジネス カテゴリ:人 漢字読み:音,,一寸法師,,5,10
さま,さま,さま,接尾辞,名詞性名詞接尾辞,代表表記:様/さま,,一寸法師,,5,10
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,10
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,10
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,,一寸法師,,5,10
きて,きて,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,,一寸法師,,5,10
も,も,も,助詞,副助詞,NIL,,一寸法師,,5,10
、,、,、,特殊,読点,NIL,,一寸法師,,5,10
その,その,その,指示詞,連体詞形態指示詞,NIL,,一寸法師,,5,10
たび,たび,たび,名詞,サ変名詞,代表表記:旅/たび ドメイン:レクリエーション カテゴリ:抽象物 漢字読み:訓,,一寸法師,,5,10
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,10
ハッと,はっと,ハッと,副詞,*,代表表記:ハッと/はっと スル接続可能,,一寸法師,,5,10
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,一寸法師,,5,10
、,、,、,特殊,読点,NIL,,一寸法師,,5,10
あいて,あいて,あいて,名詞,普通名詞,代表表記:相手/あいて カテゴリ:人 〜を〜に構成語,,一寸法師,,5,10
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,10
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,,一寸法師,,5,10
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,10
、,、,、,特殊,読点,NIL,,一寸法師,,5,10
あな,あな,あな,名詞,普通名詞,代表表記:穴/あな カテゴリ:場所-自然;抽象物 漢字読み:訓,,一寸法師,,5,10
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,10
あく,あく,あく,名詞,普通名詞,代表表記:悪/あく カテゴリ:抽象物 漢字読み:音,,一寸法師,,5,10
ほど,ほど,ほど,接尾辞,名詞性名詞接尾辞,代表表記:程/ほど,,一寸法師,,5,10
見つめる,みつめる,見つめる,動詞,*,代表表記:見詰める/みつめる,,一寸法師,,5,10
と,と,と,助詞,格助詞,NIL,,一寸法師,,5,10
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,一寸法師,,5,10
ありさま,ありさま,ありさま,名詞,普通名詞,代表表記:有り様/ありさま カテゴリ:抽象物,,一寸法師,,5,10
でした,でした,だ,判定詞,*,NIL,,一寸法師,,5,10
。,。,。,特殊,句点,NIL,,一寸法師,,5,10
ところが,ところが,ところが,接続詞,*,代表表記:ところが/ところが,,一寸法師,,5,11
心配,しんぱい,心配,名詞,サ変名詞,代表表記:心配/しんぱい カテゴリ:抽象物 反義:名詞-サ変名詞:安心/あんしん 補文ト 形容詞派生:心配だ/しんぱいだ,,一寸法師,,5,11
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,一寸法師,,5,11
ほど,ほど,ほど,名詞,副詞的名詞,代表表記:程/ほど,,一寸法師,,5,11
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,11
こと,こと,こと,名詞,形式名詞,NIL,,一寸法師,,5,11
も,も,も,助詞,副助詞,NIL,,一寸法師,,5,11
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,一寸法師,,5,11
、,、,、,特殊,読点,NIL,,一寸法師,,5,11
十,じゅう,十,名詞,数詞,カテゴリ:数量,,一寸法師,,5,11
時,じ,時,接尾辞,名詞性名詞助数辞,代表表記:時/じ カテゴリ:時間 準内容語,,一寸法師,,5,11
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,11
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,一寸法師,,5,11
店,てん,店,名詞,普通名詞,代表表記:店/てん ドメイン:ビジネス カテゴリ:場所-施設 漢字読み:音,,一寸法師,,5,11
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,11
しめる,しめる,しめる,動詞,*,代表表記:占める/しめる,,一寸法師,,5,11
とき,とき,とき,名詞,副詞的名詞,代表表記:時/とき,,一寸法師,,5,11
まで,まで,まで,助詞,格助詞,NIL,,一寸法師,,5,11
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,11
、,、,、,特殊,読点,NIL,,一寸法師,,5,11
なにごと,なにごと,なにごと,名詞,普通名詞,代表表記:何事/なにごと カテゴリ:抽象物,,一寸法師,,5,11
も,も,も,助詞,副助詞,NIL,,一寸法師,,5,11
おこり,おこり,おこる,動詞,*,代表表記:怒る/おこる,,一寸法師,,5,11
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,一寸法師,,5,11
ん,ん,ぬ,助動詞,*,NIL,,一寸法師,,5,11
でした,でした,だ,判定詞,*,NIL,,一寸法師,,5,11
。,。,。,特殊,句点,NIL,,一寸法師,,5,11
さすが,さすが,さすが,副詞,*,代表表記:流石/さすが 修飾（ニ格）,,一寸法師,,5,12
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,12
怪盗,かいとう,怪盗,名詞,組織名,自動獲得:Wikipedia Wikipedia上位語:盗賊/とうぞく,,一寸法師,,5,12
も,も,も,助詞,副助詞,NIL,,一寸法師,,5,12
、,、,、,特殊,読点,NIL,,一寸法師,,5,12
まだ,まだ,まだ,副詞,*,代表表記:まだ/まだ,,一寸法師,,5,12
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,,一寸法師,,5,12
どおり,どおり,どおり,接尾辞,名詞性名詞接尾辞,代表表記:通り/どおり カテゴリ:抽象物 内容語,,一寸法師,,5,12
の,の,の,助詞,格助詞,NIL,,一寸法師,,5,12
多い,おおい,多い,形容詞,*,代表表記:多い/おおい 反義:形容詞:少ない/すくない,,一寸法師,,5,12
店,てん,店,名詞,普通名詞,代表表記:店/てん ドメイン:ビジネス カテゴリ:場所-施設 漢字読み:音,,一寸法師,,5,12
の,の,の,助詞,格助詞,NIL,,一寸法師,,5,12
ひらいて,ひらいて,ひらく,動詞,*,代表表記:開く/ひらく 反義:動詞:閉じる/とじる 自他動詞:同形,,一寸法師,,5,12
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,一寸法師,,5,12
時間,じかん,時間,名詞,時相名詞,代表表記:時間/じかん カテゴリ:時間,,一寸法師,,5,12
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,12
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,12
、,、,、,特殊,読点,NIL,,一寸法師,,5,12
どう,どう,どう,指示詞,副詞形態指示詞,NIL,,一寸法師,,5,12
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,一寸法師,,5,12
こと,こと,こと,名詞,形式名詞,NIL,,一寸法師,,5,12
も,も,も,助詞,副助詞,NIL,,一寸法師,,5,12
でき,でき,できる,動詞,*,代表表記:出来る/できる,,一寸法師,,5,12
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,一寸法師,,5,12
のでしょう,のでしょう,のだ,助動詞,*,NIL,,一寸法師,,5,12
。,。,。,特殊,句点,NIL,,一寸法師,,5,12
じつは,じつは,じつは,副詞,*,代表表記:実は/じつは,,一寸法師,,5,13
店,てん,店,名詞,普通名詞,代表表記:店/てん ドメイン:ビジネス カテゴリ:場所-施設 漢字読み:音,,一寸法師,,5,13
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,13
しめて,しめて,しめる,動詞,*,代表表記:占める/しめる,,一寸法師,,5,13
から,から,から,助詞,接続助詞,NIL,,一寸法師,,5,13
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,13
、,、,、,特殊,読点,NIL,,一寸法師,,5,13
あぶない,あぶない,あぶない,形容詞,*,代表表記:危ない/あぶない,,一寸法師,,5,13
のです,のです,のだ,助動詞,*,NIL,,一寸法師,,5,13
。,。,。,特殊,句点,NIL,,一寸法師,,5,13
店員,てんいん,店員,名詞,普通名詞,代表表記:店員/てんいん ドメイン:ビジネス カテゴリ:人,,一寸法師,,5,14
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,一寸法師,,5,14
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,14
、,、,、,特殊,読点,NIL,,一寸法師,,5,14
支配人,しはいにん,支配人,名詞,普通名詞,代表表記:支配人/しはいにん ドメイン:ビジネス カテゴリ:人 人名末尾,,一寸法師,,5,14
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,14
めいれい,めいれい,めいれい,名詞,サ変名詞,代表表記:命令/めいれい カテゴリ:抽象物,,一寸法師,,5,14
で,で,で,助詞,格助詞,NIL,,一寸法師,,5,14
、,、,、,特殊,読点,NIL,,一寸法師,,5,14
その,その,その,指示詞,連体詞形態指示詞,NIL,,一寸法師,,5,14
ばん,ばん,ばん,名詞,時相名詞,代表表記:晩/ばん カテゴリ:時間 漢字読み:音,,一寸法師,,5,14
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,14
徹夜,てつや,徹夜,名詞,サ変名詞,代表表記:徹夜/てつや ドメイン:家庭・暮らし;教育・学習 カテゴリ:抽象物,,一寸法師,,5,14
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,14
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,一寸法師,,5,14
、,、,、,特殊,読点,NIL,,一寸法師,,5,14
金庫,きんこ,金庫,名詞,普通名詞,代表表記:金庫/きんこ カテゴリ:人工物-その他,,一寸法師,,5,14
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,14
前,まえ,前,名詞,副詞的名詞,代表表記:前/まえ,,一寸法師,,5,14
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,14
がんばる,がんばる,がんばる,動詞,*,代表表記:頑張る/がんばる 補文ト,,一寸法師,,5,14
こと,こと,こと,名詞,形式名詞,NIL,,一寸法師,,5,14
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,14
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,一寸法師,,5,14
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,一寸法師,,5,14
。,。,。,特殊,句点,NIL,,一寸法師,,5,14
ほんもの,ほんもの,ほんもの,名詞,普通名詞,代表表記:本物/ほんもの カテゴリ:抽象物,,一寸法師,,5,15
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,15
宝石,ほうせき,宝石,名詞,普通名詞,代表表記:宝石/ほうせき カテゴリ:自然物,,一寸法師,,5,15
類,るい,類,名詞,普通名詞,代表表記:類/るい カテゴリ:抽象物 漢字読み:音,,一寸法師,,5,15
が,が,が,助詞,格助詞,NIL,,一寸法師,,5,15
、,、,、,特殊,読点,NIL,,一寸法師,,5,15
古,いにしえ,古,名詞,普通名詞,代表表記:古/いにしえ カテゴリ:時間,,一寸法師,,5,15
新聞,しんぶん,新聞,名詞,普通名詞,代表表記:新聞/しんぶん ドメイン:メディア カテゴリ:人工物-その他,,一寸法師,,5,15
づつみ,づつみ,づつみ,名詞,普通名詞,代表表記:堤/つつみ 濁音化D カテゴリ:場所-施設 漢字読み:訓,,一寸法師,,5,15
と,と,と,助詞,格助詞,NIL,,一寸法師,,5,15
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,一寸法師,,5,15
、,、,、,特殊,読点,NIL,,一寸法師,,5,15
物置,ものおき,物置,名詞,普通名詞,代表表記:物置/ものおき カテゴリ:人工物-その他,,一寸法師,,5,15
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,,一寸法師,,5,15
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,15
ほうり,ほうり,ほうる,動詞,*,代表表記:ほうる/ほうる,,一寸法師,,5,15
こんで,こんで,こむ,動詞,*,代表表記:込む/こむ 反義:動詞:空く/すく 付属動詞候補（基本）,,一寸法師,,5,15
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,一寸法師,,5,15
こと,こと,こと,名詞,形式名詞,NIL,,一寸法師,,5,15
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,15
、,、,、,特殊,読点,NIL,,一寸法師,,5,15
店員,てんいん,店員,名詞,普通名詞,代表表記:店員/てんいん ドメイン:ビジネス カテゴリ:人,,一寸法師,,5,15
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,一寸法師,,5,15
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,15
すこしも,すこしも,すこしも,副詞,*,代表表記:少しも/すこしも,,一寸法師,,5,15
知り,しり,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,,一寸法師,,5,15
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,一寸法師,,5,15
ん,ん,ぬ,助動詞,*,NIL,,一寸法師,,5,15
から,から,から,助詞,格助詞,NIL,,一寸法師,,5,15
、,、,、,特殊,読点,NIL,,一寸法師,,5,15
ほんきに,ほんきに,ほんきだ,形容詞,*,代表表記:本気だ/ほんきだ,,一寸法師,,5,15
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,,一寸法師,,5,15
金庫,きんこ,金庫,名詞,普通名詞,代表表記:金庫/きんこ カテゴリ:人工物-その他,,一寸法師,,5,15
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,15
ばん,ばん,ばん,名詞,時相名詞,代表表記:晩/ばん カテゴリ:時間 漢字読み:音,,一寸法師,,5,15
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,15
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,一寸法師,,5,15
のです,のです,のだ,助動詞,*,NIL,,一寸法師,,5,15
。,。,。,特殊,句点,NIL,,一寸法師,,5,15
おもて,おもて,おもて,名詞,普通名詞,代表表記:表/おもて カテゴリ:場所-機能 漢字読み:訓,,一寸法師,,5,16
の,の,の,助詞,接続助詞,NIL,,一寸法師,,5,16
戸,と,戸,名詞,普通名詞,代表表記:戸/と カテゴリ:場所-施設 漢字読み:訓,,一寸法師,,5,16
を,を,を,助詞,格助詞,NIL,,一寸法師,,5,16
、,、,、,特殊,読点,NIL,,一寸法師,,5,16
すっかり,すっかり,すっかり,副詞,*,代表表記:すっかり/すっかり,,一寸法師,,5,16
しめて,しめて,しめる,動詞,*,代表表記:占める/しめる,,一寸法師,,5,16
、,、,、,特殊,読点,NIL,,一寸法師,,5,16
ちんれつ,ちんれつ,ちんれつ,名詞,サ変名詞,代表表記:陳列/ちんれつ カテゴリ:抽象物,,一寸法師,,5,16
台,だい,台,名詞,普通名詞,代表表記:台/だい カテゴリ:人工物-その他 漢字読み:音,,一寸法師,,5,16
に,に,に,助詞,格助詞,NIL,,一寸法師,,5,16
は,は,は,助詞,副助詞,NIL,,一寸法師,,5,16
、,、,、,特殊,読点,NIL,,一寸法師,,5,16
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,,一寸法師,,5,16
きれ,きれ,きれ,名詞,普通名詞,代表表記:切れ/きれv 自他動詞:他:切らす/きらす;他:切る/きる 連用形名詞化:切れる/きれる 付属動詞候補（基本）,,一寸法師,,5,16
の,の,の,助詞,格助詞,NIL,,一寸法師,,5,16
