見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,（上）事実,,0,161
が,が,が,助詞,接続助詞,NIL,,（上）事実,,0,161
、,、,、,特殊,読点,NIL,,（上）事実,,0,161
下りて,おりて,下りる,動詞,*,代表表記:下りる/おりる 反義:動詞:上がる/あがる;動詞:登る/のぼる 自他動詞:他:下ろす/おろす,,（上）事実,,0,161
来る,くる,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,（上）事実,,0,161
と,と,と,助詞,格助詞,NIL,,（上）事実,,0,161
すぐ,すぐ,すぐ,副詞,*,代表表記:すぐ/すぐ 修飾（ニ格） 相対名詞修飾,,（上）事実,,0,161
に,に,に,助詞,格助詞,NIL,,（上）事実,,0,161
路地,ろじ,路地,名詞,普通名詞,代表表記:路地/ろじ カテゴリ:場所-その他,,（上）事実,,0,161
を,を,を,助詞,格助詞,NIL,,（上）事実,,0,161
検,検,検,未定義語,その他,未知語:漢字 品詞推定:名詞,,（上）事実,,0,161
べる,べる,べる,動詞,*,代表表記:経る/へる 濁音化D,,（上）事実,,0,161
のだ,のだ,のだ,助動詞,*,NIL,,（上）事実,,0,161
と,と,と,助詞,格助詞,NIL,,（上）事実,,0,161
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,,（上）事実,,0,161
出て,でて,出る,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,,（上）事実,,0,161
行った,いった,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,（上）事実,,0,161
。,。,。,特殊,句点,NIL,,（上）事実,,0,161
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,（上）事実,,0,162
が,が,が,助詞,格助詞,NIL,,（上）事実,,0,162
十分,じゅうぶん,十分だ,形容詞,*,代表表記:十分だ/じゅうぶんだ,,（上）事実,,0,162
も,も,も,助詞,副助詞,NIL,,（上）事実,,0,162
かかったろう,かかったろう,かかる,動詞,*,代表表記:係る/かかる 名詞派生:係/かかり,,（上）事実,,0,162
か,か,か,助詞,接続助詞,NIL,,（上）事実,,0,162
、,、,、,特殊,読点,NIL,,（上）事実,,0,162
やがて,やがて,やがて,副詞,*,代表表記:やがて/やがて,,（上）事実,,0,162
、,、,、,特殊,読点,NIL,,（上）事実,,0,162
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,（上）事実,,0,162
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,162
まだ,まだ,まだ,副詞,*,代表表記:まだ/まだ,,（上）事実,,0,162
ついた,ついた,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,,（上）事実,,0,162
まま,まま,まま,名詞,副詞的名詞,代表表記:まま/まま,,（上）事実,,0,162
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,162
懐中,かいちゅう,懐中,名詞,サ変名詞,代表表記:懐中/かいちゅう ドメイン:家庭・暮らし カテゴリ:抽象物,,（上）事実,,0,162
電燈,電燈,電燈,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipediaリダイレクト:電灯,,（上）事実,,0,162
を,を,を,助詞,格助詞,NIL,,（上）事実,,0,162
片手,かたて,片手,名詞,普通名詞,代表表記:片手/かたて カテゴリ:動物-部位,,（上）事実,,0,162
に,に,に,助詞,格助詞,NIL,,（上）事実,,0,162
、,、,、,特殊,読点,NIL,,（上）事実,,0,162
一,いち,一,名詞,数詞,カテゴリ:数量,,（上）事実,,0,162
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,（上）事実,,0,162
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,162
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,（上）事実,,0,162
を,を,を,助詞,格助詞,NIL,,（上）事実,,0,162
連れて,つれて,連れる,動詞,*,代表表記:連れる/つれる,,（上）事実,,0,162
帰って,かえって,帰る,動詞,*,代表表記:帰る/かえる 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす,,（上）事実,,0,162
来た,きた,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,（上）事実,,0,162
。,。,。,特殊,句点,NIL,,（上）事実,,0,162
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,（上）事実,,0,163
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,163
汚れた,けがれた,汚れる,動詞,*,代表表記:汚れる/けがれる 自他動詞:他:汚す/けがす,,（上）事実,,0,163
クレップ,クレップ,クレップ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,（上）事実,,0,163
シャツ,しゃつ,シャツ,名詞,普通名詞,代表表記:シャツ/しゃつ ドメイン:家庭・暮らし カテゴリ:人工物-衣類,,（上）事実,,0,163
に,に,に,助詞,格助詞,NIL,,（上）事実,,0,163
カーキ色,かーきいろ,カーキ色,名詞,普通名詞,代表表記:カーキ色/かーきいろ カテゴリ:色,,（上）事実,,0,163
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,163
ズボン,ずぼん,ズボン,名詞,普通名詞,代表表記:ズボン/ずぼん ドメイン:家庭・暮らし カテゴリ:人工物-衣類,,（上）事実,,0,163
と,と,と,助詞,格助詞,NIL,,（上）事実,,0,163
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,（上）事実,,0,163
扮装,ふんそう,扮装,名詞,サ変名詞,代表表記:扮装/ふんそう カテゴリ:抽象物,,（上）事実,,0,163
で,で,で,助詞,格助詞,NIL,,（上）事実,,0,163
、,、,、,特殊,読点,NIL,,（上）事実,,0,163
四十,四十,四十,名詞,数詞,カテゴリ:数量 未知語:数字,,（上）事実,,0,163
許り,許り,許り,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipediaリダイレクト:助詞,,（上）事実,,0,163
の,の,の,助詞,格助詞,NIL,,（上）事実,,0,163
汚い,きたない,汚い,形容詞,*,代表表記:汚い/きたない,,（上）事実,,0,163
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,（上）事実,,0,163
だ,だ,だ,判定詞,*,NIL,,（上）事実,,0,163
。,。,。,特殊,句点,NIL,,（上）事実,,0,163
「,「,「,特殊,括弧始,NIL,,（上）事実,,0,164
足跡,あしあと,足跡,名詞,普通名詞,代表表記:足跡/あしあと カテゴリ:人工物-その他,,（上）事実,,0,164
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,164
まるで,まるで,まるで,副詞,*,代表表記:まるで/まるで,,（上）事実,,0,164
駄目です,だめです,駄目だ,形容詞,*,代表表記:駄目だ/だめだ,,（上）事実,,0,164
」,」,」,特殊,括弧終,NIL,,（上）事実,,0,164
刑事,けいじ,刑事,名詞,普通名詞,代表表記:刑事/けいじ ドメイン:政治 カテゴリ:人 人名末尾,,（上）事実,,0,164
が,が,が,助詞,格助詞,NIL,,（上）事実,,0,164
報告,ほうこく,報告,名詞,サ変名詞,代表表記:報告/ほうこく カテゴリ:抽象物 補文ト,,（上）事実,,0,164
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,（上）事実,,0,164
。,。,。,特殊,句点,NIL,,（上）事実,,0,164
「,「,「,特殊,括弧始,NIL,,（上）事実,,0,165
この,この,この,指示詞,連体詞形態指示詞,NIL,,（上）事実,,0,165
裏口,うらぐち,裏口,名詞,普通名詞,代表表記:裏口/うらぐち カテゴリ:場所-施設部位;抽象物,,（上）事実,,0,165
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,165
辺,へん,辺,名詞,普通名詞,代表表記:辺/へん カテゴリ:形・模様 漢字読み:音,,（上）事実,,0,165
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,165
、,、,、,特殊,読点,NIL,,（上）事実,,0,165
日当り,ひあたり,日当り,名詞,普通名詞,代表表記:日当たり/ひあたり カテゴリ:抽象物,,（上）事実,,0,165
が,が,が,助詞,格助詞,NIL,,（上）事実,,0,165
悪い,わるい,悪い,形容詞,*,代表表記:悪い/わるい 反義:形容詞:良い/よい,,（上）事実,,0,165
せい,せい,せい,名詞,副詞的名詞,代表表記:せい/せい,,（上）事実,,0,165
か,か,か,助詞,接続助詞,NIL,,（上）事実,,0,165
ひどい,ひどい,ひどい,形容詞,*,代表表記:ひどい/ひどい,,（上）事実,,0,165
ぬかるみ,ぬかるみ,ぬかるみ,名詞,普通名詞,代表表記:泥濘/ぬかるみ 自動獲得:EN_Wiktionary,,（上）事実,,0,165
で,で,で,助詞,格助詞,NIL,,（上）事実,,0,165
、,、,、,特殊,読点,NIL,,（上）事実,,0,165
下駄,げた,下駄,名詞,普通名詞,代表表記:下駄/げた ドメイン:家庭・暮らし カテゴリ:人工物-衣類,,（上）事実,,0,165
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,165
跡,あと,跡,名詞,普通名詞,代表表記:跡/あと カテゴリ:場所-その他;形・模様 漢字読み:訓,,（上）事実,,0,165
が,が,が,助詞,格助詞,NIL,,（上）事実,,0,165
滅多,めった,滅多だ,形容詞,*,代表表記:滅多だ/めっただ,,（上）事実,,0,165
無性に,ぶしょうに,無性だ,形容詞,*,代表表記:無性だ/ぶしょうだ,,（上）事実,,0,165
ついて,ついて,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,,（上）事実,,0,165
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,（上）事実,,0,165
んだ,んだ,んだ,助動詞,*,NIL,,（上）事実,,0,165
から,から,から,助詞,接続助詞,NIL,,（上）事実,,0,165
、,、,、,特殊,読点,NIL,,（上）事実,,0,165
迚,迚,迚,未定義語,その他,未知語:漢字 品詞推定:名詞,,（上）事実,,0,165
も,も,も,助詞,副助詞,NIL,,（上）事実,,0,165
分り,分り,分り,名詞,普通名詞,代表表記:分り/分りv 自動獲得:テキスト 連用形名詞化:分る/分る,,（上）事実,,0,165
っこ,っこ,っこ,接尾辞,名詞性述語接尾辞,代表表記:っこ/っこ,,（上）事実,,0,165
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,（上）事実,,0,165
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,（上）事実,,0,165
ん,ん,ぬ,助動詞,*,NIL,,（上）事実,,0,165
。,。,。,特殊,句点,NIL,,（上）事実,,0,165
ところで,ところで,ところで,接続詞,*,代表表記:ところで/ところで,,（上）事実,,0,166
、,、,、,特殊,読点,NIL,,（上）事実,,0,166
この,この,この,指示詞,連体詞形態指示詞,NIL,,（上）事実,,0,166
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,（上）事実,,0,166
です,です,だ,判定詞,*,NIL,,（上）事実,,0,166
が,が,が,助詞,接続助詞,NIL,,（上）事実,,0,166
」,」,」,特殊,括弧終,NIL,,（上）事実,,0,166
と,と,と,助詞,格助詞,NIL,,（上）事実,,0,166
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,（上）事実,,0,166
連れて,つれて,連れる,動詞,*,代表表記:連れる/つれる,,（上）事実,,0,166
来た,きた,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,（上）事実,,0,166
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,（上）事実,,0,166
を,を,を,助詞,格助詞,NIL,,（上）事実,,0,166
指し,さし,指す,動詞,*,代表表記:指す/さす,,（上）事実,,0,166
「,「,「,特殊,括弧始,NIL,,（上）事実,,0,166
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,（上）事実,,0,166
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,166
、,、,、,特殊,読点,NIL,,（上）事実,,0,166
この,この,この,指示詞,連体詞形態指示詞,NIL,,（上）事実,,0,166
裏,うら,裏,名詞,普通名詞,代表表記:裏/うら カテゴリ:場所-機能;抽象物 漢字読み:訓,,（上）事実,,0,166
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,166
路地,ろじ,路地,名詞,普通名詞,代表表記:路地/ろじ カテゴリ:場所-その他,,（上）事実,,0,166
を,を,を,助詞,格助詞,NIL,,（上）事実,,0,166
出た,でた,出る,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,,（上）事実,,0,166
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,（上）事実,,0,166
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,166
角,かど,角,名詞,普通名詞,代表表記:角/かど カテゴリ:場所-機能 漢字読み:訓,,（上）事実,,0,166
に,に,に,助詞,格助詞,NIL,,（上）事実,,0,166
店,てん,店,名詞,普通名詞,代表表記:店/てん ドメイン:ビジネス カテゴリ:場所-施設 漢字読み:音,,（上）事実,,0,166
を,を,を,助詞,格助詞,NIL,,（上）事実,,0,166
出して,だして,出す,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,,（上）事実,,0,166
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,（上）事実,,0,166
アイスクリーム,あいすくりーむ,アイスクリーム,名詞,普通名詞,代表表記:アイスクリーム/あいすくりーむ ドメイン:料理・食事 カテゴリ:人工物-食べ物,,（上）事実,,0,166
屋,や,屋,名詞,普通名詞,代表表記:屋/や カテゴリ:場所-施設 漢字読み:訓,,（上）事実,,0,166
です,です,だ,判定詞,*,NIL,,（上）事実,,0,166
が,が,が,助詞,接続助詞,NIL,,（上）事実,,0,166
、,、,、,特殊,読点,NIL,,（上）事実,,0,166
若し,わかし,若い,形容詞,*,代表表記:若い/わかい,,（上）事実,,0,166
犯人,はんにん,犯人,名詞,普通名詞,代表表記:犯人/はんにん ドメイン:政治 カテゴリ:人,,（上）事実,,0,166
が,が,が,助詞,接続助詞,NIL,,（上）事実,,0,166
裏口,うらぐち,裏口,名詞,普通名詞,代表表記:裏口/うらぐち カテゴリ:場所-施設部位;抽象物,,（上）事実,,0,166
から,から,から,助詞,格助詞,NIL,,（上）事実,,0,166
逃げた,にげた,逃げる,動詞,*,代表表記:逃げる/にげる 自他動詞:他:逃がす/にがす,,（上）事実,,0,166
と,と,と,助詞,格助詞,NIL,,（上）事実,,0,166
すれば,すれば,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,（上）事実,,0,166
、,、,、,特殊,読点,NIL,,（上）事実,,0,166
路地,ろじ,路地,名詞,普通名詞,代表表記:路地/ろじ カテゴリ:場所-その他,,（上）事実,,0,166
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,166
一,いち,一,名詞,数詞,カテゴリ:数量,,（上）事実,,0,166
方口,方口,方口,名詞,地名,代表表記:方口/方口 地名:日本 DEV:body3,,（上）事実,,0,166
な,な,だ,判定詞,*,NIL,,（上）事実,,0,166
んです,んです,んだ,助動詞,*,NIL,,（上）事実,,0,166
から,から,から,助詞,接続助詞,NIL,,（上）事実,,0,166
、,、,、,特殊,読点,NIL,,（上）事実,,0,166
必ず,かならず,必ず,副詞,*,代表表記:必ず/かならず,,（上）事実,,0,166
この,この,この,指示詞,連体詞形態指示詞,NIL,,（上）事実,,0,166
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,（上）事実,,0,166
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,166
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,,（上）事実,,0,166
に,に,に,助詞,格助詞,NIL,,（上）事実,,0,166
ついた,ついた,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,,（上）事実,,0,166
筈,はず,筈,名詞,普通名詞,代表表記:筈/はず カテゴリ:抽象物,,（上）事実,,0,166
です,です,だ,判定詞,*,NIL,,（上）事実,,0,166
。,。,。,特殊,句点,NIL,,（上）事実,,0,166
君,きみ,君,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,,（上）事実,,0,167
、,、,、,特殊,読点,NIL,,（上）事実,,0,167
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,,（上）事実,,0,167
一,いち,一,名詞,数詞,カテゴリ:数量,,（上）事実,,0,167
度,ど,度,接尾辞,名詞性名詞助数辞,代表表記:度/ど 準内容語,,（上）事実,,0,167
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,（上）事実,,0,167
の,の,の,助詞,格助詞,NIL,,（上）事実,,0,167
尋ねる,たずねる,尋ねる,動詞,*,代表表記:尋ねる/たずねる,,（上）事実,,0,167
こと,こと,こと,名詞,形式名詞,NIL,,（上）事実,,0,167
に,に,に,助詞,格助詞,NIL,,（上）事実,,0,167
答えて,こたえて,答える,動詞,*,代表表記:答える/こたえる 反義:動詞:問う/とう 補文ト,,（上）事実,,0,167
御覧,ごらん,御覧,名詞,普通名詞,代表表記:御覧/ごらん カテゴリ:抽象物,,（上）事実,,0,167
」,」,」,特殊,括弧終,NIL,,（上）事実,,0,167
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,（上）事実,,0,167
で,で,で,助詞,格助詞,NIL,,（上）事実,,0,167
、,、,、,特殊,読点,NIL,,（上）事実,,0,167
アイスクリーム,あいすくりーむ,アイスクリーム,名詞,普通名詞,代表表記:アイスクリーム/あいすくりーむ ドメイン:料理・食事 カテゴリ:人工物-食べ物,,（上）事実,,0,167
屋,や,屋,名詞,普通名詞,代表表記:屋/や カテゴリ:場所-施設 漢字読み:訓,,（上）事実,,0,167
と,と,と,助詞,格助詞,NIL,,（上）事実,,0,167
刑事,けいじ,刑事,名詞,普通名詞,代表表記:刑事/けいじ ドメイン:政治 カテゴリ:人 人名末尾,,（上）事実,,0,167
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,167
問答,もんどう,問答,名詞,サ変名詞,代表表記:問答/もんどう カテゴリ:抽象物,,（上）事実,,0,167
。,。,。,特殊,句点,NIL,,（上）事実,,0,167
「,「,「,特殊,括弧始,NIL,,（上）事実,,0,168
今晩,こんばん,今晩,名詞,時相名詞,代表表記:今晩/こんばん カテゴリ:時間,,（上）事実,,0,168
八,はち,八,名詞,数詞,カテゴリ:数量,,（上）事実,,0,168
時,じ,時,接尾辞,名詞性名詞助数辞,代表表記:時/じ カテゴリ:時間 準内容語,,（上）事実,,0,168
前後,ぜんご,前後,接尾辞,名詞性名詞接尾辞,代表表記:前後/ぜんご 内容語,,（上）事実,,0,168
に,に,に,助詞,格助詞,NIL,,（上）事実,,0,168
、,、,、,特殊,読点,NIL,,（上）事実,,0,168
この,この,この,指示詞,連体詞形態指示詞,NIL,,（上）事実,,0,168
路地,ろじ,路地,名詞,普通名詞,代表表記:路地/ろじ カテゴリ:場所-その他,,（上）事実,,0,168
を,を,を,助詞,格助詞,NIL,,（上）事実,,0,168
出入,出入,出入,名詞,普通名詞,代表表記:出入/出入 自動獲得:テキスト 副詞識別,,（上）事実,,0,168
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,（上）事実,,0,168
もの,もの,もの,名詞,形式名詞,NIL,,（上）事実,,0,168
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,168
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,（上）事実,,0,168
か,か,か,助詞,接続助詞,NIL,,（上）事実,,0,168
ね,ね,ね,助詞,終助詞,NIL,,（上）事実,,0,168
」,」,」,特殊,括弧終,NIL,,（上）事実,,0,168
「,「,「,特殊,括弧始,NIL,,（上）事実,,0,168
一,いち,一,名詞,数詞,カテゴリ:数量,,（上）事実,,0,168
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,（上）事実,,0,168
も,も,も,助詞,副助詞,NIL,,（上）事実,,0,168
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,（上）事実,,0,168
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,（上）事実,,0,168
ん,ん,ぬ,助動詞,*,NIL,,（上）事実,,0,168
ので,ので,のだ,助動詞,*,NIL,,（上）事実,,0,168
、,、,、,特殊,読点,NIL,,（上）事実,,0,168
日,にち,日,名詞,時相名詞,代表表記:日/にち カテゴリ:時間 漢字読み:音,,（上）事実,,0,168
が,が,が,助詞,格助詞,NIL,,（上）事実,,0,168
暮れて,くれて,暮れる,動詞,*,代表表記:暮れる/くれる 反義:動詞:明ける/あける,,（上）事実,,0,168
から,から,から,助詞,接続助詞,NIL,,（上）事実,,0,168
こっち,こっち,こっち,指示詞,名詞形態指示詞,NIL,,（上）事実,,0,168
、,、,、,特殊,読点,NIL,,（上）事実,,0,168
猫,ねこ,猫,名詞,普通名詞,代表表記:猫/ねこ カテゴリ:動物 漢字読み:訓,,（上）事実,,0,168
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,168
子,こ,子,名詞,普通名詞,代表表記:子/こ ドメイン:家庭・暮らし カテゴリ:人 漢字読み:訓,,（上）事実,,0,168
一,いち,一,名詞,数詞,カテゴリ:数量,,（上）事実,,0,168
匹,ひき,匹,接尾辞,名詞性名詞助数辞,代表表記:匹/ひき 準内容語,,（上）事実,,0,168
通り,どおり,通り,接尾辞,名詞性名詞接尾辞,代表表記:通り/どおり カテゴリ:抽象物 内容語,,（上）事実,,0,168
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,（上）事実,,0,168
ん,ん,ぬ,助動詞,*,NIL,,（上）事実,,0,168
ので,ので,のだ,助動詞,*,NIL,,（上）事実,,0,168
」,」,」,特殊,括弧終,NIL,,（上）事実,,0,168
アイスクリーム,あいすくりーむ,アイスクリーム,名詞,普通名詞,代表表記:アイスクリーム/あいすくりーむ ドメイン:料理・食事 カテゴリ:人工物-食べ物,,（上）事実,,0,168
屋,や,屋,名詞,普通名詞,代表表記:屋/や カテゴリ:場所-施設 漢字読み:訓,,（上）事実,,0,168
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,168
却々,却々,却々,未定義語,その他,未知語:漢字 品詞推定:名詞,,（上）事実,,0,168
要領,ようりょう,要領,名詞,普通名詞,代表表記:要領/ようりょう カテゴリ:抽象物,,（上）事実,,0,168
よく,よく,よい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,,（上）事実,,0,168
答える,こたえる,答える,動詞,*,代表表記:答える/こたえる 反義:動詞:問う/とう 補文ト,,（上）事実,,0,168
。,。,。,特殊,句点,NIL,,（上）事実,,0,168
「,「,「,特殊,括弧始,NIL,,（上）事実,,0,169
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,（上）事実,,0,169
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,169
長らく,ながらく,長らく,副詞,*,代表表記:長らく/ながらく,,（上）事実,,0,169
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,,（上）事実,,0,169
へ,へ,へ,助詞,格助詞,NIL,,（上）事実,,0,169
店,てん,店,名詞,普通名詞,代表表記:店/てん ドメイン:ビジネス カテゴリ:場所-施設 漢字読み:音,,（上）事実,,0,169
を,を,を,助詞,格助詞,NIL,,（上）事実,,0,169
出さ,ださ,出す,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,,（上）事実,,0,169
せて,せて,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,（上）事実,,0,169
貰って,もらって,貰う,動詞,*,代表表記:貰う/もらう 付属動詞候補（タ系）,,（上）事実,,0,169
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,（上）事実,,0,169
が,が,が,助詞,接続助詞,NIL,,（上）事実,,0,169
、,、,、,特殊,読点,NIL,,（上）事実,,0,169
あす,あす,あす,名詞,時相名詞,代表表記:明日/あす カテゴリ:時間,,（上）事実,,0,169
こ,こ,こ,名詞,普通名詞,代表表記:個/こ カテゴリ:抽象物 漢字読み:音,,（上）事実,,0,169
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,169
、,、,、,特殊,読点,NIL,,（上）事実,,0,169
この,この,この,指示詞,連体詞形態指示詞,NIL,,（上）事実,,0,169
長屋,ながや,長屋,名詞,普通名詞,代表表記:長屋/ながや ドメイン:家庭・暮らし カテゴリ:場所-施設,,（上）事実,,0,169
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,169
お上,おかみ,お上,名詞,普通名詞,代表表記:御上/おかみ ドメイン:政治 カテゴリ:人,,（上）事実,,0,169
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,（上）事実,,0,169
達,たち,達,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,（上）事実,,0,169
も,も,も,助詞,副助詞,NIL,,（上）事実,,0,169
、,、,、,特殊,読点,NIL,,（上）事実,,0,169
夜分,やぶん,夜分,名詞,時相名詞,代表表記:夜分/やぶん カテゴリ:時間,,（上）事実,,0,169
は,は,は,助詞,副助詞,NIL,,（上）事実,,0,169
滅多に,めったに,滅多だ,形容詞,*,代表表記:滅多だ/めっただ,,（上）事実,,0,169
通り,とおり,通る,動詞,*,代表表記:通る/とおる 自他動詞:他:通す/とおす,,（上）事実,,0,169
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,（上）事実,,0,169
ん,ん,ぬ,助動詞,*,NIL,,（上）事実,,0,169
ので,ので,のだ,助動詞,*,NIL,,（上）事実,,0,169
、,、,、,特殊,読点,NIL,,（上）事実,,0,169
何,なん,何,名詞,数詞,カテゴリ:数量,,（上）事実,,0,169
分,ふん,分,接尾辞,名詞性名詞助数辞,代表表記:分/ふん カテゴリ:時間 準内容語,,（上）事実,,0,169
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,（上）事実,,0,169
足場,あしば,足場,名詞,普通名詞,代表表記:足場/あしば カテゴリ:場所-その他 〜を〜に構成語,,（上）事実,,0,169
の,の,の,助詞,格助詞,NIL,,（上）事実,,0,169
悪い,わるい,悪い,形容詞,*,代表表記:悪い/わるい 反義:形容詞:良い/よい,,（上）事実,,0,169
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,（上）事実,,0,169
へ,へ,へ,助詞,格助詞,NIL,,（上）事実,,0,169
持って,もって,持つ,動詞,*,代表表記:持つ/もつ,,（上）事実,,0,169
来て,きて,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,（上）事実,,0,169
、,、,、,特殊,読点,NIL,,（上）事実,,0,169
真,ま,真,接頭辞,名詞接頭辞,代表表記:真/ま 内容語,,（上）事実,,0,169
暗,あん,暗,名詞,普通名詞,代表表記:暗/あん カテゴリ:抽象物 漢字読み:音,,（上）事実,,0,169
な,な,だ,判定詞,*,NIL,,（上）事実,,0,169
んです,んです,んだ,助動詞,*,NIL,,（上）事実,,0,169
から,から,から,助詞,接続助詞,NIL,,（上）事実,,0,169
」,」,」,特殊,括弧終,NIL,,（上）事実,,0,169
「,「,「,特殊,括弧始,NIL,,（上）事実,,0,169
君,きみ,君,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,,（上）事実,,0,169
の,の,の,助詞,接続助詞,NIL,,（上）事実,,0,169
