見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
恐ろしかった,おそろしかった,恐ろしい,形容詞,*,代表表記:恐ろしい/おそろしい,,,,0,206
。,。,。,特殊,句点,NIL,,,,0,206
そうして,そうして,そうして,指示詞,副詞形態指示詞,NIL,,,,0,207
二,に,二,名詞,数詞,カテゴリ:数量,,,,0,207
日,にち,日,接尾辞,名詞性名詞助数辞,代表表記:日/にち カテゴリ:時間 準内容語,,,,0,207
三,さん,三,名詞,数詞,カテゴリ:数量,,,,0,207
日,にち,日,接尾辞,名詞性名詞助数辞,代表表記:日/にち カテゴリ:時間 準内容語,,,,0,207
と,と,と,助詞,格助詞,NIL,,,,0,207
日,にち,日,名詞,時相名詞,代表表記:日/にち カテゴリ:時間 漢字読み:音,,,,0,207
が,が,が,助詞,格助詞,NIL,,,,0,207
たって,たって,たつ,動詞,*,代表表記:建つ/たつ 自他動詞:他:建てる/たてる,,,,0,207
行った,いった,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,,,0,207
。,。,。,特殊,句点,NIL,,,,0,207
ところが,ところが,ところが,接続詞,*,代表表記:ところが/ところが,,,,0,208
、,、,、,特殊,読点,NIL,,,,0,208
つい,つい,つい,副詞,*,代表表記:つい/つい,,,,0,208
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,208
こと,こと,こと,名詞,形式名詞,NIL,,,,0,208
から,から,から,助詞,格助詞,NIL,,,,0,208
、,、,、,特殊,読点,NIL,,,,0,208
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,208
盲点,もうてん,盲点,名詞,普通名詞,代表表記:盲点/もうてん カテゴリ:抽象物,,,,0,208
が,が,が,助詞,格助詞,NIL,,,,0,208
ハッと,はっと,ハッと,副詞,*,代表表記:ハッと/はっと スル接続可能,,,,0,208
破れた,やぶれた,破れる,動詞,*,代表表記:破れる/やぶれる 可能動詞:破る/やぶる,,,,0,208
。,。,。,特殊,句点,NIL,,,,0,208
そして,そして,そして,接続詞,*,代表表記:そして/そして,,,,0,209
、,、,、,特殊,読点,NIL,,,,0,209
夢,ゆめ,夢,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,,,,0,209
から,から,から,助詞,格助詞,NIL,,,,0,209
醒めた,醒めた,醒める,動詞,*,代表表記:醒める/醒める 自動獲得:テキスト,,,,0,209
様に,ように,様だ,助動詞,*,NIL,,,,0,209
、,、,、,特殊,読点,NIL,,,,0,209
何もかも,なにもかも,何もかも,副詞,*,代表表記:何もかも/なにもかも,,,,0,209
すっかり,すっかり,すっかり,副詞,*,代表表記:すっかり/すっかり,,,,0,209
分って,分って,分る,動詞,*,代表表記:分る/分る 自動獲得:テキスト,,,,0,209
しまった,しまった,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,,,0,209
。,。,。,特殊,句点,NIL,,,,0,209
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,,,0,210
は,は,は,助詞,副助詞,NIL,,,,0,210
忿怒,忿怒,忿怒,名詞,サ変名詞,自動獲得:Wiktionary 読み不明,,,,0,210
の,の,の,助詞,接続助詞,NIL,,,,0,210
余り,あまり,余り,名詞,普通名詞,代表表記:余り/あまり カテゴリ:人工物-その他 形容詞派生:余りだ/あまりだ 修飾（ニ格）,,,,0,210
躍り上った,おどりあがった,躍り上る,動詞,*,代表表記:躍り上がる/おどりあがる,,,,0,210
、,、,、,特殊,読点,NIL,,,,0,210
そいつ,そいつ,そいつ,名詞,普通名詞,自動獲得:テキスト 意味分類:人:1.000,,,,0,210
こそ,こそ,こそ,助詞,副助詞,NIL,,,,0,210
、,、,、,特殊,読点,NIL,,,,0,210
越野,こしの,越野,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia姓,,,,0,210
が,が,が,助詞,格助詞,NIL,,,,0,210
教えて,おしえて,教える,動詞,*,代表表記:教える/おしえる ドメイン:教育・学習 授受動詞:受:教わる/おそわる,,,,0,210
呉れた,呉れた,呉れる,動詞,*,自動獲得:テキスト,,,,0,210
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,210
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,,,0,210
こそ,こそ,こそ,助詞,副助詞,NIL,,,,0,210
、,、,、,特殊,読点,NIL,,,,0,210
憎んで,にくんで,憎む,動詞,*,代表表記:憎む/にくむ 反義:動詞:愛する/あいする,,,,0,210
も,も,も,助詞,副助詞,NIL,,,,0,210
憎んで,にくんで,憎む,動詞,*,代表表記:憎む/にくむ 反義:動詞:愛する/あいする,,,,0,210
も,も,も,助詞,副助詞,NIL,,,,0,210
憎み,にくみ,憎む,動詞,*,代表表記:憎む/にくむ 反義:動詞:愛する/あいする,,,,0,210
足り,たり,足りる,動詞,*,代表表記:足りる/たりる 自他動詞:他:足す/たす,,,,0,210
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,210
奴,やつ,奴,名詞,普通名詞,代表表記:奴/やつ カテゴリ:人,,,,0,210
だった,だった,だ,判定詞,*,NIL,,,,0,210
。,。,。,特殊,句点,NIL,,,,0,210
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,,,0,211
は,は,は,助詞,副助詞,NIL,,,,0,211
直ぐ,直ぐ,直ぐだ,形容詞,*,自動獲得:テキスト,,,,0,211
様,よう,様,接尾辞,名詞性述語接尾辞,代表表記:様/よう,,,,0,211
、,、,、,特殊,読点,NIL,,,,0,211
そいつ,そいつ,そいつ,名詞,普通名詞,自動獲得:テキスト 意味分類:人:1.000,,,,0,211
の,の,の,助詞,接続助詞,NIL,,,,0,211
家,いえ,家,名詞,普通名詞,代表表記:家/いえ ドメイン:家庭・暮らし カテゴリ:組織・団体;場所-施設 漢字読み:訓,,,,0,211
へ,へ,へ,助詞,格助詞,NIL,,,,0,211
飛んで,とんで,飛ぶ,動詞,*,代表表記:飛ぶ/とぶ 自他動詞:他:飛ばす/とばす,,,,0,211
行って,いって,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,,,0,211
、,、,、,特殊,読点,NIL,,,,0,211
掴み,つかみ,掴む,動詞,*,代表表記:掴む/つかむ 自他動詞:自:掴まる/つかまる,,,,0,211
殺して,ころして,殺す,動詞,*,代表表記:殺す/ころす 反義:動詞:生かす/いかす,,,,0,211
やろう,やろう,だろう,助動詞,*,NIL,,,,0,211
か,か,か,助詞,接続助詞,NIL,,,,0,211
と,と,と,助詞,格助詞,NIL,,,,0,211
思った,おもった,思う,動詞,*,代表表記:思う/おもう 補文ト,,,,0,211
位,くらい,位,名詞,副詞的名詞,代表表記:くらい/くらい,,,,0,211
だ,だ,だ,判定詞,*,NIL,,,,0,211
。,。,。,特殊,句点,NIL,,,,0,211
……,……,……,特殊,記号,NIL,,,,0,212
いや,いや,いや,感動詞,*,代表表記:いや/いや,,,,0,212
、,、,、,特殊,読点,NIL,,,,0,212
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,,,0,212
は,は,は,助詞,副助詞,NIL,,,,0,212
少し,すこし,少し,副詞,*,代表表記:少し/すこし 修飾（デ格） 用言弱修飾 相対名詞修飾,,,,0,212
興奮,こうふん,興奮,名詞,サ変名詞,代表表記:興奮/こうふん カテゴリ:抽象物,,,,0,212
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,212
すぎた,すぎた,すぎる,接尾辞,動詞性接尾辞,代表表記:過ぎる/すぎる,,,,0,212
。,。,。,特殊,句点,NIL,,,,0,212
もっと,もっと,もっと,副詞,*,代表表記:もっと/もっと 用言弱修飾 相対名詞修飾,,,,0,213
冷静に,れいせいに,冷静だ,形容詞,*,代表表記:冷静だ/れいせいだ,,,,0,213
ゆっくり,ゆっくり,ゆっくり,副詞,*,代表表記:ゆっくり/ゆっくり スル接続可能 修飾（ト格）,,,,0,213
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,,,,0,213
を,を,を,助詞,格助詞,NIL,,,,0,213
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,213
筈,はず,筈,名詞,普通名詞,代表表記:筈/はず カテゴリ:抽象物,,,,0,213
だった,だった,だ,判定詞,*,NIL,,,,0,213
。,。,。,特殊,句点,NIL,,,,0,213
……,……,……,特殊,記号,NIL,,,,0,214
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,214
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,214
、,、,、,特殊,読点,NIL,,,,0,214
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,,,0,214
は,は,は,助詞,副助詞,NIL,,,,0,214
妙子,たえこ,妙子,名詞,人名,人名:日本:名:157:0.00063,,,,0,214
の,の,の,助詞,接続助詞,NIL,,,,0,214
里,さと,里,名詞,普通名詞,代表表記:里/さと カテゴリ:場所-自然 漢字読み:訓,,,,0,214
から,から,から,助詞,格助詞,NIL,,,,0,214
よこして,よこして,よこす,動詞,*,代表表記:寄越す/よこす 付属動詞候補（タ系）,,,,0,214
呉れた,呉れた,呉れる,動詞,*,自動獲得:テキスト,,,,0,214
新,しん,新,接頭辞,名詞接頭辞,代表表記:新/しん 内容語 換言:+N:Nが新しい,,,,0,214
らしい,らしい,らしい,助動詞,*,NIL,,,,0,214
乳母,うば,乳母,名詞,普通名詞,代表表記:乳母/うば カテゴリ:人,,,,0,214
に,に,に,助詞,格助詞,NIL,,,,0,214
抱か,いだか,抱く,動詞,*,代表表記:抱く/いだく,,,,0,214
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,,,0,214
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,214
子供,こども,子供,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,,,,0,214
を,を,を,助詞,格助詞,NIL,,,,0,214
見て,みて,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,,,0,214
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,214
。,。,。,特殊,句点,NIL,,,,0,214
子供,こども,子供,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,,,,0,215
は,は,は,助詞,副助詞,NIL,,,,0,215
、,、,、,特殊,読点,NIL,,,,0,215
まだ,まだ,まだ,副詞,*,代表表記:まだ/まだ,,,,0,215
乳母,うば,乳母,名詞,普通名詞,代表表記:乳母/うば カテゴリ:人,,,,0,215
に,に,に,助詞,格助詞,NIL,,,,0,215
なつか,なつか,なつく,動詞,*,代表表記:懐く/なつく 自他動詞:他:懐ける/なつける 形容詞派生:懐っこい/なつっこい,,,,0,215
ないで,ないで,ぬ,助動詞,*,NIL,,,,0,215
、,、,、,特殊,読点,NIL,,,,0,215
廻ら,まわら,廻る,動詞,*,代表表記:回る/まわる 自他動詞:他:回す/まわす 付属動詞候補（基本） 付属動詞候補（タ系）,,,,0,215
ぬ,ぬ,ぬ,助動詞,*,NIL,,,,0,215
舌,した,舌,名詞,普通名詞,代表表記:舌/した カテゴリ:動物-部位 漢字読み:訓,,,,0,215
で,で,で,助詞,格助詞,NIL,,,,0,215
『,『,『,特殊,括弧始,NIL,,,,0,215
ママ,まま,ママ,名詞,普通名詞,代表表記:ママ/まま ドメイン:家庭・暮らし カテゴリ:人,,,,0,215
、,、,、,特殊,読点,NIL,,,,0,215
ママ,まま,ママ,名詞,普通名詞,代表表記:ママ/まま ドメイン:家庭・暮らし カテゴリ:人,,,,0,215
』,』,』,特殊,括弧終,NIL,,,,0,215
と,と,と,助詞,格助詞,NIL,,,,0,215
、,、,、,特殊,読点,NIL,,,,0,215
死んだ,しんだ,死ぬ,動詞,*,代表表記:死ぬ/しぬ ドメイン:家庭・暮らし 反義:動詞:産まれる/うまれる;動詞:生まれる/うまれる,,,,0,215
母親,ははおや,母親,名詞,普通名詞,代表表記:母親/ははおや ドメイン:家庭・暮らし カテゴリ:人,,,,0,215
を,を,を,助詞,格助詞,NIL,,,,0,215
求めて,もとめて,求める,動詞,*,代表表記:求める/もとめる,,,,0,215
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,215
。,。,。,特殊,句点,NIL,,,,0,215
子供,こども,子供,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,,,,0,216
も,も,も,助詞,副助詞,NIL,,,,0,216
いじらしかった,いじらしかった,いじらしい,形容詞,*,代表表記:いじらしい/いじらしい,,,,0,216
。,。,。,特殊,句点,NIL,,,,0,216
だが,だが,だが,接続詞,*,代表表記:だが/だが,,,,0,217
、,、,、,特殊,読点,NIL,,,,0,217
こんな,こんな,こんな,指示詞,連体詞形態指示詞,NIL,,,,0,217
可愛い,かわいい,可愛い,形容詞,*,代表表記:可愛い/かわいい,,,,0,217
子供,こども,子供,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,,,,0,217
を,を,を,助詞,格助詞,NIL,,,,0,217
残して,のこして,残す,動詞,*,代表表記:残す/のこす 自他動詞:自:残る/のこる 付属動詞候補（基本）,,,,0,217
死んで,しんで,死ぬ,動詞,*,代表表記:死ぬ/しぬ ドメイン:家庭・暮らし 反義:動詞:産まれる/うまれる;動詞:生まれる/うまれる,,,,0,217
了った,了った,了る,動詞,*,自動獲得:Wiktionary 読み不明,,,,0,217
、,、,、,特殊,読点,NIL,,,,0,217
いや,いや,いや,感動詞,*,代表表記:いや/いや,,,,0,217
、,、,、,特殊,読点,NIL,,,,0,217
殺さ,ころさ,殺す,動詞,*,代表表記:殺す/ころす 反義:動詞:生かす/いかす,,,,0,217
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,,,0,217
了った,了った,了る,動詞,*,自動獲得:Wiktionary 読み不明,,,,0,217
母親,ははおや,母親,名詞,普通名詞,代表表記:母親/ははおや ドメイン:家庭・暮らし カテゴリ:人,,,,0,217
こそ,こそ,こそ,助詞,副助詞,NIL,,,,0,217
猶更,猶更,猶更,未定義語,その他,未知語:漢字 品詞推定:名詞,,,,0,217
可哀相だった,かわいそうだった,可哀相だ,形容詞,*,代表表記:可哀相だ/かわいそうだ,,,,0,217
。,。,。,特殊,句点,NIL,,,,0,217
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,,,0,218
は,は,は,助詞,副助詞,NIL,,,,0,218
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,,,0,218
思う,おもう,思う,動詞,*,代表表記:思う/おもう 補文ト,,,,0,218
と,と,と,助詞,格助詞,NIL,,,,0,218
、,、,、,特殊,読点,NIL,,,,0,218
『,『,『,特殊,括弧始,NIL,,,,0,218
坊や,ぼうや,坊や,名詞,普通名詞,代表表記:坊や/ぼうや ドメイン:家庭・暮らし カテゴリ:人,,,,0,218
、,、,、,特殊,読点,NIL,,,,0,218
坊や,ぼうや,坊や,名詞,普通名詞,代表表記:坊や/ぼうや ドメイン:家庭・暮らし カテゴリ:人,,,,0,218
』,』,』,特殊,括弧終,NIL,,,,0,218
と,と,と,助詞,格助詞,NIL,,,,0,218
子供,こども,子供,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,,,,0,218
を,を,を,助詞,格助詞,NIL,,,,0,218
呼んで,よんで,呼ぶ,動詞,*,代表表記:呼ぶ/よぶ,,,,0,218
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,218
母親,ははおや,母親,名詞,普通名詞,代表表記:母親/ははおや ドメイン:家庭・暮らし カテゴリ:人,,,,0,218
の,の,の,助詞,接続助詞,NIL,,,,0,218
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,,,,0,218
が,が,が,助詞,格助詞,NIL,,,,0,218
、,、,、,特殊,読点,NIL,,,,0,218
あの世,あのよ,あの世,名詞,普通名詞,代表表記:あの世/あのよ ドメイン:文化・芸術 カテゴリ:場所-その他,,,,0,218
から,から,から,助詞,格助詞,NIL,,,,0,218
聞えて,きこえて,聞える,動詞,*,代表表記:聞こえる/きこえる 自他動詞:他:聞く/きく,,,,0,218
来る,くる,来る,接尾辞,動詞性接尾辞,代表表記:来る/くる,,,,0,218
様な,ような,様だ,助動詞,*,NIL,,,,0,218
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,,,0,218
が,が,が,助詞,格助詞,NIL,,,,0,218
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,218
。,。,。,特殊,句点,NIL,,,,0,218
君,きみ,君,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,,,,0,219
、,、,、,特殊,読点,NIL,,,,0,219
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,219
は,は,は,助詞,副助詞,NIL,,,,0,219
きっと,きっと,きっと,副詞,*,代表表記:きっと/きっと 用言弱修飾,,,,0,219
、,、,、,特殊,読点,NIL,,,,0,219
浮ば,うかば,浮ぶ,動詞,*,代表表記:浮かぶ/うかぶ 反義:動詞:沈む/しずむ 自他動詞:他:浮かべる/うかべる,,,,0,219
れ,れ,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,,,0,219
ぬ,ぬ,ぬ,助動詞,*,NIL,,,,0,219
妙子,たえこ,妙子,名詞,人名,人名:日本:名:157:0.00063,,,,0,219
の,の,の,助詞,接続助詞,NIL,,,,0,219
魂,たましい,魂,名詞,普通名詞,代表表記:魂/たましい ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:訓,,,,0,219
が,が,が,助詞,格助詞,NIL,,,,0,219
、,、,、,特殊,読点,NIL,,,,0,219
どっか,どっか,どっか,名詞,普通名詞,代表表記:特価/とっか 濁音化D ドメイン:ビジネス カテゴリ:数量,,,,0,219
から,から,から,助詞,格助詞,NIL,,,,0,219
、,、,、,特殊,読点,NIL,,,,0,219
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,,,0,219
の,の,の,助詞,接続助詞,NIL,,,,0,219
胸,むね,胸,名詞,普通名詞,代表表記:胸/むね カテゴリ:動物-部位 漢字読み:訓,,,,0,219
へ,へ,へ,助詞,格助詞,NIL,,,,0,219
囁いた,ささやいた,囁く,動詞,*,代表表記:囁く/ささやく 補文ト,,,,0,219
んだ,んだ,んだ,助動詞,*,NIL,,,,0,219
ね,ね,ね,助詞,終助詞,NIL,,,,0,219
。,。,。,特殊,句点,NIL,,,,0,219
『,『,『,特殊,括弧始,NIL,,,,0,220
坊や,ぼうや,坊や,名詞,普通名詞,代表表記:坊や/ぼうや ドメイン:家庭・暮らし カテゴリ:人,,,,0,220
、,、,、,特殊,読点,NIL,,,,0,220
坊や,ぼうや,坊や,名詞,普通名詞,代表表記:坊や/ぼうや ドメイン:家庭・暮らし カテゴリ:人,,,,0,220
』,』,』,特殊,括弧終,NIL,,,,0,220
と,と,と,助詞,格助詞,NIL,,,,0,220
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,220
妙子,たえこ,妙子,名詞,人名,人名:日本:名:157:0.00063,,,,0,220
の,の,の,助詞,接続助詞,NIL,,,,0,220
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,,,,0,220
を,を,を,助詞,格助詞,NIL,,,,0,220
想像,そうぞう,想像,名詞,サ変名詞,代表表記:想像/そうぞう カテゴリ:抽象物 補文ト,,,,0,220
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,220
と,と,と,助詞,格助詞,NIL,,,,0,220
、,、,、,特殊,読点,NIL,,,,0,220
突然,とつぜん,突然,副詞,*,代表表記:突然/とつぜん,,,,0,220
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,,,0,220
は,は,は,助詞,副助詞,NIL,,,,0,220
烈,烈,烈,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,,,0,220
しい,しい,しい,名詞,普通名詞,代表表記:四囲/しい カテゴリ:抽象物,,,,0,220
ショック,しょっく,ショック,名詞,普通名詞,代表表記:ショック/しょっく カテゴリ:抽象物,,,,0,220
に,に,に,助詞,格助詞,NIL,,,,0,220
打た,うた,打つ,動詞,*,代表表記:打つ/うつ ドメイン:スポーツ,,,,0,220
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,,,0,220
。,。,。,特殊,句点,NIL,,,,0,220
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,,,0,221
だ,だ,だ,判定詞,*,NIL,,,,0,221
。,。,。,特殊,句点,NIL,,,,0,221
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,222
に,に,に,助詞,格助詞,NIL,,,,0,222
違いない,ちがいない,違いない,形容詞,*,代表表記:違い無い/ちがいない,,,,0,222
。,。,。,特殊,句点,NIL,,,,0,222
……,……,……,特殊,記号,NIL,,,,0,223
妙子,たえこ,妙子,名詞,人名,人名:日本:名:157:0.00063,,,,0,223
を,を,を,助詞,格助詞,NIL,,,,0,223
猛火,もうか,猛火,名詞,普通名詞,代表表記:猛火/もうか カテゴリ:自然物,,,,0,223
の,の,の,助詞,接続助詞,NIL,,,,0,223
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,,,0,223
へ,へ,へ,助詞,格助詞,NIL,,,,0,223
飛び,とび,飛ぶ,動詞,*,代表表記:飛ぶ/とぶ 自他動詞:他:飛ばす/とばす,,,,0,223
込ま,こま,込む,動詞,*,代表表記:込む/こむ 反義:動詞:空く/すく 付属動詞候補（基本）,,,,0,223
せる,せる,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,223
程,ほど,程,名詞,副詞的名詞,代表表記:程/ほど,,,,0,223
の,の,の,助詞,格助詞,NIL,,,,0,223
偉大な,いだいな,偉大だ,形容詞,*,代表表記:偉大だ/いだいだ,,,,0,223
力,ちから,力,名詞,普通名詞,代表表記:力/ちから カテゴリ:抽象物 漢字読み:訓,,,,0,223
は,は,は,助詞,副助詞,NIL,,,,0,223
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,223
『,『,『,特殊,括弧始,NIL,,,,0,223
坊や,ぼうや,坊や,名詞,普通名詞,代表表記:坊や/ぼうや ドメイン:家庭・暮らし カテゴリ:人,,,,0,223
』,』,』,特殊,括弧終,NIL,,,,0,223
の,の,の,助詞,接続助詞,NIL,,,,0,223
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,,,,0,223
に,に,に,助詞,格助詞,NIL,,,,0,223
は,は,は,助詞,副助詞,NIL,,,,0,223
持って,もって,持つ,動詞,*,代表表記:持つ/もつ,,,,0,223
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,223
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,223
のだ,のだ,のだ,助動詞,*,NIL,,,,0,223
。,。,。,特殊,句点,NIL,,,,0,223
……,……,……,特殊,記号,NIL,,,,0,224
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,224
度,ど,度,接尾辞,名詞性名詞助数辞,代表表記:度/ど 準内容語,,,,0,224
盲点,もうてん,盲点,名詞,普通名詞,代表表記:盲点/もうてん カテゴリ:抽象物,,,,0,224
が,が,が,助詞,格助詞,NIL,,,,0,224
破れる,やぶれる,破れる,動詞,*,代表表記:破れる/やぶれる 可能動詞:破る/やぶる,,,,0,224
と,と,と,助詞,格助詞,NIL,,,,0,224
、,、,、,特殊,読点,NIL,,,,0,224
長い,ながい,長い,形容詞,*,代表表記:長い/ながい 反義:形容詞:短い/みじかい,,,,0,224
間,あいだ,間,名詞,副詞的名詞,代表表記:間/あいだ,,,,0,224
せき止め,せきとめ,せき止める,動詞,*,代表表記:塞き止める/せきとめる,,,,0,224
られて,られて,られる,接尾辞,動詞性接尾辞,代表表記:られる/られる,,,,0,224
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,224
考,こう,考,名詞,普通名詞,代表表記:考/こう カテゴリ:抽象物 漢字読み:音,,,,0,224
が,が,が,助詞,格助詞,NIL,,,,0,224
海嘯,かいしょう,海嘯,名詞,普通名詞,自動獲得:Wikipedia Wikipedia上位語:現象/げんしょう,,,,0,224
の,の,だ,判定詞,*,NIL,,,,0,224
様に,ように,様だ,助動詞,*,NIL,,,,0,224
ほとばしり,ほとばしり,ほとばしる,動詞,*,代表表記:迸る/ほとばしる,,,,0,224
出た,でた,出る,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,,,,0,224
。,。,。,特殊,句点,NIL,,,,0,224
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,,,0,225
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,225
、,、,、,特殊,読点,NIL,,,,0,225
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,,,0,225
が,が,が,助詞,格助詞,NIL,,,,0,225
第,だい,第,接頭辞,名詞接頭辞,代表表記:第/だい,,,,0,225
一,いち,一,名詞,数詞,カテゴリ:数量,,,,0,225
に,に,に,助詞,格助詞,NIL,,,,0,225
、,、,、,特殊,読点,NIL,,,,0,225
子供,こども,子供,名詞,普通名詞,代表表記:子供/こども カテゴリ:人,,,,0,225
を,を,を,助詞,格助詞,NIL,,,,0,225
連れて,つれて,連れる,動詞,*,代表表記:連れる/つれる,,,,0,225
友達,ともだち,友達,名詞,普通名詞,代表表記:友達/ともだち ドメイン:家庭・暮らし カテゴリ:人,,,,0,225
の,の,の,助詞,接続助詞,NIL,,,,0,225
家,いえ,家,名詞,普通名詞,代表表記:家/いえ ドメイン:家庭・暮らし カテゴリ:組織・団体;場所-施設 漢字読み:訓,,,,0,225
に,に,に,助詞,格助詞,NIL,,,,0,225
避難,ひなん,避難,名詞,サ変名詞,代表表記:避難/ひなん カテゴリ:抽象物,,,,0,225
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,225
こと,こと,こと,名詞,形式名詞,NIL,,,,0,225
を,を,を,助詞,格助詞,NIL,,,,0,225
妙子,たえこ,妙子,名詞,人名,人名:日本:名:157:0.00063,,,,0,225
は,は,は,助詞,副助詞,NIL,,,,0,225
知ら,しら,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,,,,0,225
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,225
かも,かも,かも,助詞,接続助詞,NIL,,,,0,225
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,,,,0,225
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,225
。,。,。,特殊,句点,NIL,,,,0,225
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,,,0,226
場合,ばあい,場合,名詞,副詞的名詞,代表表記:場合/ばあい,,,,0,226
そうした,そうした,そうした,指示詞,連体詞形態指示詞,NIL,,,,0,226
こと,こと,こと,名詞,形式名詞,NIL,,,,0,226
は,は,は,助詞,副助詞,NIL,,,,0,226
、,、,、,特殊,読点,NIL,,,,0,226
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,226
