見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
の,の,の,助詞,接続助詞,NIL,,,,0,26
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,,,0,26
と,と,と,助詞,格助詞,NIL,,,,0,26
、,、,、,特殊,読点,NIL,,,,0,26
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,,,0,26
で,で,だ,判定詞,*,NIL,,,,0,26
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,26
薄い,うすい,薄い,形容詞,*,代表表記:薄い/うすい 反義:形容詞:厚い/あつい;形容詞:濃い/こい,,,,0,26
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,,,0,26
と,と,と,助詞,格助詞,NIL,,,,0,26
で,で,で,助詞,格助詞,NIL,,,,0,26
は,は,は,助詞,副助詞,NIL,,,,0,26
、,、,、,特殊,読点,NIL,,,,0,26
金,かね,金,名詞,普通名詞,代表表記:金/かね カテゴリ:人工物-金銭 漢字読み:訓,,,,0,26
の,の,の,助詞,接続助詞,NIL,,,,0,26
減り,へり,減り,名詞,普通名詞,代表表記:減り/へりv 反義:動詞:加わる/くわわる;動詞:増える/ふえる;動詞:増す/ます 自他動詞:他:減らす/へらす 連用形名詞化:減る/へる,,,,0,26
方,かた,方,接尾辞,名詞性述語接尾辞,代表表記:方/かた カテゴリ:抽象物 同義:名詞:方法/ほうほう 内容語,,,,0,26
が,が,が,助詞,格助詞,NIL,,,,0,26
眼,がん,眼,名詞,普通名詞,代表表記:眼/がん カテゴリ:動物-部位 漢字読み:音,,,,0,26
に,に,に,助詞,格助詞,NIL,,,,0,26
見え,みえ,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,,,,0,26
ぬ,ぬ,ぬ,助動詞,*,NIL,,,,0,26
ほど,ほど,ほど,名詞,副詞的名詞,代表表記:程/ほど,,,,0,26
ずつ,ずつ,ずつ,接尾辞,名詞性名詞接尾辞,代表表記:ずつ/ずつ,,,,0,26
違って,ちがって,違う,動詞,*,代表表記:違う/ちがう 反義:形容詞:同じだ/おなじだ 自他動詞:他:違える/ちがえる 付属動詞候補（基本）,,,,0,26
くる,くる,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,,,,0,26
のだ,のだ,のだ,助動詞,*,NIL,,,,0,26
よ,よ,よ,助詞,終助詞,NIL,,,,0,26
。,。,。,特殊,句点,NIL,,,,0,26
厚い,あつい,厚い,形容詞,*,代表表記:厚い/あつい 反義:形容詞:薄い/うすい,,,,0,27
部分,ぶぶん,部分,名詞,普通名詞,代表表記:部分/ぶぶん カテゴリ:場所-機能;抽象物;数量,,,,0,27
は,は,は,助詞,副助詞,NIL,,,,0,27
手ごたえ,てごたえ,手ごたえ,名詞,普通名詞,代表表記:手応え/てごたえ カテゴリ:抽象物,,,,0,27
が,が,が,助詞,格助詞,NIL,,,,0,27
多く,おおく,多い,形容詞,*,代表表記:多い/おおい 反義:形容詞:少ない/すくない,,,,0,27
、,、,、,特殊,読点,NIL,,,,0,27
薄い,うすい,薄い,形容詞,*,代表表記:薄い/うすい 反義:形容詞:厚い/あつい;形容詞:濃い/こい,,,,0,27
部分,ぶぶん,部分,名詞,普通名詞,代表表記:部分/ぶぶん カテゴリ:場所-機能;抽象物;数量,,,,0,27
は,は,は,助詞,副助詞,NIL,,,,0,27
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,27
が,が,が,助詞,格助詞,NIL,,,,0,27
少ない,すくない,少ない,形容詞,*,代表表記:少ない/すくない 反義:形容詞:多い/おおい,,,,0,27
わけだ,わけだ,わけだ,助動詞,*,NIL,,,,0,27
から,から,から,助詞,接続助詞,NIL,,,,0,27
ね,ね,ね,助詞,終助詞,NIL,,,,0,27
。,。,。,特殊,句点,NIL,,,,0,27
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,28
眼,がん,眼,名詞,普通名詞,代表表記:眼/がん カテゴリ:動物-部位 漢字読み:音,,,,0,28
に,に,に,助詞,格助詞,NIL,,,,0,28
も,も,も,助詞,副助詞,NIL,,,,0,28
見え,みえ,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,,,,0,28
ぬ,ぬ,ぬ,助動詞,*,NIL,,,,0,28
減り,へり,減り,名詞,普通名詞,代表表記:減り/へりv 反義:動詞:加わる/くわわる;動詞:増える/ふえる;動詞:増す/ます 自他動詞:他:減らす/へらす 連用形名詞化:減る/へる,,,,0,28
方,かた,方,接尾辞,名詞性述語接尾辞,代表表記:方/かた カテゴリ:抽象物 同義:名詞:方法/ほうほう 内容語,,,,0,28
の,の,の,助詞,接続助詞,NIL,,,,0,28
違い,ちがい,違い,名詞,普通名詞,代表表記:違い/ちがいv 反義:形容詞:同じだ/おなじだ 自他動詞:他:違える/ちがえる 連用形名詞化:違う/ちがう 付属動詞候補（基本）,,,,0,28
が,が,が,助詞,格助詞,NIL,,,,0,28
、,、,、,特殊,読点,NIL,,,,0,28
恐ろしい,おそろしい,恐ろしい,形容詞,*,代表表記:恐ろしい/おそろしい,,,,0,28
もの,もの,もの,名詞,形式名詞,NIL,,,,0,28
で,で,だ,判定詞,*,NIL,,,,0,28
、,、,、,特殊,読点,NIL,,,,0,28
反射,はんしゃ,反射,名詞,サ変名詞,代表表記:反射/はんしゃ カテゴリ:抽象物,,,,0,28
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,28
せる,せる,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,28
と,と,と,助詞,格助詞,NIL,,,,0,28
、,、,、,特殊,読点,NIL,,,,0,28
あんなに,あんなに,あんなに,指示詞,副詞形態指示詞,NIL,,,,0,28
現われる,あらわれる,現われる,動詞,*,代表表記:現れる/あらわれる 反義:動詞:隠れる/かくれる 自他動詞:他:現す/あらわす,,,,0,28
のだ,のだ,のだ,助動詞,*,NIL,,,,0,28
そうだ,そうだ,そうだ,助動詞,*,NIL,,,,0,28
。,。,。,特殊,句点,NIL,,,,0,28
わかった,わかった,わかる,動詞,*,代表表記:分かる/わかる,,,,0,29
かい,かい,かい,助詞,終助詞,NIL,,,,0,29
」,」,」,特殊,括弧終,NIL,,,,0,29
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,29
説明,せつめい,説明,名詞,サ変名詞,代表表記:説明/せつめい カテゴリ:抽象物 補文ト,,,,0,29
を,を,を,助詞,格助詞,NIL,,,,0,29
聞き,きき,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,,,,0,29
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,29
と,と,と,助詞,格助詞,NIL,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
一応,いちおう,一応,副詞,*,代表表記:一応/いちおう,,,,0,29
は,は,は,助詞,副助詞,NIL,,,,0,29
理由,りゆう,理由,名詞,普通名詞,代表表記:理由/りゆう カテゴリ:抽象物 〜を〜に構成語 修飾（デ格）,,,,0,29
が,が,が,助詞,格助詞,NIL,,,,0,29
わかった,わかった,わかる,動詞,*,代表表記:分かる/わかる,,,,0,29
もの,もの,もの,名詞,形式名詞,NIL,,,,0,29
の,の,の,助詞,格助詞,NIL,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
今度,こんど,今度,名詞,時相名詞,代表表記:今度/こんど カテゴリ:時間,,,,0,29
は,は,は,助詞,副助詞,NIL,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,,,,0,29
を,を,を,助詞,格助詞,NIL,,,,0,29
映して,うつして,映す,動詞,*,代表表記:写す/うつす 自他動詞:自:写る/うつる,,,,0,29
も,も,も,助詞,副助詞,NIL,,,,0,29
でこぼこに,でこぼこに,でこぼこだ,形容詞,*,代表表記:凸凹だ/でこぼこだ,,,,0,29
見え,みえ,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,,,,0,29
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,29
滑らかな,なめらかな,滑らかだ,形容詞,*,代表表記:滑らかだ/なめらかだ 反義:形容詞:粗い/あらい,,,,0,29
表面,ひょうめん,表面,名詞,普通名詞,代表表記:表面/ひょうめん カテゴリ:場所-その他,,,,0,29
が,が,が,助詞,格助詞,NIL,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
反射,はんしゃ,反射,名詞,サ変名詞,代表表記:反射/はんしゃ カテゴリ:抽象物,,,,0,29
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,29
せる,せる,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,29
と,と,と,助詞,格助詞,NIL,,,,0,29
明き,あき,明き,名詞,普通名詞,代表表記:明き/あきv 連用形名詞化:明く/あく,,,,0,29
ら,ら,ら,接尾辞,名詞性名詞接尾辞,代表表記:ら/ら,,,,0,29
かに,かに,かに,名詞,普通名詞,代表表記:蟹/かに ドメイン:料理・食事 カテゴリ:動物;人工物-食べ物,,,,0,29
凹凸,おうとつ,凹凸,名詞,普通名詞,代表表記:凹凸/おうとつ カテゴリ:形・模様,,,,0,29
が,が,が,助詞,格助詞,NIL,,,,0,29
現われる,あらわれる,現われる,動詞,*,代表表記:現れる/あらわれる 反義:動詞:隠れる/かくれる 自他動詞:他:現す/あらわす,,,,0,29
と,と,と,助詞,格助詞,NIL,,,,0,29
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,29
えたい,えたい,えたい,名詞,普通名詞,代表表記:得体/えたい 自動獲得:EN_Wiktionary,,,,0,29
の,の,の,助詞,接続助詞,NIL,,,,0,29
知れ,しれ,知れる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,,,,0,29
ぬ,ぬ,ぬ,助動詞,*,NIL,,,,0,29
事実,じじつ,事実,副詞,*,代表表記:事実/じじつ,,,,0,29
が,が,が,助詞,格助詞,NIL,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
たとえば,たとえば,たとえば,副詞,*,代表表記:例えば/たとえば,,,,0,29
顕微,けんび,顕微,名詞,普通名詞,代表表記:顕微/けんび ドメイン:健康・医学 カテゴリ:抽象物,,,,0,29
鏡,かがみ,鏡,名詞,普通名詞,代表表記:鏡/かがみ ドメイン:家庭・暮らし カテゴリ:人工物-その他 漢字読み:訓,,,,0,29
で,で,で,助詞,格助詞,NIL,,,,0,29
何,なん,何,名詞,数詞,カテゴリ:数量,,,,0,29
か,か,か,助詞,接続助詞,NIL,,,,0,29
を,を,を,助詞,格助詞,NIL,,,,0,29
覗いた,のぞいた,覗く,動詞,*,代表表記:覗く/のぞく,,,,0,29
時,とき,時,名詞,副詞的名詞,代表表記:時/とき,,,,0,29
に,に,に,助詞,格助詞,NIL,,,,0,29
味わう,あじわう,味わう,動詞,*,代表表記:味わう/あじわう ドメイン:料理・食事,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
微細なる,びさいなる,微細だ,形容詞,*,代表表記:微細だ/びさいだ,,,,0,29
もの,もの,もの,名詞,形式名詞,NIL,,,,0,29
の,の,の,助詞,接続助詞,NIL,,,,0,29
無気味,ぶきみ,無気味だ,形容詞,*,代表表記:不気味だ/ぶきみだ,,,,0,29
さ,さ,さ,接尾辞,名詞性述語接尾辞,代表表記:さ/さ カテゴリ:抽象物;数量 準内容語,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
あれ,あれ,あれ,指示詞,名詞形態指示詞,NIL,,,,0,29
に,に,に,助詞,格助詞,NIL,,,,0,29
似た,にた,似る,動詞,*,代表表記:似る/にる 自他動詞:他:似せる/にせる,,,,0,29
感じ,かんじ,感じ,名詞,普通名詞,代表表記:感じ/かんじv 連用形名詞化:感じる/かんじる 補文ト,,,,0,29
で,で,だ,判定詞,*,NIL,,,,0,29
、,、,、,特殊,読点,NIL,,,,0,29
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,29
を,を,を,助詞,格助詞,NIL,,,,0,29
ゾッと,ぞっと,ゾッと,副詞,*,代表表記:ゾッと/ぞっと スル接続可能,,,,0,29
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,,,0,29
せる,せる,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,,,,0,29
のでした,のでした,のだ,助動詞,*,NIL,,,,0,29
。,。,。,特殊,句点,NIL,,,,0,29
この,この,この,指示詞,連体詞形態指示詞,NIL,,,,0,30
鏡,かがみ,鏡,名詞,普通名詞,代表表記:鏡/かがみ ドメイン:家庭・暮らし カテゴリ:人工物-その他 漢字読み:訓,,,,0,30
の,の,の,助詞,接続助詞,NIL,,,,0,30
こと,こと,こと,名詞,形式名詞,NIL,,,,0,30
は,は,は,助詞,副助詞,NIL,,,,0,30
、,、,、,特殊,読点,NIL,,,,0,30
あまり,あまり,あまり,副詞,*,代表表記:余り/あまり 形容詞派生:余りだ/あまりだ 修飾（ニ格） 数量修飾,,,,0,30
不思議だった,ふしぎだった,不思議だ,形容詞,*,代表表記:不思議だ/ふしぎだ,,,,0,30
ので,ので,のだ,助動詞,*,NIL,,,,0,30
、,、,、,特殊,読点,NIL,,,,0,30
特別に,とくべつに,特別だ,形容詞,*,代表表記:特別だ/とくべつだ,,,,0,30
よく,よく,よい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,,,,0,30
覚えて,おぼえて,覚える,動詞,*,代表表記:覚える/おぼえる 反義:動詞:忘れる/わすれる,,,,0,30
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,30
のです,のです,のだ,助動詞,*,NIL,,,,0,30
が,が,が,助詞,接続助詞,NIL,,,,0,30
、,、,、,特殊,読点,NIL,,,,0,30
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,,,0,30
は,は,は,助詞,副助詞,NIL,,,,0,30
ただ,ただ,ただ,副詞,*,代表表記:唯/ただ 修飾（デ格） 数量修飾,,,,0,30
の,の,の,助詞,接続助詞,NIL,,,,0,30
一例,いちれい,一例,名詞,普通名詞,代表表記:一例/いちれい カテゴリ:抽象物,,,,0,30
に,に,に,助詞,格助詞,NIL,,,,0,30
すぎ,すぎ,すぎる,動詞,*,代表表記:過ぎる/すぎる 付属動詞候補（基本）,,,,0,30
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,30
ので,ので,のだ,助動詞,*,NIL,,,,0,30
、,、,、,特殊,読点,NIL,,,,0,30
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,30
の,の,の,助詞,接続助詞,NIL,,,,0,30
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,,,,0,30
時代,じだい,時代,名詞,時相名詞,代表表記:時代/じだい カテゴリ:時間 弱時相名詞,,,,0,30
の,の,の,助詞,接続助詞,NIL,,,,0,30
遊戯,遊戯,遊戯,名詞,普通名詞,自動獲得:Wikipedia 読み不明 Wikipedia上位語:管弦楽曲 Wikipediaリダイレクト:遊び,,,,0,30
と,と,と,助詞,格助詞,NIL,,,,0,30
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,30
もの,もの,もの,名詞,形式名詞,NIL,,,,0,30
は,は,は,助詞,副助詞,NIL,,,,0,30
、,、,、,特殊,読点,NIL,,,,0,30
ほとんど,ほとんど,ほとんど,副詞,*,代表表記:殆んど/ほとんど 数量修飾 相対名詞修飾,,,,0,30
そのような,そのような,そのような,指示詞,連体詞形態指示詞,代表表記:そのような/そのような,,,,0,30
事柄,ことがら,事柄,名詞,普通名詞,代表表記:事柄/ことがら カテゴリ:抽象物,,,,0,30
ばかり,ばかり,ばかり,助詞,副助詞,NIL,,,,0,30
で,で,で,助詞,格助詞,NIL,,,,0,30
充たさ,充たさ,充たす,動詞,*,自動獲得:テキスト,,,,0,30
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,,,0,30
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,30
わけです,わけです,わけだ,助動詞,*,NIL,,,,0,30
。,。,。,特殊,句点,NIL,,,,0,30
妙な,みょうな,妙だ,形容詞,*,代表表記:妙だ/みょうだ,,,,0,31
もの,もの,もの,名詞,形式名詞,NIL,,,,0,31
で,で,だ,判定詞,*,NIL,,,,0,31
、,、,、,特殊,読点,NIL,,,,0,31
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,,,0,31
まで,まで,まで,助詞,格助詞,NIL,,,,0,31
が,が,が,助詞,格助詞,NIL,,,,0,31
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,31
の,の,の,助詞,接続助詞,NIL,,,,0,31
感化,かんか,感化,名詞,サ変名詞,代表表記:感化/かんか カテゴリ:抽象物,,,,0,31
を,を,を,助詞,格助詞,NIL,,,,0,31
受けて,うけて,受ける,動詞,*,代表表記:受ける/うける,,,,0,31
、,、,、,特殊,読点,NIL,,,,0,31
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,,,0,31
でも,でも,でも,助詞,副助詞,NIL,,,,0,31
、,、,、,特殊,読点,NIL,,,,0,31
レンズ,れんず,レンズ,名詞,普通名詞,代表表記:レンズ/れんず カテゴリ:人工物-その他,,,,0,31
と,と,と,助詞,格助詞,NIL,,,,0,31
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,,,0,31
ような,ような,ようだ,助動詞,*,NIL,,,,0,31
もの,もの,もの,名詞,形式名詞,NIL,,,,0,31
に,に,に,助詞,格助詞,NIL,,,,0,31
、,、,、,特殊,読点,NIL,,,,0,31
人一倍,ひといちばい,人一倍,副詞,*,代表表記:人一倍/ひといちばい,,,,0,31
の,の,の,助詞,接続助詞,NIL,,,,0,31
好奇心,こうきしん,好奇心,名詞,普通名詞,代表表記:好奇心/こうきしん カテゴリ:抽象物,,,,0,31
を,を,を,助詞,格助詞,NIL,,,,0,31
持って,もって,持つ,動詞,*,代表表記:持つ/もつ,,,,0,31
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,,,0,31
のです,のです,のだ,助動詞,*,NIL,,,,0,31
よ,よ,よ,助詞,終助詞,NIL,,,,0,31
。,。,。,特殊,句点,NIL,,,,0,31
でも,でも,でも,接続詞,*,代表表記:でも/でも,,,,0,32
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,,,,0,32
時代,じだい,時代,名詞,時相名詞,代表表記:時代/じだい カテゴリ:時間 弱時相名詞,,,,0,32
は,は,は,助詞,副助詞,NIL,,,,0,32
まだ,まだ,まだ,副詞,*,代表表記:まだ/まだ,,,,0,32
、,、,、,特殊,読点,NIL,,,,0,32
さほど,さほど,さほど,副詞,*,代表表記:さほど/さほど,,,,0,32
で,で,だ,判定詞,*,NIL,,,,0,32
も,も,も,助詞,副助詞,NIL,,,,0,32
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,,,0,32
のです,のです,のだ,助動詞,*,NIL,,,,0,32
が,が,が,助詞,接続助詞,NIL,,,,0,32
、,、,、,特殊,読点,NIL,,,,0,32
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,32
が,が,が,助詞,格助詞,NIL,,,,0,32
中学,ちゅうがく,中学,名詞,普通名詞,代表表記:中学/ちゅうがく ドメイン:教育・学習 カテゴリ:組織・団体;場所-施設 組織名末尾,,,,0,32
の,の,の,助詞,接続助詞,NIL,,,,0,32
上級,じょうきゅう,上級,名詞,普通名詞,代表表記:上級/じょうきゅう カテゴリ:抽象物,,,,0,32
生,せい,生,名詞,普通名詞,代表表記:生/せい カテゴリ:抽象物 漢字読み:音,,,,0,32
に,に,に,助詞,格助詞,NIL,,,,0,32
進んで,すすんで,進む,動詞,*,代表表記:進む/すすむ 反義:動詞:退く/しりぞく;動詞:遅れる/おくれる 自他動詞:他:進める/すすめる 付属動詞候補（基本）,,,,0,32
、,、,、,特殊,読点,NIL,,,,0,32
物理,ぶつり,物理,名詞,普通名詞,代表表記:物理/ぶつり ドメイン:教育・学習;科学・技術 カテゴリ:抽象物,,,,0,32
学,がく,学,接尾辞,名詞性名詞接尾辞,代表表記:学/がく カテゴリ:抽象物 同義:名詞:学問/がくもん 内容語,,,,0,32
を,を,を,助詞,格助詞,NIL,,,,0,32
教わる,おそわる,教わる,動詞,*,代表表記:教わる/おそわる ドメイン:教育・学習 授受動詞:授:教える/おしえる,,,,0,32
ように,ように,ようだ,助動詞,*,NIL,,,,0,32
なり,なり,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,,,,0,32
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,32
と,と,と,助詞,格助詞,NIL,,,,0,32
、,、,、,特殊,読点,NIL,,,,0,32
御,ご,御,接頭辞,名詞接頭辞,代表表記:御/お,,,,0,32
承知,しょうち,承知,名詞,サ変名詞,代表表記:承知/しょうち カテゴリ:抽象物,,,,0,32
の,の,の,助詞,接続助詞,NIL,,,,0,32
通り,とおり,通り,名詞,副詞的名詞,代表表記:通り/とおり,,,,0,32
物理,ぶつり,物理,名詞,普通名詞,代表表記:物理/ぶつり ドメイン:教育・学習;科学・技術 カテゴリ:抽象物,,,,0,32
学,がく,学,接尾辞,名詞性名詞接尾辞,代表表記:学/がく カテゴリ:抽象物 同義:名詞:学問/がくもん 内容語,,,,0,32
に,に,に,助詞,格助詞,NIL,,,,0,32
は,は,は,助詞,副助詞,NIL,,,,0,32
レンズ,れんず,レンズ,名詞,普通名詞,代表表記:レンズ/れんず カテゴリ:人工物-その他,,,,0,32
や,や,や,助詞,接続助詞,NIL,,,,0,32
鏡,かがみ,鏡,名詞,普通名詞,代表表記:鏡/かがみ ドメイン:家庭・暮らし カテゴリ:人工物-その他 漢字読み:訓,,,,0,32
の,の,の,助詞,接続助詞,NIL,,,,0,32
理論,りろん,理論,名詞,普通名詞,代表表記:理論/りろん ドメイン:科学・技術 カテゴリ:抽象物,,,,0,32
が,が,が,助詞,格助詞,NIL,,,,0,32
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,,,0,32
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,,,0,32
ね,ね,ね,助詞,終助詞,NIL,,,,0,32
、,、,、,特殊,読点,NIL,,,,0,32
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,,,0,32
は,は,は,助詞,副助詞,NIL,,,,0,32
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,,,,0,32
あれ,あれ,あれ,指示詞,名詞形態指示詞,NIL,,,,0,32
に,に,に,助詞,格助詞,NIL,,,,0,32
夢中に,むちゅうに,夢中だ,形容詞,*,代表表記:夢中だ/むちゅうだ,,,,0,32
なって,なって,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,,,,0,32
しまって,しまって,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,,,0,32
、,、,、,特殊,読点,NIL,,,,0,32
その,その,その,指示詞,連体詞形態指示詞,NIL,,,,0,32
時分,じぶん,時分,名詞,時相名詞,代表表記:時分/じぶん カテゴリ:時間,,,,0,32
から,から,から,助詞,格助詞,NIL,,,,0,32
、,、,、,特殊,読点,NIL,,,,0,32
病気,びょうき,病気,名詞,普通名詞,代表表記:病気/びょうき ドメイン:健康・医学 カテゴリ:抽象物,,,,0,32
と,と,と,助詞,格助詞,NIL,,,,0,32
言って,いって,言う,動詞,*,代表表記:言う/いう 補文ト,,,,0,32
も,も,も,助詞,副助詞,NIL,,,,0,32
いい,いい,いい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,,,,0,32
ほど,ほど,ほど,名詞,副詞的名詞,代表表記:程/ほど,,,,0,32
の,の,の,助詞,格助詞,NIL,,,,0,32
、,、,、,特殊,読点,NIL,,,,0,32
いわば,いわば,いわば,副詞,*,代表表記:言わば/いわば,,,,0,32
レンズ,れんず,レンズ,名詞,普通名詞,代表表記:レンズ/れんず カテゴリ:人工物-その他,,,,0,32
狂,くるい,狂,名詞,普通名詞,代表表記:狂い/くるいv 連用形名詞化:狂う/くるう 送り仮名引っ込み,,,,0,32
に,に,に,助詞,格助詞,NIL,,,,0,32
変わって,かわって,変わる,動詞,*,代表表記:変わる/かわる 自他動詞:他:変える/かえる,,,,0,32
きた,きた,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,,,,0,32
のです,のです,のだ,助動詞,*,NIL,,,,0,32
。,。,。,特殊,句点,NIL,,,,0,32
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,,,0,33
に,に,に,助詞,格助詞,NIL,,,,0,33
つけて,つけて,つける,動詞,*,代表表記:付ける/つける 可能動詞:付く/つく 補文ト 付属動詞候補（基本）,,,,0,33
思い出す,おもいだす,思い出す,動詞,*,代表表記:思い出す/おもいだす 補文ト,,,,0,33
の,の,の,名詞,形式名詞,NIL,,,,0,33
は,は,は,助詞,副助詞,NIL,,,,0,33
、,、,、,特殊,読点,NIL,,,,0,33
教室,きょうしつ,教室,名詞,普通名詞,代表表記:教室/きょうしつ ドメイン:教育・学習 カテゴリ:場所-施設,,,,0,33
で,で,で,助詞,格助詞,NIL,,,,0,33
凹面鏡,おうめんきょう,凹面鏡,名詞,普通名詞,代表表記:凹面鏡/おうめんきょう カテゴリ:人工物-その他,,,,0,33
の,の,の,助詞,接続助詞,NIL,,,,0,33
こと,こと,こと,名詞,形式名詞,NIL,,,,0,33
を,を,を,助詞,格助詞,NIL,,,,0,33
教わる,おそわる,教わる,動詞,*,代表表記:教わる/おそわる ドメイン:教育・学習 授受動詞:授:教える/おしえる,,,,0,33
時間,じかん,時間,名詞,時相名詞,代表表記:時間/じかん カテゴリ:時間,,,,0,33
でした,でした,だ,判定詞,*,NIL,,,,0,33
が,が,が,助詞,接続助詞,NIL,,,,0,33
、,、,、,特殊,読点,NIL,,,,0,33
小さな,ちいさな,小さな,連体詞,*,代表表記:小さな/ちいさな 反義:連体詞:大きな/おおきな 形容詞派生:小さい/ちいさい,,,,0,33
凹面鏡,おうめんきょう,凹面鏡,名詞,普通名詞,代表表記:凹面鏡/おうめんきょう カテゴリ:人工物-その他,,,,0,33
の,の,の,助詞,接続助詞,NIL,,,,0,33
見本,みほん,見本,名詞,普通名詞,代表表記:見本/みほん カテゴリ:抽象物,,,,0,33
を,を,を,助詞,格助詞,NIL,,,,0,33
、,、,、,特殊,読点,NIL,,,,0,33
生徒,せいと,生徒,名詞,普通名詞,代表表記:生徒/せいと ドメイン:教育・学習 カテゴリ:人,,,,0,33
の,の,の,助詞,接続助詞,NIL,,,,0,33
あいだ,あいだ,あいだ,名詞,副詞的名詞,代表表記:間/あいだ,,,,0,33
に,に,に,助詞,格助詞,NIL,,,,0,33
廻して,まわして,廻す,動詞,*,代表表記:回す/まわす 自他動詞:自:回る/まわる 付属動詞候補（基本）,,,,0,33
、,、,、,特殊,読点,NIL,,,,0,33
次々,つぎつぎ,次々,副詞,*,代表表記:次々/つぎつぎ,,,,0,33
に,に,に,助詞,格助詞,NIL,,,,0,33
皆,みんな,皆,副詞,*,代表表記:皆/みんな 修飾（デ格）,,,,0,33
の,の,の,助詞,接続助詞,NIL,,,,0,33
