表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
Ｔ,記号,アルファベット,*,*,*,*,Ｔ,ティー,ティー,< 章なし >,0,64
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >,0,64
とぼけ,動詞,自立,*,*,一段,連用形,とぼける,トボケ,トボケ,< 章なし >,0,64
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,64
見せる,動詞,自立,*,*,一段,基本形,見せる,ミセル,ミセル,< 章なし >,0,64
と,助詞,接続助詞,*,*,*,*,と,ト,ト,< 章なし >,0,64
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,64
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,64
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >,0,65
だって,接続詞,*,*,*,*,*,だって,ダッテ,ダッテ,< 章なし >,0,65
」,記号,括弧閉,*,*,*,*,」,」,」,< 章なし >,0,65
と,助詞,格助詞,引用,*,*,*,と,ト,ト,< 章なし >,0,65
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ,< 章なし >,0,65
あまえ,動詞,自立,*,*,一段,連用形,あまえる,アマエ,アマエ,< 章なし >,0,65
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,65
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,65
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >,0,65
ゆうべ,名詞,一般,*,*,*,*,ゆうべ,ユウベ,ユーベ,< 章なし >,0,65
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,65
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ,< 章なし >,0,65
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >,0,65
もっ,動詞,自立,*,*,五段・タ行,連用タ接続,もつ,モッ,モッ,< 章なし >,0,65
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,65
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,< 章なし >,0,65
帰り,名詞,一般,*,*,*,*,帰り,カエリ,カエリ,< 章なし >,0,65
なすっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なする,ナスッ,ナスッ,< 章なし >,0,65
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,65
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >,0,65
じゃ,助詞,副助詞,*,*,*,*,じゃ,ジャ,ジャ,< 章なし >,0,65
あり,助動詞,*,*,*,五段・ラ行アル,連用形,ある,アリ,アリ,< 章なし >,0,65
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,< 章なし >,0,65
