表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,二,1,0
同時に,副詞,一般,*,*,*,*,同時に,ドウジニ,ドージニ,二,1,0
、,記号,読点,*,*,*,*,、,、,、,二,1,0
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,二,1,0
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二,1,0
男性,名詞,一般,*,*,*,*,男性,ダンセイ,ダンセイ,二,1,0
に対する,助詞,格助詞,連語,*,*,*,に対する,ニタイスル,ニタイスル,二,1,0
時,名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,二,1,0
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二,1,0
いつも,副詞,一般,*,*,*,*,いつも,イツモ,イツモ,二,1,0
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,二,1,0
癖,名詞,一般,*,*,*,*,癖,クセ,クセ,二,1,0
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,0
、,記号,読点,*,*,*,*,、,、,、,二,1,0
一種,名詞,一般,*,*,*,*,一種,イッシュ,イッシュ,二,1,0
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,0
媚,名詞,一般,*,*,*,*,媚,コビ,コビ,二,1,0
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二,1,0
眉間,名詞,一般,*,*,*,*,眉間,ミケン,ミケン,二,1,0
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二,1,0
置き忘れ,動詞,自立,*,*,一段,連用形,置き忘れる,オキワスレ,オキワスレ,二,1,0
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,0
あっ,動詞,非自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,二,1,0
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二,1,0
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,二,1,0
、,記号,読点,*,*,*,*,、,、,、,二,1,0
しとやか,名詞,形容動詞語幹,*,*,*,*,しとやか,シトヤカ,シトヤカ,二,1,0
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,二,1,0
腰,名詞,一般,*,*,*,*,腰,コシ,コシ,二,1,0
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,0
かがめ,動詞,自立,*,*,一段,連用形,かがめる,カガメ,カガメ,二,1,0
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二,1,0
。,記号,句点,*,*,*,*,。,。,。,二,1,0
「,記号,括弧開,*,*,*,*,「,「,「,二,1,1
アア,名詞,固有名詞,人名,一般,*,*,AH,アア,アー,二,1,1
、,記号,読点,*,*,*,*,、,、,、,二,1,1
一寸,副詞,一般,*,*,*,*,一寸,チョット,チョット,二,1,1
手紙,名詞,一般,*,*,*,*,手紙,テガミ,テガミ,二,1,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,1
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,二,1,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,1
貰い,名詞,一般,*,*,*,*,貰い,モライ,モライ,二,1,1
度,名詞,接尾,一般,*,*,*,度,ド,ド,二,1,1
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,二,1,1
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,二,1,1
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,二,1,1
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,二,1,1
」,記号,括弧閉,*,*,*,*,」,」,」,二,1,1
