表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
まっ白,名詞,一般,*,*,*,*,まっ白,マッシロ,マッシロ,まぼろしの豹
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,まぼろしの豹
光っ,動詞,自立,*,*,五段・ラ行,連用タ接続,光る,ヒカッ,ヒカッ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,まぼろしの豹
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,まぼろしの豹
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,まぼろしの豹
見え,動詞,自立,*,*,一段,連用形,見える,ミエ,ミエ,まぼろしの豹
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,まぼろしの豹
屋根,名詞,一般,*,*,*,*,屋根,ヤネ,ヤネ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,まぼろしの豹
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
一,名詞,数,*,*,*,*,一,イチ,イチ,まぼろしの豹
ぴき,名詞,接尾,助数詞,*,*,*,ぴき,ピキ,ピキ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ,まぼろしの豹
ネコ,名詞,一般,*,*,*,*,ネコ,ネコ,ネコ,まぼろしの豹
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
のそのそ,副詞,一般,*,*,*,*,のそのそ,ノソノソ,ノソノソ,まぼろしの豹
と,助詞,副詞化,*,*,*,*,と,ト,ト,まぼろしの豹
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,まぼろしの豹
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,まぼろしの豹
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
「,記号,括弧開,*,*,*,*,「,「,「,まぼろしの豹
オヤッ,名詞,固有名詞,組織,*,*,*,*,*,*,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
なんて,助詞,副助詞,*,*,*,*,なんて,ナンテ,ナンテ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
でっかい,形容詞,自立,*,*,形容詞・アウオ段,基本形,でっかい,デッカイ,デッカイ,まぼろしの豹
ネコ,名詞,一般,*,*,*,*,ネコ,ネコ,ネコ,まぼろしの豹
だろ,助動詞,*,*,*,特殊・ダ,未然形,だ,ダロ,ダロ,まぼろしの豹
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
」,記号,括弧閉,*,*,*,*,」,」,」,まぼろしの豹
中学生,名詞,一般,*,*,*,*,中学生,チュウガクセイ,チューガクセイ,まぼろしの豹
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,まぼろしの豹
びっくり,名詞,サ変接続,*,*,*,*,びっくり,ビックリ,ビックリ,まぼろしの豹
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
立ちどまり,動詞,自立,*,*,五段・ラ行,連用形,立ちどまる,タチドマリ,タチドマリ,まぼろしの豹
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,まぼろしの豹
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
そいつ,名詞,一般,*,*,*,*,そいつ,ソイツ,ソイツ,まぼろしの豹
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,まぼろしの豹
屋根,名詞,一般,*,*,*,*,屋根,ヤネ,ヤネ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,まぼろしの豹
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
だんだん,副詞,助詞類接続,*,*,*,*,だんだん,ダンダン,ダンダン,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
こちら,名詞,代名詞,一般,*,*,*,こちら,コチラ,コチラ,まぼろしの豹
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,まぼろしの豹
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,まぼろしの豹
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
ふつう,名詞,一般,*,*,*,*,ふつう,フツウ,フツー,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
ネコ,名詞,一般,*,*,*,*,ネコ,ネコ,ネコ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
十倍,名詞,固有名詞,人名,姓,*,*,十倍,トベ,トベ,まぼろしの豹
も,助詞,係助詞,*,*,*,*,も,モ,モ,まぼろしの豹
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,まぼろしの豹
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,まぼろしの豹
大きい,形容詞,自立,*,*,形容詞・イ段,基本形,大きい,オオキイ,オーキイ,まぼろしの豹
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,まぼろしの豹
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,まぼろしの豹
ふしぎ,名詞,形容動詞語幹,*,*,*,*,ふしぎ,フシギ,フシギ,まぼろしの豹
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,まぼろしの豹
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,まぼろしの豹
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,まぼろしの豹
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
全身,名詞,一般,*,*,*,*,全身,ゼンシン,ゼンシン,まぼろしの豹
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,まぼろしの豹
金,名詞,一般,*,*,*,*,金,キン,キン,まぼろしの豹
で,助詞,格助詞,一般,*,*,*,で,デ,デ,まぼろしの豹
でき,動詞,自立,*,*,一段,連用形,できる,デキ,デキ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,まぼろしの豹
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,まぼろしの豹
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
ピカピカ,副詞,一般,*,*,*,*,ピカピカ,ピカピカ,ピカピカ,まぼろしの豹
光っ,動詞,自立,*,*,五段・ラ行,連用タ接続,光る,ヒカッ,ヒカッ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,まぼろしの豹
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,まぼろしの豹
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,まぼろしの豹
金色,名詞,一般,*,*,*,*,金色,キンイロ,キンイロ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
からだ,名詞,一般,*,*,*,*,からだ,カラダ,カラダ,まぼろしの豹
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,黒い,クロイ,クロイ,まぼろしの豹
斑紋,名詞,一般,*,*,*,*,斑紋,ハンモン,ハンモン,まぼろしの豹
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
いっぱい,副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ,まぼろしの豹
ならん,動詞,自立,*,*,五段・バ行,連用タ接続,ならぶ,ナラン,ナラン,まぼろしの豹
で,助詞,接続助詞,*,*,*,*,で,デ,デ,まぼろしの豹
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,まぼろしの豹
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
「,記号,括弧開,*,*,*,*,「,「,「,まぼろしの豹
アッ,感動詞,*,*,*,*,*,アッ,アッ,アッ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
ネコ,名詞,一般,*,*,*,*,ネコ,ネコ,ネコ,まぼろしの豹
じゃ,助詞,副助詞,*,*,*,*,じゃ,ジャ,ジャ,まぼろしの豹
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
豹,名詞,一般,*,*,*,*,豹,ヒョウ,ヒョー,まぼろしの豹
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,まぼろしの豹
ッ,名詞,固有名詞,組織,*,*,*,*,*,*,まぼろしの豹
！,記号,一般,*,*,*,*,！,！,！,まぼろしの豹
」,記号,括弧閉,*,*,*,*,」,」,」,まぼろしの豹
中学生,名詞,一般,*,*,*,*,中学生,チュウガクセイ,チューガクセイ,まぼろしの豹
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
からだ,名詞,一般,*,*,*,*,からだ,カラダ,カラダ,まぼろしの豹
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,まぼろしの豹
しびれ,動詞,自立,*,*,一段,連用形,しびれる,シビレ,シビレ,まぼろしの豹
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,まぼろしの豹
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,まぼろしの豹
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,まぼろしの豹
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
逃げだす,動詞,自立,*,*,五段・サ行,基本形,逃げだす,ニゲダス,ニゲダス,まぼろしの豹
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,まぼろしの豹
も,助詞,係助詞,*,*,*,*,も,モ,モ,まぼろしの豹
でき,動詞,自立,*,*,一段,未然形,できる,デキ,デキ,まぼろしの豹
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,まぼろしの豹
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
しまい,動詞,非自立,*,*,五段・ワ行促音便,連用形,しまう,シマイ,シマイ,まぼろしの豹
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,まぼろしの豹
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
それにしても,接続詞,*,*,*,*,*,それにしても,ソレニシテモ,ソレニシテモ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
なんと,副詞,一般,*,*,*,*,なんと,ナント,ナント,まぼろしの豹
いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,まぼろしの豹
美し,形容詞,自立,*,*,形容詞・イ段,ガル接続,美しい,ウツクシ,ウツクシ,まぼろしの豹
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ,まぼろしの豹
でしょ,助動詞,*,*,*,特殊・デス,未然形,です,デショ,デショ,まぼろしの豹
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
金色,名詞,一般,*,*,*,*,金色,キンイロ,キンイロ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
豹,名詞,一般,*,*,*,*,豹,ヒョウ,ヒョー,まぼろしの豹
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,まぼろしの豹
月の光,名詞,固有名詞,一般,*,*,*,月の光,ツキノヒカリ,ツキノヒカリ,まぼろしの豹
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,まぼろしの豹
うけ,動詞,自立,*,*,一段,連用形,うける,ウケ,ウケ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
キラキラ,副詞,助詞類接続,*,*,*,*,キラキラ,キラキラ,キラキラ,まぼろしの豹
と,助詞,副詞化,*,*,*,*,と,ト,ト,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
後光,名詞,一般,*,*,*,*,後光,ゴコウ,ゴコー,まぼろしの豹
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,まぼろしの豹
さし,動詞,自立,*,*,五段・サ行,連用形,さす,サシ,サシ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,まぼろしの豹
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,まぼろしの豹
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
屋根,名詞,一般,*,*,*,*,屋根,ヤネ,ヤネ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
はし,名詞,一般,*,*,*,*,はし,ハシ,ハシ,まぼろしの豹
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,まぼろしの豹
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,まぼろしの豹
て,助詞,接続助詞,*,*,*,*,て,テ,テ,まぼろしの豹
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,まぼろしの豹
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,まぼろしの豹
とき,名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
青く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,青い,アオク,アオク,まぼろしの豹
光る,動詞,自立,*,*,五段・ラ行,基本形,光る,ヒカル,ヒカル,まぼろしの豹
二つ,名詞,一般,*,*,*,*,二つ,フタツ,フタツ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
目,名詞,一般,*,*,*,*,目,メ,メ,まぼろしの豹
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
じっと,副詞,一般,*,*,*,*,じっと,ジット,ジット,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
こちら,名詞,代名詞,一般,*,*,*,こちら,コチラ,コチラ,まぼろしの豹
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,まぼろしの豹
見つめ,動詞,自立,*,*,一段,連用形,見つめる,ミツメ,ミツメ,まぼろしの豹
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,まぼろしの豹
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
中学生,名詞,一般,*,*,*,*,中学生,チュウガクセイ,チューガクセイ,まぼろしの豹
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
あまり,名詞,一般,*,*,*,*,あまり,アマリ,アマリ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
恐ろし,形容詞,自立,*,*,形容詞・イ段,ガル接続,恐ろしい,オソロシ,オソロシ,まぼろしの豹
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ,まぼろしの豹
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
もう,副詞,一般,*,*,*,*,もう,モウ,モー,まぼろしの豹
息もできない,名詞,固有名詞,一般,*,*,*,息もできない,イキモデキナイ,イキモデキナイ,まぼろしの豹
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,まぼろしの豹
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,まぼろしの豹
。,記号,句点,*,*,*,*,。,。,。,まぼろしの豹
豹,名詞,一般,*,*,*,*,豹,ヒョウ,ヒョー,まぼろしの豹
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
東京,名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
町,名詞,一般,*,*,*,*,町,マチ,マチ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,まぼろしの豹
の,助詞,連体化,*,*,*,*,の,ノ,ノ,まぼろしの豹
、,記号,読点,*,*,*,*,、,、,、,まぼろしの豹
屋根,名詞,一般,*,*,*,*,屋根,ヤネ,ヤネ,まぼろしの豹
