表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
フラ,名詞,一般,*,*,*,*,フラ,フラ,フラ,死人の腕
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,死人の腕
酔っ払っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,酔っ払う,ヨッパラッ,ヨッパラッ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
安来節,名詞,固有名詞,一般,*,*,*,安来節,ヤスギブシ,ヤスギブシ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
御園,名詞,固有名詞,地域,一般,*,*,御園,ミソ,ミソ,死人の腕
館,名詞,接尾,一般,*,*,*,館,カン,カン,死人の腕
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,死人の腕
出,動詞,自立,*,*,一段,連用形,出る,デ,デ,死人の腕
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,死人の腕
。,記号,句点,*,*,*,*,。,。,。,死人の腕
不思議,名詞,形容動詞語幹,*,*,*,*,不思議,フシギ,フシギ,死人の腕
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,死人の腕
合唱,名詞,サ変接続,*,*,*,*,合唱,ガッショウ,ガッショー,死人の腕
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,死人の腕
――,記号,一般,*,*,*,*,――,――,――,死人の腕
舞台,名詞,一般,*,*,*,*,舞台,ブタイ,ブタイ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
娘,名詞,固有名詞,一般,*,*,*,娘。,ムスメ,ムスメ,死人の腕
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
死物狂い,名詞,一般,*,*,*,*,死物狂い,シニモノグルイ,シニモノグルイ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
高調子,名詞,一般,*,*,*,*,高調子,タカチョウシ,タカチョーシ,死人の腕
と,助詞,並立助詞,*,*,*,*,と,ト,ト,死人の腕
、,記号,読点,*,*,*,*,、,、,、,死人の腕
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,死人の腕
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,死人の腕
呼応,名詞,サ変接続,*,*,*,*,呼応,コオウ,コオー,死人の腕
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,死人の腕
見物,名詞,サ変接続,*,*,*,*,見物,ケンブツ,ケンブツ,死人の腕
席,名詞,一般,*,*,*,*,席,セキ,セキ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
みごと,名詞,形容動詞語幹,*,*,*,*,みごと,ミゴト,ミゴト,死人の腕
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,死人の腕
怒号,名詞,サ変接続,*,*,*,*,怒号,ドゴウ,ドゴー,死人の腕
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,死人の腕
――,記号,一般,*,*,*,*,――,――,――,死人の腕
ワンワン,名詞,固有名詞,人名,一般,*,*,oneone,ワンワン,ワンワン,死人の腕
と,助詞,並立助詞,*,*,*,*,と,ト,ト,死人の腕
頭,名詞,一般,*,*,*,*,頭,アタマ,アタマ,死人の腕
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,死人の腕
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,死人の腕
びら,名詞,一般,*,*,*,*,びら,ビラ,ビラ,死人の腕
せ,動詞,自立,*,*,サ変・スル,未然ヌ接続,する,セ,セ,死人の腕
、,記号,読点,*,*,*,*,、,、,、,死人の腕
小屋,名詞,一般,*,*,*,*,小屋,コヤ,コヤ,死人の腕
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,死人の腕
出,動詞,自立,*,*,一段,連用形,出る,デ,デ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
しまっ,動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,しまう,シマッ,シマッ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
も,助詞,係助詞,*,*,*,*,も,モ,モ,死人の腕
、,記号,読点,*,*,*,*,、,、,、,死人の腕
ちょうど,副詞,一般,*,*,*,*,ちょうど,チョウド,チョード,死人の腕
船,名詞,一般,*,*,*,*,船,フネ,フネ,死人の腕
暈,名詞,一般,*,*,*,*,暈,カサ,カサ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
感じ,名詞,一般,*,*,*,*,感じ,カンジ,カンジ,死人の腕
で,助詞,格助詞,一般,*,*,*,で,デ,デ,死人の腕
足許,名詞,一般,*,*,*,*,足許,アシモト,アシモト,死人の腕
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,死人の腕
フラフラ,副詞,一般,*,*,*,*,フラフラ,フラフラ,フラフラ,死人の腕
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,死人の腕
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,死人の腕
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,死人の腕
。,記号,句点,*,*,*,*,。,。,。,死人の腕
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,死人の腕
辺,名詞,一般,*,*,*,*,辺,アタリ,アタリ,死人の腕
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,死人の腕
軒,名詞,一般,*,*,*,*,軒,ノキ,ノキ,死人の腕
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,死人の腕
並べ,動詞,自立,*,*,一段,連用形,並べる,ナラベ,ナラベ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,死人の腕
夜店,名詞,一般,*,*,*,*,夜店,ヨミセ,ヨミセ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
屋台,名詞,一般,*,*,*,*,屋台,ヤタイ,ヤタイ,死人の腕
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,死人の腕
、,記号,読点,*,*,*,*,、,、,、,死人の腕
ドーッと,副詞,一般,*,*,*,*,ドーッと,ドーット,ドーット,死人の腕
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,死人の腕
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,死人の腕
押寄せ,動詞,自立,*,*,一段,連用形,押寄せる,オシヨセ,オシヨセ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
来る,動詞,非自立,*,*,カ変・来ル,基本形,来る,クル,クル,死人の腕
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,死人の腕
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,死人の腕
気,名詞,非自立,一般,*,*,*,気,キ,キ,死人の腕
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,死人の腕
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,死人の腕
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,死人の腕
。,記号,句点,*,*,*,*,。,。,。,死人の腕
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,死人の腕
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,死人の腕
明るい,形容詞,自立,*,*,形容詞・アウオ段,基本形,明るい,アカルイ,アカルイ,死人の腕
大通,名詞,一般,*,*,*,*,大通,ダイツウ,ダイツー,死人の腕
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,死人の腕
なるべく,副詞,助詞類接続,*,*,*,*,なるべく,ナルベク,ナルベク,死人の腕
往来,名詞,サ変接続,*,*,*,*,往来,オウライ,オーライ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
人たち,名詞,一般,*,*,*,*,人達,ヒトタチ,ヒトタチ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,死人の腕
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,死人の腕
見,動詞,自立,*,*,一段,未然形,見る,ミ,ミ,死人の腕
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,死人の腕
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,死人の腕
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,死人の腕
、,記号,読点,*,*,*,*,、,、,、,死人の腕
あご,名詞,一般,*,*,*,*,あご,アゴ,アゴ,死人の腕
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,死人の腕
胸,名詞,一般,*,*,*,*,胸,ムネ,ムネ,死人の腕
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,死人の腕
つけ,動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
トットと,副詞,一般,*,*,*,*,トットと,トットト,トットト,死人の腕
公園,名詞,一般,*,*,*,*,公園,コウエン,コーエン,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,死人の腕
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,死人の腕
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,死人の腕
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,死人の腕
。,記号,句点,*,*,*,*,。,。,。,死人の腕
もし,副詞,一般,*,*,*,*,もし,モシ,モシ,死人の腕
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,死人の腕
辺,名詞,一般,*,*,*,*,辺,アタリ,アタリ,死人の腕
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,死人の腕
友達,名詞,一般,*,*,*,*,友達,トモダチ,トモダチ,死人の腕
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,死人の腕
散歩,名詞,サ変接続,*,*,*,*,散歩,サンポ,サンポ,死人の腕
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
、,記号,読点,*,*,*,*,、,、,、,死人の腕
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,死人の腕
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,死人の腕
安来節,名詞,固有名詞,一般,*,*,*,安来節,ヤスギブシ,ヤスギブシ,死人の腕
の,助詞,連体化,*,*,*,*,の,ノ,ノ,死人の腕
定席,名詞,一般,*,*,*,*,定席,ジョウセキ,ジョーセキ,死人の腕
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,死人の腕
コソコソ,副詞,一般,*,*,*,*,コソコソ,コソコソ,コソコソ,死人の腕
と,助詞,副詞化,*,*,*,*,と,ト,ト,死人の腕
出,動詞,自立,*,*,一段,連用形,出る,デ,デ,死人の腕
て,助詞,接続助詞,*,*,*,*,て,テ,テ,死人の腕
