表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
つか,動詞,自立,*,*,五段・カ行イ音便,未然形,つく,ツカ,ツカ,腹話術
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,腹話術
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,腹話術
。,記号,句点,*,*,*,*,。,。,。,腹話術
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,腹話術
おじいさん,名詞,一般,*,*,*,*,おじいさん,オジイサン,オジーサン,腹話術
、,記号,読点,*,*,*,*,、,、,、,腹話術
すばらし,形容詞,自立,*,*,形容詞・イ段,ガル接続,すばらしい,スバラシ,スバラシ,腹話術
いひ,動詞,自立,*,*,四段・ハ行,連用形,いふ,イヒ,イイ,腹話術
げ,名詞,接尾,一般,*,*,*,げ,ゲ,ゲ,腹話術
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,腹話術
。,記号,句点,*,*,*,*,。,。,。,腹話術
」,記号,括弧閉,*,*,*,*,」,」,」,腹話術
なんだか,副詞,一般,*,*,*,*,なんだか,ナンダカ,ナンダカ,腹話術
やさし,形容詞,自立,*,*,形容詞・イ段,ガル接続,やさしい,ヤサシ,ヤサシ,腹話術
そう,名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,腹話術
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,腹話術
おじいさん,名詞,一般,*,*,*,*,おじいさん,オジイサン,オジーサン,腹話術
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,腹話術
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,腹話術
、,記号,読点,*,*,*,*,、,、,、,腹話術
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,腹話術
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,腹話術
、,記号,読点,*,*,*,*,、,、,、,腹話術
つい,副詞,一般,*,*,*,*,つい,ツイ,ツイ,腹話術
、,記号,読点,*,*,*,*,、,、,、,腹話術
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,腹話術
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,腹話術
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,腹話術
近づい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,近づく,チカヅイ,チカズイ,腹話術
て,助詞,接続助詞,*,*,*,*,て,テ,テ,腹話術
いき,動詞,非自立,*,*,五段・カ行促音便,連用形,いく,イキ,イキ,腹話術
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,腹話術
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,腹話術
。,記号,句点,*,*,*,*,。,。,。,腹話術
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ,腹話術
