表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,0
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,0
ふさふさ,副詞,一般,*,*,*,*,ふさふさ,フサフサ,フサフサ,消えうせた大学生,0,1
と,助詞,格助詞,一般,*,*,*,と,ト,ト,消えうせた大学生,0,1
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,消えうせた大学生,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,1
白い,名詞,一般,*,*,*,*,白衣,ハクイ,ハクイ,消えうせた大学生,0,1
かみ,動詞,自立,*,*,五段・マ行,連用形,かむ,カミ,カミ,消えうせた大学生,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,消えうせた大学生,0,1
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,1
オールバック,名詞,一般,*,*,*,*,オールバック,オールバック,オールバック,消えうせた大学生,0,1
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,消えうせた大学生,0,1
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,消えうせた大学生,0,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,1
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,1
白い,形容詞,自立,*,*,形容詞・アウオ段,基本形,白い,シロイ,シロイ,消えうせた大学生,0,1
口ひげ,名詞,一般,*,*,*,*,口ひげ,クチヒゲ,クチヒゲ,消えうせた大学生,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,消えうせた大学生,0,1
はやし,動詞,自立,*,*,五段・サ行,連用形,はやす,ハヤシ,ハヤシ,消えうせた大学生,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,1
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,1
やせ,名詞,一般,*,*,*,*,ヤセ,ヤセ,ヤセ,消えうせた大学生,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,消えうせた大学生,0,1
たで,動詞,自立,*,*,一段,連用形,たでる,タデ,タデ,消えうせた大学生,0,1
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,1
背,名詞,一般,*,*,*,*,背,セ,セ,消えうせた大学生,0,1
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,消えうせた大学生,0,1
たかい,形容詞,自立,*,*,形容詞・アウオ段,基本形,たかい,タカイ,タカイ,消えうせた大学生,0,1
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,1
りっぱ,名詞,形容動詞語幹,*,*,*,*,りっぱ,リッパ,リッパ,消えうせた大学生,0,1
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,消えうせた大学生,0,1
老,接頭詞,名詞接続,*,*,*,*,老,ロウ,ロー,消えうせた大学生,0,1
紳士,名詞,一般,*,*,*,*,紳士,シンシ,シンシ,消えうせた大学生,0,1
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,消えうせた大学生,0,1
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,1
この,連体詞,*,*,*,*,*,この,コノ,コノ,消えうせた大学生,0,2
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,消えうせた大学生,0,2
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,消えうせた大学生,0,2
松波,名詞,固有名詞,人名,姓,*,*,松波,マツナミ,マツナミ,消えうせた大学生,0,2
文学,名詞,一般,*,*,*,*,文学,ブンガク,ブンガク,消えうせた大学生,0,2
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,消えうせた大学生,0,2
で,助詞,格助詞,一般,*,*,*,で,デ,デ,消えうせた大学生,0,2
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,2
ある,連体詞,*,*,*,*,*,ある,アル,アル,消えうせた大学生,0,2
お金持ち,名詞,固有名詞,一般,*,*,*,お金持ち,オカネモチ,オカネモチ,消えうせた大学生,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,消えうせた大学生,0,2
たて,動詞,自立,*,*,一段,連用形,たてる,タテ,タテ,消えうせた大学生,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,2
古代,名詞,一般,*,*,*,*,古代,コダイ,コダイ,消えうせた大学生,0,2
研究所,名詞,一般,*,*,*,*,研究所,ケンキュウジョ,ケンキュージョ,消えうせた大学生,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,消えうせた大学生,0,2
所長,名詞,一般,*,*,*,*,所長,ショチョウ,ショチョー,消えうせた大学生,0,2
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,消えうせた大学生,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,消えうせた大学生,0,2
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,消えうせた大学生,0,2
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,消えうせた大学生,0,2
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,2
西洋,名詞,一般,*,*,*,*,西洋,セイヨウ,セイヨー,消えうせた大学生,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,消えうせた大学生,0,2
古代,名詞,一般,*,*,*,*,古代,コダイ,コダイ,消えうせた大学生,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,消えうせた大学生,0,2
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,消えうせた大学生,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,消えうせた大学生,0,2
しらべ,動詞,自立,*,*,一段,連用形,しらべる,シラベ,シラベ,消えうせた大学生,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,2
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,消えうせた大学生,0,2
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,2
有名,名詞,形容動詞語幹,*,*,*,*,有名,ユウメイ,ユーメイ,消えうせた大学生,0,2
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,消えうせた大学生,0,2
学者,名詞,一般,*,*,*,*,学者,ガクシャ,ガクシャ,消えうせた大学生,0,2
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,消えうせた大学生,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,2
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,2
明智,名詞,一般,*,*,*,*,明智,メイチ,メイチ,消えうせた大学生,0,3
探偵,名詞,サ変接続,*,*,*,*,探偵,タンテイ,タンテイ,消えうせた大学生,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,消えうせた大学生,0,3
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,3
ある,連体詞,*,*,*,*,*,ある,アル,アル,消えうせた大学生,0,3
会,名詞,一般,*,*,*,*,会,カイ,カイ,消えうせた大学生,0,3
で,助詞,格助詞,一般,*,*,*,で,デ,デ,消えうせた大学生,0,3
松波,名詞,固有名詞,人名,姓,*,*,松波,マツナミ,マツナミ,消えうせた大学生,0,3
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,消えうせた大学生,0,3
と,助詞,格助詞,一般,*,*,*,と,ト,ト,消えうせた大学生,0,3
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,消えうせた大学生,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,3
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,消えうせた大学生,0,3
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,消えうせた大学生,0,3
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,消えうせた大学生,0,3
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,消えうせた大学生,0,3
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,3
知りあい,名詞,一般,*,*,*,*,知りあい,シリアイ,シリアイ,消えうせた大学生,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,消えうせた大学生,0,3
あいだ,名詞,副詞可能,*,*,*,*,あいだ,アイダ,アイダ,消えうせた大学生,0,3
がら,動詞,接尾,*,*,五段・ラ行,未然形,がる,ガラ,ガラ,消えうせた大学生,0,3
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,消えうせた大学生,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,3
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,消えうせた大学生,0,3
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,3
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,消えうせた大学生,0,3
有名,名詞,形容動詞語幹,*,*,*,*,有名,ユウメイ,ユーメイ,消えうせた大学生,0,3
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,消えうせた大学生,0,3
老,接頭詞,名詞接続,*,*,*,*,老,ロウ,ロー,消えうせた大学生,0,3
学者,名詞,一般,*,*,*,*,学者,ガクシャ,ガクシャ,消えうせた大学生,0,3
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,消えうせた大学生,0,3
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,3
とつぜん,副詞,一般,*,*,*,*,とつぜん,トツゼン,トツゼン,消えうせた大学生,0,3
たずね,動詞,自立,*,*,一段,連用形,たずねる,タズネ,タズネ,消えうせた大学生,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,3
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,消えうせた大学生,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,3
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,消えうせた大学生,0,3
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,消えうせた大学生,0,3
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,3
とりつぎ,動詞,自立,*,*,五段・ガ行,連用形,とりつぐ,トリツギ,トリツギ,消えうせた大学生,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,消えうせた大学生,0,4
出,動詞,自立,*,*,一段,連用形,出る,デ,デ,消えうせた大学生,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,4
小林少年,名詞,固有名詞,一般,*,*,*,小林少年,コバヤシショウネン,コバヤシショーネン,消えうせた大学生,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,消えうせた大学生,0,4
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,4
松波,名詞,固有名詞,人名,姓,*,*,松波,マツナミ,マツナミ,消えうせた大学生,0,4
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,消えうせた大学生,0,4
と,助詞,格助詞,引用,*,*,*,と,ト,ト,消えうせた大学生,0,4
聞い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,消えうせた大学生,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,4
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,4
ていねい,名詞,形容動詞語幹,*,*,*,*,ていねい,テイネイ,テイネイ,消えうせた大学生,0,4
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,消えうせた大学生,0,4
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,4
応接,名詞,サ変接続,*,*,*,*,応接,オウセツ,オーセツ,消えうせた大学生,0,4
室,名詞,接尾,一般,*,*,*,室,シツ,シツ,消えうせた大学生,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,消えうせた大学生,0,4
あんない,名詞,サ変接続,*,*,*,*,案内,アンナイ,アンナイ,消えうせた大学生,0,4
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,消えうせた大学生,0,4
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,消えうせた大学生,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,4
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,4
「,記号,括弧開,*,*,*,*,「,「,「,消えうせた大学生,0,5
明智,名詞,固有名詞,人名,姓,*,*,明智,アケチ,アケチ,消えうせた大学生,0,5
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,消えうせた大学生,0,5
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,5
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,消えうせた大学生,0,5
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,消えうせた大学生,0,5
つとめ,動詞,自立,*,*,一段,連用形,つとめる,ツトメ,ツトメ,消えうせた大学生,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,5
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,消えうせた大学生,0,5
古代,名詞,一般,*,*,*,*,古代,コダイ,コダイ,消えうせた大学生,0,5
研究所,名詞,一般,*,*,*,*,研究所,ケンキュウジョ,ケンキュージョ,消えうせた大学生,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,消えうせた大学生,0,5
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,5
みょう,名詞,形容動詞語幹,*,*,*,*,みょう,ミョウ,ミョー,消えうせた大学生,0,5
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,消えうせた大学生,0,5
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,消えうせた大学生,0,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,消えうせた大学生,0,5
おこり,動詞,自立,*,*,五段・ラ行,連用形,おこる,オコリ,オコリ,消えうせた大学生,0,5
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,消えうせた大学生,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,5
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,消えうせた大学生,0,5
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,5
きょうは,名詞,一般,*,*,*,*,教派,キョウハ,キョーハ,消えうせた大学生,0,6
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,6
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ,消えうせた大学生,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,消えうせた大学生,0,6
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,消えうせた大学生,0,6
知恵,名詞,一般,*,*,*,*,知恵,チエ,チエ,消えうせた大学生,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,消えうせた大学生,0,6
かりよ,動詞,自立,*,*,一段,未然ウ接続,かりる,カリヨ,カリヨ,消えうせた大学生,0,6
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,消えうせた大学生,0,6
と,助詞,格助詞,引用,*,*,*,と,ト,ト,消えうせた大学生,0,6
おもっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,おもう,オモッ,オモッ,消えうせた大学生,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,6
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,6
うかがっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,うかがう,ウカガッ,ウカガッ,消えうせた大学生,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,6
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,消えうせた大学生,0,6
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,消えうせた大学生,0,6
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,6
」,記号,括弧閉,*,*,*,*,」,」,」,消えうせた大学生,0,7
松波,名詞,固有名詞,人名,姓,*,*,松波,マツナミ,マツナミ,消えうせた大学生,0,7
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,消えうせた大学生,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,消えうせた大学生,0,7
いす,名詞,一般,*,*,*,*,いす,イス,イス,消えうせた大学生,0,7
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,消えうせた大学生,0,7
かける,動詞,自立,*,*,一段,基本形,かける,カケル,カケル,消えうせた大学生,0,7
と,助詞,接続助詞,*,*,*,*,と,ト,ト,消えうせた大学生,0,7
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,7
すぐ,副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ,消えうせた大学生,0,7
にそう,名詞,一般,*,*,*,*,尼僧,ニソウ,ニソー,消えうせた大学生,0,7
口,名詞,接尾,一般,*,*,*,口,グチ,グチ,消えうせた大学生,0,7
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,消えうせた大学生,0,7
きり,動詞,自立,*,*,五段・ラ行,連用形,きる,キリ,キリ,消えうせた大学生,0,7
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,消えうせた大学生,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,7
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,7
「,記号,括弧開,*,*,*,*,「,「,「,消えうせた大学生,0,8
みょう,名詞,形容動詞語幹,*,*,*,*,みょう,ミョウ,ミョー,消えうせた大学生,0,8
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,消えうせた大学生,0,8
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,消えうせた大学生,0,8
と,助詞,格助詞,引用,*,*,*,と,ト,ト,消えうせた大学生,0,8
言い,動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イイ,消えうせた大学生,0,8
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,消えうせた大学生,0,8
と,助詞,接続助詞,*,*,*,*,と,ト,ト,消えうせた大学生,0,8
？,記号,一般,*,*,*,*,？,？,？,消えうせた大学生,0,8
」,記号,括弧閉,*,*,*,*,」,」,」,消えうせた大学生,0,8
明智,名詞,一般,*,*,*,*,明智,メイチ,メイチ,消えうせた大学生,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,消えうせた大学生,0,8
たずね,動詞,自立,*,*,一段,連用形,たずねる,タズネ,タズネ,消えうせた大学生,0,8
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,消えうせた大学生,0,8
と,助詞,接続助詞,*,*,*,*,と,ト,ト,消えうせた大学生,0,8
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,8
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,消えうせた大学生,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,消えうせた大学生,0,8
話し,動詞,自立,*,*,五段・サ行,連用形,話す,ハナシ,ハナシ,消えうせた大学生,0,8
はじめ,動詞,非自立,*,*,一段,連用形,はじめる,ハジメ,ハジメ,消えうせた大学生,0,8
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,消えうせた大学生,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,8
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,8
「,記号,括弧開,*,*,*,*,「,「,「,消えうせた大学生,0,9
古代,名詞,一般,*,*,*,*,古代,コダイ,コダイ,消えうせた大学生,0,9
研究所,名詞,一般,*,*,*,*,研究所,ケンキュウジョ,ケンキュージョ,消えうせた大学生,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,消えうせた大学生,0,9
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,9
つい,副詞,一般,*,*,*,*,つい,ツイ,ツイ,消えうせた大学生,0,9
このごろ,名詞,副詞可能,*,*,*,*,このごろ,コノゴロ,コノゴロ,消えうせた大学生,0,9
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,9
世界,名詞,一般,*,*,*,*,世界,セカイ,セカイ,消えうせた大学生,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,消えうせた大学生,0,9
たった,副詞,助詞類接続,*,*,*,*,たった,タッタ,タッタ,消えうせた大学生,0,9
一つ,名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,消えうせた大学生,0,9
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,消えうせた大学生,0,9
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,9
古代エジプト,名詞,固有名詞,一般,*,*,*,古代エジプト,コダイエジプト,コダイエジプト,消えうせた大学生,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,消えうせた大学生,0,9
経文,名詞,一般,*,*,*,*,経文,キョウモン,キョーモン,消えうせた大学生,0,9
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,消えうせた大学生,0,9
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,消えうせた大学生,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,9
巻き物,名詞,一般,*,*,*,*,巻き物,マキモノ,マキモノ,消えうせた大学生,0,9
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,消えうせた大学生,0,9
手,名詞,一般,*,*,*,*,手,テ,テ,消えうせた大学生,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,消えうせた大学生,0,9
入れ,動詞,自立,*,*,一段,連用形,入れる,イレ,イレ,消えうせた大学生,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,9
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,消えうせた大学生,0,9
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,消えうせた大学生,0,9
。,記号,句点,*,*,*,*,。,。,。,消えうせた大学生,0,9
わたしたち,名詞,固有名詞,一般,*,*,*,わたしたち,ワタシタチ,ワタシタチ,消えうせた大学生,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,消えうせた大学生,0,10
研究所,名詞,一般,*,*,*,*,研究所,ケンキュウジョ,ケンキュージョ,消えうせた大学生,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,消えうせた大学生,0,10
木下,名詞,固有名詞,人名,姓,*,*,木下,キノシタ,キノシタ,消えうせた大学生,0,10
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,消えうせた大学生,0,10
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,消えうせた大学生,0,10
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,10
イギリス,名詞,固有名詞,地域,国,*,*,イギリス,イギリス,イギリス,消えうせた大学生,0,10
で,助詞,格助詞,一般,*,*,*,で,デ,デ,消えうせた大学生,0,10
見つけ,動詞,自立,*,*,一段,連用形,見つける,ミツケ,ミツケ,消えうせた大学生,0,10
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,10
買っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,消えうせた大学生,0,10
て,助詞,接続助詞,*,*,*,*,て,テ,テ,消えうせた大学生,0,10
帰っ,動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,消えうせた大学生,0,10
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,10
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,消えうせた大学生,0,10
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,消えうせた大学生,0,10
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,10
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,消えうせた大学生,0,10
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,消えうせた大学生,0,10
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,消えうせた大学生,0,10
新聞,名詞,一般,*,*,*,*,新聞,シンブン,シンブン,消えうせた大学生,0,10
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,消えうせた大学生,0,10
も,助詞,係助詞,*,*,*,*,も,モ,モ,消えうせた大学生,0,10
出,動詞,自立,*,*,一段,連用形,出る,デ,デ,消えうせた大学生,0,10
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,消えうせた大学生,0,10
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,消えうせた大学生,0,10
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,消えうせた大学生,0,10
、,記号,読点,*,*,*,*,、,、,、,消えうせた大学生,0,10
ご,接頭詞,名詞接続,*,*,*,*,ご,ゴ,ゴ,消えうせた大学生,0,10
ぞんじ,動詞,自立,*,*,一段,連用形,ぞんじる,ゾンジ,ゾンジ,消えうせた大学生,0,10
かも,助詞,副助詞,*,*,*,*,かも,カモ,カモ,消えうせた大学生,0,10
しれ,動詞,自立,*,*,一段,連用形,しれる,シレ,シレ,消えうせた大学生,0,10
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,消えうせた大学生,0,10
