表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
レール,名詞,一般,*,*,*,*,レール,レール,レール,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
キラキラ,副詞,助詞類接続,*,*,*,*,キラキラ,キラキラ,キラキラ,歯車の音
光っ,動詞,自立,*,*,五段・ラ行,連用タ接続,光る,ヒカッ,ヒカッ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,歯車の音
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
動く,動詞,自立,*,*,五段・カ行イ音便,基本形,動く,ウゴク,ウゴク,歯車の音
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,歯車の音
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,歯車の音
も,助詞,係助詞,*,*,*,*,も,モ,モ,歯車の音
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,歯車の音
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,歯車の音
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
東京,名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,歯車の音
中の人,名詞,固有名詞,一般,*,*,*,中の人,ナカノヒト,ナカノヒト,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
死に,動詞,自立,*,*,五段・ナ行,連用形,死ぬ,シニ,シニ,歯車の音
たえ,動詞,自立,*,*,一段,連用形,たえる,タエ,タエ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
しまっ,動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,しまう,シマッ,シマッ,歯車の音
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,歯車の音
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音
さびしさ,名詞,一般,*,*,*,*,さびしさ,サビシサ,サビシサ,歯車の音
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
警官,名詞,一般,*,*,*,*,警官,ケイカン,ケイカン,歯車の音
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
交番,名詞,一般,*,*,*,*,交番,コウバン,コーバン,歯車の音
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,歯車の音
赤い,形容詞,自立,*,*,形容詞・アウオ段,基本形,赤い,アカイ,アカイ,歯車の音
電灯,名詞,一般,*,*,*,*,電灯,デントウ,デントー,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
下,名詞,一般,*,*,*,*,下,シタ,シタ,歯車の音
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
じっと,副詞,一般,*,*,*,*,じっと,ジット,ジット,歯車の音
立っ,動詞,自立,*,*,五段・タ行,連用タ接続,立つ,タッ,タッ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
注意,名詞,サ変接続,*,*,*,*,注意,チュウイ,チューイ,歯車の音
ぶ,動詞,自立,*,*,五段・ラ行,体言接続特殊２,ぶる,ブ,ブ,歯車の音
かく,副詞,一般,*,*,*,*,かく,カク,カク,歯車の音
あたり,名詞,一般,*,*,*,*,あたり,アタリ,アタリ,歯車の音
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,歯車の音
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ,歯車の音
まわし,動詞,自立,*,*,五段・サ行,連用形,まわす,マワシ,マワシ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,歯車の音
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,歯車の音
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
濃い,形容詞,自立,*,*,形容詞・アウオ段,基本形,濃い,コイ,コイ,歯車の音
口ひげ,名詞,一般,*,*,*,*,口ひげ,クチヒゲ,クチヒゲ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
下,名詞,一般,*,*,*,*,下,シタ,シタ,歯車の音
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
息,名詞,サ変接続,*,*,*,*,息,イキ,イキ,歯車の音
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,歯車の音
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,歯車の音
たび,名詞,非自立,副詞可能,*,*,*,たび,タビ,タビ,歯車の音
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
白い,形容詞,自立,*,*,形容詞・アウオ段,基本形,白い,シロイ,シロイ,歯車の音
煙,名詞,一般,*,*,*,*,煙,ケムリ,ケムリ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,歯車の音
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
立ちのぼっ,動詞,自立,*,*,五段・ラ行,連用タ接続,立ちのぼる,タチノボッ,タチノボッ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,歯車の音
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
寒さ,名詞,一般,*,*,*,*,寒さ,サムサ,サムサ,歯車の音
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,歯車の音
息,名詞,サ変接続,*,*,*,*,息,イキ,イキ,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
こおる,動詞,自立,*,*,五段・ラ行,基本形,こおる,コオル,コール,歯車の音
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
「,記号,括弧開,*,*,*,*,「,「,「,歯車の音
オヤ,名詞,固有名詞,一般,*,*,*,オヤ,オヤ,オヤ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
へん,助動詞,*,*,*,不変化型,基本形,へん,ヘン,ヘン,歯車の音
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,歯車の音
やつ,名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,歯車の音
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,歯車の音
なあ,助詞,終助詞,*,*,*,*,なあ,ナア,ナー,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
よっぱらい,動詞,自立,*,*,五段・ワ行促音便,連用形,よっぱらう,ヨッパライ,ヨッパライ,歯車の音
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,歯車の音
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
」,記号,括弧閉,*,*,*,*,」,」,」,歯車の音
警官,名詞,一般,*,*,*,*,警官,ケイカン,ケイカン,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
思わず,副詞,助詞類接続,*,*,*,*,思わず,オモワズ,オモワズ,歯車の音
ひとり,名詞,一般,*,*,*,*,ひとり,ヒトリ,ヒトリ,歯車の音
ごと,名詞,接尾,一般,*,*,*,ごと,ゴト,ゴト,歯車の音
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,歯車の音
つぶやき,動詞,自立,*,*,五段・カ行イ音便,連用形,つぶやく,ツブヤキ,ツブヤキ,歯車の音
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,歯車の音
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
キラキラ,副詞,助詞類接続,*,*,*,*,キラキラ,キラキラ,キラキラ,歯車の音
光っ,動詞,自立,*,*,五段・ラ行,連用タ接続,光る,ヒカッ,ヒカッ,歯車の音
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音
電車,名詞,一般,*,*,*,*,電車,デンシャ,デンシャ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
レール,名詞,一般,*,*,*,*,レール,レール,レール,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
まんま,名詞,非自立,副詞可能,*,*,*,まんま,マンマ,マンマ,歯車の音
ん,助詞,特殊,*,*,*,*,ん,ン,ン,歯車の音
中,名詞,一般,*,*,*,*,中,ナカ,ナカ,歯車の音
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
ひとり,名詞,一般,*,*,*,*,ひとり,ヒトリ,ヒトリ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
男,名詞,一般,*,*,*,*,男,オトコ,オトコ,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
くる,動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,歯車の音
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
青い,形容詞,自立,*,*,形容詞・アウオ段,基本形,青い,アオイ,アオイ,歯車の音
色,名詞,一般,*,*,*,*,色,イロ,イロ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
背広,名詞,一般,*,*,*,*,背広,セビロ,セビロ,歯車の音
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
青い,形容詞,自立,*,*,形容詞・アウオ段,基本形,青い,アオイ,アオイ,歯車の音
色,名詞,一般,*,*,*,*,色,イロ,イロ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
ソフト,名詞,一般,*,*,*,*,ソフト,ソフト,ソフト,歯車の音
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,歯車の音
かぶっ,動詞,自立,*,*,五段・ラ行,連用タ接続,かぶる,カブッ,カブッ,歯車の音
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音
大男,名詞,一般,*,*,*,*,大男,オオオトコ,オーオトコ,歯車の音
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
この,連体詞,*,*,*,*,*,この,コノ,コノ,歯車の音
寒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,寒い,サムイ,サムイ,歯車の音
のに,助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,歯車の音
外套,名詞,一般,*,*,*,*,外套,ガイトウ,ガイトー,歯車の音
も,助詞,係助詞,*,*,*,*,も,モ,モ,歯車の音
着,動詞,自立,*,*,一段,連用形,着る,キ,キ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,歯車の音
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,歯車の音
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,歯車の音
男,名詞,一般,*,*,*,*,男,オトコ,オトコ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
歩き,名詞,一般,*,*,*,*,歩き,アルキ,アルキ,歯車の音
かた,名詞,接尾,一般,*,*,*,かた,カタ,カタ,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
じつに,副詞,一般,*,*,*,*,じつに,ジツニ,ジツニ,歯車の音
へん,名詞,一般,*,*,*,*,へん,ヘン,ヘン,歯車の音
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
お巡りさん,名詞,一般,*,*,*,*,お巡りさん,オマワリサン,オマワリサン,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
よっぱらい,動詞,自立,*,*,五段・ワ行促音便,連用形,よっぱらう,ヨッパライ,ヨッパライ,歯車の音
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,歯車の音
と,助詞,格助詞,引用,*,*,*,と,ト,ト,歯車の音
思っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,歯車の音
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音
も,助詞,係助詞,*,*,*,*,も,モ,モ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
むりはありません,名詞,一般,*,*,*,*,*,*,*,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク,歯車の音
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,歯車の音
と,助詞,接続助詞,*,*,*,*,と,ト,ト,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
よっぱら,副詞,一般,*,*,*,*,よっぱら,ヨッパラ,ヨッパラ,歯車の音
いとも,副詞,一般,*,*,*,*,いとも,イトモ,イトモ,歯車の音
ちがい,動詞,自立,*,*,五段・ワ行促音便,連用形,ちがう,チガイ,チガイ,歯車の音
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
右ひだり,名詞,一般,*,*,*,*,右左,ミギヒダリ,ミギヒダリ,歯車の音
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,歯車の音
ヨロヨロ,副詞,一般,*,*,*,*,ヨロヨロ,ヨロヨロ,ヨロヨロ,歯車の音
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,歯車の音
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,歯車の音
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,歯車の音
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
なんだか,副詞,一般,*,*,*,*,なんだか,ナンダカ,ナンダカ,歯車の音
両足,名詞,一般,*,*,*,*,両足,リョウアシ,リョーアシ,歯車の音
とも,助詞,副助詞,*,*,*,*,とも,トモ,トモ,歯車の音
義足,名詞,一般,*,*,*,*,義足,ギソク,ギソク,歯車の音
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音
も,助詞,係助詞,*,*,*,*,も,モ,モ,歯車の音
はめ,動詞,自立,*,*,一段,連用形,はめる,ハメ,ハメ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,歯車の音
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,歯車の音
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音
歩き,名詞,一般,*,*,*,*,歩き,アルキ,アルキ,歯車の音
かた,名詞,接尾,一般,*,*,*,かた,カタ,カタ,歯車の音
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
人間,名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
足,名詞,一般,*,*,*,*,足,アシ,アシ,歯車の音
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音
歩く,動詞,自立,*,*,五段・カ行イ音便,基本形,歩く,アルク,アルク,歯車の音
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,歯車の音
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,歯車の音
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
機械,名詞,一般,*,*,*,*,機械,キカイ,キカイ,歯車の音
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音
でき,動詞,自立,*,*,一段,連用形,できる,デキ,デキ,歯車の音
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音
足,名詞,一般,*,*,*,*,足,アシ,アシ,歯車の音
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,歯車の音
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,歯車の音
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音
感じ,名詞,一般,*,*,*,*,感じ,カンジ,カンジ,歯車の音
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音
。,記号,句点,*,*,*,*,。,。,。,歯車の音
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,歯車の音
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,歯車の音
帽子,名詞,一般,*,*,*,*,帽子,ボウシ,ボーシ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
かげ,動詞,自立,*,*,一段,連用形,かげる,カゲ,カゲ,歯車の音
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,歯車の音
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,歯車の音
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク,歯車の音
見え,動詞,自立,*,*,一段,連用形,見える,ミエ,ミエ,歯車の音
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,歯車の音
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,歯車の音
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
なんだか,副詞,一般,*,*,*,*,なんだか,ナンダカ,ナンダカ,歯車の音
ドス,名詞,固有名詞,人名,名,*,*,ドス,ドス,ドス,歯車の音
黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,黒い,クロイ,クロイ,歯車の音
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,歯車の音
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,歯車の音
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ,歯車の音
も,助詞,係助詞,*,*,*,*,も,モ,モ,歯車の音
わき見,名詞,サ変接続,*,*,*,*,わき見,ワキミ,ワキミ,歯車の音
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,歯車の音
し,動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,歯車の音
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,歯車の音
で,助詞,接続助詞,*,*,*,*,で,デ,デ,歯車の音
、,記号,読点,*,*,*,*,、,、,、,歯車の音
夢遊病,名詞,一般,*,*,*,*,夢遊病,ムユウビョウ,ムユービョー,歯車の音
者,名詞,接尾,一般,*,*,*,者,シャ,シャ,歯車の音
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,歯車の音
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,歯車の音
正面,名詞,一般,*,*,*,*,正面,ショウメン,ショーメン,歯車の音
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,歯車の音
むい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,むく,ムイ,ムイ,歯車の音
