表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
笑っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,笑う,ワラッ,ワラッ,< 章なし >,0,158
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,158
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,158
いけ,動詞,非自立,*,*,一段,連用形,いける,イケ,イケ,< 章なし >,0,158
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,< 章なし >,0,158
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,< 章なし >,0,158
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,158
次,名詞,一般,*,*,*,*,次,ツギ,ツギ,< 章なし >,0,158
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >,0,158
次,名詞,一般,*,*,*,*,次,ツギ,ツギ,< 章なし >,0,158
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,< 章なし >,0,158
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,158
甘い,形容詞,自立,*,*,形容詞・アウオ段,基本形,甘い,アマイ,アマイ,< 章なし >,0,158
思,名詞,固有名詞,人名,姓,*,*,思,オモイ,オモイ,< 章なし >,0,158
出,名詞,固有名詞,人名,名,*,*,出,イズル,イズル,< 章なし >,0,158
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >,0,158
耽る,動詞,自立,*,*,五段・ラ行,基本形,耽る,フケル,フケル,< 章なし >,0,158
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >,0,158
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,< 章なし >,0,158
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,158
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,158
それから,接続詞,*,*,*,*,*,それから,ソレカラ,ソレカラ,< 章なし >,0,159
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,159
私達,名詞,固有名詞,一般,*,*,*,私達,ワタシタチ,ワタシタチ,< 章なし >,0,159
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,159
殆ど,副詞,一般,*,*,*,*,殆ど,ホトンド,ホトンド,< 章なし >,0,159
終日,名詞,副詞可能,*,*,*,*,終日,シュウジツ,シュージツ,< 章なし >,0,159
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,159
田中,名詞,固有名詞,人名,姓,*,*,田中,タナカ,タナカ,< 章なし >,0,159
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,159
姉,名詞,一般,*,*,*,*,姉,アネ,アネ,< 章なし >,0,159
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,159
思,名詞,固有名詞,人名,姓,*,*,思,オモイ,オモイ,< 章なし >,0,159
出,名詞,固有名詞,人名,名,*,*,出,イズル,イズル,< 章なし >,0,159
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,159
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,159
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,< 章なし >,0,159
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,159
学生時代,名詞,固有名詞,一般,*,*,*,学生時代,ガクセイジダイ,ガクセイジダイ,< 章なし >,0,159
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,159
昔話,名詞,一般,*,*,*,*,昔話,ムカシバナシ,ムカシバナシ,< 章なし >,0,159
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,159
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,159
事実,名詞,副詞可能,*,*,*,*,事実,ジジツ,ジジツ,< 章なし >,0,159
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >,0,159
遠い,形容詞,自立,*,*,形容詞・アウオ段,基本形,遠い,トオイ,トーイ,< 章なし >,0,159
過去,名詞,副詞可能,*,*,*,*,過去,カコ,カコ,< 章なし >,0,159
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,159
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,< 章なし >,0,159
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,< 章なし >,0,159
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,< 章なし >,0,159
丈,名詞,一般,*,*,*,*,丈,タケ,タケ,< 章なし >,0,159
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >,0,159
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,159
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ,< 章なし >,0,159
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >,0,159
生々しい,形容詞,自立,*,*,形容詞・イ段,基本形,生々しい,ナマナマシイ,ナマナマシイ,< 章なし >,0,159
所,名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,< 章なし >,0,159
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,159
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,< 章なし >,0,159
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,159
又,接続詞,*,*,*,*,*,又,マタ,マタ,< 章なし >,0,159
いや,名詞,形容動詞語幹,*,*,*,*,いや,イヤ,イヤ,< 章なし >,0,159
味,名詞,接尾,一般,*,*,*,味,ミ,ミ,< 章なし >,0,159
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >,0,159
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >,0,159
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,< 章なし >,0,159
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,159
唯,名詞,一般,*,*,*,*,唯,タダ,タダ,< 章なし >,0,159
懐しく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,懐しい,ナツカシク,ナツカシク,< 章なし >,0,159
語り合い,動詞,自立,*,*,五段・ワ行促音便,連用形,語り合う,カタリアイ,カタリアイ,< 章なし >,0,159
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,< 章なし >,0,159
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,159
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,159
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,< 章なし >,0,160
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,160
