表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
咽喉,名詞,一般,*,*,*,*,咽喉,インコウ,インコー,二
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,二
込み上げ,動詞,自立,*,*,一段,連用形,込み上げる,コミアゲ,コミアゲ,二
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二
来る,動詞,非自立,*,*,カ変・来ル,基本形,来る,クル,クル,二
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,二
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二
、,記号,読点,*,*,*,*,、,、,、,二
やっと,副詞,一般,*,*,*,*,やっと,ヤット,ヤット,二
噛み殺し,動詞,自立,*,*,五段・サ行,連用形,噛み殺す,カミコロシ,カミコロシ,二
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二
、,記号,読点,*,*,*,*,、,、,、,二
宗三,名詞,固有名詞,地域,一般,*,*,宗三,ソウサン,ソーサン,二
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二
じっと,副詞,一般,*,*,*,*,じっと,ジット,ジット,二
お花,名詞,一般,*,*,*,*,お花,オハナ,オハナ,二
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二
挙動,名詞,一般,*,*,*,*,挙動,キョドウ,キョドー,二
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二
監視,名詞,サ変接続,*,*,*,*,監視,カンシ,カンシ,二
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,二
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,二
。,記号,句点,*,*,*,*,。,。,。,二
やき,動詞,自立,*,*,五段・カ行イ音便,連用形,やく,ヤキ,ヤキ,二
もち,名詞,一般,*,*,*,*,もち,モチ,モチ,二
焼き,名詞,接尾,一般,*,*,*,焼き,ヤキ,ヤキ,二
丈,名詞,一般,*,*,*,*,丈,タケ,タケ,二
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二
なかなか,副詞,助詞類接続,*,*,*,*,なかなか,ナカナカ,ナカナカ,二
陰険,名詞,形容動詞語幹,*,*,*,*,陰険,インケン,インケン,二
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,二
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,二
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,二
、,記号,読点,*,*,*,*,、,、,、,二
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,二
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二
積り,名詞,一般,*,*,*,*,積り,ツモリ,ツモリ,二
で,助詞,格助詞,一般,*,*,*,で,デ,デ,二
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二
、,記号,読点,*,*,*,*,、,、,、,二
