表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
の,助詞,連体化,*,*,*,*,の,ノ,ノ,きもだめしの会,0,0
一,名詞,数,*,*,*,*,一,イチ,イチ,きもだめしの会,0,0
、,記号,読点,*,*,*,*,、,、,、,きもだめしの会,0,0
二年生,名詞,固有名詞,一般,*,*,*,二年生,ニネンセイ,ニネンセイ,きもだめしの会,0,0
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,きもだめしの会,0,0
の,助詞,連体化,*,*,*,*,の,ノ,ノ,きもだめしの会,0,0
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,きもだめしの会,0,0
二,名詞,数,*,*,*,*,二,ニ,ニ,きもだめしの会,0,0
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,きもだめしの会,0,0
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン,きもだめしの会,0,0
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,きもだめしの会,0,0
で,助詞,格助詞,一般,*,*,*,で,デ,デ,きもだめしの会,0,0
組織,名詞,サ変接続,*,*,*,*,組織,ソシキ,ソシキ,きもだめしの会,0,0
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,きもだめしの会,0,0
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,きもだめしの会,0,0
て,助詞,接続助詞,*,*,*,*,て,テ,テ,きもだめしの会,0,0
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,きもだめしの会,0,0
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,きもだめしの会,0,0
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,きもだめしの会,0,0
。,記号,句点,*,*,*,*,。,。,。,きもだめしの会,0,0
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,きもだめしの会,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,きもだめしの会,0,1
近く,名詞,副詞可能,*,*,*,*,近く,チカク,チカク,きもだめしの会,0,1
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,きもだめしの会,0,1
住ん,動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,きもだめしの会,0,1
で,助詞,接続助詞,*,*,*,*,で,デ,デ,きもだめしの会,0,1
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,きもだめしの会,0,1
わけ,名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,きもだめしの会,0,1
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,きもだめしの会,0,1
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,きもだめしの会,0,1
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,きもだめしの会,0,1
、,記号,読点,*,*,*,*,、,、,、,きもだめしの会,0,1
学校,名詞,一般,*,*,*,*,学校,ガッコウ,ガッコー,きもだめしの会,0,1
も,助詞,係助詞,*,*,*,*,も,モ,モ,きもだめしの会,0,1
ちがっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,ちがう,チガッ,チガッ,きもだめしの会,0,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,きもだめしの会,0,1
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,きもだめしの会,0,1
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,きもだめしの会,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,きもだめしの会,0,1
おおい,形容詞,自立,*,*,形容詞・アウオ段,基本形,おおい,オオイ,オーイ,きもだめしの会,0,1
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,きもだめしの会,0,1
、,記号,読点,*,*,*,*,、,、,、,きもだめしの会,0,1
この,連体詞,*,*,*,*,*,この,コノ,コノ,きもだめしの会,0,1
二,名詞,数,*,*,*,*,二,ニ,ニ,きもだめしの会,0,1
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,きもだめしの会,0,1
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン,きもだめしの会,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,きもだめしの会,0,1
、,記号,読点,*,*,*,*,、,、,、,きもだめしの会,0,1
いつ,名詞,代名詞,一般,*,*,*,いつ,イツ,イツ,きもだめしの会,0,1
で,助詞,格助詞,一般,*,*,*,で,デ,デ,きもだめしの会,0,1
も,助詞,係助詞,*,*,*,*,も,モ,モ,きもだめしの会,0,1
集まる,動詞,自立,*,*,五段・ラ行,基本形,集まる,アツマル,アツマル,きもだめしの会,0,1
わけ,名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,きもだめしの会,0,1
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,きもだめしの会,0,1
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,きもだめしの会,0,1
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,きもだめしの会,0,1
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,きもだめしの会,0,1
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,きもだめしの会,0,1
。,記号,句点,*,*,*,*,。,。,。,きもだめしの会,0,1
