表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,下
で,助詞,格助詞,一般,*,*,*,で,デ,デ,下
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,下
の,助詞,連体化,*,*,*,*,の,ノ,ノ,下
陳述,名詞,サ変接続,*,*,*,*,陳述,チンジュツ,チンジュツ,下
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,下
おしまい,名詞,一般,*,*,*,*,おしまい,オシマイ,オシマイ,下
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,下
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,下
。,記号,句点,*,*,*,*,。,。,。,下
今,名詞,副詞可能,*,*,*,*,今,イマ,イマ,下
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,下
唯,名詞,一般,*,*,*,*,唯,タダ,タダ,下
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,下
、,記号,読点,*,*,*,*,、,、,、,下
予審,名詞,一般,*,*,*,*,予審,ヨシン,ヨシン,下
判事,名詞,一般,*,*,*,*,判事,ハンジ,ハンジ,下
――,記号,一般,*,*,*,*,――,――,――,下
氏,名詞,接尾,人名,*,*,*,氏,シ,シ,下
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,下
一日,名詞,固有名詞,地域,一般,*,*,一日,ヒトイチ,ヒトイチ,下
も,助詞,係助詞,*,*,*,*,も,モ,モ,下
早く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク,下
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,下
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,下
喚問,名詞,サ変接続,*,*,*,*,喚問,カンモン,カンモン,下
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,下
て,助詞,接続助詞,*,*,*,*,て,テ,テ,下
呉れる,動詞,自立,*,*,一段・クレル,基本形,呉れる,クレル,クレル,下
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,下
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,下
祈る,動詞,自立,*,*,五段・ラ行,基本形,祈る,イノル,イノル,下
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,下
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,下
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,下
。,記号,句点,*,*,*,*,。,。,。,下
前日,名詞,副詞可能,*,*,*,*,前日,ゼンジツ,ゼンジツ,下
と,助詞,格助詞,一般,*,*,*,と,ト,ト,下
同じ,連体詞,*,*,*,*,*,同じ,オナジ,オナジ,下
レストラン,名詞,一般,*,*,*,*,レストラン,レストラン,レストラン,下
の,助詞,連体化,*,*,*,*,の,ノ,ノ,下
同じ,連体詞,*,*,*,*,*,同じ,オナジ,オナジ,下
テーブル,名詞,一般,*,*,*,*,テーブル,テーブル,テーブル,下
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,下
、,記号,読点,*,*,*,*,、,、,、,下
左右田,名詞,固有名詞,人名,姓,*,*,左右田,ソウダ,ソーダ,下
と,助詞,並立助詞,*,*,*,*,と,ト,ト,下
松村,名詞,固有名詞,人名,姓,*,*,松村,マツムラ,マツムラ,下
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,下
相対,名詞,一般,*,*,*,*,相対,ソウタイ,ソータイ,下
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,下
て,助詞,接続助詞,*,*,*,*,て,テ,テ,下
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,下
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,下
。,記号,句点,*,*,*,*,。,。,。,下
「,記号,括弧開,*,*,*,*,「,「,「,下
一躍,名詞,サ変接続,*,*,*,*,一躍,イチヤク,イチヤク,下
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,下
て,助詞,接続助詞,*,*,*,*,て,テ,テ,下
人気,名詞,一般,*,*,*,*,人気,ニンキ,ニンキ,下
役者,名詞,一般,*,*,*,*,役者,ヤクシャ,ヤクシャ,下
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,下
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,下
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,下
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,下
」,記号,括弧閉,*,*,*,*,」,」,」,下
松村,名詞,固有名詞,人名,姓,*,*,松村,マツムラ,マツムラ,下
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,下
友達,名詞,一般,*,*,*,*,友達,トモダチ,トモダチ,下
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,下
