表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
ひと目,名詞,副詞可能,*,*,*,*,ひと目,ヒトメ,ヒトメ,骸骨紳士
み,動詞,自立,*,*,一段,連用形,みる,ミ,ミ,骸骨紳士
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,骸骨紳士
とき,名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,骸骨紳士
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
なぜ,副詞,助詞類接続,*,*,*,*,なぜ,ナゼ,ナゼ,骸骨紳士
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,骸骨紳士
ゾーッと,副詞,一般,*,*,*,*,ゾーッと,ゾーット,ゾーット,骸骨紳士
身,名詞,一般,*,*,*,*,身,ミ,ミ,骸骨紳士
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,骸骨紳士
ちぢむ,動詞,自立,*,*,五段・マ行,基本形,ちぢむ,チヂム,チジム,骸骨紳士
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,骸骨紳士
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,骸骨紳士
気,名詞,非自立,一般,*,*,*,気,キ,キ,骸骨紳士
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,骸骨紳士
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,骸骨紳士
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,骸骨紳士
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,骸骨紳士
。,記号,句点,*,*,*,*,。,。,。,骸骨紳士
むこう,名詞,形容動詞語幹,*,*,*,*,無効,ムコウ,ムコー,骸骨紳士
の,助詞,連体化,*,*,*,*,の,ノ,ノ,骸骨紳士
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,骸骨紳士
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
つめたい,形容詞,自立,*,*,形容詞・アウオ段,基本形,つめたい,ツメタイ,ツメタイ,骸骨紳士
風,名詞,一般,*,*,*,*,風,カゼ,カゼ,骸骨紳士
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,骸骨紳士
吹い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,吹く,フイ,フイ,骸骨紳士
て,助詞,接続助詞,*,*,*,*,て,テ,テ,骸骨紳士
くる,動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,骸骨紳士
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,骸骨紳士
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,骸骨紳士
感じ,名詞,一般,*,*,*,*,感じ,カンジ,カンジ,骸骨紳士
で,助詞,格助詞,一般,*,*,*,で,デ,デ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
からだ,名詞,一般,*,*,*,*,からだ,カラダ,カラダ,骸骨紳士
