表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
子どもたち,名詞,固有名詞,一般,*,*,*,子供達,コドモタチ,コドモタチ,２,1,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,２,1,2
、,記号,読点,*,*,*,*,、,、,、,２,1,2
てんじょう,名詞,サ変接続,*,*,*,*,てんじょう,テンジョウ,テンジョー,２,1,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,２,1,2
くっつい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,くっつく,クッツイ,クッツイ,２,1,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,２,1,2
まま,名詞,非自立,副詞可能,*,*,*,まま,ママ,ママ,２,1,2
、,記号,読点,*,*,*,*,、,、,、,２,1,2
すこしも,副詞,一般,*,*,*,*,すこしも,スコシモ,スコシモ,２,1,2
おち,動詞,自立,*,*,一段,未然形,おちる,オチ,オチ,２,1,2
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,２,1,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,２,1,2
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,２,1,2
。,記号,句点,*,*,*,*,。,。,。,２,1,2
へん,名詞,一般,*,*,*,*,へん,ヘン,ヘン,２,1,3
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,２,1,3
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,２,1,3
と,助詞,格助詞,引用,*,*,*,と,ト,ト,２,1,3
思っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,２,1,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,２,1,3
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,２,1,3
と,助詞,接続助詞,*,*,*,*,と,ト,ト,２,1,3
、,記号,読点,*,*,*,*,、,、,、,２,1,3
へや,名詞,一般,*,*,*,*,へや,ヘヤ,ヘヤ,２,1,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,２,1,3
また,接続詞,*,*,*,*,*,また,マタ,マタ,２,1,3
、,記号,読点,*,*,*,*,、,、,、,２,1,3
ぐるぐる,副詞,一般,*,*,*,*,ぐるぐる,グルグル,グルグル,２,1,3
まわり,動詞,自立,*,*,五段・ラ行,連用形,まわる,マワリ,マワリ,２,1,3
始め,動詞,非自立,*,*,一段,連用形,始める,ハジメ,ハジメ,２,1,3
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,２,1,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,２,1,3
。,記号,句点,*,*,*,*,。,。,。,２,1,3
もう,副詞,一般,*,*,*,*,もう,モウ,モー,２,1,4
目,名詞,一般,*,*,*,*,目,メ,メ,２,1,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,２,1,4
くらん,動詞,自立,*,*,五段・マ行,連用タ接続,くらむ,クラン,クラン,２,1,4
で,助詞,接続助詞,*,*,*,*,で,デ,デ,２,1,4
、,記号,読点,*,*,*,*,、,、,、,２,1,4
いまにも,副詞,一般,*,*,*,*,いまにも,イマニモ,イマニモ,２,1,4
死に,動詞,自立,*,*,五段・ナ行,連用形,死ぬ,シニ,シニ,２,1,4
そう,名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,２,1,4
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,２,1,4
。,記号,句点,*,*,*,*,。,。,。,２,1,4
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,２,1,5
うち,名詞,非自立,副詞可能,*,*,*,うち,ウチ,ウチ,２,1,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,２,1,5
、,記号,読点,*,*,*,*,、,、,、,２,1,5
へや,名詞,一般,*,*,*,*,へや,ヘヤ,ヘヤ,２,1,5
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,２,1,5
ゆれる,動詞,自立,*,*,一段,基本形,ゆれる,ユレル,ユレル,２,1,5
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,２,1,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,２,1,5
