表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
みる,動詞,自立,*,*,一段,基本形,みる,ミル,ミル,６,5,22
と,助詞,接続助詞,*,*,*,*,と,ト,ト,６,5,22
、,記号,読点,*,*,*,*,、,、,、,６,5,22
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,６,5,22
にんぎょ,名詞,一般,*,*,*,*,人魚,ニンギョ,ニンギョ,６,5,22
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,６,5,22
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,６,5,22
。,記号,句点,*,*,*,*,。,。,。,６,5,22
おばけ,名詞,一般,*,*,*,*,おばけ,オバケ,オバケ,６,5,23
の,助詞,連体化,*,*,*,*,の,ノ,ノ,６,5,23
あいだ,名詞,副詞可能,*,*,*,*,あいだ,アイダ,アイダ,６,5,23
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,６,5,23
、,記号,読点,*,*,*,*,、,、,、,６,5,23
へや,名詞,一般,*,*,*,*,へや,ヘヤ,ヘヤ,６,5,23
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,６,5,23
おく,動詞,自立,*,*,五段・カ行イ音便,基本形,おく,オク,オク,６,5,23
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,６,5,23
みる,動詞,自立,*,*,一段,基本形,みる,ミル,ミル,６,5,23
と,助詞,接続助詞,*,*,*,*,と,ト,ト,６,5,23
、,記号,読点,*,*,*,*,、,、,、,６,5,23
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ,６,5,23
木,名詞,一般,*,*,*,*,木,キ,キ,６,5,23
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,６,5,23
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,６,5,23
この,連体詞,*,*,*,*,*,この,コノ,コノ,６,5,23
まえ,動詞,自立,*,*,一段,連用形,まえる,マエ,マエ,６,5,23
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,６,5,23
、,記号,読点,*,*,*,*,、,、,、,６,5,23
二,名詞,数,*,*,*,*,二,ニ,ニ,６,5,23
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,６,5,23
めんそう,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,６,5,23
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,６,5,23
たっ,動詞,自立,*,*,五段・タ行,連用タ接続,たつ,タッ,タッ,６,5,23
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,23
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,６,5,23
