表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
すか,動詞,自立,*,*,五段・カ行イ音便,未然形,すく,スカ,スカ,,骸骨紳士,,0,3
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,,骸骨紳士,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,骸骨紳士,,0,3
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,骸骨紳士,,0,3
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,骸骨紳士,,0,3
。,記号,句点,*,*,*,*,。,。,。,,骸骨紳士,,0,3
井上一郎,名詞,固有名詞,人名,一般,*,*,井上一郎,イノウエイチロウ,イノーエイチロー,,骸骨紳士,,0,4
君,名詞,接尾,人名,*,*,*,君,クン,クン,,骸骨紳士,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,骸骨紳士,,0,4
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,4
団員,名詞,一般,*,*,*,*,団員,ダンイン,ダンイン,,骸骨紳士,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,骸骨紳士,,0,4
うち,名詞,非自立,副詞可能,*,*,*,うち,ウチ,ウチ,,骸骨紳士,,0,4
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,骸骨紳士,,0,4
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,4
いちばん,名詞,副詞可能,*,*,*,*,いちばん,イチバン,イチバン,,骸骨紳士,,0,4
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,骸骨紳士,,0,4
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,骸骨紳士,,0,4
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,骸骨紳士,,0,4
大きく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,大きい,オオキク,オーキク,,骸骨紳士,,0,4
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,4
力,名詞,一般,*,*,*,*,力,チカラ,チカラ,,骸骨紳士,,0,4
も,助詞,係助詞,*,*,*,*,も,モ,モ,,骸骨紳士,,0,4
強い,形容詞,自立,*,*,形容詞・アウオ段,基本形,強い,ツヨイ,ツヨイ,,骸骨紳士,,0,4
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,骸骨紳士,,0,4
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,骸骨紳士,,0,4
。,記号,句点,*,*,*,*,。,。,。,,骸骨紳士,,0,4
そのうえ,接続詞,*,*,*,*,*,そのうえ,ソノウエ,ソノウエ,,骸骨紳士,,0,5
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,5
おとうさん,名詞,一般,*,*,*,*,おとうさん,オトウサン,オトーサン,,骸骨紳士,,0,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,骸骨紳士,,0,5
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,5
