表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,四,3,17
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,17
。,記号,句点,*,*,*,*,。,。,。,四,3,17
「,記号,括弧開,*,*,*,*,「,「,「,四,3,18
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,四,3,18
車,名詞,一般,*,*,*,*,車,クルマ,クルマ,四,3,18
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,18
用意,名詞,サ変接続,*,*,*,*,用意,ヨウイ,ヨーイ,四,3,18
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,四,3,18
出来,動詞,自立,*,*,一段,連用形,出来る,デキ,デキ,四,3,18
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,四,3,18
て,助詞,接続助詞,*,*,*,*,て,テ,テ,四,3,18
ござい,助動詞,*,*,*,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ,四,3,18
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,四,3,18
。,記号,句点,*,*,*,*,。,。,。,四,3,18
御,接頭詞,名詞接続,*,*,*,*,御,ゴ,ゴ,四,3,19
案内,名詞,サ変接続,*,*,*,*,案内,アンナイ,アンナイ,四,3,19
致し,動詞,非自立,*,*,五段・サ行,連用形,致す,イタシ,イタシ,四,3,19
ましょ,助動詞,*,*,*,特殊・マス,未然ウ接続,ます,マショ,マショ,四,3,19
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,四,3,19
」,記号,括弧閉,*,*,*,*,」,」,」,四,3,19
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,四,3,19
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,19
婦人,名詞,一般,*,*,*,*,婦人,フジン,フジン,四,3,19
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,19
手,名詞,一般,*,*,*,*,手,テ,テ,四,3,19
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,四,3,19
携え,動詞,自立,*,*,一段,連用形,携える,タズサエ,タズサエ,四,3,19
て,助詞,接続助詞,*,*,*,*,て,テ,テ,四,3,19
、,記号,読点,*,*,*,*,、,、,、,四,3,19
ボーイ,名詞,一般,*,*,*,*,ボーイ,ボーイ,ボーイ,四,3,19
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,19
あと,名詞,一般,*,*,*,*,あと,アト,アト,四,3,19
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,四,3,19
つづき,動詞,自立,*,*,五段・カ行イ音便,連用形,つづく,ツヅキ,ツズキ,四,3,19
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,四,3,19
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,19
。,記号,句点,*,*,*,*,。,。,。,四,3,19
（,記号,括弧開,*,*,*,*,（,（,（,四,3,20
どうして,副詞,一般,*,*,*,*,どうして,ドウシテ,ドーシテ,四,3,20
、,記号,読点,*,*,*,*,、,、,、,四,3,20
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,四,3,20
時,名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,四,3,20
、,記号,読点,*,*,*,*,、,、,、,四,3,20
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,四,3,20
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,20
あんなに,副詞,助詞類接続,*,*,*,*,あんなに,アンナニ,アンナニ,四,3,20
従順,名詞,形容動詞語幹,*,*,*,*,従順,ジュウジュン,ジュージュン,四,3,20
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,四,3,20
、,記号,読点,*,*,*,*,、,、,、,四,3,20
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,四,3,20
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,四,3,20
手,名詞,一般,*,*,*,*,手,テ,テ,四,3,20
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,四,3,20
引か,動詞,自立,*,*,五段・カ行イ音便,未然形,引く,ヒカ,ヒカ,四,3,20
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,四,3,20
て,助詞,接続助詞,*,*,*,*,て,テ,テ,四,3,20
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,四,3,20
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,20
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,四,3,20
でしょ,助動詞,*,*,*,特殊・デス,未然形,です,デショ,デショ,四,3,20
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,四,3,20
。,記号,句点,*,*,*,*,。,。,。,四,3,20
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,四,3,21
も,助詞,係助詞,*,*,*,*,も,モ,モ,四,3,21
また,副詞,助詞類接続,*,*,*,*,また,マタ,マタ,四,3,21
酔っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,酔う,ヨッ,ヨッ,四,3,21
て,助詞,接続助詞,*,*,*,*,て,テ,テ,四,3,21
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,四,3,21
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,21
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,四,3,21
でしょ,助動詞,*,*,*,特殊・デス,未然形,です,デショ,デショ,四,3,21
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,四,3,21
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,四,3,21
）,記号,括弧閉,*,*,*,*,）,）,）,四,3,21
玄関,名詞,一般,*,*,*,*,玄関,ゲンカン,ゲンカン,四,3,21
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,四,3,21
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,21
一,名詞,数,*,*,*,*,一,イチ,イチ,四,3,21
台,名詞,接尾,助数詞,*,*,*,台,ダイ,ダイ,四,3,21
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,21
自動車,名詞,一般,*,*,*,*,自動車,ジドウシャ,ジドーシャ,四,3,21
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,四,3,21
横づけ,名詞,一般,*,*,*,*,横付け,ヨコヅケ,ヨコズケ,四,3,21
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,四,3,21
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,四,3,21
て,助詞,接続助詞,*,*,*,*,て,テ,テ,四,3,21
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,四,3,21
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,四,3,21
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,21
。,記号,句点,*,*,*,*,。,。,。,四,3,21
私達,名詞,固有名詞,一般,*,*,*,私達,ワタシタチ,ワタシタチ,四,3,22
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,四,3,22
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,四,3,22
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,四,3,22
乗っ,動詞,自立,*,*,五段・ラ行,連用タ接続,乗る,ノッ,ノッ,四,3,22
て,助詞,接続助詞,*,*,*,*,て,テ,テ,四,3,22
しまう,動詞,非自立,*,*,五段・ワ行促音便,基本形,しまう,シマウ,シマウ,四,3,22
と,助詞,接続助詞,*,*,*,*,と,ト,ト,四,3,22
、,記号,読点,*,*,*,*,、,、,、,四,3,22
ボーイ,名詞,一般,*,*,*,*,ボーイ,ボーイ,ボーイ,四,3,22
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,22
運転手,名詞,一般,*,*,*,*,運転手,ウンテンシュ,ウンテンシュ,四,3,22
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,22
耳,名詞,一般,*,*,*,*,耳,ミミ,ミミ,四,3,22
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,四,3,22
口,名詞,一般,*,*,*,*,口,クチ,クチ,四,3,22
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,四,3,22
つけ,動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ,四,3,22
て,助詞,接続助詞,*,*,*,*,て,テ,テ,四,3,22
、,記号,読点,*,*,*,*,、,、,、,四,3,22
「,記号,括弧開,*,*,*,*,「,「,「,四,3,22
十一,名詞,固有名詞,地域,一般,*,*,十一,ジュウイッ,ジューイッ,四,3,22
号,名詞,接尾,一般,*,*,*,号,ゴウ,ゴー,四,3,22
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,四,3,22
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,四,3,22
」,記号,括弧閉,*,*,*,*,」,」,」,四,3,22
と,助詞,格助詞,引用,*,*,*,と,ト,ト,四,3,22
囁き,動詞,自立,*,*,五段・カ行イ音便,連用形,囁く,ササヤキ,ササヤキ,四,3,22
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,四,3,22
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,22
。,記号,句点,*,*,*,*,。,。,。,四,3,22
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,四,3,23
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,四,3,23
私達,名詞,固有名詞,一般,*,*,*,私達,ワタシタチ,ワタシタチ,四,3,23
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,23
組合せ,名詞,一般,*,*,*,*,組合せ,クミアワセ,クミアワセ,四,3,23
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,23
番号,名詞,一般,*,*,*,*,番号,バンゴウ,バンゴー,四,3,23
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,四,3,23
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,23
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,四,3,23
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,四,3,23
。,記号,句点,*,*,*,*,。,。,。,四,3,23
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,四,3,24
、,記号,読点,*,*,*,*,、,、,、,四,3,24
多分,副詞,一般,*,*,*,*,多分,タブン,タブン,四,3,24
ここ,名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,四,3,24
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,24
家,名詞,一般,*,*,*,*,家,イエ,イエ,四,3,24
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,四,3,24
運ば,動詞,自立,*,*,五段・バ行,未然形,運ぶ,ハコバ,ハコバ,四,3,24
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,四,3,24
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,24
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,四,3,24
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,四,3,24
。,記号,句点,*,*,*,*,。,。,。,四,3,24
その後,名詞,副詞可能,*,*,*,*,その後,ソノゴ,ソノゴ,四,3,25
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,25
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,四,3,25
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,25
一層,副詞,助詞類接続,*,*,*,*,一層,イッソウ,イッソー,四,3,25
ぼんやり,名詞,サ変接続,*,*,*,*,ぼんやり,ボンヤリ,ボンヤリ,四,3,25
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,四,3,25
