表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
「,記号,括弧開,*,*,*,*,「,「,「,,老人形師,,0,8
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ,,老人形師,,0,8
さま,名詞,接尾,人名,*,*,*,さま,サマ,サマ,,老人形師,,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,老人形師,,0,8
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,8
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,,老人形師,,0,8
恐ろしい,形容詞,自立,*,*,形容詞・イ段,基本形,恐ろしい,オソロシイ,オソロシイ,,老人形師,,0,8
怪奇小説,名詞,固有名詞,一般,*,*,*,怪奇小説,カイキショウセツ,カイキショーセツ,,老人形師,,0,8
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,老人形師,,0,8
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,老人形師,,0,8
書き,名詞,接尾,一般,*,*,*,書き,ガキ,ガキ,,老人形師,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,老人形師,,0,8
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,,老人形師,,0,8
大江,名詞,固有名詞,人名,姓,*,*,大江,オオエ,オーエ,,老人形師,,0,8
蘭,名詞,固有名詞,人名,名,*,*,蘭,ラン,ラン,,老人形師,,0,8
堂,名詞,接尾,一般,*,*,*,堂,ドウ,ドー,,老人形師,,0,8
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ,,老人形師,,0,8
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,老人形師,,0,8
ござい,助動詞,*,*,*,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ,,老人形師,,0,8
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,8
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,老人形師,,0,8
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,8
エヘヘヘヘヘ,名詞,一般,*,*,*,*,*,*,*,,老人形師,,0,9
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,9
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,老人形師,,0,9
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,,老人形師,,0,9
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,,老人形師,,0,9
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,9
ちょうど,副詞,一般,*,*,*,*,ちょうど,チョウド,チョード,,老人形師,,0,9
おあつらえむき,名詞,形容動詞語幹,*,*,*,*,御誂え向き,オアツラエムキ,オアツラエムキ,,老人形師,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,9
老人,名詞,一般,*,*,*,*,老人,ロウジン,ロージン,,老人形師,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,9
人形,名詞,一般,*,*,*,*,人形,ニンギョウ,ニンギョー,,老人形師,,0,9
師,名詞,接尾,一般,*,*,*,師,シ,シ,,老人形師,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,老人形師,,0,9
ござい,動詞,自立,*,*,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ,,老人形師,,0,9
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,9
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,老人形師,,0,9
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,9
名人,名詞,一般,*,*,*,*,名人,メイジン,メイジン,,老人形師,,0,10
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,老人形師,,0,10
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,老人形師,,0,10
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,老人形師,,0,10
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,10
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,老人形師,,0,10
アトリエ,名詞,一般,*,*,*,*,アトリエ,アトリエ,アトリエ,,老人形師,,0,10
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,老人形師,,0,10
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,老人形師,,0,10
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,10
