表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
、,記号,読点,*,*,*,*,、,、,、,下,2,173
大いに,副詞,一般,*,*,*,*,大いに,オオイニ,オーイニ,下,2,173
努力,名詞,サ変接続,*,*,*,*,努力,ドリョク,ドリョク,下,2,173
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,下,2,173
て,助詞,接続助詞,*,*,*,*,て,テ,テ,下,2,173
居っ,動詞,自立,*,*,五段・ラ行,連用タ接続,居る,オッ,オッ,下,2,173
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,下,2,173
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,下,2,173
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,下,2,173
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,下,2,173
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,下,2,173
、,記号,読点,*,*,*,*,、,、,、,下,2,173
努め,動詞,自立,*,*,一段,連用形,努める,ツトメ,ツトメ,下,2,173
て,助詞,接続助詞,*,*,*,*,て,テ,テ,下,2,173
も,助詞,係助詞,*,*,*,*,も,モ,モ,下,2,173
、,記号,読点,*,*,*,*,、,、,、,下,2,173
努め,動詞,自立,*,*,一段,連用形,努める,ツトメ,ツトメ,下,2,173
て,助詞,接続助詞,*,*,*,*,て,テ,テ,下,2,173
も,助詞,係助詞,*,*,*,*,も,モ,モ,下,2,173
、,記号,読点,*,*,*,*,、,、,、,下,2,173
腹,名詞,一般,*,*,*,*,腹,ハラ,ハラ,下,2,173
の,助詞,連体化,*,*,*,*,の,ノ,ノ,下,2,173
底,名詞,一般,*,*,*,*,底,ソコ,ソコ,下,2,173
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,下,2,173
込み上げ,動詞,自立,*,*,一段,連用形,込み上げる,コミアゲ,コミアゲ,下,2,173
て,助詞,接続助詞,*,*,*,*,て,テ,テ,下,2,173
来る,動詞,非自立,*,*,カ変・来ル,基本形,来る,クル,クル,下,2,173
、,記号,読点,*,*,*,*,、,、,、,下,2,173
何とも,副詞,一般,*,*,*,*,何とも,ナントモ,ナントモ,下,2,173
云え,動詞,自立,*,*,五段・ワ行促音便,命令ｅ,云う,イエ,イエ,下,2,173
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,下,2,173
嬉し,形容詞,自立,*,*,形容詞・イ段,ガル接続,嬉しい,ウレシ,ウレシ,下,2,173
