表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
ぐらい,助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,< 章なし >,0,91
訪ね,動詞,自立,*,*,一段,連用形,訪ねる,タズネ,タズネ,< 章なし >,0,91
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,91
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,91
無駄,名詞,形容動詞語幹,*,*,*,*,無駄,ムダ,ムダ,< 章なし >,0,91
話,名詞,接尾,サ変接続,*,*,*,話,バナシ,バナシ,< 章なし >,0,91
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,91
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >,0,91
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,< 章なし >,0,91
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,91
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,91
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,< 章なし >,0,92
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,92
ここ,名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,< 章なし >,0,92
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,< 章なし >,0,92
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >,0,92
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,< 章なし >,0,92
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >,0,92
引き出せ,動詞,自立,*,*,一段,連用形,引き出せる,ヒキダセ,ヒキダセ,< 章なし >,0,92
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,< 章なし >,0,92
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,< 章なし >,0,92
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,92
みや子,名詞,固有名詞,人名,名,*,*,みや子,ミヤコ,ミヤコ,< 章なし >,0,93
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,< 章なし >,0,93
