表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
いい,動詞,自立,*,*,五段・ワ行促音便,連用形,いう,イイ,イイ,,,,0,11
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,,,0,11
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,,,0,11
、,記号,読点,*,*,*,*,、,、,、,,,,0,11
一寸,副詞,一般,*,*,*,*,一寸,チョット,チョット,,,,0,11
立派,名詞,形容動詞語幹,*,*,*,*,立派,リッパ,リッパ,,,,0,11
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,,,0,11
聞え,動詞,自立,*,*,一段,連用形,聞える,キコエ,キコエ,,,,0,11
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,,,0,11
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,,,0,11
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,,,0,11
。,記号,句点,*,*,*,*,。,。,。,,,,0,11
実は,接続詞,*,*,*,*,*,実は,ジツハ,ジツワ,,,,0,12
下らない,形容詞,自立,*,*,形容詞・アウオ段,基本形,下らない,クダラナイ,クダラナイ,,,,0,12
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,,,0,12
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,,,0,12
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,,,0,12
。,記号,句点,*,*,*,*,。,。,。,,,,0,12
あんまり,副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,,,,0,13
自慢,名詞,サ変接続,*,*,*,*,自慢,ジマン,ジマン,,,,0,13
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,13
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,,,,0,13
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,,,,0,13
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,,,0,13
宗教,名詞,一般,*,*,*,*,宗教,シュウキョウ,シューキョー,,,,0,13
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,13
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,13
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,,,0,13
。,記号,句点,*,*,*,*,。,。,。,,,,0,13
×,記号,一般,*,*,*,*,×,カケル,カケル,,,,0,14
×,記号,一般,*,*,*,*,×,カケル,カケル,,,,0,14
教,名詞,一般,*,*,*,*,教,キョウ,キョー,,,,0,14
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,14
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,,,,0,14
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,14
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,,,0,14
、,記号,読点,*,*,*,*,、,、,、,,,,0,14
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ,,,,0,14
なんか,フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,,,,0,14
多分,副詞,一般,*,*,*,*,多分,タブン,タブン,,,,0,14
御,接頭詞,名詞接続,*,*,*,*,御,ゴ,ゴ,,,,0,14
承知,名詞,サ変接続,*,*,*,*,承知,ショウチ,ショーチ,,,,0,14
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,,,0,14
でしょ,助動詞,*,*,*,特殊・デス,未然形,です,デショ,デショ,,,,0,14
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,,,0,14
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,,,0,14
、,記号,読点,*,*,*,*,、,、,、,,,,0,14
まあ,副詞,一般,*,*,*,*,まあ,マア,マー,,,,0,14
天理教,名詞,一般,*,*,*,*,天理教,テンリキョウ,テンリキョー,,,,0,14
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,,,,0,14
金光教,名詞,固有名詞,一般,*,*,*,金光教,コンコウキョウ,コンコウキョー,,,,0,14
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,14
親類,名詞,一般,*,*,*,*,親類,シンルイ,シンルイ,,,,0,14
みたい,名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,,,,0,14
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,,,0,14
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,14
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,,,0,14
。,記号,句点,*,*,*,*,。,。,。,,,,0,14
尤も,接続詞,*,*,*,*,*,尤も,モットモ,モットモ,,,,0,15
、,記号,読点,*,*,*,*,、,、,、,,,,0,15
宗旨,名詞,一般,*,*,*,*,宗旨,シュウシ,シューシ,,,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,15
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,15
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,15
いわ,動詞,自立,*,*,五段・ワ行促音便,未然形,いう,イワ,イワ,,,,0,15
せれ,動詞,接尾,*,*,一段,仮定形,せる,セレ,セレ,,,,0,15
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,,,0,15
、,記号,読点,*,*,*,*,、,、,、,,,,0,15
それや,名詞,一般,*,*,*,*,逸れ矢,ソレヤ,ソレヤ,,,,0,15
色,名詞,接尾,一般,*,*,*,色,ショク,ショク,,,,0,15
々,記号,一般,*,*,*,*,々,々,々,,,,0,15
もっ,動詞,自立,*,*,五段・タ行,連用タ接続,もつ,モッ,モッ,,,,0,15
体,名詞,一般,*,*,*,*,体,カラダ,カラダ,,,,0,15
らしい,助動詞,*,*,*,形容詞・イ段,基本形,らしい,ラシイ,ラシイ,,,,0,15
理窟,名詞,一般,*,*,*,*,理窟,リクツ,リクツ,,,,0,15
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,15
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,,,,0,15
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,15
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,,,0,15
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,,,,0,15
。,記号,句点,*,*,*,*,。,。,。,,,,0,15
本山,名詞,固有名詞,人名,姓,*,*,本山,モトヤマ,モトヤマ,,,,0,16
、,記号,読点,*,*,*,*,、,、,、,,,,0,16
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,16
いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,,,,0,16
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,,,,0,16
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,16
大げさ,名詞,形容動詞語幹,*,*,*,*,大げさ,オオゲサ,オーゲサ,,,,0,16
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,,,0,16
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,16
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,,,0,16
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,16
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,,,,0,16
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,,,,0,16
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,,,,0,16
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,,,0,16
、,記号,読点,*,*,*,*,、,、,、,,,,0,16
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,,,0,16
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,,,0,16
宗旨,名詞,一般,*,*,*,*,宗旨,シュウシ,シューシ,,,,0,16
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,16
本家,名詞,一般,*,*,*,*,本家,ホンケ,ホンケ,,,,0,16
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,16
×,記号,一般,*,*,*,*,×,カケル,カケル,,,,0,16
×,記号,一般,*,*,*,*,×,カケル,カケル,,,,0,16
県,名詞,一般,*,*,*,*,県,ケン,ケン,,,,0,16
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,16
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,,,,0,16
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,,,0,16
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,16
、,記号,読点,*,*,*,*,、,、,、,,,,0,16
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,,,0,16
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,16
支,名詞,固有名詞,人名,名,*,*,支,サソオ,サソー,,,,0,16
教会,名詞,一般,*,*,*,*,教会,キョウカイ,キョーカイ,,,,0,16
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,16
、,記号,読点,*,*,*,*,、,、,、,,,,0,16
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,,,,0,16
地方,名詞,一般,*,*,*,*,地方,チホウ,チホー,,,,0,16
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,16
一寸,名詞,一般,*,*,*,*,一寸,イッスン,イッスン,,,,0,16
大きい,形容詞,自立,*,*,形容詞・イ段,基本形,大きい,オオキイ,オーキイ,,,,0,16
町,名詞,一般,*,*,*,*,町,マチ,マチ,,,,0,16
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,16
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,16
大抵,副詞,一般,*,*,*,*,大抵,タイテイ,タイテイ,,,,0,16
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,,,,0,16
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,16
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,,,0,16
。,記号,句点,*,*,*,*,。,。,。,,,,0,16
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,,,,0,17
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,,,,0,17
い,動詞,自立,*,*,一段,連用形,いる,イ,イ,,,,0,17
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,,,0,17
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,17
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,17
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,17
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,,,0,17
内,名詞,非自立,副詞可能,*,*,*,内,ウチ,ウチ,,,,0,17
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,17
Ｎ,記号,アルファベット,*,*,*,*,Ｎ,エヌ,エヌ,,,,0,17
市,名詞,一般,*,*,*,*,市,シ,シ,,,,0,17
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,17
支,名詞,固有名詞,人名,名,*,*,支,サソオ,サソー,,,,0,17
教会,名詞,一般,*,*,*,*,教会,キョウカイ,キョーカイ,,,,0,17
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,,,,0,17
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,17
。,記号,句点,*,*,*,*,。,。,。,,,,0,17
この,連体詞,*,*,*,*,*,この,コノ,コノ,,,,0,18
Ｎ,記号,アルファベット,*,*,*,*,Ｎ,エヌ,エヌ,,,,0,18
市,名詞,一般,*,*,*,*,市,シ,シ,,,,0,18
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,18
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,18
数,名詞,一般,*,*,*,*,数,カズ,カズ,,,,0,18
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,,,,0,18
支,名詞,固有名詞,人名,名,*,*,支,サソオ,サソー,,,,0,18
教会,名詞,一般,*,*,*,*,教会,キョウカイ,キョーカイ,,,,0,18
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,18
内,名詞,非自立,副詞可能,*,*,*,内,ウチ,ウチ,,,,0,18
