表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
思っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,水中の悪魔,4,52
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,52
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,水中の悪魔,4,52
でも,助詞,副助詞,*,*,*,*,でも,デモ,デモ,水中の悪魔,4,52
気,名詞,一般,*,*,*,*,気,キ,キ,水中の悪魔,4,52
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,52
へん,名詞,一般,*,*,*,*,へん,ヘン,ヘン,水中の悪魔,4,52
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,52
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ,水中の悪魔,4,52
そう,名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,水中の悪魔,4,52
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,水中の悪魔,4,52
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,52
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,水中の悪魔,4,53
胴体,名詞,一般,*,*,*,*,胴体,ドウタイ,ドータイ,水中の悪魔,4,53
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,53
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,53
池,名詞,固有名詞,人名,姓,*,*,池,イケ,イケ,水中の悪魔,4,53
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,53
ど,接頭詞,名詞接続,*,*,*,*,ど,ド,ド,水中の悪魔,4,53
ろ,名詞,一般,*,*,*,*,ろ,ロ,ロ,水中の悪魔,4,53
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,53
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,水中の悪魔,4,53
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,53
深く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,深い,フカク,フカク,水中の悪魔,4,53
しずん,動詞,自立,*,*,五段・マ行,連用タ接続,しずむ,シズン,シズン,水中の悪魔,4,53
で,助詞,接続助詞,*,*,*,*,で,デ,デ,水中の悪魔,4,53
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,水中の悪魔,4,53
て,助詞,接続助詞,*,*,*,*,て,テ,テ,水中の悪魔,4,53
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,53
頭,名詞,一般,*,*,*,*,頭,アタマ,アタマ,水中の悪魔,4,53
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,水中の悪魔,4,53
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,53
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,水中の悪魔,4,53
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,水中の悪魔,4,53
上,名詞,一般,*,*,*,*,上,ウエ,ウエ,水中の悪魔,4,53
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,53
むけ,動詞,自立,*,*,一段,連用形,むける,ムケ,ムケ,水中の悪魔,4,53
て,助詞,接続助詞,*,*,*,*,て,テ,テ,水中の悪魔,4,53
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,53
浮き,動詞,自立,*,*,五段・カ行イ音便,連用形,浮く,ウキ,ウキ,水中の悪魔,4,53
あがっ,動詞,自立,*,*,五段・ラ行,連用タ接続,あがる,アガッ,アガッ,水中の悪魔,4,53
て,助詞,接続助詞,*,*,*,*,て,テ,テ,水中の悪魔,4,53
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,水中の悪魔,4,53
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,53
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,水中の悪魔,4,53
かも,助詞,副助詞,*,*,*,*,かも,カモ,カモ,水中の悪魔,4,53
しれ,動詞,自立,*,*,一段,連用形,しれる,シレ,シレ,水中の悪魔,4,53
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,水中の悪魔,4,53
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,水中の悪魔,4,53
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,53
いくら,名詞,一般,*,*,*,*,いくら,イクラ,イクラ,水中の悪魔,4,54
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,54
こわ,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,こわい,コワ,コワ,水中の悪魔,4,54
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ,水中の悪魔,4,54
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,54
身,名詞,一般,*,*,*,*,身,ミ,ミ,水中の悪魔,4,54
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,54
すくん,動詞,自立,*,*,五段・マ行,連用タ接続,すくむ,スクン,スクン,水中の悪魔,4,54
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,水中の悪魔,4,54
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,水中の悪魔,4,54
と,助詞,格助詞,引用,*,*,*,と,ト,ト,水中の悪魔,4,54
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,水中の悪魔,4,54
て,助詞,接続助詞,*,*,*,*,て,テ,テ,水中の悪魔,4,54
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,54
このまま,名詞,一般,*,*,*,*,このまま,コノママ,コノママ,水中の悪魔,4,54
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,54
ぐずぐず,副詞,助詞類接続,*,*,*,*,ぐずぐず,グズグズ,グズグズ,水中の悪魔,4,54
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,水中の悪魔,4,54
て,助詞,接続助詞,*,*,*,*,て,テ,テ,水中の悪魔,4,54
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,水中の悪魔,4,54
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,水中の悪魔,4,54
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,54
どんな,連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,水中の悪魔,4,54
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,水中の悪魔,4,54
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,54
起こる,動詞,自立,*,*,五段・ラ行,基本形,起こる,オコル,オコル,水中の悪魔,4,54
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,水中の悪魔,4,54
わかり,動詞,自立,*,*,五段・ラ行,連用形,わかる,ワカリ,ワカリ,水中の悪魔,4,54
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,水中の悪魔,4,54
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,水中の悪魔,4,54
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,54
巨人,名詞,固有名詞,組織,*,*,*,巨人,キョジン,キョジン,水中の悪魔,4,55
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,55
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,水中の悪魔,4,55
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,55
水,名詞,一般,*,*,*,*,水,ミズ,ミズ,水中の悪魔,4,55
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,55
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,水中の悪魔,4,55
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,水中の悪魔,4,55
出,動詞,自立,*,*,一段,連用形,出る,デ,デ,水中の悪魔,4,55
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,水中の悪魔,4,55
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,55
どうでしょう,名詞,固有名詞,一般,*,*,*,どうでしょう,ドウデショウ,ドーデショー,水中の悪魔,4,55
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,55
俊一,名詞,固有名詞,人名,名,*,*,俊一,シュンイチ,シュンイチ,水中の悪魔,4,56
君,名詞,接尾,人名,*,*,*,君,クン,クン,水中の悪魔,4,56
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,56
からだ,名詞,一般,*,*,*,*,からだ,カラダ,カラダ,水中の悪魔,4,56
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,56
百,名詞,数,*,*,*,*,百,ヒャク,ヒャク,水中の悪魔,4,56
倍,名詞,接尾,助数詞,*,*,*,倍,バイ,バイ,水中の悪魔,4,56
も,助詞,係助詞,*,*,*,*,も,モ,モ,水中の悪魔,4,56
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,水中の悪魔,4,56
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,水中の悪魔,4,56
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,水中の悪魔,4,56
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,56
恐ろしく,副詞,一般,*,*,*,*,恐ろしく,オソロシク,オソロシク,水中の悪魔,4,56
でっかい,形容詞,自立,*,*,形容詞・アウオ段,基本形,でっかい,デッカイ,デッカイ,水中の悪魔,4,56
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,水中の悪魔,4,56
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,水中の悪魔,4,56
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,56
そいつ,名詞,一般,*,*,*,*,そいつ,ソイツ,ソイツ,水中の悪魔,4,57
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,57
池の上,名詞,固有名詞,地域,一般,*,*,池の上,イケノウエ,イケノウエ,水中の悪魔,4,57
いっぱい,名詞,接尾,副詞可能,*,*,*,いっぱい,イッパイ,イッパイ,水中の悪魔,4,57
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,57
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,57
ヌーッと,副詞,一般,*,*,*,*,ヌッと,ヌーット,ヌーット,水中の悪魔,4,57
出て,名詞,一般,*,*,*,*,出し手,ダシテ,ダシテ,水中の悪魔,4,57
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,57
ぱっくり,副詞,一般,*,*,*,*,ぱっくり,パックリ,パックリ,水中の悪魔,4,57
口,名詞,一般,*,*,*,*,口,クチ,クチ,水中の悪魔,4,57
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,水中の悪魔,4,57
ひらい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,ひらく,ヒライ,ヒライ,水中の悪魔,4,57
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,水中の悪魔,4,57
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,57
俊一,名詞,固有名詞,人名,名,*,*,俊一,シュンイチ,シュンイチ,水中の悪魔,4,57
君,名詞,接尾,人名,*,*,*,君,クン,クン,水中の悪魔,4,57
なんか,助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,水中の悪魔,4,57
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,57
ひと,名詞,一般,*,*,*,*,ひと,ヒト,ヒト,水中の悪魔,4,57
のみ,助詞,副助詞,*,*,*,*,のみ,ノミ,ノミ,水中の悪魔,4,57
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,水中の悪魔,4,57
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,57
俊一,名詞,固有名詞,人名,名,*,*,俊一,シュンイチ,シュンイチ,水中の悪魔,4,58
君,名詞,接尾,人名,*,*,*,君,クン,クン,水中の悪魔,4,58
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,水中の悪魔,4,58
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,58
逃げる,動詞,自立,*,*,一段,基本形,逃げる,ニゲル,ニゲル,水中の悪魔,4,58
なら,助動詞,*,*,*,特殊・ダ,仮定形,だ,ナラ,ナラ,水中の悪魔,4,58
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,58
いまだ,副詞,助詞類接続,*,*,*,*,いまだ,イマダ,イマダ,水中の悪魔,4,58
と,助詞,副詞化,*,*,*,*,と,ト,ト,水中の悪魔,4,58
思い,動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,水中の悪魔,4,58
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,58
下っ腹,名詞,固有名詞,一般,*,*,*,下っ腹,シタッパラ,シタッパラ,水中の悪魔,4,58
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,58
力,名詞,一般,*,*,*,*,力,チカラ,チカラ,水中の悪魔,4,58
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,水中の悪魔,4,58
入れ,動詞,自立,*,*,一段,連用形,入れる,イレ,イレ,水中の悪魔,4,58
て,助詞,接続助詞,*,*,*,*,て,テ,テ,水中の悪魔,4,58
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,58
「,記号,括弧開,*,*,*,*,「,「,「,水中の悪魔,4,58
なに,名詞,代名詞,一般,*,*,*,なに,ナニ,ナニ,水中の悪魔,4,58
く,動詞,非自立,*,*,五段・カ行促音便,基本形,く,ク,ク,水中の悪魔,4,58
そっ,名詞,代名詞,一般,*,*,*,そっ,ソッ,ソッ,水中の悪魔,4,58
！,記号,一般,*,*,*,*,！,！,！,水中の悪魔,4,58
」,記号,括弧閉,*,*,*,*,」,」,」,水中の悪魔,4,58
と,助詞,格助詞,引用,*,*,*,と,ト,ト,水中の悪魔,4,58
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,58
がんばり,動詞,自立,*,*,五段・ラ行,連用形,がんばる,ガンバリ,ガンバリ,水中の悪魔,4,58
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,水中の悪魔,4,58
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,58
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,58
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,水中の悪魔,4,59
と,助詞,接続助詞,*,*,*,*,と,ト,ト,水中の悪魔,4,59
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,59
いま,名詞,副詞可能,*,*,*,*,いま,イマ,イマ,水中の悪魔,4,59
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,水中の悪魔,4,59
動か,動詞,自立,*,*,五段・カ行イ音便,未然形,動く,ウゴカ,ウゴカ,水中の悪魔,4,59
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,水中の悪魔,4,59
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,59
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,水中の悪魔,4,59
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,水中の悪魔,4,59
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,水中の悪魔,4,59
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,59
動きだし,動詞,自立,*,*,五段・サ行,連用形,動きだす,ウゴキダシ,ウゴキダシ,水中の悪魔,4,59
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,59
では,名詞,一般,*,*,*,*,出端,デハ,デハ,水中の悪魔,4,59
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,水中の悪魔,4,59
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,水中の悪魔,4,59
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,水中の悪魔,4,59
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,水中の悪魔,4,59
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,59
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,水中の悪魔,4,60
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,水中の悪魔,4,60
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,水中の悪魔,4,60
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,60
もう,副詞,一般,*,*,*,*,もう,モウ,モー,水中の悪魔,4,60
無我夢中,名詞,一般,*,*,*,*,無我夢中,ムガムチュウ,ムガムチュー,水中の悪魔,4,60
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,水中の悪魔,4,60
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,60
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,60
死にものぐるい,名詞,一般,*,*,*,*,死にものぐるい,シニモノグルイ,シニモノグルイ,水中の悪魔,4,61
で,助詞,格助詞,一般,*,*,*,で,デ,デ,水中の悪魔,4,61
走っ,動詞,自立,*,*,五段・ラ行,連用タ接続,走る,ハシッ,ハシッ,水中の悪魔,4,61
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,61
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,水中の悪魔,4,61
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,水中の悪魔,4,61
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,61
まるで,副詞,一般,*,*,*,*,まるで,マルデ,マルデ,水中の悪魔,4,62
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,62
ころがる,動詞,自立,*,*,五段・ラ行,基本形,ころがる,コロガル,コロガル,水中の悪魔,4,62
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,水中の悪魔,4,62
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,62
走っ,動詞,自立,*,*,五段・ラ行,連用タ接続,走る,ハシッ,ハシッ,水中の悪魔,4,62
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,62
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,水中の悪魔,4,62
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,水中の悪魔,4,62
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,62
俊一,名詞,固有名詞,人名,名,*,*,俊一,シュンイチ,シュンイチ,水中の悪魔,4,63
君,名詞,接尾,人名,*,*,*,君,クン,クン,水中の悪魔,4,63
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,63
走り,動詞,自立,*,*,五段・ラ行,連用形,走る,ハシリ,ハシリ,水中の悪魔,4,63
だす,動詞,非自立,*,*,五段・サ行,基本形,だす,ダス,ダス,水中の悪魔,4,63
と,助詞,接続助詞,*,*,*,*,と,ト,ト,水中の悪魔,4,63
いっしょ,名詞,一般,*,*,*,*,いっしょ,イッショ,イッショ,水中の悪魔,4,63
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,63
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,63
恐ろしい,形容詞,自立,*,*,形容詞・イ段,基本形,恐ろしい,オソロシイ,オソロシイ,水中の悪魔,4,63
音,名詞,一般,*,*,*,*,音,オト,オト,水中の悪魔,4,63
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,63
聞こえ,動詞,自立,*,*,一段,連用形,聞こえる,キコエ,キコエ,水中の悪魔,4,63
て,助詞,接続助詞,*,*,*,*,て,テ,テ,水中の悪魔,4,63
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,水中の悪魔,4,63
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,水中の悪魔,4,63
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,63
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,63
「,記号,括弧開,*,*,*,*,「,「,「,水中の悪魔,4,64
ウワン,名詞,一般,*,*,*,*,右腕,ウワン,ウワン,水中の悪魔,4,64
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,64
ウワン,名詞,一般,*,*,*,*,右腕,ウワン,ウワン,水中の悪魔,4,64
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,64
ウワン,名詞,一般,*,*,*,*,右腕,ウワン,ウワン,水中の悪魔,4,64
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,64
ウワン,名詞,一般,*,*,*,*,右腕,ウワン,ウワン,水中の悪魔,4,64
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,64
ウワン,名詞,一般,*,*,*,*,右腕,ウワン,ウワン,水中の悪魔,4,64
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,64
ウワン,名詞,一般,*,*,*,*,右腕,ウワン,ウワン,水中の悪魔,4,64
…,記号,一般,*,*,*,*,…,…,…,水中の悪魔,4,64
…。,名詞,固有名詞,人名,一般,*,*,…。,サイレンス,サイレンス,水中の悪魔,4,64
」,記号,括弧閉,*,*,*,*,」,」,」,水中の悪魔,4,64
俊一,名詞,固有名詞,人名,名,*,*,俊一,シュンイチ,シュンイチ,水中の悪魔,4,64
君,名詞,接尾,人名,*,*,*,君,クン,クン,水中の悪魔,4,64
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,水中の悪魔,4,64
知り,動詞,自立,*,*,五段・ラ行,連用形,知る,シリ,シリ,水中の悪魔,4,64
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,水中の悪魔,4,64
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,水中の悪魔,4,64
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,水中の悪魔,4,64
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,64
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,水中の悪魔,4,64
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,64
読者,名詞,一般,*,*,*,*,読者,ドクシャ,ドクシャ,水中の悪魔,4,64
諸君,名詞,一般,*,*,*,*,諸君,ショクン,ショクン,水中の悪魔,4,64
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,64
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,水中の悪魔,4,64
おなじみ,名詞,一般,*,*,*,*,おなじみ,オナジミ,オナジミ,水中の悪魔,4,64
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,64
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,64
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,水中の悪魔,4,64
ニコライ堂,名詞,固有名詞,地域,一般,*,*,ニコライ堂,ニコライドウ,ニコライドー,水中の悪魔,4,64
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,64
かね,名詞,一般,*,*,*,*,かね,カネ,カネ,水中の悪魔,4,64
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,64
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,水中の悪魔,4,64
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,水中の悪魔,4,64
音,名詞,一般,*,*,*,*,音,オト,オト,水中の悪魔,4,64
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,水中の悪魔,4,64
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,64
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,64
巨人,名詞,固有名詞,組織,*,*,*,巨人,キョジン,キョジン,水中の悪魔,4,65
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,水中の悪魔,4,65
もう,副詞,一般,*,*,*,*,もう,モウ,モー,水中の悪魔,4,65
池の上,名詞,固有名詞,地域,一般,*,*,池の上,イケノウエ,イケノウエ,水中の悪魔,4,65
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,水中の悪魔,4,65
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,水中の悪魔,4,65
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,水中の悪魔,4,65
出し,動詞,自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ,水中の悪魔,4,65
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,水中の悪魔,4,65
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,水中の悪魔,4,65
でしょ,助動詞,*,*,*,特殊・デス,未然形,です,デショ,デショ,水中の悪魔,4,65
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,水中の悪魔,4,65
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,65
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,水中の悪魔,4,66
なけれ,助動詞,*,*,*,特殊・ナイ,仮定形,ない,ナケレ,ナケレ,水中の悪魔,4,66
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,水中の悪魔,4,66
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,66
水,名詞,一般,*,*,*,*,水,ミズ,ミズ,水中の悪魔,4,66
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,66
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,水中の悪魔,4,66
で,助詞,格助詞,一般,*,*,*,で,デ,デ,水中の悪魔,4,66
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,水中の悪魔,4,66
笑う,動詞,自立,*,*,五段・ワ行促音便,基本形,笑う,ワラウ,ワラウ,水中の悪魔,4,66
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,水中の悪魔,4,66
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,水中の悪魔,4,66
でき,動詞,自立,*,*,一段,連用形,できる,デキ,デキ,水中の悪魔,4,66
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,水中の悪魔,4,66
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,水中の悪魔,4,66
。,記号,句点,*,*,*,*,。,。,。,水中の悪魔,4,66
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,水中の悪魔,4,67
とき,名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,水中の悪魔,4,67
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,67
俊一,名詞,固有名詞,人名,名,*,*,俊一,シュンイチ,シュンイチ,水中の悪魔,4,67
君,名詞,接尾,人名,*,*,*,君,クン,クン,水中の悪魔,4,67
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,67
おとうさん,名詞,一般,*,*,*,*,おとうさん,オトウサン,オトーサン,水中の悪魔,4,67
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,67
花崎,名詞,固有名詞,人名,姓,*,*,花崎,ハナサキ,ハナサキ,水中の悪魔,4,67
検事,名詞,一般,*,*,*,*,検事,ケンジ,ケンジ,水中の悪魔,4,67
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,水中の悪魔,4,67
、,記号,読点,*,*,*,*,、,、,、,水中の悪魔,4,67
洋室,名詞,一般,*,*,*,*,洋室,ヨウシツ,ヨーシツ,水中の悪魔,4,67
の,助詞,連体化,*,*,*,*,の,ノ,ノ,水中の悪魔,4,67
書斎,名詞,一般,*,*,*,*,書斎,ショサイ,ショサイ,水中の悪魔,4,67
で,助詞,格助詞,一般,*,*,*,で,デ,デ,水中の悪魔,4,67
本,名詞,一般,*,*,*,*,本,ホン,ホン,水中の悪魔,4,67
