表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
すん,動詞,自立,*,*,五段・マ行,連用タ接続,すむ,スン,スン,怪人四十面相,0,1
で,助詞,接続助詞,*,*,*,*,で,デ,デ,怪人四十面相,0,1
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,怪人四十面相,0,1
神山,名詞,固有名詞,人名,姓,*,*,神山,カミヤマ,カミヤマ,怪人四十面相,0,1
正夫,名詞,固有名詞,人名,名,*,*,正夫,マサオ,マサオ,怪人四十面相,0,1
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,怪人四十面相,0,1
実業家,名詞,固有名詞,一般,*,*,*,実業家,ジツギョウカ,ジツギョーカ,怪人四十面相,0,1
で,助詞,格助詞,一般,*,*,*,で,デ,デ,怪人四十面相,0,1
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,1
たくさん,名詞,副詞可能,*,*,*,*,たくさん,タクサン,タクサン,怪人四十面相,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,怪人四十面相,0,1
会社,名詞,一般,*,*,*,*,会社,カイシャ,カイシャ,怪人四十面相,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,怪人四十面相,0,1
重役,名詞,一般,*,*,*,*,重役,ジュウヤク,ジューヤク,怪人四十面相,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,1
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,怪人四十面相,0,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,1
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,怪人四十面相,0,1
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,怪人四十面相,0,1
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,怪人四十面相,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,怪人四十面相,0,1
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,1
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,怪人四十面相,0,2
神山,名詞,固有名詞,人名,姓,*,*,神山,カミヤマ,カミヤマ,怪人四十面相,0,2
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,怪人四十面相,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,怪人四十面相,0,2
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,2
明智,名詞,一般,*,*,*,*,明智,メイチ,メイチ,怪人四十面相,0,2
探偵,名詞,サ変接続,*,*,*,*,探偵,タンテイ,タンテイ,怪人四十面相,0,2
と,助詞,並立助詞,*,*,*,*,と,ト,ト,怪人四十面相,0,2
したしい,形容詞,自立,*,*,形容詞・イ段,基本形,したしい,シタシイ,シタシイ,怪人四十面相,0,2
友だち,名詞,一般,*,*,*,*,友だち,トモダチ,トモダチ,怪人四十面相,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,怪人四十面相,0,2
実業家,名詞,固有名詞,一般,*,*,*,実業家,ジツギョウカ,ジツギョーカ,怪人四十面相,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,怪人四十面相,0,2
紹介状,名詞,固有名詞,一般,*,*,*,紹介状,ショウカイジョウ,ショーカイジョー,怪人四十面相,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,2
もっ,動詞,自立,*,*,五段・タ行,連用タ接続,もつ,モッ,モッ,怪人四十面相,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,2
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,2
たずね,動詞,自立,*,*,一段,連用形,たずねる,タズネ,タズネ,怪人四十面相,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,2
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,怪人四十面相,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,怪人四十面相,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,怪人四十面相,0,2
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,2
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,2
明智,名詞,一般,*,*,*,*,明智,メイチ,メイチ,怪人四十面相,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,3
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,3
神山,名詞,固有名詞,人名,姓,*,*,神山,カミヤマ,カミヤマ,怪人四十面相,0,3
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,怪人四十面相,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,3
応接,名詞,サ変接続,*,*,*,*,応接,オウセツ,オーセツ,怪人四十面相,0,3
室,名詞,接尾,一般,*,*,*,室,シツ,シツ,怪人四十面相,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,3
とおし,動詞,自立,*,*,五段・サ行,連用形,とおす,トオシ,トーシ,怪人四十面相,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,3
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,3
どういう,連体詞,*,*,*,*,*,どういう,ドウイウ,ドーユウ,怪人四十面相,0,3
ご用,名詞,サ変接続,*,*,*,*,ご用,ゴヨウ,ゴヨー,怪人四十面相,0,3
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,怪人四十面相,0,3
と,助詞,格助詞,引用,*,*,*,と,ト,ト,怪人四十面相,0,3
聞き,動詞,自立,*,*,五段・カ行イ音便,連用形,聞く,キキ,キキ,怪人四十面相,0,3
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,怪人四十面相,0,3
と,助詞,接続助詞,*,*,*,*,と,ト,ト,怪人四十面相,0,3
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,3
神山,名詞,固有名詞,人名,姓,*,*,神山,カミヤマ,カミヤマ,怪人四十面相,0,3
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,怪人四十面相,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,3
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,3
心配,名詞,サ変接続,*,*,*,*,心配,シンパイ,シンパイ,怪人四十面相,0,3
そう,名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,怪人四十面相,0,3
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,怪人四十面相,0,3
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,怪人四十面相,0,3
で,助詞,格助詞,一般,*,*,*,で,デ,デ,怪人四十面相,0,3
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,3
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,3
「,記号,括弧開,*,*,*,*,「,「,「,怪人四十面相,0,4
じつは,副詞,一般,*,*,*,*,じつは,ジツハ,ジツワ,怪人四十面相,0,4
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,4
明智,名詞,固有名詞,人名,姓,*,*,明智,アケチ,アケチ,怪人四十面相,0,4
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,怪人四十面相,0,4
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,4
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,怪人四十面相,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,5
怪人,名詞,一般,*,*,*,*,怪人,カイジン,カイジン,怪人四十面相,0,5
四,名詞,数,*,*,*,*,四,ヨン,ヨン,怪人四十面相,0,5
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,怪人四十面相,0,5
面相,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,怪人四十面相,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,5
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,5
脅迫,名詞,サ変接続,*,*,*,*,脅迫,キョウハク,キョーハク,怪人四十面相,0,5
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,怪人四十面相,0,5
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,怪人四十面相,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,5
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,怪人四十面相,0,5
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,怪人四十面相,0,5
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,5
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,5
」,記号,括弧閉,*,*,*,*,」,」,」,怪人四十面相,0,6
と,助詞,格助詞,引用,*,*,*,と,ト,ト,怪人四十面相,0,6
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,6
恐ろしい,形容詞,自立,*,*,形容詞・イ段,基本形,恐ろしい,オソロシイ,オソロシイ,怪人四十面相,0,6
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,怪人四十面相,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,6
いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,怪人四十面相,0,6
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,怪人四十面相,0,6
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,怪人四十面相,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,怪人四十面相,0,6
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,6
「,記号,括弧開,*,*,*,*,「,「,「,怪人四十面相,0,7
エッ,感動詞,*,*,*,*,*,エッ,エッ,エッ,怪人四十面相,0,7
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,7
怪人,名詞,一般,*,*,*,*,怪人,カイジン,カイジン,怪人四十面相,0,7
四,名詞,数,*,*,*,*,四,ヨン,ヨン,怪人四十面相,0,7
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,怪人四十面相,0,7
面相,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,怪人四十面相,0,7
？,記号,一般,*,*,*,*,？,？,？,怪人四十面相,0,7
そいつ,名詞,一般,*,*,*,*,そいつ,ソイツ,ソイツ,怪人四十面相,0,7
の,助詞,連体化,*,*,*,*,の,ノ,ノ,怪人四十面相,0,7
もと,名詞,非自立,一般,*,*,*,もと,モト,モト,怪人四十面相,0,7
の,助詞,連体化,*,*,*,*,の,ノ,ノ,怪人四十面相,0,7
名,名詞,一般,*,*,*,*,名,ナ,ナ,怪人四十面相,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,7
怪人二十面相,名詞,固有名詞,一般,*,*,*,怪人二十面相,カイジンニジュウメンソウ,カイジンニジューメンソー,怪人四十面相,0,7
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,7
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,怪人四十面相,0,7
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,7
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,怪人四十面相,0,8
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,8
そいつ,名詞,一般,*,*,*,*,そいつ,ソイツ,ソイツ,怪人四十面相,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,8
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,8
三月,名詞,副詞可能,*,*,*,*,三月,サンガツ,サンガツ,怪人四十面相,0,8
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,怪人四十面相,0,8
まえ,動詞,自立,*,*,五段・ワ行促音便,命令ｅ,まう,マエ,マエ,怪人四十面相,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,8
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,8
『,記号,括弧開,*,*,*,*,『,『,『,怪人四十面相,0,8
宇宙怪人,名詞,固有名詞,一般,*,*,*,宇宙怪人,ウチュウカイジン,ウチューカイジン,怪人四十面相,0,8
』,記号,括弧閉,*,*,*,*,』,』,』,怪人四十面相,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,怪人四十面相,0,8
事件,名詞,一般,*,*,*,*,事件,ジケン,ジケン,怪人四十面相,0,8
で,助詞,格助詞,一般,*,*,*,で,デ,デ,怪人四十面相,0,8
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,8
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,怪人四十面相,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,怪人四十面相,0,8
とらえ,動詞,自立,*,*,一段,連用形,とらえる,トラエ,トラエ,怪人四十面相,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,8
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,8
いま,名詞,副詞可能,*,*,*,*,いま,イマ,イマ,怪人四十面相,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,8
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,8
刑務所,名詞,一般,*,*,*,*,刑務所,ケイムショ,ケイムショ,怪人四十面相,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,8
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,怪人四十面相,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,8
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,怪人四十面相,0,8
はず,名詞,非自立,一般,*,*,*,はず,ハズ,ハズ,怪人四十面相,0,8
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,8
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,怪人四十面相,0,8
…,記号,一般,*,*,*,*,…,…,…,怪人四十面相,0,8
…。,名詞,固有名詞,人名,一般,*,*,…。,サイレンス,サイレンス,怪人四十面相,0,8
」,記号,括弧閉,*,*,*,*,」,」,」,怪人四十面相,0,8
明智,名詞,固有名詞,人名,姓,*,*,明智,アケチ,アケチ,怪人四十面相,0,8
探偵,名詞,サ変接続,*,*,*,*,探偵,タンテイ,タンテイ,怪人四十面相,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,8
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,8
いぶかし,形容詞,自立,*,*,形容詞・イ段,ガル接続,いぶかしい,イブカシ,イブカシ,怪人四十面相,0,8
そう,名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,怪人四十面相,0,8
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,怪人四十面相,0,8
いい,動詞,自立,*,*,五段・ワ行促音便,連用形,いう,イイ,イイ,怪人四十面相,0,8
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,怪人四十面相,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,怪人四十面相,0,8
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,8
「,記号,括弧開,*,*,*,*,「,「,「,怪人四十面相,0,9
ところが,接続詞,*,*,*,*,*,ところが,トコロガ,トコロガ,怪人四十面相,0,9
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,9
やつ,名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,怪人四十面相,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,9
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,9
とっく,名詞,一般,*,*,*,*,特区,トック,トック,怪人四十面相,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,9
牢やぶり,名詞,一般,*,*,*,*,牢破り,ロウヤブリ,ローヤブリ,怪人四十面相,0,9
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,9
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,怪人四十面相,0,9
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,9
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,怪人四十面相,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,怪人四十面相,0,9
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,怪人四十面相,0,9
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,9
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,9
」,記号,括弧閉,*,*,*,*,」,」,」,怪人四十面相,0,10
「,記号,括弧開,*,*,*,*,「,「,「,怪人四十面相,0,10
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,怪人四十面相,0,10
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,10
おかしい,形容詞,自立,*,*,形容詞・イ段,基本形,おかしい,オカシイ,オカシイ,怪人四十面相,0,10
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,10
あいつ,名詞,代名詞,一般,*,*,*,あいつ,アイツ,アイツ,怪人四十面相,0,11
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,怪人四十面相,0,11
牢やぶり,名詞,一般,*,*,*,*,牢破り,ロウヤブリ,ローヤブリ,怪人四十面相,0,11
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,11
すれ,動詞,自立,*,*,サ変・スル,仮定形,する,スレ,スレ,怪人四十面相,0,11
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,怪人四十面相,0,11
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,11
すぐ,副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ,怪人四十面相,0,11
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,怪人四十面相,0,11
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,怪人四十面相,0,11
の,助詞,連体化,*,*,*,*,の,ノ,ノ,怪人四十面相,0,11
耳,名詞,一般,*,*,*,*,耳,ミミ,ミミ,怪人四十面相,0,11
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,11
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,11
いる,動詞,自立,*,*,一段,基本形,いる,イル,イル,怪人四十面相,0,11
はず,名詞,非自立,一般,*,*,*,はず,ハズ,ハズ,怪人四十面相,0,11
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,11
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,11
また,接続詞,*,*,*,*,*,また,マタ,マタ,怪人四十面相,0,12
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,12
新聞,名詞,一般,*,*,*,*,新聞,シンブン,シンブン,怪人四十面相,0,12
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,12
も,助詞,係助詞,*,*,*,*,も,モ,モ,怪人四十面相,0,12
のる,動詞,自立,*,*,五段・ラ行,基本形,のる,ノル,ノル,怪人四十面相,0,12
はず,名詞,非自立,一般,*,*,*,はず,ハズ,ハズ,怪人四十面相,0,12
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,12
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,12
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,怪人四十面相,0,13
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,13
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,13
まったく,副詞,助詞類接続,*,*,*,*,まったく,マッタク,マッタク,怪人四十面相,0,13
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,13
そういう,連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,怪人四十面相,0,13
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,怪人四十面相,0,13
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,13
聞い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,怪人四十面相,0,13
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,13
おり,動詞,非自立,*,*,五段・ラ行,連用形,おる,オリ,オリ,怪人四十面相,0,13
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,怪人四十面相,0,13
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,怪人四十面相,0,13
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,13
」,記号,括弧閉,*,*,*,*,」,」,」,怪人四十面相,0,14
「,記号,括弧開,*,*,*,*,「,「,「,怪人四十面相,0,14
いや,接続詞,*,*,*,*,*,いや,イヤ,イヤ,怪人四十面相,0,14
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,14
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,怪人四十面相,0,14
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,怪人四十面相,0,14
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,14
いま,名詞,副詞可能,*,*,*,*,いま,イマ,イマ,怪人四十面相,0,14
さっき,名詞,副詞可能,*,*,*,*,さっき,サッキ,サッキ,怪人四十面相,0,14
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,14
わかっ,動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,怪人四十面相,0,14
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,怪人四十面相,0,14
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,怪人四十面相,0,14
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,14
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,14
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,怪人四十面相,0,15
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,怪人四十面相,0,15
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,15
この,連体詞,*,*,*,*,*,この,コノ,コノ,怪人四十面相,0,15
事件,名詞,一般,*,*,*,*,事件,ジケン,ジケン,怪人四十面相,0,15
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,15
警察,名詞,一般,*,*,*,*,警察,ケイサツ,ケイサツ,怪人四十面相,0,15
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,15
しらせ,動詞,自立,*,*,一段,連用形,しらせる,シラセ,シラセ,怪人四十面相,0,15
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,怪人四十面相,0,15
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,怪人四十面相,0,15
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,15
警察,名詞,一般,*,*,*,*,警察,ケイサツ,ケイサツ,怪人四十面相,0,16
で,助詞,格助詞,一般,*,*,*,で,デ,デ,怪人四十面相,0,16
も,助詞,係助詞,*,*,*,*,も,モ,モ,怪人四十面相,0,16
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,16
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ,怪人四十面相,0,16
と,助詞,格助詞,一般,*,*,*,と,ト,ト,怪人四十面相,0,16
おなじ,連体詞,*,*,*,*,*,おなじ,オナジ,オナジ,怪人四十面相,0,16
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,怪人四十面相,0,16
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,怪人四十面相,0,16
ふしぎ,名詞,一般,*,*,*,*,ふしぎ,フシギ,フシギ,怪人四十面相,0,16
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,怪人四十面相,0,16
思っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,怪人四十面相,0,16
て,助詞,接続助詞,*,*,*,*,て,テ,テ,怪人四十面相,0,16
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,16
刑務所,名詞,一般,*,*,*,*,刑務所,ケイムショ,ケイムショ,怪人四十面相,0,16
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,怪人四十面相,0,16
しらべ,動詞,自立,*,*,一段,連用形,しらべる,シラベ,シラベ,怪人四十面相,0,16
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,怪人四十面相,0,16
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,怪人四十面相,0,16
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,怪人四十面相,0,16
。,記号,句点,*,*,*,*,。,。,。,怪人四十面相,0,16
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,怪人四十面相,0,17
と,助詞,接続助詞,*,*,*,*,と,ト,ト,怪人四十面相,0,17
、,記号,読点,*,*,*,*,、,、,、,怪人四十面相,0,17
