表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
ぶつかり,動詞,自立,*,*,五段・ラ行,連用形,ぶつかる,ブツカリ,ブツカリ,,沈没船の怪物,,0,2
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,2
船,名詞,一般,*,*,*,*,船,フネ,フネ,,沈没船の怪物,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,2
底,名詞,一般,*,*,*,*,底,ソコ,ソコ,,沈没船の怪物,,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,沈没船の怪物,,0,2
やぶれ,動詞,自立,*,*,一段,連用形,やぶれる,ヤブレ,ヤブレ,,沈没船の怪物,,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,2
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,2
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,,沈没船の怪物,,0,2
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,沈没船の怪物,,0,2
しずん,動詞,自立,*,*,五段・マ行,連用タ接続,しずむ,シズン,シズン,,沈没船の怪物,,0,2
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,,沈没船の怪物,,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,2
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,沈没船の怪物,,0,2
。,記号,句点,*,*,*,*,。,。,。,,沈没船の怪物,,0,2
この,連体詞,*,*,*,*,*,この,コノ,コノ,,沈没船の怪物,,0,3
沈没,名詞,サ変接続,*,*,*,*,沈没,チンボツ,チンボツ,,沈没船の怪物,,0,3
船,名詞,接尾,一般,*,*,*,船,セン,セン,,沈没船の怪物,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,3
引きあげ,名詞,一般,*,*,*,*,引き揚げ,ヒキアゲ,ヒキアゲ,,沈没船の怪物,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,3
たのま,動詞,自立,*,*,五段・マ行,未然形,たのむ,タノマ,タノマ,,沈没船の怪物,,0,3
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,,沈没船の怪物,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,沈没船の怪物,,0,3
サルベージ,名詞,一般,*,*,*,*,サルベージ,サルベージ,サルベージ,,沈没船の怪物,,0,3
会社,名詞,一般,*,*,*,*,会社,カイシャ,カイシャ,,沈没船の怪物,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,3
作業船,名詞,固有名詞,一般,*,*,*,作業船,サギョウセン,サギョーセン,,沈没船の怪物,,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,沈没船の怪物,,0,3
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,3
「,記号,括弧開,*,*,*,*,「,「,「,,沈没船の怪物,,0,3
あしび,名詞,一般,*,*,*,*,あしび,アシビ,アシビ,,沈没船の怪物,,0,3
き,助動詞,*,*,*,文語・キ,基本形,き,キ,キ,,沈没船の怪物,,0,3
丸,名詞,一般,*,*,*,*,丸,マル,マル,,沈没船の怪物,,0,3
」,記号,括弧閉,*,*,*,*,」,」,」,,沈没船の怪物,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,3
しずん,動詞,自立,*,*,五段・マ行,連用タ接続,しずむ,シズン,シズン,,沈没船の怪物,,0,3
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,沈没船の怪物,,0,3
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,沈没船の怪物,,0,3
海面,名詞,一般,*,*,*,*,海面,カイメン,カイメン,,沈没船の怪物,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,沈没船の怪物,,0,3
行っ,動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,,沈没船の怪物,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,3
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,3
どんな,連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,,沈没船の怪物,,0,3
ふう,名詞,非自立,形容動詞語幹,*,*,*,ふう,フウ,フー,,沈没船の怪物,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,沈没船の怪物,,0,3
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,沈没船の怪物,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,3
引きあげ,動詞,自立,*,*,一段,連用形,引きあげる,ヒキアゲ,ヒキアゲ,,沈没船の怪物,,0,3
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,,沈没船の怪物,,0,3
よい,形容詞,自立,*,*,形容詞・アウオ段,基本形,よい,ヨイ,ヨイ,,沈没船の怪物,,0,3
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,沈没船の怪物,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,3
しらべる,動詞,自立,*,*,一段,基本形,しらべる,シラベル,シラベル,,沈没船の怪物,,0,3
ため,名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ,,沈没船の怪物,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,沈没船の怪物,,0,3
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,3
まず,副詞,一般,*,*,*,*,まず,マズ,マズ,,沈没船の怪物,,0,3
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,3
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,,沈没船の怪物,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,3
潜水,名詞,サ変接続,*,*,*,*,潜水,センスイ,センスイ,,沈没船の怪物,,0,3
夫,名詞,一般,*,*,*,*,夫,オット,オット,,沈没船の怪物,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,3
海の底,名詞,固有名詞,一般,*,*,*,海の底,ウミノソコ,ウミノソコ,,沈没船の怪物,,0,3
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,沈没船の怪物,,0,3
おろし,動詞,自立,*,*,五段・サ行,連用形,おろす,オロシ,オロシ,,沈没船の怪物,,0,3
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,沈没船の怪物,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,沈没船の怪物,,0,3
。,記号,句点,*,*,*,*,。,。,。,,沈没船の怪物,,0,3
あつい,形容詞,自立,*,*,形容詞・アウオ段,基本形,あつい,アツイ,アツイ,,沈没船の怪物,,0,4
ゴム,名詞,一般,*,*,*,*,ゴム,ゴム,ゴム,,沈没船の怪物,,0,4
製,名詞,接尾,一般,*,*,*,製,セイ,セイ,,沈没船の怪物,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,4
服,名詞,一般,*,*,*,*,服,フク,フク,,沈没船の怪物,,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,4
き,動詞,自立,*,*,カ変・クル,連用形,くる,キ,キ,,沈没船の怪物,,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,4
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,4
まるい,形容詞,自立,*,*,形容詞・アウオ段,基本形,まるい,マルイ,マルイ,,沈没船の怪物,,0,4
鉄,名詞,一般,*,*,*,*,鉄,テツ,テツ,,沈没船の怪物,,0,4
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,4
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,沈没船の怪物,,0,4
ぶと,名詞,一般,*,*,*,*,ぶと,ブト,ブト,,沈没船の怪物,,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,4
かぶり,動詞,自立,*,*,五段・ラ行,連用形,かぶる,カブリ,カブリ,,沈没船の怪物,,0,4
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,4
おもい,形容詞,自立,*,*,形容詞・アウオ段,基本形,おもい,オモイ,オモイ,,沈没船の怪物,,0,4
鉛,名詞,一般,*,*,*,*,鉛,ナマリ,ナマリ,,沈没船の怪物,,0,4
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,4
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ,,沈没船の怪物,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,沈没船の怪物,,0,4
くつ,名詞,一般,*,*,*,*,くつ,クツ,クツ,,沈没船の怪物,,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,4
はい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,はく,ハイ,ハイ,,沈没船の怪物,,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,4
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,4
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,,沈没船の怪物,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,4
潜水,名詞,サ変接続,*,*,*,*,潜水,センスイ,センスイ,,沈没船の怪物,,0,4
夫,名詞,一般,*,*,*,*,夫,オット,オット,,沈没船の怪物,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,沈没船の怪物,,0,4
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,4
作業船,名詞,固有名詞,一般,*,*,*,作業船,サギョウセン,サギョーセン,,沈没船の怪物,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,4
外,名詞,一般,*,*,*,*,外,ソト,ソト,,沈没船の怪物,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,沈没船の怪物,,0,4
わ,名詞,一般,*,*,*,*,わ,ワ,ワ,,沈没船の怪物,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,沈没船の怪物,,0,4
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ,,沈没船の怪物,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,沈没船の怪物,,0,4
鉄,名詞,一般,*,*,*,*,鉄,テツ,テツ,,沈没船の怪物,,0,4
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,沈没船の怪物,,0,4
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,沈没船の怪物,,0,4
ご,接頭詞,名詞接続,*,*,*,*,ご,ゴ,ゴ,,沈没船の怪物,,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,4
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,4
つたい,動詞,自立,*,*,五段・ワ行促音便,連用形,つたう,ツタイ,ツタイ,,沈没船の怪物,,0,4
おり,動詞,非自立,*,*,五段・ラ行,連用形,おる,オリ,オリ,,沈没船の怪物,,0,4
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,4
ブクブク,名詞,固有名詞,一般,*,*,*,ブクブク,ブクブク,ブクブク,,沈没船の怪物,,0,4
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,沈没船の怪物,,0,4
あわ,名詞,一般,*,*,*,*,あわ,アワ,アワ,,沈没船の怪物,,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,4
たて,動詞,自立,*,*,一段,連用形,たてる,タテ,タテ,,沈没船の怪物,,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,4
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,4
青い,形容詞,自立,*,*,形容詞・アウオ段,基本形,青い,アオイ,アオイ,,沈没船の怪物,,0,4
海,名詞,一般,*,*,*,*,海,ウミ,ウミ,,沈没船の怪物,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,4
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,,沈没船の怪物,,0,4
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,沈没船の怪物,,0,4
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,4
はいっ,動詞,自立,*,*,五段・ラ行,連用タ接続,はいる,ハイッ,ハイッ,,沈没船の怪物,,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,4
いき,動詞,非自立,*,*,五段・カ行促音便,連用形,いく,イキ,イキ,,沈没船の怪物,,0,4
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,沈没船の怪物,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,沈没船の怪物,,0,4
。,記号,句点,*,*,*,*,。,。,。,,沈没船の怪物,,0,4
空気,名詞,一般,*,*,*,*,空気,クウキ,クーキ,,沈没船の怪物,,0,5
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,沈没船の怪物,,0,5
送る,動詞,自立,*,*,五段・ラ行,基本形,送る,オクル,オクル,,沈没船の怪物,,0,5
くだ,名詞,一般,*,*,*,*,くだ,クダ,クダ,,沈没船の怪物,,0,5
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,沈没船の怪物,,0,5
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,5
いのち,名詞,一般,*,*,*,*,いのち,イノチ,イノチ,,沈没船の怪物,,0,5
綱,名詞,一般,*,*,*,*,綱,ツナ,ツナ,,沈没船の怪物,,0,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,沈没船の怪物,,0,5
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,5
グングン,副詞,一般,*,*,*,*,グングン,グングン,グングン,,沈没船の怪物,,0,5
のび,動詞,自立,*,*,一段,連用形,のびる,ノビ,ノビ,,沈没船の怪物,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,5
いき,動詞,非自立,*,*,五段・カ行促音便,連用形,いく,イキ,イキ,,沈没船の怪物,,0,5
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,沈没船の怪物,,0,5
。,記号,句点,*,*,*,*,。,。,。,,沈没船の怪物,,0,5
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,,沈没船の怪物,,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,沈没船の怪物,,0,6
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,6
海,名詞,一般,*,*,*,*,海,ウミ,ウミ,,沈没船の怪物,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,6
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,,沈没船の怪物,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,6
岩山,名詞,一般,*,*,*,*,岩山,イワヤマ,イワヤマ,,沈没船の怪物,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,6
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,,沈没船の怪物,,0,6
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,沈没船の怪物,,0,6
ところ,名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,,沈没船の怪物,,0,6
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,沈没船の怪物,,0,6
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,6
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ,,沈没船の怪物,,0,6
岩,名詞,一般,*,*,*,*,岩,イワ,イワ,,沈没船の怪物,,0,6
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,沈没船の怪物,,0,6
もりあがっ,動詞,自立,*,*,五段・ラ行,連用タ接続,もりあがる,モリアガッ,モリアガッ,,沈没船の怪物,,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,6
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,沈没船の怪物,,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,6
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,6
底,名詞,一般,*,*,*,*,底,ソコ,ソコ,,沈没船の怪物,,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,沈没船の怪物,,0,6
あんがい,副詞,一般,*,*,*,*,あんがい,アンガイ,アンガイ,,沈没船の怪物,,0,6
浅い,形容詞,自立,*,*,形容詞・アウオ段,基本形,浅い,アサイ,アサイ,,沈没船の怪物,,0,6
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,6
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,沈没船の怪物,,0,6
。,記号,句点,*,*,*,*,。,。,。,,沈没船の怪物,,0,6
水面,名詞,一般,*,*,*,*,水面,スイメン,スイメン,,沈没船の怪物,,0,7
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,沈没船の怪物,,0,7
三,名詞,数,*,*,*,*,三,サン,サン,,沈没船の怪物,,0,7
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,沈没船の怪物,,0,7
メートル,名詞,接尾,助数詞,*,*,*,メートル,メートル,メートル,,沈没船の怪物,,0,7
ぐらい,助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,,沈没船の怪物,,0,7
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,沈没船の怪物,,0,7
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,7
もう,副詞,一般,*,*,*,*,もう,モウ,モー,,沈没船の怪物,,0,7
海,名詞,一般,*,*,*,*,海,ウミ,ウミ,,沈没船の怪物,,0,7
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,7
底,名詞,一般,*,*,*,*,底,ソコ,ソコ,,沈没船の怪物,,0,7
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,沈没船の怪物,,0,7
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ,,沈没船の怪物,,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,沈没船の怪物,,0,7
しまい,動詞,非自立,*,*,五段・ワ行促音便,連用形,しまう,シマイ,シマイ,,沈没船の怪物,,0,7
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,沈没船の怪物,,0,7
。,記号,句点,*,*,*,*,。,。,。,,沈没船の怪物,,0,7
三,名詞,数,*,*,*,*,三,サン,サン,,沈没船の怪物,,0,8
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,沈没船の怪物,,0,8
メートル,名詞,接尾,助数詞,*,*,*,メートル,メートル,メートル,,沈没船の怪物,,0,8
も,助詞,係助詞,*,*,*,*,も,モ,モ,,沈没船の怪物,,0,8
おりる,動詞,自立,*,*,一段,基本形,おりる,オリル,オリル,,沈没船の怪物,,0,8
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,沈没船の怪物,,0,8
、,記号,読点,*,*,*,*,、,、,、,,沈没船の怪物,,0,8
海,名詞,一般,*,*,*,*,海,ウミ,ウミ,,沈没船の怪物,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,沈没船の怪物,,0,8
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,,沈没船の怪物,,0,8
