表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,しのびよる怪物,3,11
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,しのびよる怪物,3,11
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,しのびよる怪物,3,11
。,記号,句点,*,*,*,*,。,。,。,しのびよる怪物,3,11
賢二,名詞,固有名詞,人名,名,*,*,賢二,ケンジ,ケンジ,しのびよる怪物,3,12
君,名詞,接尾,人名,*,*,*,君,クン,クン,しのびよる怪物,3,12
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,しのびよる怪物,3,12
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,12
なんだか,副詞,一般,*,*,*,*,なんだか,ナンダカ,ナンダカ,しのびよる怪物,3,12
気味,名詞,一般,*,*,*,*,気味,キミ,キミ,しのびよる怪物,3,12
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,しのびよる怪物,3,12
わるく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,わるい,ワルク,ワルク,しのびよる怪物,3,12
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,しのびよる怪物,3,12
て,助詞,接続助詞,*,*,*,*,て,テ,テ,しのびよる怪物,3,12
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,12
じっと,副詞,一般,*,*,*,*,じっと,ジット,ジット,しのびよる怪物,3,12
机,名詞,一般,*,*,*,*,机,ツクエ,ツクエ,しのびよる怪物,3,12
の,助詞,連体化,*,*,*,*,の,ノ,ノ,しのびよる怪物,3,12
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,しのびよる怪物,3,12
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,しのびよる怪物,3,12
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ,しのびよる怪物,3,12
て,助詞,接続助詞,*,*,*,*,て,テ,テ,しのびよる怪物,3,12
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,しのびよる怪物,3,12
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,しのびよる怪物,3,12
と,助詞,接続助詞,*,*,*,*,と,ト,ト,しのびよる怪物,3,12
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,12
電気スタンド,名詞,固有名詞,一般,*,*,*,電気スタンド,デンキスタンド,デンキスタンド,しのびよる怪物,3,12
の,助詞,連体化,*,*,*,*,の,ノ,ノ,しのびよる怪物,3,12
台,名詞,一般,*,*,*,*,台,ダイ,ダイ,しのびよる怪物,3,12
の,助詞,連体化,*,*,*,*,の,ノ,ノ,しのびよる怪物,3,12
むこう,名詞,形容動詞語幹,*,*,*,*,無効,ムコウ,ムコー,しのびよる怪物,3,12
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,しのびよる怪物,3,12
わ,名詞,一般,*,*,*,*,わ,ワ,ワ,しのびよる怪物,3,12
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,しのびよる怪物,3,12
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,12
黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,黒い,クロイ,クロイ,しのびよる怪物,3,12
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ,しのびよる怪物,3,12
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,しのびよる怪物,3,12
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,しのびよる怪物,3,12
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,12
はいだし,動詞,自立,*,*,五段・サ行,連用形,はいだす,ハイダシ,ハイダシ,しのびよる怪物,3,12
て,助詞,接続助詞,*,*,*,*,て,テ,テ,しのびよる怪物,3,12
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,しのびよる怪物,3,12
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,しのびよる怪物,3,12
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,しのびよる怪物,3,12
。,記号,句点,*,*,*,*,。,。,。,しのびよる怪物,3,12
カブトムシ,名詞,一般,*,*,*,*,カブトムシ,カブトムシ,カブトムシ,しのびよる怪物,3,13
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,しのびよる怪物,3,13
。,記号,句点,*,*,*,*,。,。,。,しのびよる怪物,3,13
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク,しのびよる怪物,3,14
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,しのびよる怪物,3,14
と,助詞,接続助詞,*,*,*,*,と,ト,ト,しのびよる怪物,3,14
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,14
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,しのびよる怪物,3,14
カブトムシ,名詞,一般,*,*,*,*,カブトムシ,カブトムシ,カブトムシ,しのびよる怪物,3,14
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,しのびよる怪物,3,14
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,しのびよる怪物,3,14
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,14
頭,名詞,一般,*,*,*,*,頭,アタマ,アタマ,しのびよる怪物,3,14
の,助詞,連体化,*,*,*,*,の,ノ,ノ,しのびよる怪物,3,14
てっぺん,名詞,一般,*,*,*,*,てっぺん,テッペン,テッペン,しのびよる怪物,3,14
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,しのびよる怪物,3,14
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,14
ニューッと,副詞,一般,*,*,*,*,ニューッと,ニューット,ニューット,しのびよる怪物,3,14
、,記号,読点,*,*,*,*,、,、,、,しのびよる怪物,3,14
