表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,上,,0,3
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,上,,0,3
。,記号,句点,*,*,*,*,。,。,。,,上,,0,3
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ,,上,,0,4
話さ,動詞,自立,*,*,五段・サ行,未然形,話す,ハナサ,ハナサ,,上,,0,4
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,上,,0,4
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,上,,0,4
」,記号,括弧閉,*,*,*,*,」,」,」,,上,,0,4
一人,名詞,一般,*,*,*,*,一人,ヒトリ,ヒトリ,,上,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,4
青年,名詞,一般,*,*,*,*,青年,セイネン,セイネン,,上,,0,4
紳士,名詞,一般,*,*,*,*,紳士,シンシ,シンシ,,上,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,4
、,記号,読点,*,*,*,*,、,、,、,,上,,0,4
こう,副詞,助詞類接続,*,*,*,*,こう,コウ,コー,,上,,0,4
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,,上,,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,上,,0,4
、,記号,読点,*,*,*,*,、,、,、,,上,,0,4
赤い,形容詞,自立,*,*,形容詞・アウオ段,基本形,赤い,アカイ,アカイ,,上,,0,4
血,名詞,一般,*,*,*,*,血,チ,チ,,上,,0,4
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,,上,,0,4
滴る,動詞,自立,*,*,五段・ラ行,基本形,滴る,シタタル,シタタル,,上,,0,4
肉,名詞,一般,*,*,*,*,肉,ニク,ニク,,上,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,4
切れ,名詞,一般,*,*,*,*,切れ,キレ,キレ,,上,,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,上,,0,4
口,名詞,一般,*,*,*,*,口,クチ,クチ,,上,,0,4
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,上,,0,4
持っ,動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,,上,,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,上,,0,4
行っ,動詞,非自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,,上,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,4
。,記号,句点,*,*,*,*,。,。,。,,上,,0,4
「,記号,括弧開,*,*,*,*,「,「,「,,上,,0,5
じゃ,接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,,上,,0,5
、,記号,読点,*,*,*,*,、,、,、,,上,,0,5
一つ,名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,,上,,0,5
話す,動詞,自立,*,*,五段・サ行,基本形,話す,ハナス,ハナス,,上,,0,5
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,上,,0,5
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,,上,,0,5
。,記号,句点,*,*,*,*,。,。,。,,上,,0,5
オイ,名詞,固有名詞,一般,*,*,*,oi,オイ,オイ,,上,,0,6
、,記号,読点,*,*,*,*,、,、,、,,上,,0,6
ボーイ,名詞,一般,*,*,*,*,ボーイ,ボーイ,ボーイ,,上,,0,6
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,,上,,0,6
、,記号,読点,*,*,*,*,、,、,、,,上,,0,6
ビール,名詞,一般,*,*,*,*,ビール,ビール,ビール,,上,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,6
御,接頭詞,名詞接続,*,*,*,*,御,ゴ,ゴ,,上,,0,6
代り,名詞,一般,*,*,*,*,代り,カワリ,カワリ,,上,,0,6
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,上,,0,6
」,記号,括弧閉,*,*,*,*,」,」,」,,上,,0,6
身形,名詞,一般,*,*,*,*,身形,ミナリ,ミナリ,,上,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,6
端正,名詞,形容動詞語幹,*,*,*,*,端正,タンセイ,タンセイ,,上,,0,6
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,上,,0,6
のに,助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,,上,,0,6
そぐわ,動詞,自立,*,*,五段・ワ行促音便,未然形,そぐう,ソグワ,ソグワ,,上,,0,6
ず,助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ,,上,,0,6
、,記号,読点,*,*,*,*,、,、,、,,上,,0,6
髪の毛,名詞,一般,*,*,*,*,髪の毛,カミノケ,カミノケ,,上,,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,上,,0,6
馬鹿に,副詞,一般,*,*,*,*,馬鹿に,バカニ,バカニ,,上,,0,6
モジャモジャ,名詞,形容動詞語幹,*,*,*,*,もじゃもじゃ,モジャモジャ,モジャモジャ,,上,,0,6
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,上,,0,6
伸し,動詞,自立,*,*,五段・サ行,連用形,伸す,ノバシ,ノバシ,,上,,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,6
、,記号,読点,*,*,*,*,、,、,、,,上,,0,6
相手,名詞,一般,*,*,*,*,相手,アイテ,アイテ,,上,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,6
青年,名詞,一般,*,*,*,*,青年,セイネン,セイネン,,上,,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,上,,0,6
、,記号,読点,*,*,*,*,、,、,、,,上,,0,6
次,名詞,一般,*,*,*,*,次,ツギ,ツギ,,上,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,6
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,,上,,0,6
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,上,,0,6
語り,動詞,自立,*,*,五段・ラ行,連用形,語る,カタリ,カタリ,,上,,0,6
出し,動詞,非自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ,,上,,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,6
。,記号,句点,*,*,*,*,。,。,。,,上,,0,6
「,記号,括弧開,*,*,*,*,「,「,「,,上,,0,7
時,名詞,一般,*,*,*,*,時,トキ,トキ,,上,,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,上,,0,7
――,記号,一般,*,*,*,*,――,――,――,,上,,0,7
大正,名詞,固有名詞,一般,*,*,*,大正,タイショウ,タイショー,,上,,0,7
――,記号,一般,*,*,*,*,――,――,――,,上,,0,7
年,名詞,一般,*,*,*,*,年,トシ,トシ,,上,,0,7
十月十日,名詞,固有名詞,人名,一般,*,*,十月十日,トツキトオカ,トツキトオカ,,上,,0,7
午前四時,名詞,固有名詞,人名,一般,*,*,午前四時,ゴゼンジ,ゴゼンジ,,上,,0,7
、,記号,読点,*,*,*,*,、,、,、,,上,,0,7
所,名詞,一般,*,*,*,*,所,トコロ,トコロ,,上,,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,上,,0,7
――,記号,一般,*,*,*,*,――,――,――,,上,,0,7
町,名詞,一般,*,*,*,*,町,マチ,マチ,,上,,0,7
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,7
町外れ,名詞,一般,*,*,*,*,町外れ,マチハズレ,マチハズレ,,上,,0,7
、,記号,読点,*,*,*,*,、,、,、,,上,,0,7
富田,名詞,固有名詞,人名,姓,*,*,富田,トミタ,トミタ,,上,,0,7
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,,上,,0,7
邸,名詞,接尾,一般,*,*,*,邸,テイ,テイ,,上,,0,7
裏,名詞,一般,*,*,*,*,裏,ウラ,ウラ,,上,,0,7
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,7
鉄道線路,名詞,固有名詞,一般,*,*,*,鉄道線路,テツドウセンロ,テツドーセンロ,,上,,0,7
、,記号,読点,*,*,*,*,、,、,、,,上,,0,7
これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,,上,,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,7
舞台面,名詞,一般,*,*,*,*,舞台面,ブタイメン,ブタイメン,,上,,0,7
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,上,,0,7
。,記号,句点,*,*,*,*,。,。,。,,上,,0,7
冬,名詞,一般,*,*,*,*,冬,フユ,フユ,,上,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,8
、,記号,読点,*,*,*,*,、,、,、,,上,,0,8
（,記号,括弧開,*,*,*,*,（,（,（,,上,,0,8
イヤ,名詞,一般,*,*,*,*,イヤ,イヤ,イヤ,,上,,0,8
、,記号,読点,*,*,*,*,、,、,、,,上,,0,8
秋,名詞,固有名詞,人名,姓,*,*,秋,アキ,アキ,,上,,0,8
かな,名詞,固有名詞,人名,名,*,*,かな,カナ,カナ,,上,,0,8
、,記号,読点,*,*,*,*,、,、,、,,上,,0,8
マア,名詞,一般,*,*,*,*,まあ,マア,マー,,上,,0,8
どっち,名詞,代名詞,一般,*,*,*,どっち,ドッチ,ドッチ,,上,,0,8
でも,助詞,副助詞,*,*,*,*,でも,デモ,デモ,,上,,0,8
いい,形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イイ,,上,,0,8
や,助詞,終助詞,*,*,*,*,や,ヤ,ヤ,,上,,0,8
）,記号,括弧閉,*,*,*,*,）,）,）,,上,,0,8
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,,上,,0,8
薄暗い,形容詞,自立,*,*,形容詞・アウオ段,基本形,薄暗い,ウスグライ,ウスグライ,,上,,0,8
暁,名詞,一般,*,*,*,*,暁,アカツキ,アカツキ,,上,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,8
、,記号,読点,*,*,*,*,、,、,、,,上,,0,8
静寂,名詞,一般,*,*,*,*,静寂,セイジャク,セイジャク,,上,,0,8
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,上,,0,8
破っ,動詞,自立,*,*,五段・ラ行,連用タ接続,破る,ヤブッ,ヤブッ,,上,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,上,,0,8
、,記号,読点,*,*,*,*,、,、,、,,上,,0,8
上り,名詞,一般,*,*,*,*,上り,ノボリ,ノボリ,,上,,0,8
第,接頭詞,数接続,*,*,*,*,第,ダイ,ダイ,,上,,0,8
○,名詞,数,*,*,*,*,○,レイ,レイ,,上,,0,8
号,名詞,接尾,一般,*,*,*,号,ゴウ,ゴー,,上,,0,8
列車,名詞,一般,*,*,*,*,列車,レッシャ,レッシャ,,上,,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,8
驀進,名詞,サ変接続,*,*,*,*,驀進,バクシン,バクシン,,上,,0,8
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,上,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,上,,0,8
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ,,上,,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,8
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,上,,0,8
思い,動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,,上,,0,8
給え,動詞,自立,*,*,五段・ワ行促音便,命令ｅ,給う,タマエ,タマエ,,上,,0,8
。,記号,句点,*,*,*,*,。,。,。,,上,,0,8
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,上,,0,9
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,上,,0,9
、,記号,読点,*,*,*,*,、,、,、,,上,,0,9
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,,上,,0,9
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,上,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,9
訳,名詞,非自立,一般,*,*,*,訳,ワケ,ワケ,,上,,0,9
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,上,,0,9
、,記号,読点,*,*,*,*,、,、,、,,上,,0,9
突然,副詞,助詞類接続,*,*,*,*,突然,トツゼン,トツゼン,,上,,0,9
けたたましい,形容詞,自立,*,*,形容詞・イ段,基本形,けたたましい,ケタタマシイ,ケタタマシイ,,上,,0,9
警笛,名詞,一般,*,*,*,*,警笛,ケイテキ,ケイテキ,,上,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,9
鳴っ,動詞,自立,*,*,五段・ラ行,連用タ接続,鳴る,ナッ,ナッ,,上,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,9
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,上,,0,9
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,上,,0,9
思う,動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,,上,,0,9
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,上,,0,9
、,記号,読点,*,*,*,*,、,、,、,,上,,0,9
非常,名詞,形容動詞語幹,*,*,*,*,非常,ヒジョウ,ヒジョー,,上,,0,9
制動,名詞,サ変接続,*,*,*,*,制動,セイドウ,セイドー,,上,,0,9
機,名詞,接尾,一般,*,*,*,機,キ,キ,,上,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,9
力,名詞,一般,*,*,*,*,力,チカラ,チカラ,,上,,0,9
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,上,,0,9
、,記号,読点,*,*,*,*,、,、,、,,上,,0,9
列車,名詞,一般,*,*,*,*,列車,レッシャ,レッシャ,,上,,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,上,,0,9
出し抜け,名詞,形容動詞語幹,*,*,*,*,出し抜け,ダシヌケ,ダシヌケ,,上,,0,9
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,上,,0,9
止め,動詞,自立,*,*,一段,未然形,止める,トメ,トメ,,上,,0,9
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,,上,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,9
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,上,,0,9
、,記号,読点,*,*,*,*,、,、,、,,上,,0,9
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ,,上,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,9
違い,名詞,ナイ形容詞語幹,*,*,*,*,違い,チガイ,チガイ,,上,,0,9
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,上,,0,9
車,名詞,一般,*,*,*,*,車,クルマ,クルマ,,上,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,9
止まる,動詞,自立,*,*,五段・ラ行,基本形,止まる,トマル,トマル,,上,,0,9
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ,,上,,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,上,,0,9
、,記号,読点,*,*,*,*,、,、,、,,上,,0,9
一人,名詞,一般,*,*,*,*,一人,ヒトリ,ヒトリ,,上,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,9
婦人,名詞,一般,*,*,*,*,婦人,フジン,フジン,,上,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,9
轢殺,名詞,サ変接続,*,*,*,*,轢殺,レキサツ,レキサツ,,上,,0,9
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,,上,,0,9
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,,上,,0,9
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,上,,0,9
了,名詞,固有名詞,人名,名,*,*,了,リョウ,リョー,,上,,0,9
っ,動詞,非自立,*,*,五段・カ行促音便,連用タ接続,く,ッ,ッ,,上,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,9
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,上,,0,9
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,上,,0,9
。,記号,句点,*,*,*,*,。,。,。,,上,,0,9
僕,名詞,代名詞,一般,*,*,*,僕,ボク,ボク,,上,,0,10
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,上,,0,10
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,上,,0,10
現場,名詞,一般,*,*,*,*,現場,ゲンバ,ゲンバ,,上,,0,10
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,上,,0,10
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ,,上,,0,10
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,10
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,上,,0,10
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,上,,0,10
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,上,,0,10
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,上,,0,10
。,記号,句点,*,*,*,*,。,。,。,,上,,0,10
初めて,副詞,一般,*,*,*,*,初めて,ハジメテ,ハジメテ,,上,,0,11
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,11
経験,名詞,サ変接続,*,*,*,*,経験,ケイケン,ケイケン,,上,,0,11
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,上,,0,11
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,上,,0,11
、,記号,読点,*,*,*,*,、,、,、,,上,,0,11
実際,副詞,助詞類接続,*,*,*,*,実際,ジッサイ,ジッサイ,,上,,0,11
いや,名詞,形容動詞語幹,*,*,*,*,いや,イヤ,イヤ,,上,,0,11
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,上,,0,11
気持,名詞,一般,*,*,*,*,気持,キモチ,キモチ,,上,,0,11
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,11
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,上,,0,11
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,上,,0,11
。,記号,句点,*,*,*,*,。,。,。,,上,,0,11
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,上,,0,12
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,12
問題,名詞,ナイ形容詞語幹,*,*,*,*,問題,モンダイ,モンダイ,,上,,0,12
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,12
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,,上,,0,12
令夫人,名詞,一般,*,*,*,*,令夫人,レイフジン,レイフジン,,上,,0,12
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,,上,,0,12
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,12
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,上,,0,12
さ,助詞,終助詞,*,*,*,*,さ,サ,サ,,上,,0,12
。,記号,句点,*,*,*,*,。,。,。,,上,,0,12
車掌,名詞,一般,*,*,*,*,車掌,シャショウ,シャショー,,上,,0,13
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,13
急報,名詞,サ変接続,*,*,*,*,急報,キュウホウ,キューホー,,上,,0,13
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,上,,0,13
其筋,名詞,一般,*,*,*,*,*,*,*,,上,,0,13
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,13
連中,名詞,一般,*,*,*,*,連中,レンチュウ,レンチュー,,上,,0,13
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,13
やって来る,動詞,自立,*,*,カ変・来ル,基本形,やって来る,ヤッテクル,ヤッテクル,,上,,0,13
。,記号,句点,*,*,*,*,。,。,。,,上,,0,13
野次馬,名詞,一般,*,*,*,*,野次馬,ヤジウマ,ヤジウマ,,上,,0,14
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,14
集る,動詞,自立,*,*,五段・ラ行,基本形,集る,タカル,タカル,,上,,0,14
。,記号,句点,*,*,*,*,。,。,。,,上,,0,14
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,上,,0,15
うち,名詞,非自立,副詞可能,*,*,*,うち,ウチ,ウチ,,上,,0,15
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,上,,0,15
誰,名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,,上,,0,15
れ,助動詞,*,*,*,文語・ル,未然形,る,レ,レ,,上,,0,15
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,上,,0,15
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,15
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,,上,,0,15
邸,名詞,接尾,一般,*,*,*,邸,テイ,テイ,,上,,0,15
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,上,,0,15
知らせる,動詞,自立,*,*,一段,基本形,知らせる,シラセル,シラセル,,上,,0,15
、,記号,読点,*,*,*,*,、,、,、,,上,,0,15
驚い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,驚く,オドロイ,オドロイ,,上,,0,15
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,上,,0,15
主人,名詞,一般,*,*,*,*,主人,シュジン,シュジン,,上,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,15
博士,名詞,一般,*,*,*,*,博士,ハカセ,ハカセ,,上,,0,15
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,,上,,0,15
召使,名詞,一般,*,*,*,*,召使,メシツカイ,メシツカイ,,上,,0,15
達,名詞,接尾,一般,*,*,*,達,タチ,タチ,,上,,0,15
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,上,,0,15
飛出し,動詞,自立,*,*,五段・サ行,連用形,飛出す,トビダシ,トビダシ,,上,,0,15
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,上,,0,15
来る,動詞,非自立,*,*,カ変・来ル,基本形,来る,クル,クル,,上,,0,15
、,記号,読点,*,*,*,*,、,、,、,,上,,0,15
丁度,副詞,一般,*,*,*,*,丁度,チョウド,チョード,,上,,0,15
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,上,,0,15
騒ぎ,名詞,一般,*,*,*,*,騒ぎ,サワギ,サワギ,,上,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,上,,0,15
最中,名詞,一般,*,*,*,*,最中,サイチュウ,サイチュー,,上,,0,15
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,上,,0,15
、,記号,読点,*,*,*,*,、,、,、,,上,,0,15
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ,,上,,0,15
も,助詞,係助詞,*,*,*,*,も,モ,モ,,上,,0,15
知っ,動詞,自立,*,*,五段・ラ行,連用タ接続,知る,シッ,シッ,,上,,0,15
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,上,,0,15
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,上,,0,15
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,,上,,0,15
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,上,,0,15
、,記号,読点,*,*,*,*,、,、,、,,上,,0,15
当時,名詞,副詞可能,*,*,*,*,当時,トウジ,トージ,,上,,0,15
――,記号,一般,*,*,*,*,――,――,――,,上,,0,15
町,名詞,一般,*,*,*,*,町,マチ,マチ,,上,,0,15
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,上,,0,15
遊び,名詞,一般,*,*,*,*,遊び,アソビ,アソビ,,上,,0,15
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,上,,0,15
