表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
色,名詞,一般,*,*,*,*,色,イロ,イロ,歯車の音,0,12
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音,0,12
ソフト,名詞,一般,*,*,*,*,ソフト,ソフト,ソフト,歯車の音,0,12
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,歯車の音,0,12
かぶっ,動詞,自立,*,*,五段・ラ行,連用タ接続,かぶる,カブッ,カブッ,歯車の音,0,12
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音,0,12
大男,名詞,一般,*,*,*,*,大男,オオオトコ,オーオトコ,歯車の音,0,12
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音,0,12
。,記号,句点,*,*,*,*,。,。,。,歯車の音,0,12
この,連体詞,*,*,*,*,*,この,コノ,コノ,歯車の音,0,13
寒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,寒い,サムイ,サムイ,歯車の音,0,13
のに,助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,歯車の音,0,13
外套,名詞,一般,*,*,*,*,外套,ガイトウ,ガイトー,歯車の音,0,13
も,助詞,係助詞,*,*,*,*,も,モ,モ,歯車の音,0,13
着,動詞,自立,*,*,一段,連用形,着る,キ,キ,歯車の音,0,13
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音,0,13
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,歯車の音,0,13
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,歯車の音,0,13
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,歯車の音,0,13
。,記号,句点,*,*,*,*,。,。,。,歯車の音,0,13
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,歯車の音,0,14
男,名詞,一般,*,*,*,*,男,オトコ,オトコ,歯車の音,0,14
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音,0,14
歩き,名詞,一般,*,*,*,*,歩き,アルキ,アルキ,歯車の音,0,14
かた,名詞,接尾,一般,*,*,*,かた,カタ,カタ,歯車の音,0,14
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音,0,14
、,記号,読点,*,*,*,*,、,、,、,歯車の音,0,14
じつに,副詞,一般,*,*,*,*,じつに,ジツニ,ジツニ,歯車の音,0,14
へん,名詞,一般,*,*,*,*,へん,ヘン,ヘン,歯車の音,0,14
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音,0,14
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音,0,14
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音,0,14
。,記号,句点,*,*,*,*,。,。,。,歯車の音,0,14
お巡りさん,名詞,一般,*,*,*,*,お巡りさん,オマワリサン,オマワリサン,歯車の音,0,15
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,歯車の音,0,15
、,記号,読点,*,*,*,*,、,、,、,歯車の音,0,15
よっぱらい,動詞,自立,*,*,五段・ワ行促音便,連用形,よっぱらう,ヨッパライ,ヨッパライ,歯車の音,0,15
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,歯車の音,0,15
と,助詞,格助詞,引用,*,*,*,と,ト,ト,歯車の音,0,15
思っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,歯車の音,0,15
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音,0,15
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音,0,15
も,助詞,係助詞,*,*,*,*,も,モ,モ,歯車の音,0,15
、,記号,読点,*,*,*,*,、,、,、,歯車の音,0,15
むりはありません,名詞,一般,*,*,*,*,*,*,*,歯車の音,0,15
。,記号,句点,*,*,*,*,。,。,。,歯車の音,0,15
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,歯車の音,0,16
、,記号,読点,*,*,*,*,、,、,、,歯車の音,0,16
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク,歯車の音,0,16
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,歯車の音,0,16
と,助詞,接続助詞,*,*,*,*,と,ト,ト,歯車の音,0,16
、,記号,読点,*,*,*,*,、,、,、,歯車の音,0,16
よっぱら,副詞,一般,*,*,*,*,よっぱら,ヨッパラ,ヨッパラ,歯車の音,0,16
いとも,副詞,一般,*,*,*,*,いとも,イトモ,イトモ,歯車の音,0,16
ちがい,動詞,自立,*,*,五段・ワ行促音便,連用形,ちがう,チガイ,チガイ,歯車の音,0,16
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,歯車の音,0,16
。,記号,句点,*,*,*,*,。,。,。,歯車の音,0,16
右ひだり,名詞,一般,*,*,*,*,右左,ミギヒダリ,ミギヒダリ,歯車の音,0,17
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,歯車の音,0,17
ヨロヨロ,副詞,一般,*,*,*,*,ヨロヨロ,ヨロヨロ,ヨロヨロ,歯車の音,0,17
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,歯車の音,0,17
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音,0,17
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,歯車の音,0,17
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,歯車の音,0,17
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,歯車の音,0,17
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音,0,17
、,記号,読点,*,*,*,*,、,、,、,歯車の音,0,17
