表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
天空,名詞,一般,*,*,*,*,天空,テンクウ,テンクー,Ｒすい星,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,2
まい子,名詞,固有名詞,人名,名,*,*,まい子,マイコ,マイコ,Ｒすい星,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,2
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,Ｒすい星,0,2
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,Ｒすい星,0,2
星,名詞,一般,*,*,*,*,星,ホシ,ホシ,Ｒすい星,0,2
で,助詞,格助詞,一般,*,*,*,で,デ,デ,Ｒすい星,0,2
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,2
うしろ,名詞,固有名詞,一般,*,*,*,うしろ,ウシロ,ウシロ,Ｒすい星,0,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,Ｒすい星,0,2
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,2
ほうき,名詞,一般,*,*,*,*,ほうき,ホウキ,ホーキ,Ｒすい星,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,2
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,Ｒすい星,0,2
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,Ｒすい星,0,2
ひらい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,ひらく,ヒライ,ヒライ,Ｒすい星,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,2
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,2
白い,名詞,一般,*,*,*,*,白衣,ハクイ,ハクイ,Ｒすい星,0,2
光,名詞,接尾,一般,*,*,*,光,コウ,コー,Ｒすい星,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,2
尾,名詞,一般,*,*,*,*,尾,オ,オ,Ｒすい星,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,Ｒすい星,0,2
ひい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,ひく,ヒイ,ヒイ,Ｒすい星,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,2
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,Ｒすい星,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,Ｒすい星,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,2
ふつう,副詞,助詞類接続,*,*,*,*,ふつう,フツウ,フツー,Ｒすい星,0,2
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,Ｒすい星,0,2
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,Ｒすい星,0,2
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,2
こんど,名詞,副詞可能,*,*,*,*,こんど,コンド,コンド,Ｒすい星,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,2
すい星,名詞,一般,*,*,*,*,すい星,スイセイ,スイセイ,Ｒすい星,0,2
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,2
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,2
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,Ｒすい星,0,2
光,名詞,一般,*,*,*,*,光,ヒカリ,ヒカリ,Ｒすい星,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,2
尾,名詞,一般,*,*,*,*,尾,オ,オ,Ｒすい星,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,2
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,2
ネジ,名詞,一般,*,*,*,*,ネジ,ネジ,ネジ,Ｒすい星,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,2
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,Ｒすい星,0,2
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,Ｒすい星,0,2
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,2
グルグル,副詞,一般,*,*,*,*,グルグル,グルグル,グルグル,Ｒすい星,0,2
まわっ,動詞,自立,*,*,五段・ラ行,連用タ接続,まわる,マワッ,マワッ,Ｒすい星,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,2
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,Ｒすい星,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,Ｒすい星,0,2
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,Ｒすい星,0,2
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,2
光,名詞,一般,*,*,*,*,光,ヒカリ,ヒカリ,Ｒすい星,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,3
ネジ,名詞,一般,*,*,*,*,ネジ,ネジ,ネジ,Ｒすい星,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,3
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,3
さき,名詞,一般,*,*,*,*,さき,サキ,サキ,Ｒすい星,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,3
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,Ｒすい星,0,3
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,Ｒすい星,0,3
ふとい,形容詞,自立,*,*,形容詞・アウオ段,基本形,ふとい,フトイ,フトイ,Ｒすい星,0,3
輪,名詞,一般,*,*,*,*,輪,ワ,ワ,Ｒすい星,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,Ｒすい星,0,3
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,Ｒすい星,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,3
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,3
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,Ｒすい星,0,3
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,3
ゆっくり,副詞,助詞類接続,*,*,*,*,ゆっくり,ユックリ,ユックリ,Ｒすい星,0,3
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,3
まわっ,動詞,自立,*,*,五段・ラ行,連用タ接続,まわる,マワッ,マワッ,Ｒすい星,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,3
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,Ｒすい星,0,3
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,Ｒすい星,0,3
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,Ｒすい星,0,3
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,3
発見,名詞,サ変接続,*,*,*,*,発見,ハッケン,ハッケン,Ｒすい星,0,4
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,Ｒすい星,0,4
れる,動詞,接尾,*,*,一段,基本形,れる,レル,レル,Ｒすい星,0,4
と,助詞,接続助詞,*,*,*,*,と,ト,ト,Ｒすい星,0,4
すぐ,副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ,Ｒすい星,0,4
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,4
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,Ｒすい星,0,4
望遠鏡,名詞,一般,*,*,*,*,望遠鏡,ボウエンキョウ,ボーエンキョー,Ｒすい星,0,4
写真,名詞,一般,*,*,*,*,写真,シャシン,シャシン,Ｒすい星,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,4
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,4
世界じゅう,名詞,一般,*,*,*,*,世界じゅう,セカイジュウ,セカイジュー,Ｒすい星,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,4
新聞,名詞,一般,*,*,*,*,新聞,シンブン,シンブン,Ｒすい星,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,Ｒすい星,0,4
のり,動詞,自立,*,*,五段・ラ行,連用形,のる,ノリ,ノリ,Ｒすい星,0,4
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,4
大さわぎ,名詞,サ変接続,*,*,*,*,大騒ぎ,オオサワギ,オオサワギ,Ｒすい星,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,Ｒすい星,0,4
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ,Ｒすい星,0,4
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,Ｒすい星,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,4
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,4
各国,名詞,一般,*,*,*,*,各国,カッコク,カッコク,Ｒすい星,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,5
天文学者,名詞,固有名詞,一般,*,*,*,天文学者,テンモンガクシャ,テンモンガクシャ,Ｒすい星,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,5
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,5
大,接頭詞,名詞接続,*,*,*,*,大,ダイ,ダイ,Ｒすい星,0,5
望遠鏡,名詞,一般,*,*,*,*,望遠鏡,ボウエンキョウ,ボーエンキョー,Ｒすい星,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,Ｒすい星,0,5
しがみつい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,しがみつく,シガミツイ,シガミツイ,Ｒすい星,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,5
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,5
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,Ｒすい星,0,5
すい星,名詞,一般,*,*,*,*,すい星,スイセイ,スイセイ,Ｒすい星,0,5
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,Ｒすい星,0,5
しらべ,動詞,自立,*,*,一段,連用形,しらべる,シラベ,シラベ,Ｒすい星,0,5
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,Ｒすい星,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,5
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,5
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,Ｒすい星,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,6
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,6
ふつう,名詞,一般,*,*,*,*,ふつう,フツウ,フツー,Ｒすい星,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,6
すい星,名詞,一般,*,*,*,*,すい星,スイセイ,スイセイ,Ｒすい星,0,6
と,助詞,格助詞,一般,*,*,*,と,ト,ト,Ｒすい星,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,6
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,6
まったく,副詞,助詞類接続,*,*,*,*,まったく,マッタク,マッタク,Ｒすい星,0,6
ちがっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,ちがう,チガッ,チガッ,Ｒすい星,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,6
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,6
きみょう,名詞,形容動詞語幹,*,*,*,*,奇妙,キミョウ,キミョー,Ｒすい星,0,6
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,Ｒすい星,0,6
星,名詞,一般,*,*,*,*,星,ホシ,ホシ,Ｒすい星,0,6
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,Ｒすい星,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,6
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,6
すい星,名詞,一般,*,*,*,*,すい星,スイセイ,スイセイ,Ｒすい星,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,7
なに,名詞,代名詞,一般,*,*,*,なに,ナニ,ナニ,Ｒすい星,0,7
で,助詞,格助詞,一般,*,*,*,で,デ,デ,Ｒすい星,0,7
でき,動詞,自立,*,*,一段,連用形,できる,デキ,デキ,Ｒすい星,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,7
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,Ｒすい星,0,7
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,Ｒすい星,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,7
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,7
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,Ｒすい星,0,7
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク,Ｒすい星,0,7
わから,動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,Ｒすい星,0,7
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,Ｒすい星,0,7
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,Ｒすい星,0,7
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,Ｒすい星,0,7
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,Ｒすい星,0,7
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,7
ふつう,名詞,一般,*,*,*,*,ふつう,フツウ,フツー,Ｒすい星,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,7
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,7
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ,Ｒすい星,0,7
粒,名詞,一般,*,*,*,*,粒,ツブ,ツブ,Ｒすい星,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,7
あつまっ,動詞,自立,*,*,五段・ラ行,連用タ接続,あつまる,アツマッ,アツマッ,Ｒすい星,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,7
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,7
光,名詞,一般,*,*,*,*,光,ヒカリ,ヒカリ,Ｒすい星,0,7
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,7
かたまり,動詞,自立,*,*,五段・ラ行,連用形,かたまる,カタマリ,カタマリ,Ｒすい星,0,7
と,助詞,格助詞,一般,*,*,*,と,ト,ト,Ｒすい星,0,7
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,Ｒすい星,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,7
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,Ｒすい星,0,7
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,Ｒすい星,0,7
と,助詞,格助詞,引用,*,*,*,と,ト,ト,Ｒすい星,0,7
いわ,動詞,自立,*,*,五段・ワ行促音便,未然形,いう,イワ,イワ,Ｒすい星,0,7
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,Ｒすい星,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,7
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,Ｒすい星,0,7
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,Ｒすい星,0,7
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,7
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,Ｒすい星,0,8
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,8
こん,名詞,固有名詞,人名,名,*,*,こん,コン,コン,Ｒすい星,0,8
どの,名詞,接尾,人名,*,*,*,どの,ドノ,ドノ,Ｒすい星,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,8
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,8
粒,名詞,一般,*,*,*,*,粒,ツブ,ツブ,Ｒすい星,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,8
あつまり,動詞,自立,*,*,五段・ラ行,連用形,あつまる,アツマリ,アツマリ,Ｒすい星,0,8
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,Ｒすい星,0,8
なくっ,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナクッ,ナクッ,Ｒすい星,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,8
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,8
ひとつ,名詞,副詞可能,*,*,*,*,ひとつ,ヒトツ,ヒトツ,Ｒすい星,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,8
小さな星,名詞,固有名詞,一般,*,*,*,小さな星,チイサナホシ,チーサナホシ,Ｒすい星,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,8
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,8
うしろ,名詞,固有名詞,一般,*,*,*,うしろ,ウシロ,ウシロ,Ｒすい星,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,Ｒすい星,0,8
ネジ,名詞,一般,*,*,*,*,ネジ,ネジ,ネジ,Ｒすい星,0,8
ネジ,名詞,一般,*,*,*,*,ネジ,ネジ,ネジ,Ｒすい星,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,8
光,名詞,一般,*,*,*,*,光,ヒカリ,ヒカリ,Ｒすい星,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,8
尾,名詞,一般,*,*,*,*,尾,オ,オ,Ｒすい星,0,8
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,Ｒすい星,0,8
ひい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,ひく,ヒイ,ヒイ,Ｒすい星,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,8
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,8
とん,動詞,自立,*,*,五段・バ行,連用タ接続,とぶ,トン,トン,Ｒすい星,0,8
で,助詞,接続助詞,*,*,*,*,で,デ,デ,Ｒすい星,0,8
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,Ｒすい星,0,8
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,Ｒすい星,0,8
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,Ｒすい星,0,8
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,8
この,連体詞,*,*,*,*,*,この,コノ,コノ,Ｒすい星,0,9
ふしぎ,名詞,形容動詞語幹,*,*,*,*,ふしぎ,フシギ,フシギ,Ｒすい星,0,9
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,Ｒすい星,0,9
星,名詞,一般,*,*,*,*,星,ホシ,ホシ,Ｒすい星,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,9
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,9
形,名詞,一般,*,*,*,*,形,カタチ,カタチ,Ｒすい星,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,9
すい星,名詞,一般,*,*,*,*,すい星,スイセイ,スイセイ,Ｒすい星,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,Ｒすい星,0,9
に,動詞,自立,*,*,一段,連用形,にる,ニ,ニ,Ｒすい星,0,9
て,助詞,接続助詞,*,*,*,*,て,テ,テ,Ｒすい星,0,9
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,Ｒすい星,0,9
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,Ｒすい星,0,9
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,9
Ｒ,記号,アルファベット,*,*,*,*,Ｒ,アール,アール,Ｒすい星,0,9
すい星,名詞,一般,*,*,*,*,すい星,スイセイ,スイセイ,Ｒすい星,0,9
と,助詞,格助詞,引用,*,*,*,と,ト,ト,Ｒすい星,0,9
名づけ,動詞,自立,*,*,一段,未然形,名づける,ナヅケ,ナズケ,Ｒすい星,0,9
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,Ｒすい星,0,9
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,Ｒすい星,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,9
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,9
さい,名詞,一般,*,*,*,*,さい,サイ,サイ,Ｒすい星,0,10
しょ,名詞,一般,*,*,*,*,しょ,ショ,ショ,Ｒすい星,0,10
発見,名詞,サ変接続,*,*,*,*,発見,ハッケン,ハッケン,Ｒすい星,0,10
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,Ｒすい星,0,10
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,10
学者,名詞,一般,*,*,*,*,学者,ガクシャ,ガクシャ,Ｒすい星,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,10
名まえ,名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,Ｒすい星,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,Ｒすい星,0,10
かしら,名詞,一般,*,*,*,*,かしら,カシラ,カシラ,Ｒすい星,0,10
文字,名詞,一般,*,*,*,*,文字,モジ,モジ,Ｒすい星,0,10
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,Ｒすい星,0,10
とっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,Ｒすい星,0,10
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,Ｒすい星,0,10
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,Ｒすい星,0,10
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,Ｒすい星,0,10
。,記号,句点,*,*,*,*,。,。,。,Ｒすい星,0,10
しばらく,副詞,助詞類接続,*,*,*,*,しばらく,シバラク,シバラク,Ｒすい星,0,11
日,名詞,一般,*,*,*,*,日,ヒ,ヒ,Ｒすい星,0,11
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,Ｒすい星,0,11
たつ,動詞,自立,*,*,五段・タ行,基本形,たつ,タツ,タツ,Ｒすい星,0,11
と,助詞,接続助詞,*,*,*,*,と,ト,ト,Ｒすい星,0,11
、,記号,読点,*,*,*,*,、,、,、,Ｒすい星,0,11
Ｒ,記号,アルファベット,*,*,*,*,Ｒ,アール,アール,Ｒすい星,0,11
すい星,名詞,一般,*,*,*,*,すい星,スイセイ,スイセイ,Ｒすい星,0,11
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,Ｒすい星,0,11
肉眼,名詞,一般,*,*,*,*,肉眼,ニクガン,ニクガン,Ｒすい星,0,11
