表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
井上一郎,名詞,固有名詞,人名,一般,*,*,井上一郎,イノウエイチロウ,イノーエイチロー,,動く映画館,,0,1
君,名詞,接尾,人名,*,*,*,君,クン,クン,,動く映画館,,0,1
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,動く映画館,,0,1
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,1
すこし,副詞,助詞類接続,*,*,*,*,すこし,スコシ,スコシ,,動く映画館,,0,1
おくびょう,名詞,形容動詞語幹,*,*,*,*,おくびょう,オクビョウ,オクビョー,,動く映画館,,0,1
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,動く映画館,,0,1
けれども,助詞,接続助詞,*,*,*,*,けれども,ケレドモ,ケレドモ,,動く映画館,,0,1
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,1
あい,名詞,一般,*,*,*,*,あい,アイ,アイ,,動く映画館,,0,1
きょう,名詞,副詞可能,*,*,*,*,きょう,キョウ,キョー,,動く映画館,,0,1
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,動く映画館,,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,1
野呂,名詞,固有名詞,人名,姓,*,*,野呂,ノロ,ノロ,,動く映画館,,0,1
一平,名詞,固有名詞,人名,名,*,*,一平,イッペイ,イッペイ,,動く映画館,,0,1
君,名詞,接尾,人名,*,*,*,君,クン,クン,,動く映画館,,0,1
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,動く映画館,,0,1
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,1
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,,動く映画館,,0,2
とも,助詞,副助詞,*,*,*,*,とも,トモ,トモ,,動く映画館,,0,2
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,2
小林芳雄,名詞,固有名詞,人名,一般,*,*,小林芳雄,コバヤシヨシオ,コバヤシヨシオ,,動く映画館,,0,2
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,,動く映画館,,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,動く映画館,,0,2
団長,名詞,一般,*,*,*,*,団長,ダンチョウ,ダンチョー,,動く映画館,,0,2
と,助詞,格助詞,一般,*,*,*,と,ト,ト,,動く映画館,,0,2
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,動く映画館,,0,2
少年探偵団,名詞,固有名詞,組織,*,*,*,少年探偵団,ショウネンタンテイダン,ショーネンタンテイダン,,動く映画館,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,2
団員,名詞,一般,*,*,*,*,団員,ダンイン,ダンイン,,動く映画館,,0,2
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,動く映画館,,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,動く映画館,,0,2
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,動く映画館,,0,2
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,2
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,,動く映画館,,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,動く映画館,,0,3
小学校,名詞,一般,*,*,*,*,小学校,ショウガッコウ,ショーガッコー,,動く映画館,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,3
六,名詞,数,*,*,*,*,六,ロク,ロク,,動く映画館,,0,3
年生,名詞,接尾,助数詞,*,*,*,年生,ネンセイ,ネンセイ,,動く映画館,,0,3
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,動く映画館,,0,3
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,動く映画館,,0,3
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,3
井上,名詞,固有名詞,人名,姓,*,*,井上,イノウエ,イノウエ,,動く映画館,,0,3
君,名詞,接尾,人名,*,*,*,君,クン,クン,,動く映画館,,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,動く映画館,,0,3
クラス,名詞,一般,*,*,*,*,クラス,クラス,クラス,,動く映画館,,0,3
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,動く映画館,,0,3
も,助詞,係助詞,*,*,*,*,も,モ,モ,,動く映画館,,0,3
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,3
いちばん,名詞,副詞可能,*,*,*,*,いちばん,イチバン,イチバン,,動く映画館,,0,3
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,動く映画館,,0,3
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,動く映画館,,0,3
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,動く映画館,,0,3
大きく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,大きい,オオキク,オーキク,,動く映画館,,0,3
力,名詞,一般,*,*,*,*,力,チカラ,チカラ,,動く映画館,,0,3
も,助詞,係助詞,*,*,*,*,も,モ,モ,,動く映画館,,0,3
強い,形容詞,自立,*,*,形容詞・アウオ段,基本形,強い,ツヨイ,ツヨイ,,動く映画館,,0,3
うえ,名詞,非自立,副詞可能,*,*,*,うえ,ウエ,ウエ,,動く映画館,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,動く映画館,,0,3
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,3
ときどき,名詞,一般,*,*,*,*,時時,トキドキ,トキドキ,,動く映画館,,0,3
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,3
おとうさん,名詞,一般,*,*,*,*,おとうさん,オトウサン,オトーサン,,動く映画館,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,動く映画館,,0,3
ボクシング,名詞,一般,*,*,*,*,ボクシング,ボクシング,ボクシング,,動く映画館,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,動く映画館,,0,3
ならっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,ならう,ナラッ,ナラッ,,動く映画館,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,3
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,動く映画館,,0,3
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,,動く映画館,,0,3
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,3
だれ,名詞,代名詞,一般,*,*,*,だれ,ダレ,ダレ,,動く映画館,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,動く映画館,,0,3
も,助詞,係助詞,*,*,*,*,も,モ,モ,,動く映画館,,0,3
負け,動詞,自立,*,*,一段,連用形,負ける,マケ,マケ,,動く映画館,,0,3
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,,動く映画館,,0,3
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,,動く映画館,,0,3
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,3
野呂,名詞,固有名詞,人名,姓,*,*,野呂,ノロ,ノロ,,動く映画館,,0,4
君,名詞,接尾,人名,*,*,*,君,クン,クン,,動く映画館,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,動く映画館,,0,4
井上,名詞,固有名詞,人名,姓,*,*,井上,イノウエ,イノウエ,,動く映画館,,0,4
君,名詞,接尾,人名,*,*,*,君,クン,クン,,動く映画館,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,動く映画館,,0,4
くらべる,動詞,自立,*,*,一段,基本形,くらべる,クラベル,クラベル,,動く映画館,,0,4
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,動く映画館,,0,4
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,4
ぐっと,副詞,一般,*,*,*,*,ぐっと,グット,グット,,動く映画館,,0,4
からだ,名詞,一般,*,*,*,*,からだ,カラダ,カラダ,,動く映画館,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,動く映画館,,0,4
小さく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,小さい,チイサク,チーサク,,動く映画館,,0,4
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,4
なかなか,副詞,助詞類接続,*,*,*,*,なかなか,ナカナカ,ナカナカ,,動く映画館,,0,4
チャメスケ,名詞,一般,*,*,*,*,*,*,*,,動く映画館,,0,4
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,動く映画館,,0,4
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,4
ノロ,名詞,一般,*,*,*,*,ノロ,ノロ,ノロ,,動く映画館,,0,5
ちゃん,名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,,動く映画館,,0,5
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,動く映画館,,0,5
あだな,名詞,一般,*,*,*,*,あだな,アダナ,アダナ,,動く映画館,,0,5
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,動く映画館,,0,5
とおっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とおる,トオッ,トーッ,,動く映画館,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,5
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,動く映画館,,0,5
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,動く映画館,,0,5
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,5
そういう,連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,,動く映画館,,0,6
ふう,名詞,非自立,形容動詞語幹,*,*,*,ふう,フウ,フー,,動く映画館,,0,6
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,動く映画館,,0,6
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,6
からだ,名詞,一般,*,*,*,*,からだ,カラダ,カラダ,,動く映画館,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,6
かっこう,名詞,一般,*,*,*,*,かっこう,カッコウ,カッコー,,動く映画館,,0,6
も,助詞,係助詞,*,*,*,*,も,モ,モ,,動く映画館,,0,6
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,6
性質,名詞,一般,*,*,*,*,性質,セイシツ,セイシツ,,動く映画館,,0,6
も,助詞,係助詞,*,*,*,*,も,モ,モ,,動く映画館,,0,6
ちがっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,ちがう,チガッ,チガッ,,動く映画館,,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,6
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,動く映画館,,0,6
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,動く映画館,,0,6
けれども,助詞,接続助詞,*,*,*,*,けれども,ケレドモ,ケレドモ,,動く映画館,,0,6
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,6
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,,動く映画館,,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,動く映画館,,0,6
大,名詞,一般,*,*,*,*,大,ダイ,ダイ,,動く映画館,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,6
なかよし,名詞,一般,*,*,*,*,なかよし,ナカヨシ,ナカヨシ,,動く映画館,,0,6
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,,動く映画館,,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,動く映画館,,0,6
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,6
「,記号,括弧開,*,*,*,*,「,「,「,,動く映画館,,0,7
おやっ,感動詞,*,*,*,*,*,おやっ,オヤッ,オヤッ,,動く映画館,,0,7
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,7
あれ,感動詞,*,*,*,*,*,あれ,アレ,アレ,,動く映画館,,0,7
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,7
なんだろう,名詞,固有名詞,一般,*,*,*,なんだろう,ナンダロウ,ナンダロー,,動く映画館,,0,7
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,7
へん,名詞,一般,*,*,*,*,へん,ヘン,ヘン,,動く映画館,,0,8
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,動く映画館,,0,8
紙しばい,名詞,一般,*,*,*,*,紙芝居,カミシバイ,カミシバイ,,動く映画館,,0,8
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,動く映画館,,0,8
ねえ,助詞,終助詞,*,*,*,*,ねえ,ネエ,ネー,,動く映画館,,0,8
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,8
」,記号,括弧閉,*,*,*,*,」,」,」,,動く映画館,,0,9
ノロ,名詞,一般,*,*,*,*,ノロ,ノロ,ノロ,,動く映画館,,0,9
ちゃん,名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,,動く映画館,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,動く映画館,,0,9
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,9
町,名詞,一般,*,*,*,*,町,マチ,マチ,,動く映画館,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,9
むこう,名詞,形容動詞語幹,*,*,*,*,無効,ムコウ,ムコー,,動く映画館,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,9
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,,動く映画館,,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,動く映画館,,0,9
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,9
おおぜい,名詞,一般,*,*,*,*,大勢,オオゼイ,オーゼイ,,動く映画館,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,9
子ども,名詞,一般,*,*,*,*,子ども,コドモ,コドモ,,動く映画館,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,動く映画館,,0,9
集まっ,動詞,自立,*,*,五段・ラ行,連用タ接続,集まる,アツマッ,アツマッ,,動く映画館,,0,9
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,9
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,動く映画館,,0,9
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,動く映画館,,0,9
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,動く映画館,,0,9
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,9
ゆびさし,動詞,自立,*,*,五段・サ行,連用形,ゆびさす,ユビサシ,ユビサシ,,動く映画館,,0,9
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,9
いい,動詞,自立,*,*,五段・ワ行促音便,連用形,いう,イイ,イイ,,動く映画館,,0,9
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,動く映画館,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,動く映画館,,0,9
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,9
「,記号,括弧開,*,*,*,*,「,「,「,,動く映画館,,0,10
うん,感動詞,*,*,*,*,*,うん,ウン,ウン,,動く映画館,,0,10
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,10
へん,名詞,非自立,一般,*,*,*,へん,ヘン,ヘン,,動く映画館,,0,10
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,動く映画館,,0,10
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,動く映画館,,0,10
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,10
紙しばい,名詞,一般,*,*,*,*,紙芝居,カミシバイ,カミシバイ,,動く映画館,,0,11
じゃ,助詞,副助詞,*,*,*,*,じゃ,ジャ,ジャ,,動く映画館,,0,11
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,動く映画館,,0,11
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,動く映画館,,0,11
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,11
自転車,名詞,一般,*,*,*,*,自転車,ジテンシャ,ジテンシャ,,動く映画館,,0,12
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,動く映画館,,0,12
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,,動く映画館,,0,12
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,12
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,12
自動車,名詞,一般,*,*,*,*,自動車,ジドウシャ,ジドーシャ,,動く映画館,,0,12
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,動く映画館,,0,12
とまっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とまる,トマッ,トマッ,,動く映画館,,0,12
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,12
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,動く映画館,,0,12
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,動く映画館,,0,12
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,12
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,,動く映画館,,0,13
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,13
みよ,動詞,非自立,*,*,一段,未然ウ接続,みる,ミヨ,ミヨ,,動く映画館,,0,13
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,動く映画館,,0,13
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,13
」,記号,括弧閉,*,*,*,*,」,」,」,,動く映画館,,0,14
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,,動く映画館,,0,14
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,動く映画館,,0,14
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,14
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,動く映画館,,0,14
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,,動く映画館,,0,14
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,動く映画館,,0,14
近づい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,近づく,チカヅイ,チカズイ,,動く映画館,,0,14
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,14
いき,動詞,非自立,*,*,五段・カ行促音便,連用形,いく,イキ,イキ,,動く映画館,,0,14
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,動く映画館,,0,14
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,動く映画館,,0,14
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,14
だんだん,副詞,助詞類接続,*,*,*,*,だんだん,ダンダン,ダンダン,,動く映画館,,0,14
ようす,動詞,自立,*,*,サ変・−スル,文語基本形,ようする,ヨウス,ヨース,,動く映画館,,0,14
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,動く映画館,,0,14
わかっ,動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,,動く映画館,,0,14
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,14
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,,動く映画館,,0,14
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,動く映画館,,0,14
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,動く映画館,,0,14
。,記号,句点,*,*,*,*,。,。,。,,動く映画館,,0,14
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,動く映画館,,0,15
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,動く映画館,,0,15
オート三輪,名詞,固有名詞,一般,*,*,*,オート三輪,オートサンリン,オートサンリン,,動く映画館,,0,15
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,動く映画館,,0,15
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,15
小型自動車,名詞,固有名詞,一般,*,*,*,小型自動車,コガタジドウシャ,コガタジドーシャ,,動く映画館,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,15
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,,動く映画館,,0,15
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,動く映画館,,0,15
作りかえ,動詞,自立,*,*,一段,連用形,作りかえる,ツクリカエ,ツクリカエ,,動く映画館,,0,15
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,動く映画館,,0,15
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,動く映画館,,0,15
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,動く映画館,,0,15
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,15
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,動く映画館,,0,15
自動車,名詞,一般,*,*,*,*,自動車,ジドウシャ,ジドーシャ,,動く映画館,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,15
うしろ,名詞,固有名詞,一般,*,*,*,うしろ,ウシロ,ウシロ,,動く映画館,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,15
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,,動く映画館,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,15
ところ,名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,,動く映画館,,0,15
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,動く映画館,,0,15
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,15
板,名詞,一般,*,*,*,*,板,イタ,イタ,,動く映画館,,0,15
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,動く映画館,,0,15
四角,名詞,形容動詞語幹,*,*,*,*,四角,シカク,シカク,,動く映画館,,0,15
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,動く映画館,,0,15
かこっ,動詞,自立,*,*,五段・タ行,連用タ接続,かこつ,カコッ,カコッ,,動く映画館,,0,15
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,動く映画館,,0,15
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,動く映画館,,0,15
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,動く映画館,,0,15
出っぱっ,動詞,自立,*,*,五段・ラ行,連用タ接続,出っぱる,デッパッ,デッパッ,,動く映画館,,0,15
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,15
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,動く映画館,,0,15
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,15
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,15
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,動く映画館,,0,15
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,動く映画館,,0,15
くに,名詞,一般,*,*,*,*,くに,クニ,クニ,,動く映画館,,0,15
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,15
二,名詞,数,*,*,*,*,二,ニ,ニ,,動く映画館,,0,15
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,動く映画館,,0,15
インチ,名詞,接尾,助数詞,*,*,*,インチ,インチ,インチ,,動く映画館,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,15
テレビ,名詞,一般,*,*,*,*,テレビ,テレビ,テレビ,,動く映画館,,0,15
ぐらい,助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,,動く映画館,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,15
大き,形容詞,自立,*,*,形容詞・イ段,ガル接続,大きい,オオキ,オーキ,,動く映画館,,0,15
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ,,動く映画館,,0,15
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,動く映画館,,0,15
白い,名詞,一般,*,*,*,*,白衣,ハクイ,ハクイ,,動く映画館,,0,15
スクリーン,名詞,一般,*,*,*,*,スクリーン,スクリーン,スクリーン,,動く映画館,,0,15
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,動く映画館,,0,15
、,記号,読点,*,*,*,*,、,、,、,,動く映画館,,0,15
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,,動く映画館,,0,15
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,動く映画館,,0,15
モヤモヤ,名詞,サ変接続,*,*,*,*,もやもや,モヤモヤ,モヤモヤ,,動く映画館,,0,15
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,動く映画館,,0,15
動い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,動く,ウゴイ,ウゴイ,,動く映画館,,0,15
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,動く映画館,,0,15
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,動く映画館,,0,15
