表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,,生腕,,0,1
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,1
殆ど,副詞,一般,*,*,*,*,殆ど,ホトンド,ホトンド,,生腕,,0,1
段畑,名詞,固有名詞,人名,姓,*,*,段畑,ダンバタ,ダンバタ,,生腕,,0,1
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,,生腕,,0,1
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,生腕,,0,1
暮し,名詞,一般,*,*,*,*,暮し,クラシ,クラシ,,生腕,,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,生腕,,0,1
立て,動詞,自立,*,*,一段,連用形,立てる,タテ,タテ,,生腕,,0,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,1
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,生腕,,0,1
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,,生腕,,0,1
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,生腕,,0,1
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,1
淋しい,形容詞,自立,*,*,形容詞・イ段,基本形,淋しい,サビシイ,サビシイ,,生腕,,0,1
寒村,名詞,一般,*,*,*,*,寒村,カンソン,カンソン,,生腕,,0,1
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,生腕,,0,1
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,,生腕,,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,1
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,生腕,,0,1
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,1
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,生腕,,0,1
陰鬱,名詞,形容動詞語幹,*,*,*,*,陰鬱,インウツ,インウツ,,生腕,,0,1
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,生腕,,0,1
空気,名詞,一般,*,*,*,*,空気,クウキ,クーキ,,生腕,,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,1
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,1
探偵小説,名詞,固有名詞,一般,*,*,*,探偵小説,タンテイショウセツ,タンテイショーセツ,,生腕,,0,1
家,名詞,接尾,一般,*,*,*,家,カ,カ,,生腕,,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,生腕,,0,1
喜ば,動詞,自立,*,*,五段・バ行,未然形,喜ぶ,ヨロコバ,ヨロコバ,,生腕,,0,1
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,,生腕,,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,1
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,1
平地,名詞,一般,*,*,*,*,平地,ヒラチ,ヒラチ,,生腕,,0,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,生腕,,0,2
比べ,動詞,自立,*,*,一段,連用形,比べる,クラベ,クラベ,,生腕,,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,2
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,2
日中,名詞,一般,*,*,*,*,日中,ニッチュウ,ニッチュー,,生腕,,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,2
半分,名詞,副詞可能,*,*,*,*,半分,ハンブン,ハンブン,,生腕,,0,2
程,助詞,副助詞,*,*,*,*,程,ホド,ホド,,生腕,,0,2
しか,助詞,係助詞,*,*,*,*,しか,シカ,シカ,,生腕,,0,2
なかっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ,,生腕,,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,2
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,2
朝,名詞,副詞可能,*,*,*,*,朝,アサ,アサ,,生腕,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,3
間,名詞,一般,*,*,*,*,間,マ,マ,,生腕,,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,生腕,,0,3
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,3
朝霧,名詞,固有名詞,人名,姓,*,*,朝霧,アサギリ,アサギリ,,生腕,,0,3
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,3
立ちこめ,動詞,自立,*,*,一段,連用形,立ちこめる,タチコメ,タチコメ,,生腕,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,3
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,生腕,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,3
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,3
お昼,名詞,副詞可能,*,*,*,*,お昼,オヒル,オヒル,,生腕,,0,3
頃,名詞,接尾,副詞可能,*,*,*,頃,ゴロ,ゴロ,,生腕,,0,3
ちょっと,副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,,生腕,,0,3
日光,名詞,固有名詞,地域,一般,*,*,日光,ニッコウ,ニッコー,,生腕,,0,3
がさ,名詞,一般,*,*,*,*,がさ,ガサ,ガサ,,生腕,,0,3
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,生腕,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,3
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,生腕,,0,3
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,生腕,,0,3
思う,動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,,生腕,,0,3
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,生腕,,0,3
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,3
もう,副詞,一般,*,*,*,*,もう,モウ,モー,,生腕,,0,3
夕方,名詞,副詞可能,*,*,*,*,夕方,ユウガタ,ユーガタ,,生腕,,0,3
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,生腕,,0,3
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,,生腕,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,3
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,3
段畑,名詞,固有名詞,人名,姓,*,*,段畑,ダンバタ,ダンバタ,,生腕,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,4
鋸,名詞,一般,*,*,*,*,鋸,ノコ,ノコ,,生腕,,0,4
型,名詞,接尾,一般,*,*,*,型,ガタ,ガタ,,生腕,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,生腕,,0,4
喰い,動詞,自立,*,*,五段・ワ行促音便,連用形,喰う,クイ,クイ,,生腕,,0,4
込ん,動詞,自立,*,*,五段・マ行,連用タ接続,込む,コン,コン,,生腕,,0,4
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,,生腕,,0,4
間々,名詞,固有名詞,地域,一般,*,*,間々,ママ,ママ,,生腕,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,生腕,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,生腕,,0,4
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,4
如何に,副詞,一般,*,*,*,*,如何に,イカニ,イカニ,,生腕,,0,4
勤勉,名詞,形容動詞語幹,*,*,*,*,勤勉,キンベン,キンベン,,生腕,,0,4
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,生腕,,0,4
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,生腕,,0,4
百姓,名詞,一般,*,*,*,*,百姓,ヒャクショウ,ヒャクショー,,生腕,,0,4
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,生腕,,0,4
も,助詞,係助詞,*,*,*,*,も,モ,モ,,生腕,,0,4
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,4
どうにも,副詞,一般,*,*,*,*,どうにも,ドウニモ,ドーニモ,,生腕,,0,4
切り開き,動詞,自立,*,*,五段・カ行イ音便,連用形,切り開く,キリヒラキ,キリヒラキ,,生腕,,0,4
様,名詞,接尾,人名,*,*,*,様,サマ,サマ,,生腕,,0,4
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,,生腕,,0,4
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,生腕,,0,4
深い森,名詞,固有名詞,一般,*,*,*,深い森,フカイモリ,フカイモリ,,生腕,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,4
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,4
千年,名詞,固有名詞,地域,一般,*,*,千年,チトセ,チトセ,,生腕,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,4
巨木,名詞,一般,*,*,*,*,巨木,キョボク,キョボク,,生腕,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,4
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,4
ドス,名詞,固有名詞,人名,名,*,*,ドス,ドス,ドス,,生腕,,0,4
黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,黒い,クロイ,クロイ,,生腕,,0,4
触手,名詞,一般,*,*,*,*,触手,ショクシュ,ショクシュ,,生腕,,0,4
みたい,名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,,生腕,,0,4
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,生腕,,0,4
這い出し,動詞,自立,*,*,五段・サ行,連用形,這い出す,ハイダシ,ハイダシ,,生腕,,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,4
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,生腕,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,4
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,4
段畑,名詞,固有名詞,人名,姓,*,*,段畑,ダンバタ,ダンバタ,,生腕,,0,5
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,生腕,,0,5
段畑,名詞,固有名詞,人名,姓,*,*,段畑,ダンバタ,ダンバタ,,生腕,,0,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,5
作っ,動詞,自立,*,*,五段・ラ行,連用タ接続,作る,ツクッ,ツクッ,,生腕,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,5
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,生腕,,0,5
溝,名詞,一般,*,*,*,*,溝,ミゾ,ミゾ,,生腕,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,5
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,,生腕,,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,生腕,,0,5
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,5
この,連体詞,*,*,*,*,*,この,コノ,コノ,,生腕,,0,5
太古,名詞,副詞可能,*,*,*,*,太古,タイコ,タイコ,,生腕,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,5
山村,名詞,一般,*,*,*,*,山村,サンソン,サンソン,,生腕,,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,生腕,,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,生腕,,0,5
似,動詞,自立,*,*,一段,連用形,似る,ニ,ニ,,生腕,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,5
も,助詞,係助詞,*,*,*,*,も,モ,モ,,生腕,,0,5
つか,動詞,自立,*,*,五段・カ行イ音便,未然形,つく,ツカ,ツカ,,生腕,,0,5
ぬ,助動詞,*,*,*,特殊・ヌ,基本形,ぬ,ヌ,ヌ,,生腕,,0,5
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,5
二本,名詞,固有名詞,人名,姓,*,*,二本,ニモト,ニモト,,生腕,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,5
鋼鉄,名詞,一般,*,*,*,*,鋼鉄,コウテツ,コーテツ,,生腕,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,5
道,名詞,一般,*,*,*,*,道,ミチ,ミチ,,生腕,,0,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,5
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,5
奇怪,名詞,形容動詞語幹,*,*,*,*,奇怪,キカイ,キカイ,,生腕,,0,5
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,生腕,,0,5
大蛇,名詞,一般,*,*,*,*,大蛇,ダイジャ,ダイジャ,,生腕,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,5
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,,生腕,,0,5
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,生腕,,0,5
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,5
ウネウネ,副詞,一般,*,*,*,*,ウネウネ,ウネウネ,ウネウネ,,生腕,,0,5
と,助詞,格助詞,一般,*,*,*,と,ト,ト,,生腕,,0,5
横たわっ,動詞,自立,*,*,五段・ラ行,連用タ接続,横たわる,ヨコタワッ,ヨコタワッ,,生腕,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,5
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,生腕,,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,5
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,5
日,名詞,一般,*,*,*,*,日,ヒ,ヒ,,生腕,,0,6
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,生腕,,0,6
八度,名詞,固有名詞,人名,姓,*,*,八度,ヤツド,ヤツド,,生腕,,0,6
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,6
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,生腕,,0,6
鉄路,名詞,一般,*,*,*,*,鉄路,テツロ,テツロ,,生腕,,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,生腕,,0,6
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,6
地震,名詞,一般,*,*,*,*,地震,ジシン,ジシン,,生腕,,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,生腕,,0,6
起し,動詞,自立,*,*,五段・サ行,連用形,起す,オコシ,オコシ,,生腕,,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,6
汽車,名詞,一般,*,*,*,*,汽車,キシャ,キシャ,,生腕,,0,6
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,6
通り過ぎ,動詞,自立,*,*,一段,連用形,通り過ぎる,トオリスギ,トーリスギ,,生腕,,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,6
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,6
黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,黒い,クロイ,クロイ,,生腕,,0,7
機関車,名詞,一般,*,*,*,*,機関車,キカンシャ,キカンシャ,,生腕,,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,7
勾配,名詞,一般,*,*,*,*,勾配,コウバイ,コーバイ,,生腕,,0,7
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,生腕,,0,7
喘い,動詞,自立,*,*,五段・ガ行,連用タ接続,喘ぐ,アエイ,アエイ,,生腕,,0,7
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,生腕,,0,7
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,7
ボ,名詞,一般,*,*,*,*,*,*,*,,生腕,,0,7
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,7
ボ,名詞,一般,*,*,*,*,*,*,*,,生腕,,0,7
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,7
ボ,名詞,一般,*,*,*,*,*,*,*,,生腕,,0,7
と,助詞,格助詞,一般,*,*,*,と,ト,ト,,生腕,,0,7
恐ろしい,形容詞,自立,*,*,形容詞・イ段,基本形,恐ろしい,オソロシイ,オソロシイ,,生腕,,0,7
煙,名詞,一般,*,*,*,*,煙,ケムリ,ケムリ,,生腕,,0,7
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,生腕,,0,7
吐き出し,動詞,自立,*,*,五段・サ行,連用形,吐き出す,ハキダシ,ハキダシ,,生腕,,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,7
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,7
山家,名詞,一般,*,*,*,*,山家,ヤマガ,ヤマガ,,生腕,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,8
夏,名詞,一般,*,*,*,*,夏,ナツ,ナツ,,生腕,,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,生腕,,0,8
早く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク,,生腕,,0,8
過ぎ,動詞,自立,*,*,一段,連用形,過ぎる,スギ,スギ,,生腕,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,8
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,8
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,生腕,,0,8
朝,名詞,副詞可能,*,*,*,*,朝,アサ,アサ,,生腕,,0,8
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,,生腕,,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,生腕,,0,8
もう,副詞,一般,*,*,*,*,もう,モウ,モー,,生腕,,0,8
冷々,副詞,一般,*,*,*,*,冷々,ヒヤヒヤ,ヒヤヒヤ,,生腕,,0,8
と,助詞,格助詞,一般,*,*,*,と,ト,ト,,生腕,,0,8
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,生腕,,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,8
秋,名詞,一般,*,*,*,*,秋,アキ,アキ,,生腕,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,8
気,名詞,非自立,一般,*,*,*,気,キ,キ,,生腕,,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,生腕,,0,8
感じ,動詞,自立,*,*,一段,未然形,感じる,カンジ,カンジ,,生腕,,0,8
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,,生腕,,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,8
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,8
都,名詞,一般,*,*,*,*,都,ト,ト,,生腕,,0,9
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,生腕,,0,9
帰ら,動詞,自立,*,*,五段・ラ行,未然形,帰る,カエラ,カエラ,,生腕,,0,9
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,,生腕,,0,9
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,生腕,,0,9
なら,動詞,非自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ,,生腕,,0,9
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,生腕,,0,9
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,9
この,連体詞,*,*,*,*,*,この,コノ,コノ,,生腕,,0,10
陰鬱,名詞,形容動詞語幹,*,*,*,*,陰鬱,インウツ,インウツ,,生腕,,0,10
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,生腕,,0,10
山,名詞,一般,*,*,*,*,山,ヤマ,ヤマ,,生腕,,0,10
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,,生腕,,0,10
森,名詞,一般,*,*,*,*,森,モリ,モリ,,生腕,,0,10
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,,生腕,,0,10
段畑,名詞,固有名詞,人名,姓,*,*,段畑,ダンバタ,ダンバタ,,生腕,,0,10
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,,生腕,,0,10
鉄道線路,名詞,固有名詞,一般,*,*,*,鉄道線路,テツドウセンロ,テツドーセンロ,,生腕,,0,10
とも,助詞,副助詞,*,*,*,*,とも,トモ,トモ,,生腕,,0,10
又,接続詞,*,*,*,*,*,又,マタ,マタ,,生腕,,0,10
暫く,副詞,一般,*,*,*,*,暫く,シバラク,シバラク,,生腕,,0,10
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,生腕,,0,10
別れ,名詞,一般,*,*,*,*,別れ,ワカレ,ワカレ,,生腕,,0,10
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,生腕,,0,10
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,10
青年,名詞,一般,*,*,*,*,青年,セイネン,セイネン,,生腕,,0,11
探偵,名詞,サ変接続,*,*,*,*,探偵,タンテイ,タンテイ,,生腕,,0,11
小説家,名詞,固有名詞,一般,*,*,*,小説家,ショウセツカ,ショーセツカ,,生腕,,0,11
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,生腕,,0,11
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,11
二月,名詞,副詞可能,*,*,*,*,二月,ニガツ,ニガツ,,生腕,,0,11
余り,名詞,接尾,一般,*,*,*,余り,アマリ,アマリ,,生腕,,0,11
通り,名詞,接尾,一般,*,*,*,通り,ドオリ,ドーリ,,生腕,,0,11
慣れ,動詞,自立,*,*,一段,連用形,慣れる,ナレ,ナレ,,生腕,,0,11
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,11
村,名詞,一般,*,*,*,*,村,ムラ,ムラ,,生腕,,0,11
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,11
細道,名詞,一般,*,*,*,*,細道,ホソミチ,ホソミチ,,生腕,,0,11
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,生腕,,0,11
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,11
一本,名詞,固有名詞,地域,一般,*,*,一本,イッポン,イッポン,,生腕,,0,11
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,11
樹,名詞,一般,*,*,*,*,樹,キ,キ,,生腕,,0,11
、,記号,読点,*,*,*,*,、,、,、,,生腕,,0,11
一,名詞,数,*,*,*,*,一,イチ,イチ,,生腕,,0,11
莖,名詞,一般,*,*,*,*,*,*,*,,生腕,,0,11
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,生腕,,0,11
草,名詞,一般,*,*,*,*,草,クサ,クサ,,生腕,,0,11
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,生腕,,0,11
も,助詞,係助詞,*,*,*,*,も,モ,モ,,生腕,,0,11
名残,名詞,一般,*,*,*,*,名残,ナゴリ,ナゴリ,,生腕,,0,11
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,生腕,,0,11
惜,名詞,一般,*,*,*,*,*,*,*,,生腕,,0,11
み,動詞,自立,*,*,一段,連用形,みる,ミ,ミ,,生腕,,0,11
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,,生腕,,0,11
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,,生腕,,0,11
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,生腕,,0,11
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,生腕,,0,11
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,生腕,,0,11
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,11
「,記号,括弧開,*,*,*,*,「,「,「,,生腕,,0,12
又,接続詞,*,*,*,*,*,又,マタ,マタ,,生腕,,0,12
淋しく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,淋しい,サビシク,サビシク,,生腕,,0,12
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,,生腕,,0,12
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,生腕,,0,12
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,生腕,,0,12
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,生腕,,0,12
。,記号,句点,*,*,*,*,。,。,。,,生腕,,0,12
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ,,生腕,,0,13
