表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,インパーフェクト・クライム,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,インパーフェクト・クライム,,0,3
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,インパーフェクト・クライム,,0,3
調子,名詞,一般,*,*,*,*,調子,チョウシ,チョーシ,,インパーフェクト・クライム,,0,3
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,インパーフェクト・クライム,,0,3
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,3
ポケット,名詞,一般,*,*,*,*,ポケット,ポケット,ポケット,,インパーフェクト・クライム,,0,3
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,インパーフェクト・クライム,,0,3
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,インパーフェクト・クライム,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,3
常用,名詞,サ変接続,*,*,*,*,常用,ジョウヨウ,ジョーヨー,,インパーフェクト・クライム,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,3
シガレット,名詞,一般,*,*,*,*,シガレット,シガレット,シガレット,,インパーフェクト・クライム,,0,3
・,記号,一般,*,*,*,*,・,・,・,,インパーフェクト・クライム,,0,3
ケース,名詞,一般,*,*,*,*,ケース,ケース,ケース,,インパーフェクト・クライム,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,インパーフェクト・クライム,,0,3
取出す,動詞,自立,*,*,五段・サ行,基本形,取出す,トリダス,トリダス,,インパーフェクト・クライム,,0,3
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,インパーフェクト・クライム,,0,3
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,3
勿体らしく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,勿体らしい,モッタイラシク,モッタイラシク,,インパーフェクト・クライム,,0,3
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,インパーフェクト・クライム,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,インパーフェクト・クライム,,0,3
開い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,開く,ヒライ,ヒライ,,インパーフェクト・クライム,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,インパーフェクト・クライム,,0,3
見せ,動詞,自立,*,*,一段,連用形,見せる,ミセ,ミセ,,インパーフェクト・クライム,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,インパーフェクト・クライム,,0,3
。,記号,句点,*,*,*,*,。,。,。,,インパーフェクト・クライム,,0,3
中,名詞,一般,*,*,*,*,中,ナカ,ナカ,,インパーフェクト・クライム,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,インパーフェクト・クライム,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,インパーフェクト・クライム,,0,4
エアシップ,名詞,固有名詞,人名,一般,*,*,エアシップ,エアシップ,エアシップ,,インパーフェクト・クライム,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,インパーフェクト・クライム,,0,4
二本,名詞,固有名詞,人名,姓,*,*,二本,ニモト,ニモト,,インパーフェクト・クライム,,0,4
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,インパーフェクト・クライム,,0,4
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,4
白紙,名詞,一般,*,*,*,*,白紙,ハクシ,ハクシ,,インパーフェクト・クライム,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,インパーフェクト・クライム,,0,4
包ん,動詞,自立,*,*,五段・マ行,連用タ接続,包む,ツツン,ツツン,,インパーフェクト・クライム,,0,4
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,,インパーフェクト・クライム,,0,4
一,名詞,数,*,*,*,*,一,イチ,イチ,,インパーフェクト・クライム,,0,4
枚,名詞,接尾,助数詞,*,*,*,枚,マイ,マイ,,インパーフェクト・クライム,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,4
眼鏡,名詞,一般,*,*,*,*,眼鏡,メガネ,メガネ,,インパーフェクト・クライム,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,4
玉,名詞,一般,*,*,*,*,玉,タマ,タマ,,インパーフェクト・クライム,,0,4
。,記号,句点,*,*,*,*,。,。,。,,インパーフェクト・クライム,,0,4
云う,動詞,自立,*,*,五段・ワ行促音便,基本形,云う,イウ,イウ,,インパーフェクト・クライム,,0,5
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,,インパーフェクト・クライム,,0,5
も,助詞,係助詞,*,*,*,*,も,モ,モ,,インパーフェクト・クライム,,0,5
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク,,インパーフェクト・クライム,,0,5
証拠,名詞,一般,*,*,*,*,証拠,ショウコ,ショーコ,,インパーフェクト・クライム,,0,5
品,名詞,接尾,一般,*,*,*,品,ヒン,ヒン,,インパーフェクト・クライム,,0,5
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,インパーフェクト・クライム,,0,5
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,インパーフェクト・クライム,,0,5
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,5
眼鏡,名詞,一般,*,*,*,*,眼鏡,メガネ,メガネ,,インパーフェクト・クライム,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,5
玉,名詞,一般,*,*,*,*,玉,タマ,タマ,,インパーフェクト・クライム,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,5
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,,インパーフェクト・クライム,,0,5
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,インパーフェクト・クライム,,0,5
。,記号,句点,*,*,*,*,。,。,。,,インパーフェクト・クライム,,0,5
「,記号,括弧開,*,*,*,*,「,「,「,,インパーフェクト・クライム,,0,6
触っ,動詞,自立,*,*,五段・ラ行,連用タ接続,触る,サワッ,サワッ,,インパーフェクト・クライム,,0,6
ちゃ,助詞,接続助詞,*,*,*,*,ちゃ,チャ,チャ,,インパーフェクト・クライム,,0,6
いけ,動詞,非自立,*,*,一段,未然形,いける,イケ,イケ,,インパーフェクト・クライム,,0,6
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,インパーフェクト・クライム,,0,6
。,記号,句点,*,*,*,*,。,。,。,,インパーフェクト・クライム,,0,6
実に,副詞,一般,*,*,*,*,実に,ジツニ,ジツニ,,インパーフェクト・クライム,,0,7
ハッキリ,副詞,助詞類接続,*,*,*,*,ハッキリ,ハッキリ,ハッキリ,,インパーフェクト・クライム,,0,7
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,インパーフェクト・クライム,,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,インパーフェクト・クライム,,0,7
指紋,名詞,一般,*,*,*,*,指紋,シモン,シモン,,インパーフェクト・クライム,,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,インパーフェクト・クライム,,0,7
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ,,インパーフェクト・クライム,,0,7
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,インパーフェクト・クライム,,0,7
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,インパーフェクト・クライム,,0,7
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,インパーフェクト・クライム,,0,7
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,インパーフェクト・クライム,,0,7
。,記号,句点,*,*,*,*,。,。,。,,インパーフェクト・クライム,,0,7
これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,,インパーフェクト・クライム,,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,インパーフェクト・クライム,,0,8
もう,副詞,一般,*,*,*,*,もう,モウ,モー,,インパーフェクト・クライム,,0,8
一つ,名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,,インパーフェクト・クライム,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,8
指紋,名詞,一般,*,*,*,*,指紋,シモン,シモン,,インパーフェクト・クライム,,0,8
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,インパーフェクト・クライム,,0,8
一緒に,名詞,固有名詞,一般,*,*,*,一緒に,イッショニ,イッショニ,,インパーフェクト・クライム,,0,8
写真,名詞,一般,*,*,*,*,写真,シャシン,シャシン,,インパーフェクト・クライム,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,インパーフェクト・クライム,,0,8
撮っ,動詞,自立,*,*,五段・ラ行,連用タ接続,撮る,トッ,トッ,,インパーフェクト・クライム,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,インパーフェクト・クライム,,0,8
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,8
今頃,名詞,副詞可能,*,*,*,*,今頃,イマゴロ,イマゴロ,,インパーフェクト・クライム,,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,インパーフェクト・クライム,,0,8
署,名詞,一般,*,*,*,*,署,ショ,ショ,,インパーフェクト・クライム,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,8
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,,インパーフェクト・クライム,,0,8
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,インパーフェクト・クライム,,0,8
現像,名詞,サ変接続,*,*,*,*,現像,ゲンゾウ,ゲンゾー,,インパーフェクト・クライム,,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,インパーフェクト・クライム,,0,8
出来,動詞,自立,*,*,一段,連用形,出来る,デキ,デキ,,インパーフェクト・クライム,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,インパーフェクト・クライム,,0,8
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,インパーフェクト・クライム,,0,8
時分,名詞,副詞可能,*,*,*,*,時分,ジブン,ジブン,,インパーフェクト・クライム,,0,8
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,インパーフェクト・クライム,,0,8
」,記号,括弧閉,*,*,*,*,」,」,」,,インパーフェクト・クライム,,0,8
「,記号,括弧開,*,*,*,*,「,「,「,,インパーフェクト・クライム,,0,8
つまり,接続詞,*,*,*,*,*,つまり,ツマリ,ツマリ,,インパーフェクト・クライム,,0,8
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,インパーフェクト・クライム,,0,8
眼鏡,名詞,一般,*,*,*,*,眼鏡,メガネ,メガネ,,インパーフェクト・クライム,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,8
玉,名詞,一般,*,*,*,*,玉,タマ,タマ,,インパーフェクト・クライム,,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,インパーフェクト・クライム,,0,8
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,8
この,連体詞,*,*,*,*,*,この,コノ,コノ,,インパーフェクト・クライム,,0,8
部屋,名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,,インパーフェクト・クライム,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,インパーフェクト・クライム,,0,8
落ち,動詞,自立,*,*,一段,連用形,落ちる,オチ,オチ,,インパーフェクト・クライム,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,インパーフェクト・クライム,,0,8
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,インパーフェクト・クライム,,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,インパーフェクト・クライム,,0,8
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,インパーフェクト・クライム,,0,8
訳,名詞,非自立,一般,*,*,*,訳,ワケ,ワケ,,インパーフェクト・クライム,,0,8
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,インパーフェクト・クライム,,0,8
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,インパーフェクト・クライム,,0,8
。,記号,句点,*,*,*,*,。,。,。,,インパーフェクト・クライム,,0,8
近,接頭詞,名詞接続,*,*,*,*,近,キン,キン,,インパーフェクト・クライム,,0,9
眼鏡,名詞,一般,*,*,*,*,眼鏡,メガネ,メガネ,,インパーフェクト・クライム,,0,9
らしい,助動詞,*,*,*,形容詞・イ段,基本形,らしい,ラシイ,ラシイ,,インパーフェクト・クライム,,0,9
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,インパーフェクト・クライム,,0,9
。,記号,句点,*,*,*,*,。,。,。,,インパーフェクト・クライム,,0,9
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,インパーフェクト・クライム,,0,10
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,10
もう,副詞,一般,*,*,*,*,もう,モウ,モー,,インパーフェクト・クライム,,0,10
一つ,名詞,一般,*,*,*,*,一つ,ヒトツ,ヒトツ,,インパーフェクト・クライム,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,10
指紋,名詞,一般,*,*,*,*,指紋,シモン,シモン,,インパーフェクト・クライム,,0,10
っていう,助詞,格助詞,連語,*,*,*,っていう,ッテイウ,ッテユウ,,インパーフェクト・クライム,,0,10
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,10
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,インパーフェクト・クライム,,0,10
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,10
一体,副詞,一般,*,*,*,*,一体,イッタイ,イッタイ,,インパーフェクト・クライム,,0,10
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,,インパーフェクト・クライム,,0,10
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,インパーフェクト・クライム,,0,10
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,,インパーフェクト・クライム,,0,10
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,インパーフェクト・クライム,,0,10
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,インパーフェクト・クライム,,0,10
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,インパーフェクト・クライム,,0,10
」,記号,括弧閉,*,*,*,*,」,」,」,,インパーフェクト・クライム,,0,10
正岡,名詞,固有名詞,人名,姓,*,*,正岡,マサオカ,マサオカ,,インパーフェクト・クライム,,0,10
名探偵,名詞,固有名詞,人名,一般,*,*,名探偵,メイタンテイ,メイタンテイ,,インパーフェクト・クライム,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,インパーフェクト・クライム,,0,10
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,,インパーフェクト・クライム,,0,10
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,インパーフェクト・クライム,,0,10
一寸,副詞,一般,*,*,*,*,一寸,チョット,チョット,,インパーフェクト・クライム,,0,10
緊張,名詞,サ変接続,*,*,*,*,緊張,キンチョウ,キンチョー,,インパーフェクト・クライム,,0,10
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,インパーフェクト・クライム,,0,10
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,インパーフェクト・クライム,,0,10
、,記号,読点,*,*,*,*,、,、,、,,インパーフェクト・クライム,,0,10
