表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,一、その翌日,,0,41
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,一、その翌日,,0,41
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,一、その翌日,,0,41
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一、その翌日,,0,41
。,記号,句点,*,*,*,*,。,。,。,,一、その翌日,,0,41
三,名詞,数,*,*,*,*,三,サン,サン,,一、その翌日,,0,42
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,一、その翌日,,0,42
近い,形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,,一、その翌日,,0,42
兄貴,名詞,一般,*,*,*,*,兄貴,アニキ,アニキ,,一、その翌日,,0,42
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一、その翌日,,0,42
、,記号,読点,*,*,*,*,、,、,、,,一、その翌日,,0,42
親父,名詞,一般,*,*,*,*,親父,オヤジ,オヤジ,,一、その翌日,,0,42
と,助詞,格助詞,一般,*,*,*,と,ト,ト,,一、その翌日,,0,42
とっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,,一、その翌日,,0,42
組,名詞,接尾,一般,*,*,*,組,グミ,グミ,,一、その翌日,,0,42
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,,一、その翌日,,0,42
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ,,一、その翌日,,0,42
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,一、その翌日,,0,42
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,一、その翌日,,0,42
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,,一、その翌日,,0,42
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,,一、その翌日,,0,42
、,記号,読点,*,*,*,*,、,、,、,,一、その翌日,,0,42
君,名詞,接尾,人名,*,*,*,君,クン,クン,,一、その翌日,,0,42
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一、その翌日,,0,42
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一、その翌日,,0,42
おかしく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,おかしい,オカシク,オカシク,,一、その翌日,,0,42
聞える,動詞,自立,*,*,一段,基本形,聞える,キコエル,キコエル,,一、その翌日,,0,42
かも,助詞,副助詞,*,*,*,*,かも,カモ,カモ,,一、その翌日,,0,42
知れ,動詞,自立,*,*,一段,未然形,知れる,シレ,シレ,,一、その翌日,,0,42
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,一、その翌日,,0,42
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,一、その翌日,,0,42
、,記号,読点,*,*,*,*,、,、,、,,一、その翌日,,0,42
兄貴,名詞,一般,*,*,*,*,兄貴,アニキ,アニキ,,一、その翌日,,0,42
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一、その翌日,,0,42
心持,名詞,一般,*,*,*,*,心持,ココロモチ,ココロモチ,,一、その翌日,,0,42
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一、その翌日,,0,42
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,,一、その翌日,,0,42
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一、その翌日,,0,42
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,,一、その翌日,,0,42
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,一、その翌日,,0,42
、,記号,読点,*,*,*,*,、,、,、,,一、その翌日,,0,42
実際,副詞,助詞類接続,*,*,*,*,実際,ジッサイ,ジッサイ,,一、その翌日,,0,42
無理,名詞,形容動詞語幹,*,*,*,*,無理,ムリ,ムリ,,一、その翌日,,0,42
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一、その翌日,,0,42
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,一、その翌日,,0,42
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,一、その翌日,,0,42
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一、その翌日,,0,42
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,一、その翌日,,0,42
」,記号,括弧閉,*,*,*,*,」,」,」,,一、その翌日,,0,42
「,記号,括弧開,*,*,*,*,「,「,「,,一、その翌日,,0,42
ひどい,形容詞,自立,*,*,形容詞・アウオ段,基本形,ひどい,ヒドイ,ヒドイ,,一、その翌日,,0,42
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,一、その翌日,,0,42
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一、その翌日,,0,42
ねえ,助詞,終助詞,*,*,*,*,ねえ,ネエ,ネー,,一、その翌日,,0,42
」,記号,括弧閉,*,*,*,*,」,」,」,,一、その翌日,,0,42
「,記号,括弧開,*,*,*,*,「,「,「,,一、その翌日,,0,42
