表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
。,記号,句点,*,*,*,*,。,。,。,,地底の森,,20,120
「,記号,括弧開,*,*,*,*,「,「,「,,地底の森,,20,121
これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,,地底の森,,20,121
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,地底の森,,20,121
ポケット,名詞,一般,*,*,*,*,ポケット,ポケット,ポケット,,地底の森,,20,121
小僧,名詞,一般,*,*,*,*,小僧,コゾウ,コゾー,,地底の森,,20,121
じゃ,助詞,副助詞,*,*,*,*,じゃ,ジャ,ジャ,,地底の森,,20,121
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,地底の森,,20,121
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,地底の森,,20,121
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,地底の森,,20,121
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,地底の森,,20,121
。,記号,句点,*,*,*,*,。,。,。,,地底の森,,20,121
きみ,名詞,代名詞,一般,*,*,*,きみ,キミ,キミ,,地底の森,,20,122
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,122
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,地底の森,,20,122
仮面,名詞,一般,*,*,*,*,仮面,カメン,カメン,,地底の森,,20,122
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,地底の森,,20,122
ぬい,動詞,自立,*,*,五段・ガ行,連用タ接続,ぬぐ,ヌイ,ヌイ,,地底の森,,20,122
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,地底の森,,20,122
ごらん,名詞,動詞非自立的,*,*,*,*,ごらん,ゴラン,ゴラン,,地底の森,,20,122
。,記号,句点,*,*,*,*,。,。,。,,地底の森,,20,122
」,記号,括弧閉,*,*,*,*,」,」,」,,地底の森,,20,123
小林,名詞,固有名詞,人名,姓,*,*,小林,コバヤシ,コバヤシ,,地底の森,,20,123
君,名詞,接尾,人名,*,*,*,君,クン,クン,,地底の森,,20,123
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,地底の森,,20,123
てつだっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,てつだう,テツダッ,テツダッ,,地底の森,,20,123
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,地底の森,,20,123
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,123
一つ目小僧,名詞,固有名詞,人名,一般,*,*,一つ目小僧,ヒトツメコゾウ,ヒトツメコゾー,,地底の森,,20,123
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,地底の森,,20,123
仮面,名詞,一般,*,*,*,*,仮面,カメン,カメン,,地底の森,,20,123
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,地底の森,,20,123
ぬがせ,動詞,自立,*,*,一段,連用形,ぬがせる,ヌガセ,ヌガセ,,地底の森,,20,123
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,地底の森,,20,123
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,地底の森,,20,123
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,123
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,地底の森,,20,123
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,地底の森,,20,123
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,123
