表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,,一,,0,1
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一,,0,1
さえ,助詞,係助詞,*,*,*,*,さえ,サエ,サエ,,一,,0,1
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,,一,,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,1
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,一,,0,1
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一,,0,1
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,,一,,0,1
、,記号,読点,*,*,*,*,、,、,、,,一,,0,1
病,名詞,一般,*,*,*,*,病,ヤマイ,ヤマイ,,一,,0,1
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,一,,0,1
弱味,名詞,一般,*,*,*,*,弱味,ヨワミ,ヨワミ,,一,,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,1
段々,副詞,助詞類接続,*,*,*,*,段々,ダンダン,ダンダン,,一,,0,1
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,1
あきらめ,動詞,自立,*,*,一段,連用形,あきらめる,アキラメ,アキラメ,,一,,0,1
っぽく,形容詞,接尾,*,*,形容詞・アウオ段,連用テ接続,っぽい,ッポク,ッポク,,一,,0,1
