表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
篇,名詞,接尾,助数詞,*,*,*,篇,ヘン,ヘン,,「銭形平次」で世界的多作家に,,0,3
ずつ,助詞,副助詞,*,*,*,*,ずつ,ズツ,ズツ,,「銭形平次」で世界的多作家に,,0,3
載せ,動詞,自立,*,*,一段,連用形,載せる,ノセ,ノセ,,「銭形平次」で世界的多作家に,,0,3
はじめ,動詞,非自立,*,*,一段,連用形,はじめる,ハジメ,ハジメ,,「銭形平次」で世界的多作家に,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,「銭形平次」で世界的多作家に,,0,3
…,記号,一般,*,*,*,*,…,…,…,,「銭形平次」で世界的多作家に,,0,3
…,記号,一般,*,*,*,*,…,…,…,,「銭形平次」で世界的多作家に,,0,3
五,名詞,数,*,*,*,*,五,ゴ,ゴ,,「銭形平次」で世界的多作家に,,0,3
年,名詞,接尾,助数詞,*,*,*,年,ネン,ネン,,「銭形平次」で世界的多作家に,,0,3
目,名詞,接尾,一般,*,*,*,目,メ,メ,,「銭形平次」で世界的多作家に,,0,3
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,,「銭形平次」で世界的多作家に,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,「銭形平次」で世界的多作家に,,0,3
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,「銭形平次」で世界的多作家に,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,「銭形平次」で世界的多作家に,,0,3
半年,名詞,副詞可能,*,*,*,*,半年,ハントシ,ハントシ,,「銭形平次」で世界的多作家に,,0,3
くらい,助詞,副助詞,*,*,*,*,くらい,クライ,クライ,,「銭形平次」で世界的多作家に,,0,3
休ん,動詞,自立,*,*,五段・マ行,連用タ接続,休む,ヤスン,ヤスン,,「銭形平次」で世界的多作家に,,0,3
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,3
。,記号,句点,*,*,*,*,。,。,。,,「銭形平次」で世界的多作家に,,0,3
休ん,動詞,自立,*,*,五段・マ行,連用タ接続,休む,ヤスン,ヤスン,,「銭形平次」で世界的多作家に,,0,4
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,4
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,「銭形平次」で世界的多作家に,,0,4
それだけ,副詞,助詞類接続,*,*,*,*,それだけ,ソレダケ,ソレダケ,,「銭形平次」で世界的多作家に,,0,4
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,4
。,記号,句点,*,*,*,*,。,。,。,,「銭形平次」で世界的多作家に,,0,4
そしたら,接続詞,*,*,*,*,*,そしたら,ソシタラ,ソシタラ,,「銭形平次」で世界的多作家に,,0,5
読者,名詞,一般,*,*,*,*,読者,ドクシャ,ドクシャ,,「銭形平次」で世界的多作家に,,0,5
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,「銭形平次」で世界的多作家に,,0,5
承知,名詞,サ変接続,*,*,*,*,承知,ショウチ,ショーチ,,「銭形平次」で世界的多作家に,,0,5
し,動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,,「銭形平次」で世界的多作家に,,0,5
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,,「銭形平次」で世界的多作家に,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,「銭形平次」で世界的多作家に,,0,5
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,「銭形平次」で世界的多作家に,,0,5
。,記号,句点,*,*,*,*,。,。,。,,「銭形平次」で世界的多作家に,,0,5
販売店,名詞,固有名詞,一般,*,*,*,販売店,ハンバイテン,ハンバイテン,,「銭形平次」で世界的多作家に,,0,6
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,「銭形平次」で世界的多作家に,,0,6
うるさく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,うるさい,ウルサク,ウルサク,,「銭形平次」で世界的多作家に,,0,6
いっ,動詞,自立,*,*,五段・カ行促音便,連用タ接続,いく,イッ,イッ,,「銭形平次」で世界的多作家に,,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,「銭形平次」で世界的多作家に,,0,6
くるん,動詞,自立,*,*,五段・マ行,連用タ接続,くるむ,クルン,クルン,,「銭形平次」で世界的多作家に,,0,6
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,6
そうだ,名詞,サ変接続,*,*,*,*,そうだ,ソウダ,ソーダ,,「銭形平次」で世界的多作家に,,0,6
。,記号,句点,*,*,*,*,。,。,。,,「銭形平次」で世界的多作家に,,0,6
それで,接続詞,*,*,*,*,*,それで,ソレデ,ソレデ,,「銭形平次」で世界的多作家に,,0,7
また,接続詞,*,*,*,*,*,また,マタ,マタ,,「銭形平次」で世界的多作家に,,0,7
載せ,動詞,自立,*,*,一段,連用形,載せる,ノセ,ノセ,,「銭形平次」で世界的多作家に,,0,7
はじめ,動詞,非自立,*,*,一段,連用形,はじめる,ハジメ,ハジメ,,「銭形平次」で世界的多作家に,,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,「銭形平次」で世界的多作家に,,0,7
わけ,名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,,「銭形平次」で世界的多作家に,,0,7
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,7
。,記号,句点,*,*,*,*,。,。,。,,「銭形平次」で世界的多作家に,,0,7
江戸川,名詞,固有名詞,人名,姓,*,*,江戸川,エドガワ,エドガワ,,「銭形平次」で世界的多作家に,,0,8
銭形平次,名詞,固有名詞,人名,一般,*,*,銭形平次,ゼニガタヘイジ,ゼニガタヘイジ,,「銭形平次」で世界的多作家に,,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,「銭形平次」で世界的多作家に,,0,8
登場,名詞,サ変接続,*,*,*,*,登場,トウジョウ,トージョー,,「銭形平次」で世界的多作家に,,0,8
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,「銭形平次」で世界的多作家に,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,「銭形平次」で世界的多作家に,,0,8
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,「銭形平次」で世界的多作家に,,0,8
何,名詞,数,*,*,*,*,何,ナン,ナン,,「銭形平次」で世界的多作家に,,0,8
年,名詞,接尾,助数詞,*,*,*,年,ネン,ネン,,「銭形平次」で世界的多作家に,,0,8
くらい,助詞,副助詞,*,*,*,*,くらい,クライ,クライ,,「銭形平次」で世界的多作家に,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,「銭形平次」で世界的多作家に,,0,8
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,,「銭形平次」で世界的多作家に,,0,8
だろ,助動詞,*,*,*,特殊・ダ,未然形,だ,ダロ,ダロ,,「銭形平次」で世界的多作家に,,0,8
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,「銭形平次」で世界的多作家に,,0,8
？,記号,一般,*,*,*,*,？,？,？,,「銭形平次」で世界的多作家に,,0,8
野村,名詞,固有名詞,人名,姓,*,*,野村,ノムラ,ノムラ,,「銭形平次」で世界的多作家に,,0,8
今年,名詞,副詞可能,*,*,*,*,今年,コトシ,コトシ,,「銭形平次」で世界的多作家に,,0,8
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,「銭形平次」で世界的多作家に,,0,8
もう,副詞,一般,*,*,*,*,もう,モウ,モー,,「銭形平次」で世界的多作家に,,0,8
二,名詞,数,*,*,*,*,二,ニ,ニ,,「銭形平次」で世界的多作家に,,0,8
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,「銭形平次」で世界的多作家に,,0,8
一,名詞,数,*,*,*,*,一,イチ,イチ,,「銭形平次」で世界的多作家に,,0,8
年,名詞,接尾,助数詞,*,*,*,年,ネン,ネン,,「銭形平次」で世界的多作家に,,0,8
目,名詞,接尾,一般,*,*,*,目,メ,メ,,「銭形平次」で世界的多作家に,,0,8
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,8
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,「銭形平次」で世界的多作家に,,0,8
。,記号,句点,*,*,*,*,。,。,。,,「銭形平次」で世界的多作家に,,0,8
江戸川,名詞,固有名詞,一般,*,*,*,江戸川,エドガワ,エドガワ,,「銭形平次」で世界的多作家に,,0,9
こんなに,副詞,助詞類接続,*,*,*,*,こんなに,コンナニ,コンナニ,,「銭形平次」で世界的多作家に,,0,9
多く,名詞,副詞可能,*,*,*,*,多く,オオク,オーク,,「銭形平次」で世界的多作家に,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,9
短篇,名詞,一般,*,*,*,*,短篇,タンペン,タンペン,,「銭形平次」で世界的多作家に,,0,9
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,「銭形平次」で世界的多作家に,,0,9
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,,「銭形平次」で世界的多作家に,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,「銭形平次」で世界的多作家に,,0,9
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,,「銭形平次」で世界的多作家に,,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,「銭形平次」で世界的多作家に,,0,9
外国,名詞,一般,*,*,*,*,外国,ガイコク,ガイコク,,「銭形平次」で世界的多作家に,,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,「銭形平次」で世界的多作家に,,0,9
も,助詞,係助詞,*,*,*,*,も,モ,モ,,「銭形平次」で世界的多作家に,,0,9
例,名詞,一般,*,*,*,*,例,レイ,レイ,,「銭形平次」で世界的多作家に,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,「銭形平次」で世界的多作家に,,0,9
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,「銭形平次」で世界的多作家に,,0,9
（,記号,括弧開,*,*,*,*,（,（,（,,「銭形平次」で世界的多作家に,,0,9
これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,,「銭形平次」で世界的多作家に,,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,「銭形平次」で世界的多作家に,,0,9
探偵小説,名詞,固有名詞,一般,*,*,*,探偵小説,タンテイショウセツ,タンテイショーセツ,,「銭形平次」で世界的多作家に,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,9
場合,名詞,副詞可能,*,*,*,*,場合,バアイ,バアイ,,「銭形平次」で世界的多作家に,,0,9
）,記号,括弧閉,*,*,*,*,）,）,）,,「銭形平次」で世界的多作家に,,0,9
。,記号,句点,*,*,*,*,。,。,。,,「銭形平次」で世界的多作家に,,0,9
英国,名詞,固有名詞,地域,国,*,*,英国,エイコク,エイコク,,「銭形平次」で世界的多作家に,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,10
コナン・ドイル,名詞,固有名詞,人名,一般,*,*,コナン・ドイル,コナンドイル,コナンドイル,,「銭形平次」で世界的多作家に,,0,10
（,記号,括弧開,*,*,*,*,（,（,（,,「銭形平次」で世界的多作家に,,0,10
名探偵,名詞,固有名詞,人名,一般,*,*,名探偵,メイタンテイ,メイタンテイ,,「銭形平次」で世界的多作家に,,0,10
シャーロック・ホームズ,名詞,固有名詞,人名,一般,*,*,シャーロック・ホームズ,シャーロックホームズ,シャーロックホームズ,,「銭形平次」で世界的多作家に,,0,10
物語,名詞,一般,*,*,*,*,物語,モノガタリ,モノガタリ,,「銭形平次」で世界的多作家に,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,10
作者,名詞,一般,*,*,*,*,作者,サクシャ,サクシャ,,「銭形平次」で世界的多作家に,,0,10
）,記号,括弧閉,*,*,*,*,）,）,）,,「銭形平次」で世界的多作家に,,0,10
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,「銭形平次」で世界的多作家に,,0,10
相当,副詞,助詞類接続,*,*,*,*,相当,ソウトウ,ソートー,,「銭形平次」で世界的多作家に,,0,10
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,,「銭形平次」で世界的多作家に,,0,10
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,「銭形平次」で世界的多作家に,,0,10
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,「銭形平次」で世界的多作家に,,0,10
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,,「銭形平次」で世界的多作家に,,0,10
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,「銭形平次」で世界的多作家に,,0,10
、,記号,読点,*,*,*,*,、,、,、,,「銭形平次」で世界的多作家に,,0,10
あれ,名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,,「銭形平次」で世界的多作家に,,0,10
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,「銭形平次」で世界的多作家に,,0,10
六,名詞,数,*,*,*,*,六,ロク,ロク,,「銭形平次」で世界的多作家に,,0,10
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,「銭形平次」で世界的多作家に,,0,10
篇,名詞,接尾,助数詞,*,*,*,篇,ヘン,ヘン,,「銭形平次」で世界的多作家に,,0,10
くらい,助詞,副助詞,*,*,*,*,くらい,クライ,クライ,,「銭形平次」で世界的多作家に,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,10
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,「銭形平次」で世界的多作家に,,0,10
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,10
し,助詞,接続助詞,*,*,*,*,し,シ,シ,,「銭形平次」で世界的多作家に,,0,10
、,記号,読点,*,*,*,*,、,、,、,,「銭形平次」で世界的多作家に,,0,10
同じく,副詞,一般,*,*,*,*,同じく,オナジク,オナジク,,「銭形平次」で世界的多作家に,,0,10
英国,名詞,固有名詞,地域,国,*,*,英国,エイコク,エイコク,,「銭形平次」で世界的多作家に,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,10
チェスタートン,名詞,固有名詞,人名,一般,*,*,チェスタートン,チェスタートン,チェスタートン,,「銭形平次」で世界的多作家に,,0,10
（,記号,括弧開,*,*,*,*,（,（,（,,「銭形平次」で世界的多作家に,,0,10
神父,名詞,一般,*,*,*,*,神父,シンプ,シンプ,,「銭形平次」で世界的多作家に,,0,10
ブラウン,名詞,一般,*,*,*,*,ブラウン,ブラウン,ブラウン,,「銭形平次」で世界的多作家に,,0,10
物語,名詞,一般,*,*,*,*,物語,モノガタリ,モノガタリ,,「銭形平次」で世界的多作家に,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,10
作者,名詞,一般,*,*,*,*,作者,サクシャ,サクシャ,,「銭形平次」で世界的多作家に,,0,10
）,記号,括弧閉,*,*,*,*,）,）,）,,「銭形平次」で世界的多作家に,,0,10
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,10
って,助詞,格助詞,連語,*,*,*,って,ッテ,ッテ,,「銭形平次」で世界的多作家に,,0,10
八,名詞,数,*,*,*,*,八,ハチ,ハチ,,「銭形平次」で世界的多作家に,,0,10
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,「銭形平次」で世界的多作家に,,0,10
篇,名詞,接尾,助数詞,*,*,*,篇,ヘン,ヘン,,「銭形平次」で世界的多作家に,,0,10
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,「銭形平次」で世界的多作家に,,0,10
。,記号,句点,*,*,*,*,。,。,。,,「銭形平次」で世界的多作家に,,0,10
野村,名詞,固有名詞,人名,姓,*,*,野村,ノムラ,ノムラ,,「銭形平次」で世界的多作家に,,0,11
そのか,名詞,固有名詞,人名,名,*,*,そのか,ソノカ,ソノカ,,「銭形平次」で世界的多作家に,,0,11
わり,名詞,一般,*,*,*,*,わり,ワリ,ワリ,,「銭形平次」で世界的多作家に,,0,11
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,,「銭形平次」で世界的多作家に,,0,11
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,11
書く,動詞,自立,*,*,五段・カ行イ音便,基本形,書く,カク,カク,,「銭形平次」で世界的多作家に,,0,11
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,「銭形平次」で世界的多作家に,,0,11
