表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,さかさまロボット,,1,44
ひも,名詞,一般,*,*,*,*,ひも,ヒモ,ヒモ,,さかさまロボット,,1,44
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,さかさまロボット,,1,44
、,記号,読点,*,*,*,*,、,、,、,,さかさまロボット,,1,44
ひっぱら,動詞,自立,*,*,五段・ラ行,未然形,ひっぱる,ヒッパラ,ヒッパラ,,さかさまロボット,,1,44
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,,さかさまロボット,,1,44
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,さかさまロボット,,1,44
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,さかさまロボット,,1,44
感じ,名詞,一般,*,*,*,*,感じ,カンジ,カンジ,,さかさまロボット,,1,44
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,,さかさまロボット,,1,44
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,さかさまロボット,,1,44
。,記号,句点,*,*,*,*,。,。,。,,さかさまロボット,,1,44
有田,名詞,固有名詞,人名,姓,*,*,有田,アリタ,アリタ,,さかさまロボット,,1,45
君,名詞,接尾,人名,*,*,*,君,クン,クン,,さかさまロボット,,1,45
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,さかさまロボット,,1,45
、,記号,読点,*,*,*,*,、,、,、,,さかさまロボット,,1,45
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,さかさまロボット,,1,45
ひも,名詞,一般,*,*,*,*,ひも,ヒモ,ヒモ,,さかさまロボット,,1,45
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,さかさまロボット,,1,45
のがれる,動詞,自立,*,*,一段,基本形,のがれる,ノガレル,ノガレル,,さかさまロボット,,1,45
ため,名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ,,さかさまロボット,,1,45
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,さかさまロボット,,1,45
、,記号,読点,*,*,*,*,、,、,、,,さかさまロボット,,1,45
めちゃくちゃ,名詞,形容動詞語幹,*,*,*,*,めちゃくちゃ,メチャクチャ,メチャクチャ,,さかさまロボット,,1,45
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,さかさまロボット,,1,45
手,名詞,一般,*,*,*,*,手,テ,テ,,さかさまロボット,,1,45
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,さかさまロボット,,1,45
ふっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ふる,フッ,フッ,,さかさまロボット,,1,45
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,さかさまロボット,,1,45
、,記号,読点,*,*,*,*,、,、,、,,さかさまロボット,,1,45
あばれまわり,動詞,自立,*,*,五段・ラ行,連用形,あばれまわる,アバレマワリ,アバレマワリ,,さかさまロボット,,1,45
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,さかさまロボット,,1,45
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,さかさまロボット,,1,45
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,さかさまロボット,,1,45
、,記号,読点,*,*,*,*,、,、,、,,さかさまロボット,,1,45
どうしても,副詞,一般,*,*,*,*,どうしても,ドウシテモ,ドーシテモ,,さかさまロボット,,1,45
だめ,名詞,形容動詞語幹,*,*,*,*,だめ,ダメ,ダメ,,さかさまロボット,,1,45
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,さかさまロボット,,1,45
。,記号,句点,*,*,*,*,。,。,。,,さかさまロボット,,1,45
一歩,名詞,固有名詞,人名,名,*,*,一歩,ハジメ,ハジメ,,さかさまロボット,,1,46
も,助詞,係助詞,*,*,*,*,も,モ,モ,,さかさまロボット,,1,46
逃げだす,動詞,自立,*,*,五段・サ行,基本形,逃げだす,ニゲダス,ニゲダス,,さかさまロボット,,1,46
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,さかさまロボット,,1,46
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,さかさまロボット,,1,46
でき,動詞,自立,*,*,一段,未然形,できる,デキ,デキ,,さかさまロボット,,1,46
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,さかさまロボット,,1,46
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,さかさまロボット,,1,46
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,さかさまロボット,,1,46
。,記号,句点,*,*,*,*,。,。,。,,さかさまロボット,,1,46
「,記号,括弧開,*,*,*,*,「,「,「,,さかさまロボット,,1,47
そら,感動詞,*,*,*,*,*,そら,ソラ,ソラ,,さかさまロボット,,1,47
っ,動詞,非自立,*,*,五段・カ行促音便,連用タ接続,く,ッ,ッ,,さかさまロボット,,1,47
、,記号,読点,*,*,*,*,、,、,、,,さかさまロボット,,1,47
ひも,名詞,一般,*,*,*,*,ひも,ヒモ,ヒモ,,さかさまロボット,,1,47
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,さかさまロボット,,1,47
離れ,動詞,自立,*,*,一段,連用形,離れる,ハナレ,ハナレ,,さかさまロボット,,1,47
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,さかさまロボット,,1,47
。,記号,句点,*,*,*,*,。,。,。,,さかさまロボット,,1,47
かけだせ,動詞,自立,*,*,五段・サ行,命令ｅ,かけだす,カケダセ,カケダセ,,さかさまロボット,,1,48
。,記号,句点,*,*,*,*,。,。,。,,さかさまロボット,,1,48
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,,さかさまロボット,,1,49
、,記号,読点,*,*,*,*,、,、,、,,さかさまロボット,,1,49
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,,さかさまロボット,,1,49
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,さかさまロボット,,1,49
呼ん,動詞,自立,*,*,五段・バ行,連用タ接続,呼ぶ,ヨン,ヨン,,さかさまロボット,,1,49
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,さかさまロボット,,1,49
こい,形容詞,自立,*,*,形容詞・アウオ段,基本形,こい,コイ,コイ,,さかさまロボット,,1,49
。,記号,句点,*,*,*,*,。,。,。,,さかさまロボット,,1,49
おれ,名詞,代名詞,一般,*,*,*,おれ,オレ,オレ,,さかさまロボット,,1,50
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,さかさまロボット,,1,50
、,記号,読点,*,*,*,*,、,、,、,,さかさまロボット,,1,50
相手,名詞,一般,*,*,*,*,相手,アイテ,アイテ,,さかさまロボット,,1,50
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,さかさまロボット,,1,50
